Resource,CAPTURE_COMP_1,CAPTURE_COMP_2,CAPTURE_COMP_3,CAPTURE_COMP_4,CAPTURE_COMP_5,CAPTURE_COMP_6,CAPTURE_COMP_7,CAPTURE_COMP_8,CAPTURE_COMP_9,CAPTURE_COMP_10
t32,0.004700509738972655,0.005573663742615294,0.004827853816293477,0.005179660271223101,0.005500890413796042,0.003807496633856976,0.005413643296512741,0.004726265494250448,1.3274781654958867,0.004918253324114667
t33,0.004700904863349485,0.005573518863682249,0.004828328799311522,0.0051796084307533475,0.005500570865441575,0.003804999320568921,0.005413517545441957,0.004727624906545153,1.327478637379261,0.004918167477232888
t34,0.004700911551549035,0.005573063229126829,0.004828687934384486,0.0051793569755152515,0.005500221029624323,0.003803748526579752,0.00541323215121245,0.004728350855053995,1.327478934073753,0.004918095055167948
t35,0.004701300123865355,0.005574096403798466,0.004830405219322156,0.005179947199214954,0.005500642011399876,0.003805625342517296,0.005413782863961863,0.0047287382129144444,1.3274796601893744,0.004918625587723409
t36,0.004702017361964214,0.005574500485471824,0.004830982785201828,0.005180456516764345,0.005501313867819154,0.0038323958947105935,0.0054143339121107735,0.004728199192342876,1.3274801737922957,0.004919240550790762
t37,0.0047025779112468,0.005574826708680733,0.004831231486772,0.0051808510793690445,0.005501692336172555,0.003829828743508695,0.00541495549711345,0.004727861366309309,1.3274798383420947,0.004919566308719693
t38,0.004702554458260054,0.0055748240141758835,0.00483127491233105,0.005180923767262611,0.005501887354893611,0.003839090582275392,0.005415172827995873,0.0047273791676122985,1.327479663442562,0.004919324823371171
t39,0.004702514313737733,0.005574918506442091,0.00483172764505063,0.005181069592309878,0.00550214509013656,0.0038347350497111954,0.00541553859555594,0.004727182555953411,1.3274797471728517,0.004919190811978269
t40,0.004702554392899286,0.005575171928960189,0.00483241144601544,0.005181291565463794,0.00550249045973512,0.003830367771935371,0.00541582715410294,0.004727474497780083,1.3274798495223705,0.004919246092402478
t41,0.0047019582536527976,0.005575071817308768,0.004832289148130416,0.005181161030213559,0.005502586687527274,0.0038109031945056503,0.005415258330660897,0.0047269937704417534,1.3274793755296392,0.004918591894267941
t42,0.004701812424328288,0.005574778797938299,0.0048322129449307446,0.005180867337300371,0.005502412932923045,0.0038273877680090693,0.005414782075827782,0.004726574631058543,1.327479541761121,0.004918043038776695
t43,0.00470246171329943,0.005574812071239897,0.004832384285237314,0.005180923960326329,0.005502477149437793,0.003820051271760388,0.0054144554661727734,0.004726507558946865,1.3274795325311874,0.004918289977444163
t44,0.004702249998208149,0.005574362772829104,0.004831720408810519,0.005180290151703369,0.005502136740134287,0.0038181131755470102,0.0054132351296367846,0.004725761929949729,1.3274790329757253,0.004917932612350762
t45,0.004702779673056953,0.005574829704200564,0.004832301908867893,0.005180715535462815,0.005502775067262125,0.003808123884171256,0.005413272682422666,0.004725927034088183,1.327479722754695,0.004918701487860579
t46,0.004702852382940504,0.005575479501373763,0.004832908114975092,0.005181222395959041,0.005503647132409191,0.0038175249304724422,0.005413644789925301,0.00472631147556304,1.3274802938080674,0.0049194778100844485
t47,0.004702835763741069,0.005576070462170187,0.004833588819832554,0.005181730946285042,0.005504189676656939,0.0038183271585554798,0.005414725961987276,0.004726812686431317,1.327480290623344,0.0049205483735158
t48,0.004702933352569917,0.005576305856039732,0.0048341156398288765,0.005181949242536527,0.0055043774499716576,0.003818592825801146,0.005414888529066381,0.004727355889914753,1.327480807803053,0.004920702755146511
t49,0.004703238144228001,0.005576332170710964,0.00483436562893127,0.005182244840050351,0.0055044939311068575,0.00382541978275139,0.005415156499866936,0.004727494712050689,1.3274805726407495,0.004920720345053921
t50,0.004703447900732104,0.0055763454345639455,0.004834579636599263,0.005182365988379331,0.005504507185408046,0.0038213575096788656,0.005415397898910967,0.004727392192234349,1.3274802233760692,0.004920565727889399
t51,0.004703808024610644,0.005576353712078154,0.004834386431662174,0.005182481342174532,0.0055046192812472595,0.003820386635822487,0.00541535365451558,0.004727409262734745,1.3274798621605388,0.004920317061618324
t52,0.0047039409221797095,0.005576285317470724,0.00483421896494023,0.005182441831620172,0.005504349801646641,0.0038196945128730576,0.00541558846409255,0.004727337407893312,1.3274796896144334,0.004920110810280234
t53,0.004703217035931185,0.005575925375280668,0.004833788436280242,0.005182141993522435,0.005503938358238233,0.0038199293160910705,0.005415352840779451,0.004726347079792008,1.3274791426038217,0.004919618269324459
t54,0.004701893456155452,0.005574831825695105,0.004832083012058222,0.00518081588902191,0.005502475976519,0.003814195873190744,0.005414120379345658,0.004725000663652984,1.3274774647253493,0.004918016392917604
t55,0.004697708786444025,0.005571243288045922,0.004827330866311637,0.005176955581969343,0.005498234114905299,0.0038047675925336998,0.0054103618811502845,0.004721087513186659,1.3274733329490418,0.004913259825131633
t56,0.004696625406236796,0.005570333243631494,0.004826225149754046,0.005175931237306992,0.005497227537794088,0.0038116260253724856,0.005409788365773526,0.00472045246768555,1.3274722337428315,0.004911886116702189
t57,0.004696958873920596,0.0055702391696347865,0.004826733968273096,0.005175988962196315,0.005496919703160746,0.003811403023747843,0.005410183203956522,0.0047217100801265005,1.3274726581681382,0.00491177814913614
t58,0.004696710055027219,0.005569989216305918,0.004826490741862429,0.005175695030362091,0.0054962233270137465,0.0038103489097881453,0.005410046959034695,0.004722165929690828,1.3274731988347466,0.00491107494663446
t59,0.004696842154052363,0.005570620112510264,0.004827603132201731,0.005176358299454926,0.005496613068194295,0.003823340879301248,0.005410207166880373,0.004723164956389549,1.3274736025123033,0.004911685402539631
t60,0.004699511217628532,0.005572469467839333,0.004830753417699313,0.005178572911811055,0.005498696174309459,0.003824740334117119,0.005412495633861206,0.004725099760935853,1.3274764259106924,0.00491404669164937
t61,0.004701308353740731,0.005573672276034506,0.00483248486329217,0.005179788175223818,0.005500180517150434,0.003840745865678228,0.005414025254066662,0.0047257568966413204,1.3274772553690941,0.004915416735807812
t62,0.00470194523629728,0.0055741423042597,0.004833333996041877,0.0051802112485712926,0.005500649089877943,0.0038092272656131197,0.005415068124458237,0.0047261300194134,1.3274771497127835,0.004915748741917376
t63,0.004702554215986257,0.005574317677116125,0.004833659258744475,0.005180471375655102,0.005501091475224961,0.0038190415238661887,0.005415710357058892,0.004726177904081911,1.3274770113647039,0.004915861501162687
t64,0.004703242375615154,0.005574922351705633,0.0048342622774966305,0.005181056810977483,0.00550186806042114,0.0038307809835801837,0.0054166149497609836,0.004726867673040761,1.327477014018471,0.004916340489098916
t65,0.004702517570477009,0.005574659105953786,0.004833289162249385,0.005180558718474904,0.005501490842027183,0.0038355113900940575,0.005416302854469094,0.0047264992748392645,1.3274761273803042,0.004915552058556716
t66,0.0047011038058982005,0.005573954543404984,0.004831935437141739,0.005179665259331762,0.005500997791676789,0.003829049135551435,0.005415533015465548,0.004725340165139322,1.327475157072984,0.004914534743135535
t67,0.0047014094040468725,0.005574142283726209,0.004832339592246761,0.005180037231778613,0.005501476402165094,0.003836996988189235,0.00541592589395615,0.00472579447164571,1.3274756274086803,0.004915114387234918
t68,0.004701453979858503,0.005573968680372792,0.0048322458475999665,0.0051799944843009555,0.005501544149088072,0.0038276834443299545,0.005415408958641498,0.004725357785656663,1.3274756299134516,0.004915240608391768
t69,0.004702834789814718,0.0055747802329924965,0.004833409677088327,0.005180921868127488,0.00550265445736955,0.003816472774717054,0.00541590798207527,0.004726581079638026,1.3274765860558841,0.00491652921333273
t70,0.004703824156339627,0.005575492298675252,0.0048343826622268705,0.005181739869688226,0.005503506776557348,0.0038149736419278396,0.005416214594681345,0.004726756592683057,1.3274772994613295,0.004917517426371957
t71,0.0047040438607709335,0.0055762197630772605,0.00483480081070471,0.00518231438051292,0.005504303968569029,0.00382164503233761,0.005416911273752507,0.004727287123763834,1.3274778085471826,0.004918140671655299
t72,0.004704282430956667,0.005576268071076224,0.004835008728532101,0.005182458610401718,0.0055044854675942246,0.0038141968792762726,0.005416996926300591,0.00472727639476503,1.3274779680187159,0.004918268109953705
t73,0.004704536290185468,0.005576301499698976,0.004835218667051681,0.005182528854440088,0.005504624078480868,0.003810510961038967,0.005417268951557408,0.004727249380521697,1.327478118785891,0.004918327197284261
t74,0.004704800749103529,0.005576394509424277,0.004835279026767553,0.005182541923892547,0.005504652240025669,0.0038128648138273805,0.005417691299959449,0.0047272187200137275,1.327478074487412,0.004918218375603927
t75,0.004705001914233054,0.005576262785359927,0.004835319803235444,0.005182476890648902,0.005504578387488918,0.0038140318638917783,0.005418034528402807,0.0047271636268939885,1.3274779573396913,0.004918105666298887
t76,0.004705380099726626,0.005576222081702879,0.004835261493751703,0.005182373959358305,0.005504632960431953,0.0038117929179318044,0.005418122605133085,0.004727329346509305,1.3274777716485824,0.004917986685818979
t77,0.004704838836628554,0.005575867351967286,0.0048350126855927706,0.005182134219334888,0.0055041544532777875,0.0038108935607323547,0.005418302256903664,0.004726768014392019,1.3274774012207282,0.0049176306280317465
t78,0.004703803136070386,0.005574763596333012,0.00483374043065772,0.005181071495161345,0.005502927517780011,0.003810315750266347,0.005417618207026418,0.004725992041061211,1.3274760929228793,0.004916114229900262
t79,0.004701714705923395,0.005573125908572506,0.004831564402633743,0.005179346924893349,0.005500779967934775,0.0038091016185047176,0.005416404992129038,0.004724464725649852,1.3274740973331172,0.004913713562795043
t80,0.004700297108436535,0.005571805191342759,0.004830258961890644,0.005178000992710756,0.005499206252424513,0.003805637529309199,0.005416125647098922,0.004723216165278853,1.3274728539248337,0.004912053836908716
t81,0.004700696884142042,0.0055714346703042966,0.004830917096458396,0.005177814958166721,0.005498954432581128,0.0038129218726101707,0.00541661848323376,0.004723904963174502,1.327473026684895,0.004911894477171815
t82,0.004700749101297583,0.005571087052005501,0.004831233198485329,0.005177589377312114,0.005498341709590335,0.003804751840969657,0.005417224463967911,0.0047241952729708174,1.3274730779082382,0.004911633442999446
t83,0.00470134662831779,0.005572145104276514,0.004832958970861884,0.005178644157354278,0.005499370913767932,0.003806714827585608,0.005418063377502165,0.00472579512716223,1.3274745304821827,0.004912869758566634
t84,0.004702888270264385,0.005573259620441612,0.004834668813479702,0.005179924776681454,0.005500638906244554,0.0038095896672754393,0.005419187305247105,0.0047268213451117265,1.3274760044607776,0.004914405121648346
t85,0.00470408720767712,0.00557381294079806,0.004835430190074469,0.005180674897243923,0.005501371415915859,0.0038093277314182224,0.005420337700177665,0.004726604325250479,1.3274767267229193,0.004915326428897591
t86,0.004704396339739604,0.005573860290375628,0.004835243350746768,0.0051808311384708506,0.005501739286288086,0.003831462270955365,0.005420545931274012,0.0047263721737075505,1.3274768111415471,0.0049155911353752245
t87,0.0047050575562838535,0.00557408866412552,0.004835287641056446,0.005181263078940617,0.00550231730465291,0.0038377975715894732,0.005420776226365002,0.004726706482136463,1.3274771328084207,0.0049160648072903825
t88,0.004705203277779041,0.0055744865532658125,0.004835213873200077,0.005181689218945759,0.0055027484778157765,0.0038410518903354493,0.005421087023493873,0.004727017912015742,1.327477455123707,0.0049163859187488085
t89,0.004704463524520465,0.005574515328875589,0.004834695058091644,0.005181597240126583,0.005502640677889187,0.003842264691411791,0.005420729445887237,0.004726499706960199,1.3274772436846352,0.0049160369308261995
t90,0.004703631969926899,0.005574322322720691,0.004834199984196421,0.00518129396988738,0.005502457942063795,0.0038418693415373313,0.005420577629482159,0.004726327932293518,1.327476903720757,0.004915626347893751
t91,0.004703479569588207,0.00557451303142979,0.004834369530605754,0.00518159415673333,0.005503052021003006,0.0038382105014185025,0.005420450910829844,0.004726551059523828,1.3274773759598524,0.004916206599978459
t92,0.0047034524658860905,0.005574540174582447,0.004834558836582715,0.005181758434077615,0.005503290280976024,0.003840436231141815,0.005420126169643881,0.004726711960741163,1.3274778421680422,0.0049166180839326935
t93,0.004703769518652997,0.005574824334721864,0.004834967113583784,0.005182082197502067,0.00550366760207503,0.003842945255393988,0.005419961863171585,0.004727019029051383,1.3274785471120651,0.00491723145788597
t94,0.004704025596340842,0.005575166938808029,0.004835333689157918,0.005182364603519639,0.005503919793408056,0.003843180858233637,0.005419935690392152,0.004727279047648889,1.327479327752626,0.004917772951841423
t95,0.00470383187744333,0.005575701906798659,0.004835652286851549,0.005182627427393289,0.005504082202573585,0.0038431016927254987,0.0054208450838859334,0.004728021797402015,1.327480076803825,0.004918291817931375
t96,0.004704194179345427,0.005575721080387286,0.004835674193524959,0.005182733915218773,0.0055042164906963995,0.0038451170796234228,0.0054204696037421125,0.004727831405238463,1.3274802555058718,0.0049186536271679055
t97,0.004704728529112133,0.005575816846724708,0.004835832159204118,0.005182907921953286,0.005504254279520715,0.0038448438720044414,0.005420683832053453,0.004727763543979053,1.3274805789161912,0.004919031301850766
t98,0.004705263748786955,0.0055757346855473365,0.004835813682126912,0.005182884481135786,0.005504171798798155,0.003841937687022008,0.00542087387037567,0.004728073700635282,1.3274806711509193,0.004919269334070866
t99,0.0047052831770689335,0.005575644464427757,0.0048358087760478246,0.005182690970562067,0.005504104077484606,0.003838165885705476,0.0054210353198707595,0.004728555902193562,1.327480639817187,0.004919508890288997
t100,0.004705515321537968,0.005575473362258297,0.004835827453684191,0.005182660791209005,0.005504023945125038,0.0038351585124754167,0.005421248982602782,0.004728838779815796,1.3274806530996501,0.004919771795554115
t101,0.0047054474715746706,0.005575368992312182,0.004835672995040812,0.005182636991468499,0.005504102818484036,0.0038464009658617762,0.005420953909109887,0.004728654668295468,1.3274805553766025,0.004920060994251385
t102,0.004705458418862473,0.005575211419813574,0.00483555774959119,0.005182570136551825,0.005503975199595921,0.0038464100576952975,0.005420917650689527,0.004728494268439951,1.3274804461249456,0.004920290496709253
t103,0.004705393874918637,0.005575216953310581,0.00483560808569226,0.005182509124531068,0.0055039419948147515,0.0038462276446410647,0.005421243738279122,0.004728094113688723,1.327480430021129,0.004920395585524598
t104,0.004704745062452379,0.00557501321350879,0.004835316293295897,0.0051823637924355275,0.005503589068393417,0.0038456786267377007,0.005421486915213905,0.0047275830163941174,1.3274801024045122,0.004920637576218911
t105,0.00470507349983073,0.005574673589389882,0.004835279796105163,0.005182184100611155,0.00550294333670273,0.0038442537804411698,0.0054217880098621045,0.004727751609614014,1.3274801088556167,0.004920748267763977
t106,0.004704766961572607,0.0055743387370842095,0.0048347168553975785,0.0051819347139315285,0.005502698909563659,0.003833466069096157,0.0054220848372930185,0.004726435948145193,1.327479870045488,0.004920681825920026
t107,0.004704417685833973,0.0055742621970327495,0.004834889978323196,0.0051817460883942686,0.005502624180983069,0.0038357336927493093,0.005422887948786977,0.004725232718054395,1.3274795901087104,0.004920820825666185
t108,0.004704457845278907,0.00557443220765422,0.004834839856395924,0.005181793119169123,0.005502620843116019,0.003839488851263693,0.005422855270128485,0.004725441669000511,1.3274793097755606,0.00492091714861921
t109,0.004704631046123365,0.005574472388597526,0.004834638375963151,0.005181844870815306,0.005502523618033876,0.0038414631535391565,0.005423052194131408,0.004725735582069633,1.327479097011032,0.004920996351954073
t110,0.0047047394565626535,0.0055744899805820316,0.004834442580797878,0.005181826056406869,0.0055025101105315565,0.00384275474795374,0.0054230570772609765,0.0047259414961215015,1.3274791112439162,0.004921084036572002
t111,0.004704765696916166,0.005574660335084832,0.004833983732001927,0.0051818486512114036,0.005502795738620139,0.0038305012618808244,0.005422774576746382,0.0047259201950928306,1.3274790874213256,0.004921198172641761
t112,0.004704827639331056,0.005574730501750958,0.004833407592930189,0.005181868442732636,0.00550294166782353,0.0038367313376722546,0.0054226809965799375,0.004726135156169628,1.3274792627649927,0.0049214823736286085
t113,0.004704494849954128,0.005574722195830314,0.004832941261949383,0.005181832285626367,0.005502931111136828,0.0038351966170801733,0.005422537471822857,0.004726194300276913,1.3274792698066973,0.0049213558927742596
t114,0.004704183439752233,0.0055746791835736935,0.0048319713168414906,0.005181791176753441,0.005502894078161233,0.003830003334043099,0.005422568120069783,0.004726325222660778,1.3274794176807891,0.004920931672064247
t115,0.004704373960662128,0.00557463159622009,0.0048316994906789906,0.00518178680003831,0.00550296778074785,0.003831175327684274,0.005422584954824046,0.004726460940808884,1.3274793015376258,0.0049209498047811115
t116,0.004704276239261485,0.005574600612404101,0.004831485731090524,0.005181653225798924,0.005503140297512132,0.0038175359924981756,0.00542173797167632,0.004726142995974558,1.3274794064544495,0.004920876792874192
t117,0.0047041879488419714,0.005574763441267764,0.004831657158281545,0.005181769739641955,0.005503293712252151,0.003815958604398348,0.00542114880129342,0.004726116047400589,1.3274796265953779,0.004921238305533627
t118,0.0047040007232379815,0.0055750889023469,0.00483197040195398,0.005181938581605957,0.00550341585642359,0.0038168031945464216,0.005420696577928876,0.004726199726368211,1.3274800572431,0.004921905716359056
t119,0.004703712712209028,0.005575442232001279,0.0048330527256352125,0.005182102056956758,0.005503515432913622,0.0038185291713969706,0.005420649392144221,0.004726502145988964,1.3274807820801318,0.004921911961757607
t120,0.004703671165870967,0.005575512991144023,0.004832459923127664,0.00518215884575002,0.005503445927238767,0.003826142406411174,0.00542027595058453,0.004726618495001165,1.3274809977826605,0.00492200530358356
t121,0.004704306994642229,0.005575692890028619,0.004832143861329874,0.0051823608055543285,0.005503817944838652,0.0038136834826213418,0.005419849228374656,0.004726952757185001,1.3274814114446025,0.004922388829633037
t122,0.004704551927400534,0.005575674820950771,0.004831791136762858,0.005182375512289406,0.005503876123250427,0.0038153118164747156,0.00541967076902288,0.0047268890793162495,1.3274811155055397,0.004922689891258494
t123,0.004704919645620839,0.005575709146762729,0.00483089782992072,0.0051823748600689475,0.005503779942021099,0.0038242656283573864,0.005419473717085787,0.004726882333595711,1.3274812014030086,0.004922826008580151
t124,0.004705076755639931,0.005575758729988919,0.004830308403607386,0.005182378213302004,0.005503808926922926,0.0038167433482243426,0.005419205524082323,0.004726826248108844,1.3274814509440234,0.004922773686185698
t125,0.004705214626471065,0.005575765593858636,0.0048300156922163025,0.005182385123670972,0.005503858417621854,0.003814788796140694,0.005418765583976585,0.004726750670191637,1.3274816206540774,0.00492221443732487
t126,0.004705442072881933,0.005576000652516238,0.004830115624022392,0.00518264160054803,0.005504320820836917,0.0038234515661525856,0.005418400553765426,0.004726779642457974,1.3274819332378187,0.004922351214308515
t127,0.004705678631960898,0.005576269939943181,0.004830391050070283,0.0051828786523910285,0.00550452629812938,0.0038230512993765193,0.005418434011378034,0.004727013829194996,1.327482392971364,0.004922625041516438
t128,0.004705483219145884,0.005576298970488143,0.004830056472180473,0.00518274945508557,0.005504328802135052,0.003823051562043529,0.005418207447392328,0.004726890814318514,1.327482317617093,0.004922610744995678
t129,0.004704692646465833,0.00557626260567766,0.0048296714328987,0.005182582921615142,0.005503926966681512,0.0038291163942517892,0.005418243988855485,0.004726248689737238,1.3274823390401216,0.00492250852188063
t130,0.004704532295440758,0.005576007745155458,0.004829449293911852,0.005182281633501016,0.005503421331969871,0.00381444035359783,0.0054184856438538355,0.004725828138275786,1.3274821519078919,0.004922322169301311
t131,0.004705499950651705,0.0055762500264254404,0.004829899674021185,0.005182438953247085,0.005503533937698499,0.0038274897908419127,0.0054189396151506745,0.00472557171694392,1.3274825476087788,0.00492283838542657
t132,0.00470538715320797,0.0055764072525750765,0.004830047988330579,0.005182575797699334,0.005503570568058664,0.003823797036900455,0.005418818150658138,0.004725809544047217,1.3274829627426028,0.004922990611355206
t133,0.004705497694696741,0.005576514185795946,0.004830098008547036,0.005182673786139301,0.005503689800342528,0.003822467484217085,0.005418958963146208,0.004725936992236744,1.3274831444688855,0.004923006996601426
t134,0.004705410621528644,0.005576345317321653,0.004830120078469052,0.005182555756937506,0.005503604588465922,0.00384110621950228,0.00541880603687831,0.004726065089242172,1.327482949581718,0.004922888914164729
t135,0.004705398702011168,0.005576433416253729,0.004830470731389006,0.005182596073446539,0.005503635622709592,0.00381472310839222,0.005418818814924561,0.004726316509517502,1.327482584341806,0.0049228413463283625
t136,0.00470504601802126,0.005576728196789098,0.0048305954122243025,0.005182810259661228,0.005503981512337591,0.0038225865003564635,0.005419081291758809,0.0047270163977038045,1.3274822969096567,0.004922867577538635
t137,0.004704453428080077,0.005576923205649365,0.004830583428833433,0.005182710745578926,0.005503972653206689,0.003823051906597746,0.005419460871178672,0.004727993504879297,1.3274815640588105,0.004922409644060786
t138,0.004704084185407806,0.005577009059400798,0.004830597132320604,0.005182676391810804,0.005503906101236579,0.0038245394184191284,0.005420004475238285,0.004728335843380368,1.3274811520969743,0.004921800914525085
t139,0.004703940612003874,0.00557680452252806,0.004830503820880887,0.005182459395651868,0.005503713222121941,0.0038489817368006895,0.005420027034676724,0.004728254463379513,1.3274807181482513,0.004921494157767243
t140,0.0047037283315517955,0.005576643266870329,0.004830231157689096,0.005182169187250087,0.0055034854326461375,0.0038142889362285737,0.0054195532181047544,0.004728063035265549,1.3274804026967477,0.004921531269558986
t141,0.00470352176115949,0.0055767651225106995,0.00483043631348048,0.005182232031418806,0.005503693616827069,0.0038162611953935608,0.00541871791559611,0.004727950243594164,1.3274803231537282,0.004921580725139435
t142,0.004703436734740775,0.005577014971787284,0.004830848243278968,0.005182387507850109,0.005503779641533371,0.0038143165881226442,0.005418231204895999,0.004728183275026615,1.3274807699691384,0.004921632930477364
t143,0.004703415670514218,0.0055773346164704725,0.004831226478847583,0.005182594094138279,0.005503934741340564,0.0038146662380516456,0.00541803997115901,0.004728563096023348,1.3274816159425709,0.004922038831889295
t144,0.004703497565214285,0.005577340130594816,0.004831546020723659,0.005182715598996654,0.005504027485635493,0.0038142876091894363,0.005417308266643892,0.004728723460265662,1.327481890088951,0.004922104523915227
