Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,2285,59245,32396,33614
,,,,2286,59245,32396,33614
,,,,2287,59245,32396,33614
,,,,2288,59245,32396,33614
,,,,2289,59245,32396,33614
,,,,2290,59245,32396,33614
,,,,2291,59245,32396,33614
,,,,2292,59245,32396,33614
,,,,2293,59245,32396,33614
,,,,2294,59245,32396,33614
,,,,2295,59245,32396,33614
,,,,2296,59245,32396,33614
,,,,2297,59245,32396,33614
,,,,2298,59245,32396,33614
,,,,2299,59245,32396,33614
,,,,2300,59245,32396,33614
,,,,2301,59245,32396,33614
,,,,2302,59245,32396,33614
,,,,2303,59245,32396,33614
,,,,2304,59245,32396,33614
,,,,2305,59245,32396,33614
,,,,2306,59245,32396,33614
,,,,2307,59245,32396,33614
,,,,2308,59245,32396,33614
,,,,2309,59245,32396,33614
,,,,2310,59245,32396,33614
,,,,2311,59245,32396,33614
,,,,2312,59245,32396,33614
,,,,2313,59245,32396,33614
,,,,2314,59245,32396,33614
,,,,2315,59245,32396,33614
,,,,2316,59245,32396,33614
,,,,2317,59245,32396,33614
,,,,2318,59245,32396,33614
,,,,2319,59245,32396,33614
,,,,2320,59245,32396,33614
,,,,2321,59245,32396,33614
,,,,2322,59245,32396,33614
,,,,2323,59245,32396,33614
,,,,2324,59245,32396,33614
,,,,2325,59245,32396,33614
,,,,2326,59245,32396,33614
,,,,2327,59245,32396,33614
,,,,2328,59245,32396,33614
,,,,2329,59245,32396,33614
,,,,2330,59245,32396,33614
,,,,2331,59245,32396,33614
,,,,2332,59245,32396,33614
,,,,2333,59245,32396,33614
,,,,2334,59245,32396,33614
,,,,2335,59245,32396,33614
,,,,2336,59245,32396,33614
,,,,2337,59245,32396,33614
,,,,2338,59245,32396,33614
,,,,2339,59245,32396,33614
,,,,2340,59245,32396,33614
,,,,2341,59245,32396,33614
,,,,2342,59245,32396,33614
,,,,2343,59245,32396,33614
,,,,2344,59245,32396,33614
,,,,2345,59245,32396,33614
,,,,2346,59245,32396,33614
,,,,2347,59245,32396,33614
,,,,2348,59245,32396,33614
,,,,2349,59245,32396,33614
,,,,2350,59245,32396,33614
,,,,2351,59245,32396,33614
,,,,2352,59245,32396,33614
,,,,2353,59245,32396,33614
,,,,2354,59245,32396,33614
,,,,2355,59245,32396,33614
,,,,2356,59245,32396,33614
,,,,2357,59245,32396,33614
,,,,2358,59245,32396,33614
,,,,2359,59245,32396,33614
,,,,2360,59245,32396,33614
,,,,2361,59245,32396,33614
,,,,2362,59245,32396,33614
,,,,2363,59245,32396,33614
,,,,2364,59245,32396,33614
,,,,2365,59245,32396,33614
,,,,2366,59245,32396,33614
,,,,2367,59245,32396,33614
,,,,2368,59245,32396,33614
,,,,2369,59245,32396,33614
,,,,2370,59245,32396,33614
,,,,2371,59245,32396,33614
,,,,2372,59245,32396,33614
,,,,2373,59245,32396,33614
,,,,2374,59245,32396,33614
,,,,2375,59245,32396,33614
,,,,2376,59245,32396,33614
,,,,2377,59245,32396,33614
,,,,2378,59245,32396,33614
,,,,2379,59245,32396,33614
,,,,2380,59245,32396,33614
,,,,2381,59245,32396,33614
,,,,2382,59245,32396,33614
,,,,2383,59245,32396,33614
,,,,2384,59245,32396,33614
,,,,2385,59245,32396,33614
,,,,2386,59245,32396,33614
,,,,2387,59245,32396,33614
,,,,2388,59245,32396,33614
,,,,2389,59245,32396,33614
,,,,2390,59245,32396,33614
,,,,2391,59245,32396,33614
,,,,2392,59245,32396,33614
,,,,2393,59245,32396,33614
,,,,2394,59245,32396,33614
,,,,2395,59245,32396,33614
,,,,2396,59245,32396,33614
,,,,2397,59245,32396,33614
,,,,2398,59245,32396,33614
,,,,2399,59245,32396,33614
,,,,2400,59245,32396,33614
,,,,2401,59245,32396,33614
,,,,2402,59245,32396,33614
,,,,2403,59245,32396,33614
,,,,2404,59245,32396,33614
,,,,2405,59245,32396,33614
,,,,2406,59245,32396,33614
,,,,2407,59245,32396,33614
,,,,2408,59245,32396,33614
,,,,2409,59245,32396,33614
,,,,2410,59245,32396,33614
,,,,2411,59245,32396,33614
,,,,2412,59245,32396,33614
,,,,2413,59245,32396,33614
,,,,2414,59245,32396,33614
,,,,2415,59245,32396,33614
,,,,2416,59245,32396,33614
,,,,2417,59245,32396,33614
,,,,2418,59245,32396,33614
,,,,2419,59245,32396,33614
,,,,2420,59245,32396,33614
,,,,2421,59245,32396,33614
,,,,2422,59245,32396,33614
,,,,2423,59245,32396,33614
,,,,2424,59245,32396,33614
,,,,2425,59245,32396,33614
,,,,2426,59245,32396,33614
,,,,2427,59245,32396,33614
,,,,2428,59245,32396,33614
,,,,2429,59245,32396,33614
,,,,2430,59245,32396,33614
,,,,2431,59245,32396,33614
,,,,2432,59245,32396,33614
,,,,2433,59245,32396,33614
,,,,2434,59245,32396,33614
,,,,2435,59245,32396,33614
,,,,2436,59245,32396,33614
,,,,2437,59245,32396,33614
,,,,2438,59245,32396,33614
,,,,2439,59245,32396,33614
,,,,2440,59245,32396,33614
,,,,2441,59245,32396,33614
,,,,2442,59245,32396,33614
,,,,2443,59245,32396,33614
,,,,2444,59245,32396,33614
,,,,2445,59245,32396,33614
,,,,2446,59245,32396,33614
,,,,2447,59245,32396,33614
,,,,2448,59245,32396,33614
,,,,2449,59245,32396,33614
,,,,2450,59245,32396,33614
,,,,2451,59245,32396,33614
,,,,2452,59245,32396,33614
,,,,2453,59245,32396,33614
,,,,2454,59245,32396,33614
,,,,2455,59245,32396,33614
,,,,2456,59245,32396,33614
,,,,2457,59245,32396,33614
,,,,2458,59245,32396,33614
,,,,2459,59245,32396,33614
,,,,2460,59245,32396,33614
,,,,2461,59245,32396,33614
,,,,2462,59245,32396,33614
,,,,2463,59245,32396,33614
,,,,2464,59245,32396,33614
,,,,2465,59245,32396,33614
,,,,2466,59245,32396,33614
,,,,2467,59245,32396,33614
,,,,2468,59245,32396,33614
,,,,2469,59245,32396,33614
,,,,2470,59245,32396,33614
,,,,2471,59245,32396,33614
,,,,2472,59245,32396,33614
,,,,2473,59245,32396,33614
,,,,2474,59245,32396,33614
,,,,2475,59245,32396,33614
,,,,2476,59245,32396,33614
,,,,2477,59245,32396,33614
,,,,2478,59245,32396,33614
,,,,2479,59245,32396,33614
,,,,2480,59245,32396,33614
,,,,2481,59245,32396,33614
,,,,2482,59245,32396,33614
,,,,2483,59245,32396,33614
,,,,2484,59245,32396,33614
,,,,2485,59245,32396,33614
,,,,2486,59245,32396,33614
,,,,2487,59245,32396,33614
,,,,2488,59245,32396,33614
,,,,2489,59245,32396,33614
,,,,2490,59245,32396,33614
,,,,2491,59245,32396,33614
,,,,2492,59245,32396,33614
,,,,2493,59245,32396,33614
,,,,2494,59245,32396,33614
,,,,2495,59245,32396,33614
,,,,2496,59245,32396,33614
,,,,2497,59245,32396,33614
,,,,2498,59245,32396,33614
,,,,2499,59245,32396,33614
,,,,2500,59245,32396,33614
,,,,2501,59245,32396,33614
,,,,2502,59245,32396,33614
,,,,2503,59245,32396,33614
,,,,2504,59245,32396,33614
,,,,2505,59245,32396,33614
,,,,2506,59245,32396,33614
,,,,2507,59245,32396,33614
,,,,2508,59245,32396,33614
,,,,2509,59245,32396,33614
,,,,2510,59245,32396,33614
,,,,2511,59245,32396,33614
,,,,2512,59245,32396,33614
,,,,2513,59245,32396,33614
,,,,2514,59245,32396,33614
,,,,2515,59245,32396,33614
,,,,2516,59245,32396,33614
,,,,2517,59245,32396,33614
,,,,2518,59245,32396,33614
,,,,2519,59245,32396,33614
,,,,2520,59245,32396,33614
,,,,2521,59245,32396,33614
,,,,2522,59245,32396,33614
,,,,2523,59245,32396,33614
,,,,2524,59245,32396,33614
,,,,2525,59245,32396,33614
,,,,2526,59245,32396,33614
,,,,2527,59245,32396,33614
,,,,2528,59245,32396,33614
,,,,2529,59245,32396,33614
,,,,2530,59245,32396,33614
,,,,2531,59245,32396,33614
,,,,2532,59245,32396,33614
,,,,2533,59245,32396,33614
,,,,2534,59245,32396,33614
,,,,2535,59245,32396,33614
,,,,2536,59245,32396,33614
,,,,2537,59245,32396,33614
,,,,2538,59245,32396,33614
,,,,2539,59245,32396,33614
,,,,2540,59245,32396,33614
,,,,2541,59245,32396,33614
,,,,2542,59245,32396,33614
,,,,2543,59245,32396,33614
,,,,2544,59245,32396,33614
,,,,2545,59245,32396,33614
,,,,2546,59245,32396,33614
,,,,2547,59245,32396,33614
,,,,2548,59245,32396,33614
,,,,2549,59245,32396,33614
,,,,2550,59245,32396,33614
,,,,2551,59245,32396,33614
,,,,2552,59245,32396,33614
,,,,2553,59245,32396,33614
,,,,2554,59245,32396,33614
,,,,2555,59245,32396,33614
,,,,2556,59245,32396,33614
,,,,2557,59245,32396,33614
,,,,2558,59245,32396,33614
,,,,2559,59245,32396,33614
,,,,2560,59245,32396,33614
,,,,2561,59245,32396,33614
,,,,2562,59245,32396,33614
,,,,2563,59245,32396,33614
,,,,2564,59245,32396,33614
,,,,2565,59245,32396,33614
,,,,2566,59245,32396,33614
,,,,2567,59245,32396,33614
,,,,2568,59245,32396,33614
,,,,2569,59245,32396,33614
,,,,2570,59245,32396,33614
,,,,2571,59245,32396,33614
,,,,2572,59245,32396,33614
,,,,2573,59245,32396,33614
,,,,2574,59245,32396,33614
,,,,2575,59245,32396,33614
,,,,2576,59245,32396,33614
,,,,2577,59245,32396,33614
,,,,2578,59245,32396,33614
,,,,2579,59245,32396,33614
,,,,2580,59245,32396,33614
,,,,2581,59245,32396,33614
,,,,2582,59245,32396,33614
,,,,2583,59245,32396,33614
,,,,2584,59245,32396,33614
,,,,2585,59245,32396,33614
,,,,2586,59245,32396,33614
,,,,2587,59245,32396,33614
,,,,2588,59245,32396,33614
,,,,2589,59245,32396,33614
,,,,2590,59245,32396,33614
,,,,2591,59245,32396,33614
,,,,2592,59245,32396,33614
,,,,2593,59245,32396,33614
,,,,2594,59245,32396,33614
,,,,2595,59245,32396,33614
,,,,2596,59245,32396,33614
,,,,2597,59245,32396,33614
,,,,2598,59245,32396,33614
,,,,2599,59245,32396,33614
,,,,2600,59245,32396,33614
,,,,2601,59245,32396,33614
,,,,2602,59245,32396,33614
,,,,2603,59245,32396,33614
,,,,2604,59245,32396,33614
,,,,2605,59245,32396,33614
,,,,2606,59245,32396,33614
,,,,2607,59245,32396,33614
,,,,2608,59245,32396,33614
,,,,2609,59245,32396,33614
,,,,2610,59245,32396,33614
,,,,2611,59245,32396,33614
,,,,2612,59245,32396,33614
,,,,2613,59245,32396,33614
,,,,2614,59245,32396,33614
,,,,2615,59245,32396,33614
,,,,2616,59245,32396,33614
,,,,2617,59245,32396,33614
,,,,2618,59245,32396,33614
,,,,2619,59245,32396,33614
,,,,2620,59245,32396,33614
,,,,2621,59245,32396,33614
,,,,2622,59245,32396,33614
,,,,2623,59245,32396,33614
,,,,2624,59245,32396,33614
,,,,2625,59245,32396,33614
,,,,2626,59245,32396,33614
,,,,2627,59245,32396,33614
,,,,2628,59245,32396,33614
,,,,2629,59245,32396,33614
,,,,2630,59245,32396,33614
,,,,2631,59245,32396,33614
,,,,2632,59245,32396,33614
,,,,2633,59245,32396,33614
,,,,2634,59245,32396,33614
,,,,2635,59245,32396,33614
,,,,2636,59245,32396,33614
,,,,2637,59245,32396,33614
,,,,2638,59245,32396,33614
,,,,2639,59245,32396,33614
,,,,2640,59245,32396,33614
,,,,2641,59245,32396,33614
,,,,2642,59245,32396,33614
,,,,2643,59245,32396,33614
,,,,2644,59245,32396,33614
,,,,2645,59245,32396,33614
,,,,2646,59245,32396,33614
,,,,2647,59245,32396,33614
,,,,2648,59245,32396,33614
,,,,2649,59245,32396,33614
,,,,2650,59245,32396,33614
,,,,2651,59245,32396,33614
,,,,2652,59245,32396,33614
,,,,2653,59245,32396,33614
,,,,2654,59245,32396,33614
,,,,2655,59245,32396,33614
,,,,2656,59245,32396,33614
,,,,2657,59245,32396,33614
,,,,2658,59245,32396,33614
,,,,2659,59245,32396,33614
,,,,2660,59245,32396,33614
,,,,2661,59245,32396,33614
,,,,2662,59245,32396,33614
,,,,2663,59245,32396,33614
,,,,2664,59245,32396,33614
,,,,2665,59245,32396,33614
,,,,2666,59245,32396,33614
,,,,2667,59245,32396,33614
,,,,2668,59245,32396,33614
,,,,2669,59245,32396,33614
,,,,2670,59245,32396,33614
,,,,2671,59245,32396,33614
,,,,2672,59245,32396,33614
,,,,2673,59245,32396,33614
,,,,2674,59245,32396,33614
,,,,2675,59245,32396,33614
,,,,2676,59245,32396,33614
,,,,2677,59245,32396,33614
,,,,2678,59245,32396,33614
,,,,2679,59245,32396,33614
,,,,2680,59245,32396,33614
,,,,2681,59245,32396,33614
,,,,2682,59245,32396,33614
,,,,2683,59245,32396,33614
,,,,2684,59245,32396,33614
,,,,2685,59245,32396,33614
,,,,2686,59245,32396,33614
,,,,2687,59245,32396,33614
,,,,2688,59245,32396,33614
,,,,2689,59245,32396,33614
,,,,2690,59245,32396,33614
,,,,2691,59245,32396,33614
,,,,2692,59245,32396,33614
,,,,2693,59245,32396,33614
,,,,2694,59245,32396,33614
,,,,2695,59245,32396,33614
,,,,2696,59245,32396,33614
,,,,2697,59245,32396,33614
,,,,2698,59245,32396,33614
,,,,2699,59245,32396,33614
,,,,2700,59245,32396,33614
,,,,2701,59245,32396,33614
,,,,2702,59245,32396,33614
,,,,2703,59245,32396,33614
,,,,2704,59245,32396,33614
,,,,2705,59245,32396,33614
,,,,2706,59245,32396,33614
,,,,2707,59245,32396,33614
,,,,2708,59245,32396,33614
,,,,2709,59245,32396,33614
,,,,2710,59245,32396,33614
,,,,2711,59245,32396,33614
,,,,2712,59245,32396,33614
,,,,2713,59245,32396,33614
,,,,2714,59245,32396,33614
,,,,2715,59245,32396,33614
,,,,2716,59245,32396,33614
,,,,2717,59245,32396,33614
,,,,2718,59245,32396,33614
,,,,2719,59245,32396,33614
,,,,2720,59245,32396,33614
,,,,2721,59245,32396,33614
,,,,2722,59245,32396,33614
,,,,2723,59245,32396,33614
,,,,2724,59245,32396,33614
,,,,2725,59245,32396,33614
,,,,2726,59245,32396,33614
,,,,2727,59245,32396,33614
,,,,2728,59245,32396,33614
,,,,2729,59245,32396,33614
,,,,2730,59245,32396,33614
,,,,2731,59245,32396,33614
,,,,2732,59245,32396,33614
,,,,2733,59245,32396,33614
,,,,2734,59245,32396,33614
,,,,2735,59245,32396,33614
,,,,2736,59245,32396,33614
,,,,2737,59245,32396,33614
,,,,2738,59245,32396,33614
,,,,2739,59245,32396,33614
,,,,2740,59245,32396,33614
,,,,2741,59245,32396,33614
,,,,2742,59245,32396,33614
,,,,2743,59245,32396,33614
,,,,2744,59245,32396,33614
,,,,2745,59245,32396,33614
,,,,2746,59245,32396,33614
,,,,2747,59245,32396,33614
,,,,2748,59245,32396,33614
,,,,2749,59245,32396,33614
,,,,2750,59245,32396,33614
,,,,2751,59245,32396,33614
,,,,2752,59245,32396,33614
,,,,2753,59245,32396,33614
,,,,2754,59245,32396,33614
,,,,2755,59245,32396,33614
,,,,2756,59245,32396,33614
,,,,2757,59245,32396,33614
,,,,2758,59245,32396,33614
,,,,2759,59245,32396,33614
,,,,2760,59245,32396,33614
,,,,2761,59245,32396,33614
,,,,2762,59245,32396,33614
,,,,2763,59245,32396,33614
,,,,2764,59245,32396,33614
,,,,2765,59245,32396,33614
,,,,2766,59245,32396,33614
,,,,2767,59245,32396,33614
,,,,2768,59245,32396,33614
,,,,2769,59245,32396,33614
,,,,2770,59245,32396,33614
,,,,2771,59245,32396,33614
,,,,2772,59245,32396,33614
,,,,2773,59245,32396,33614
,,,,2774,59245,32396,33614
,,,,2775,59245,32396,33614
,,,,2776,59245,32396,33614
,,,,2777,59245,32396,33614
,,,,2778,59245,32396,33614
,,,,2779,59245,32396,33614
,,,,2780,59245,32396,33614
,,,,2781,59245,32396,33614
,,,,2782,59245,32396,33614
,,,,2783,59245,32396,33614
,,,,2784,59245,32396,33614
,,,,2785,59245,32396,33614
,,,,2786,59245,32396,33614
,,,,2787,59245,32396,33614
,,,,2788,59245,32396,33614
,,,,2789,59245,32396,33614
,,,,2790,59245,32396,33614
,,,,2791,59245,32396,33614
,,,,2792,59245,32396,33614
,,,,2793,59245,32396,33614
,,,,2794,59245,32396,33614
,,,,2795,59245,32396,33614
,,,,2796,59245,32396,33614
,,,,2797,59245,32396,33614
,,,,2798,59245,32396,33614
,,,,2799,59245,32396,33614
,,,,2800,59245,32396,33614
,,,,2801,59245,32396,33614
,,,,2802,59245,32396,33614
,,,,2803,59245,32396,33614
,,,,2804,59245,32396,33614
,,,,2805,59245,32396,33614
,,,,2806,59245,32396,33614
,,,,2807,59245,32396,33614
,,,,2808,59245,32396,33614
,,,,2809,59245,32396,33614
,,,,2810,59245,32396,33614
,,,,2811,59245,32396,33614
,,,,2812,59245,32396,33614
,,,,2813,59245,32396,33614
,,,,2814,59245,32396,33614
,,,,2815,59245,32396,33614
,,,,2816,59245,32396,33614
,,,,2817,59245,32396,33614
,,,,2818,59245,32396,33614
,,,,2819,59245,32396,33614
,,,,2820,59245,32396,33614
,,,,2821,59245,32396,33614
,,,,2822,59245,32396,33614
,,,,2823,59245,32396,33614
,,,,2824,59245,32396,33614
,,,,2825,59245,32396,33614
,,,,2826,59245,32396,33614
,,,,2827,59245,32396,33614
,,,,2828,59245,32396,33614
,,,,2829,59245,32396,33614
,,,,2830,59245,32396,33614
,,,,2831,59245,32396,33614
,,,,2832,59245,32396,33614
,,,,2833,59245,32396,33614
,,,,2834,59245,32396,33614
,,,,2835,59245,32396,33614
,,,,2836,59245,32396,33614
,,,,2837,59245,32396,33614
,,,,2838,59245,32396,33614
,,,,2839,59245,32396,33614
,,,,2840,59245,32396,33614
,,,,2841,59245,32396,33614
,,,,2842,59245,32396,33614
,,,,2843,59245,32396,33614
,,,,2844,59245,32396,33614
,,,,2845,59245,32396,33614
,,,,2846,59245,32396,33614
,,,,2847,59245,32396,33614
,,,,2848,59245,32396,33614
,,,,2849,59245,32396,33614
,,,,2850,59245,32396,33614
,,,,2851,59245,32396,33614
,,,,2852,59245,32396,33614
,,,,2853,59245,32396,33614
,,,,2854,59245,32396,33614
,,,,2855,59245,32396,33614
,,,,2856,59245,32396,33614
,,,,2857,59245,32396,33614
,,,,2858,59245,32396,33614
,,,,2859,59245,32396,33614
,,,,2860,59245,32396,33614
,,,,2861,59245,32396,33614
,,,,2862,59245,32396,33614
,,,,2863,59245,32396,33614
,,,,2864,59245,32396,33614
,,,,2865,59245,32396,33614
,,,,2866,59245,32396,33614
,,,,2867,59245,32396,33614
,,,,2868,59245,32396,33614
,,,,2869,59245,32396,33614
,,,,2870,59245,32396,33614
,,,,2871,59245,32396,33614
,,,,2872,59245,32396,33614
,,,,2873,59245,32396,33614
,,,,2874,59245,32396,33614
,,,,2875,59245,32396,33614
,,,,2876,59245,32396,33614
,,,,2877,59245,32396,33614
,,,,2878,59245,32396,33614
,,,,2879,59245,32396,33614
,,,,2880,59245,32396,33614
,,,,2881,59245,32396,33614
,,,,2882,59245,32396,33614
,,,,2883,59245,32396,33614
,,,,2884,59245,32396,33614
,,,,2885,59245,32396,33614
,,,,2886,59245,32396,33614
,,,,2887,59245,32396,33614
,,,,2888,59245,32396,33614
,,,,2889,59245,32396,33614
,,,,2890,59245,32396,33614
,,,,2891,59245,32396,33614
,,,,2892,59245,32396,33614
,,,,2893,59245,32396,33614
,,,,2894,59245,32396,33614
,,,,2895,59245,32396,33614
,,,,2896,59245,32396,33614
,,,,2897,59245,32396,33614
,,,,2898,59245,32396,33614
,,,,2899,59245,32396,33614
,,,,2900,59245,32396,33614
,,,,2901,59245,32396,33614
,,,,2902,59245,32396,33614
,,,,2903,59245,32396,33614
,,,,2904,59245,32396,33614
,,,,2905,59245,32396,33614
,,,,2906,59245,32396,33614
,,,,2907,59245,32396,33614
,,,,2908,59245,32396,33614
,,,,2909,59245,32396,33614
,,,,2910,59245,32396,33614
,,,,2911,59245,32396,33614
,,,,2912,59245,32396,33614
,,,,2913,59245,32396,33614
,,,,2914,59245,32396,33614
,,,,2915,59245,32396,33614
,,,,2916,59245,32396,33614
,,,,2917,59245,32396,33614
,,,,2918,59245,32396,33614
,,,,2919,59245,32396,33614
,,,,2920,59245,32396,33614
,,,,2921,59245,32396,33614
,,,,2922,59245,32396,33614
,,,,2923,59245,32396,33614
,,,,2924,59245,32396,33614
,,,,2925,59245,32396,33614
,,,,2926,59245,32396,33614
,,,,2927,59245,32396,33614
,,,,2928,59245,32396,33614
,,,,2929,59245,32396,33614
,,,,2930,59245,32396,33614
,,,,2931,59245,32396,33614
,,,,2932,59245,32396,33614
,,,,2933,59245,32396,33614
,,,,2934,59245,32396,33614
,,,,2935,59245,32396,33614
,,,,2936,59245,32396,33614
,,,,2937,59245,32396,33614
,,,,2938,59245,32396,33614
,,,,2939,59245,32396,33614
,,,,2940,59245,32396,33614
,,,,2941,59245,32396,33614
,,,,2942,59245,32396,33614
,,,,2943,59245,32396,33614
,,,,2944,59245,32396,33614
,,,,2945,59245,32396,33614
,,,,2946,59245,32396,33614
,,,,2947,59245,32396,33614
,,,,2948,59245,32396,33614
,,,,2949,59245,32396,33614
,,,,2950,59245,32396,33614
,,,,2951,59245,32396,33614
,,,,2952,59245,32396,33614
,,,,2953,59245,32396,33614
,,,,2954,59245,32396,33614
,,,,2955,59245,32396,33614
,,,,2956,59245,32396,33614
,,,,2957,59245,32396,33614
,,,,2958,59245,32396,33614
,,,,2959,59245,32396,33614
,,,,2960,59245,32396,33614
,,,,2961,59245,32396,33614
,,,,2962,59245,32396,33614
,,,,2963,59245,32396,33614
,,,,2964,59245,32396,33614
,,,,2965,59245,32396,33614
,,,,2966,59245,32396,33614
,,,,2967,59245,32396,33614
,,,,2968,59245,32396,33614
,,,,2969,59245,32396,33614
,,,,2970,59245,32396,33614
,,,,2971,59245,32396,33614
,,,,2972,59245,32396,33614
,,,,2973,59245,32396,33614
,,,,2974,59245,32396,33614
,,,,2975,59245,32396,33614
,,,,2976,59245,32396,33614
,,,,2977,59245,32396,33614
,,,,2978,59245,32396,33614
,,,,2979,59245,32396,33614
,,,,2980,59245,32396,33614
,,,,2981,59245,32396,33614
,,,,2982,59245,32396,33614
,,,,2983,59245,32396,33614
,,,,2984,59245,32396,33614
,,,,2985,59245,32396,33614
,,,,2986,59245,32396,33614
,,,,2987,59245,32396,33614
,,,,2988,59245,32396,33614
,,,,2989,59245,32396,33614
,,,,2990,59245,32396,33614
,,,,2991,59245,32396,33614
,,,,2992,59245,32396,33614
,,,,2993,59245,32396,33614
,,,,2994,59245,32396,33614
,,,,2995,59245,32396,33614
,,,,2996,59245,32396,33614
,,,,2997,59245,32396,33614
,,,,2998,59245,32396,33614
,,,,2999,59245,32396,33614
,,,,3000,59245,32396,33614
,,,,3001,59245,32396,33614
,,,,3002,59245,32396,33614
,,,,3003,59245,32396,33614
,,,,3004,59245,32396,33614
,,,,3005,59245,32396,33614
,,,,3006,59245,32396,33614
,,,,3007,59245,32396,33614
,,,,3008,59245,32396,33614
,,,,3009,59245,32396,33614
,,,,3010,59245,32396,33614
,,,,3011,59245,32396,33614
,,,,3012,59245,32396,33614
,,,,3013,59245,32396,33614
,,,,3014,59245,32396,33614
,,,,3015,59245,32396,33614
,,,,3016,59245,32396,33614
,,,,3017,59245,32396,33614
,,,,3018,59245,32396,33614
,,,,3019,59245,32396,33614
,,,,3020,59245,32396,33614
,,,,3021,59245,32396,33614
,,,,3022,59245,32396,33614
,,,,3023,59245,32396,33614
,,,,3024,59245,32396,33614
,,,,3025,59245,32396,33614
,,,,3026,59245,32396,33614
,,,,3027,59245,32396,33614
,,,,3028,59245,32396,33614
,,,,3029,59245,32396,33614
,,,,3030,59245,32396,33614
,,,,3031,59245,32396,33614
,,,,3032,59245,32396,33614
,,,,3033,59245,32396,33614
,,,,3034,59245,32396,33614
,,,,3035,59245,32396,33614
,,,,3036,59245,32396,33614
,,,,3037,59245,32396,33614
,,,,3038,59245,32396,33614
,,,,3039,59245,32396,33614
,,,,3040,59245,32396,33614
,,,,3041,59245,32396,33614
,,,,3042,59245,32396,33614
,,,,3043,59245,32396,33614
,,,,3044,59245,32396,33614
,,,,3045,59245,32396,33614
,,,,3046,59245,32396,33614
,,,,3047,59245,32396,33614
,,,,3048,59245,32396,33614
,,,,3049,59245,32396,33614
,,,,3050,59245,32396,33614
,,,,3051,59245,32396,33614
,,,,3052,59245,32396,33614
,,,,3053,59245,32396,33614
,,,,3054,59245,32396,33614
,,,,3055,59245,32396,33614
,,,,3056,59245,32396,33614
,,,,3057,59245,32396,33614
,,,,3058,59245,32396,33614
,,,,3059,59245,32396,33614
,,,,3060,59245,32396,33614
,,,,3061,59245,32396,33614
,,,,3062,59245,32396,33614
,,,,3063,59245,32396,33614
,,,,3064,59245,32396,33614
,,,,3065,59245,32396,33614
,,,,3066,59245,32396,33614
,,,,3067,59245,32396,33614
,,,,3068,59245,32396,33614
,,,,3069,59245,32396,33614
,,,,3070,59245,32396,33614
,,,,3071,59245,32396,33614
,,,,3072,59245,32396,33614
,,,,3073,59245,32396,33614
,,,,3074,59245,32396,33614
,,,,3075,59245,32396,33614
,,,,3076,59245,32396,33614
,,,,3077,59245,32396,33614
,,,,3078,59245,32396,33614
,,,,3079,59245,32396,33614
,,,,3080,59245,32396,33614
,,,,3081,59245,32396,33614
,,,,3082,59245,32396,33614
,,,,3083,59245,32396,33614
,,,,3084,59245,32396,33614
,,,,3085,59245,32396,33614
,,,,3086,59245,32396,33614
,,,,3087,59245,32396,33614
,,,,3088,59245,32396,33614
,,,,3089,59245,32396,33614
,,,,3090,59245,32396,33614
,,,,3091,59245,32396,33614
,,,,3092,59245,32396,33614
,,,,3093,59245,32396,33614
,,,,3094,59245,32396,33614
,,,,3095,59245,32396,33614
,,,,3096,59245,32396,33614
,,,,3097,59245,32396,33614
,,,,3098,59245,32396,33614
,,,,3099,59245,32396,33614
,,,,3100,59245,32396,33614
,,,,3101,59245,32396,33614
,,,,3102,59245,32396,33614
,,,,3103,59245,32396,33614
,,,,3104,59245,32396,33614
,,,,3105,59245,32396,33614
,,,,3106,59245,32396,33614
,,,,3107,59245,32396,33614
,,,,3108,59245,32396,33614
,,,,3109,59245,32396,33614
,,,,3110,59245,32396,33614
,,,,3111,59245,32396,33614
,,,,3112,59245,32396,33614
,,,,3113,59245,32396,33614
,,,,3114,59245,32396,33614
,,,,3115,59245,32396,33614
,,,,3116,59245,32396,33614
,,,,3117,59245,32396,33614
,,,,3118,59245,32396,33614
,,,,3119,59245,32396,33614
,,,,3120,59245,32396,33614
,,,,3121,59245,32396,33614
,,,,3122,59245,32396,33614
,,,,3123,59245,32396,33614
,,,,3124,59245,32396,33614
,,,,3125,59245,32396,33614
,,,,3126,59245,32396,33614
,,,,3127,59245,32396,33614
,,,,3128,59245,32396,33614
,,,,3129,59245,32396,33614
,,,,3130,59245,32396,33614
,,,,3131,59245,32396,33614
,,,,3132,59245,32396,33614
,,,,3133,59245,32396,33614
,,,,3134,59245,32396,33614
,,,,3135,59245,32396,33614
,,,,3136,59245,32396,33614
,,,,3137,59245,32396,33614
,,,,3138,59245,32396,33614
,,,,3139,59245,32396,33614
,,,,3140,59245,32396,33614
,,,,3141,59245,32396,33614
,,,,3142,59245,32396,33614
,,,,3143,59245,32396,33614
,,,,3144,59245,32396,33614
,,,,3145,59245,32396,33614
,,,,3146,59245,32396,33614
,,,,3147,59245,32396,33614
,,,,3148,59245,32396,33614
,,,,3149,59245,32396,33614
,,,,3150,59245,32396,33614
