,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,849.452583794091,0.0,0.0,19.974690594527114,-19.974690594527104,0.0,4115.071761994644,0.0,14.80755989008139,-4949.716735156999,61732.1870339056,0.0,0.0,766.8579872080226,-766.8579872080223,0.0,29028.175025150438,0.0,4827.988890414376,-85932.3731179,80.27684437845028,0.0,0.0,10.114275349083995,-10.114275349083991,0.0,4875.011149366622,0.0,3188.204799469419,-1767.083143534,90.86046912566924,0.0,0.0,14.683282493779219,-14.683282493779226,0.0,3093.212522202827,0.0,1834.5136790728434,-1349.5592615139994,8224.716963108018,0.0,0.0,327.2112803969523,-327.21128039695225,0.0,26249.14524046431,0.0,2.324901512672882,-34471.53725131799,968.6204531721658,0.0,0.0,32.529926616250464,-32.52992661625049,0.0,13952.956436202216,0.0,13235.579298739729,-1685.9975398930003,150222.01663489718,0.0,0.0,57.94027419552346,-57.94027419552345,0.0,-11168.42003508045,0.0,70375.22072803501,-68678.37582104001,197427.79516468168,0.0,0.0,13.302664079224755,-13.302664079224753,0.0,-70618.1512382556,0.0,111381.28059909776,-15428.363279546002,10874.728097944457,0.0,0.0,14.714003806069073,-14.71400380606908,0.0,-4818.940683521206,0.0,1.3377617005975355,-6054.449601981,9927.494723946875,0.0,0.0,1203.0449921907948,-1203.0449921907943,0.0,5291.939821476099,0.0,2749.5261138323185,-12469.908380848998
t1,1.060996679097637,0,0,0.027531533819658324,-0.025610517411772657,0.0,11.156611514142966,0,0.001769619241757347,-12.21775953,95.35329833632942,0,0,0.026464248746410055,-1.7045503367083297,0.0,118.43987008891298,0,0.0017176768737719719,-212.1133646,0.09669175225256095,0,0,0.021759903566579353,-0.01754620489320174,0.0,4.262846056148,0,0.0019267056672079806,-4.361824741,0.11066346675765985,0,0,0.027902570799947363,-0.023626225523265036,0.0,3.2178940906489277,0,0.0016148232765392735,-3.331219019,9.994271031644585,0,0,0.03140038058247453,-0.34090026572307364,0.0,75.4059843404566,0,0.00205736655384175,-85.08869806,1.136611443744706,0,0,0.03035627916180454,-0.020560871334801202,0.0,13.012067319603748,0,9.996799086768728,-4.161675024,170.13155528808934,0,0,0.0032026673426587935,-0.13825564525559905,0.0,-0.47048631519076706,0,0.0019955345789443397,-169.5240204,131.25799588042383,0,0,0.01097482333014592,-0.00807461070097552,0.0,-22.418362605811794,0,70.7595394803575,-38.08299395,14.54373057063257,0,0,0.02175334134567792,-0.014839187537292969,0.0,0.3958144916444768,0,0.0018040856787027762,-14.94465507,11.93474681533085,0,0,2.9521786375459604,-0.0029805723529737894,0.0,20.079891970701862,0,4.183420430818965,-30.78041636
t2,1.0646523639103973,0,0,0.027305868355443106,-0.0272652303823933,0.0,11.15534205893082,0,0.0022754704075482962,-12.21775953,95.35368975789865,0,0,0.026480245423302393,-1.8207720962104714,0.0,118.55577660221662,0,0.0018098489213383279,-212.1133646,0.09726576765981314,0,0,0.018952861759318342,-0.018762892027384997,0.0,4.26639937249646,0,0.002030308481474777,-4.361824741,0.11083736765458715,0,0,0.02339835304895844,-0.02279517822663198,0.0,3.221619819807019,0,0.0018412828772002886,-3.331219019,9.996690758828187,0,0,0.03210291817631013,-0.35122684657074843,0.0,75.41319911619148,0,0.002067826218509809,-85.08869806,1.138284814975075,0,0,0.02699019497422079,-0.02229102576178011,0.0,18.623420739582475,0,15.604729639363264,-4.161675024,170.10753198776158,0,0,0.0030951874193452344,-0.1381804493135725,0.0,-0.44665770496395146,0,0.001768560496675801,-169.5240204,316.1991553887459,0,0,0.015371302155601535,-0.016847257916527646,0.0,-278.1118822226034,0,0.002803203497763463,-38.08299395,14.543936346753103,0,0,0.019227153062109835,-0.015974433730370958,0.0,0.39924387173566256,0,0.001777807413775684,-14.94465507,11.935375893372829,0,0,2.954442294813092,-0.0029168039777429915,0.0,20.07682467131212,0,4.183309635113568,-30.78041636
t3,1.0702795702950376,0,0,0.023503674331605218,-0.029280137946116357,0.0,11.155556380550182,0,0.0022998968239964705,-12.21775953,95.3547964777911,0,0,0.02461512059966265,-1.9781242927944145,0.0,118.71402675274796,0,0.0019493979375219456,-212.1133646,0.0980366530286753,0,0,0.016656469464666878,-0.020137037615647772,0.0,4.269308203128602,0,0.0020394865995675593,-4.361824741,0.11140765068349381,0,0,0.019978157930329685,-0.02391553165481752,0.0,3.225663170711428,0,0.0019143682637057465,-3.331219019,10.004196147062205,0,0,0.036918330096453206,-0.6971040305161704,0.0,75.7467199886227,0,0.002032314858461724,-85.08869806,1.1419753581841567,0,0,0.024208160952681145,-0.02454697971533607,0.0,21.38718001532788,0,18.367141470342652,-4.161675024,175.10915705458396,0,0,0.0033782513040310617,-0.13830991308539892,0.0,-5.448478986805281,0,0.0017259455905786602,-169.5240204,316.3614408761386,0,0,0.01497465905770171,-0.01972763874159245,0.0,-278.2711884171802,0,0.0025054723906970558,-38.08299395,14.544167170556289,0,0,0.0197491732290607,-0.015698666061919882,0.0,0.3981956019189643,0,0.0017581492356653552,-14.94465507,11.93535524261025,0,0,2.957703292626156,-0.002867036868355842,0.0,20.0733691725075,0,4.183144250468818,-30.78041636
t4,1.0878564211252129,0,0,0.018994998314077832,-0.03156724526892061,0.0,8.701243673285225,0,0.002320163048858894,-9.774207624,95.36164312137844,0,0,0.025828334021296664,-2.4549681935409366,0.0,76.76011595662939,0,0.0019274580814374264,-169.6906917,0.0997206696238167,0,0,0.014237300701292668,-0.02245845643075666,0.0,3.3999980607761353,0,0.0020377212637582875,-3.489459793,0.11319281045960067,0,0,0.017033147418793998,-0.028694337032252784,0.0,2.56522557000752,0,0.0017819154469333942,-2.664975215,10.014278088520994,0,0,0.020842312406558323,-1.2500751607561327,0.0,59.28795559344486,0,0.002042323209561333,-68.07095845,1.1541293572459854,0,0,0.02177776410921045,-0.02732660635175619,0.0,22.07675401167156,0,19.895994447268272,-3.329340019,173.04900418677067,0,0,0.003633936650160211,-0.13825521928258205,0.0,-37.29283430380776,0,0.0023322399237674096,-135.6192163,316.46258969656583,0,0,0.013571775335595872,-0.024095024491308643,0.0,-285.9829430769814,0,0.0027281535450012556,-30.46639516,14.544485745061612,0,0,0.019667768449014918,-0.015766442395179964,0.0,-2.5909079091763285,0,0.00175504153238813,-11.95572406,11.93393972466576,0,0,0.0029918446688709244,-1.9588604444327664,0.0,18.830854884716818,0,4.184592859211951,-24.62433309
t5,1.1064541015508298,0,0,0.014817876191361488,-0.03647483306529137,0.0,6.247807606294886,0,0.0019489725650338751,-7.330655718,95.3695538129038,0,0,0.025594933296541687,-3.646720107870216,0.0,35.521351684697066,0,0.0017614626205018256,-127.2680188,0.1018044572044524,0,0,0.011287429492735195,-0.026578932326855372,0.0,2.5325006505330467,0,0.0019186994966502507,-2.617094845,0.11526854528664242,0,0,0.012217991299278528,-0.03305544142591579,0.0,1.9060074473620912,0,0.0017070701153655064,-1.998731412,10.030805483144375,0,0,0.026432322693167705,-1.0348878526549656,0.0,42.0329453980794,0,0.002076450855237844,-51.05321884,1.1679642503709655,0,0,0.019257384211842855,-0.03193780805461743,0.0,22.11004818566839,0,20.768326937789844,-2.497005014,173.08427309492765,0,0,0.004170853960269813,-0.13817686054636358,0.0,-71.23355978029223,0,0.002295047642655866,-101.7144122,316.50618237813245,0,0,0.01120084157896774,-0.02654946181336921,0.0,-293.6386964555299,0,0.0023408754844882226,-22.84979637,14.54389819160867,0,0,0.009588678159529032,-0.02720665624875007,0.0,-5.557681912944497,0,0.001805195168225428,-8.966793045,11.934100316075185,0,0,0.0028031343850757314,-7.7725779592560285,0.0,18.488644478520026,0,4.184720099317529,-18.46824981
t6,1.1237368291892103,0,0,0.007678168439406795,-0.02453239262712062,0.0,3.789728918279247,0,0.009507650874014726,-4.887103812,95.37526855498359,0,0,0.011018367616362861,-0.05313592425027249,0.0,-10.484951514899356,0,0.002853573043602884,-84.84534585,0.10325142117026222,0,0,0.009542126477878216,-0.02013920101691473,0.0,1.6539114125527052,0,0.0018358027772012882,-1.744729896,0.11572256599021374,0,0,0.011873779048132058,-0.019532628177354742,0.0,1.2262563641473179,0,0.0018324126015770408,-1.332487608,10.061776221872481,0,0,0.012404865443266936,-0.018452483186357033,0.0,23.982060882969968,0,0.0023101966926299027,-34.03547923,1.1845302071764772,0,0,0.016387408804223035,-0.04140532920388479,0.0,24.90030644943332,0,24.3951486668034,-1.664670009,169.36915552767286,0,0,0.0030079494529282494,-0.1380565416260984,0.0,-101.42153219058132,0,0.002966534511617021,-67.80960815,290.59029747125993,0,0,0.005611124279543439,-0.025768882037729545,0.0,-147.87192756922704,0,127.46501450739099,-15.23319758,14.545020195101536,0,0,0.008808938486151678,-0.028277181581487367,0.0,-8.545964113016552,0,0.0017257485829215167,-5.97786203,11.933497003538594,0,0,0.0017589953687123401,-11.399799032056944,0.0,15.961667282264852,0,4.184957648708484,-12.31216654
t7,1.1912218103778567,0,0,0.016183419491136955,-0.0030302409309224962,0.0,0.027249222514103003,0,0.009848198045442116,-1.221775953,95.40226947446118,0,0,0.043235501878917365,-0.0017741140877464783,0.0,-74.21751134105355,0,0.014883000792061516,-21.21133646,0.10916096877138112,0,0,0.015510505768491435,-0.0032702983867698484,0.0,0.3181487829932994,0,0.003367424739671068,-0.436182474,0.12047287576877577,0,0,0.01670556891436361,-0.002559895463677885,0.0,0.2078573294330329,0,0.009353916245767235,-0.333121902,10.093965518306378,0,0,0.008922007346308162,-0.003893405500360385,0.0,-1.5862211439309881,0,0.0039031098146069323,-8.508869806,1.235896443694231,0,0,0.009670490874123746,-0.009819568221358519,0.0,58.00502733867133,0,58.82460714261159,-0.416167502,233.08459686395528,0,0,0.004229816701627646,-0.003923775947222355,0.0,-57.8814663181261,0,158.25103448617688,-16.95240204,316.7795718211119,0,0,0.025634655779881797,-0.001986123210756447,0.0,141.69795955046763,0,454.69288045226494,-3.808299395,14.55231199709651,0,0,0.029708429836154505,-0.012665245378985404,0.0,-13.074000129418366,0,0.0008894847285837853,-1.494465507,11.9382588913045,0,0,0.027838986477803994,-0.0033441730491284667,0.0,-8.848353018475953,0,0.03635898985049059,-3.078041636
t8,1.1926284764548882,0,0,0.007606965637176212,-0.002731922015343818,0.0,0.25637553782588596,0,0.23210304449586905,-1.221775953,95.40361486194813,0,0,0.008697422100067178,-0.003329642015674153,0.0,-74.18815518572356,0,0.009490935902215078,-21.21133646,0.11028218679468424,0,0,0.009267733663107588,-0.004267418119263592,0.0,0.3240332513564679,0,0.0031332192882654107,-0.436182474,0.12155172113456486,0,0,0.011092446241296986,-0.002949414186365842,0.0,0.21404743207267146,0,0.010620222855437834,-0.333121902,10.09560524660295,0,0,0.00487558583156044,-0.003482520573416327,0.0,-1.574319058349411,0,0.013809387104952798,-8.508869806,1.2388264148845956,0,0,0.020129952877744692,-0.003405564526546738,0.0,65.21533091376244,0,66.05471415459151,-0.416167502,233.08803021787068,0,0,0.005110670217782147,-0.002753178808527038,0.0,164.4769181686769,0,380.61490377755035,-16.95240204,316.78102008056374,0,0,0.01171045764371032,-0.0020809644704928103,0.0,360.00783396312835,0,672.9901840849814,-3.808299395,14.553020798658034,0,0,0.01803315904773064,-0.016485831149475515,0.0,-13.059233132718237,0,0.0008694264313183254,-1.494465507,11.939107857668178,0,0,0.011909156628485608,-0.004005414096215576,0.0,-8.844178931400277,0,0.024790972393439872,-3.078041636
