Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
AnnualSum,253.84908,8.478728,85200.65,9.657117,56255.51,14.847293,32367.703,10.899843,34.780758,7.077088,233583.19,13.077626,1.2420418e6,11.960506,1.9657551e6,14.840025,20.20164,3.8586993,48503.38,26.047592
t1,0.02517708094551803,0.006854636662932894,0.023764935784519763,0.007415483049828422,0.027114612471916356,0.007799791526759203,0.022730426823586353,0.006531610397043719,0.030367204713980033,0.006728216145026057,176.4156606033362,0.020203561183134672,0.02624024383451278,0.010164844470878343,1248.8132295589724,0.024772901725518923,0.02744378006665846,0.004977201596339819,73.80405190495226,0.03298333423208136
t2,0.03412495842166298,0.006831870340932345,0.025347162378511506,0.00746588064247771,0.028939057110880344,0.007804366730567547,0.02652968350865105,0.006755227914403976,0.030549381699754723,0.00673096214799045,275.38852120024654,0.02190815646306919,0.022255692387161165,0.010140715266418925,0.03928987885347677,0.011528897749302557,0.026978765939986354,0.0049785929498951265,73.8020957393343,0.03298416315290135
t3,0.033974419631345454,0.007490331413624445,0.027758907596762774,0.007523792380258923,0.029087843178457022,0.00781930847242736,0.027738526659730117,0.006846972256316161,0.02997405832736557,0.0066727546524061095,324.14238074087854,0.021848002866806337,0.022275714883633304,0.009266602465459779,0.03520451134013287,0.010205174584844694,0.026625447986807774,0.004985805139754809,73.79903107184491,0.033149212844444984
t4,0.033942618544991164,0.007931251816210705,0.027392159234732344,0.007500620880630341,0.029107534247159124,0.007761745287068941,0.025710372468681113,0.006496588589712867,0.030141523278855165,0.006683138543425821,351.1248273125403,0.02216455165755082,0.03273558397840352,0.009539002003208489,0.039189771406174155,0.010142728878739255,0.02654798291313474,0.005011409538094381,73.8229500391095,0.03501433938364079
t5,0.027432294115564027,0.007885044548738307,0.02430149340360558,0.007682898549771105,0.02706099085760151,0.007700531953334457,0.024303242218372358,0.006594156506845432,0.0306603778330954,0.006777626389808282,366.5207293172078,0.022044688126665844,0.03168993127526423,0.009979658003738666,0.031641746532522705,0.010949847048916913,0.027365376541573366,0.0050881279046459055,73.82485507385427,0.0353999535858216
t6,0.15456734255270305,0.014980967233339108,0.03963238839676357,0.012147534622396684,0.023767933578365444,0.009772244871464258,0.023799971248583393,0.0096682401018677,0.03167892518204847,0.010294795750388698,430.52999892849226,0.022618745570961822,0.03815582794201797,0.016076082626616042,2249.6076188902734,0.02538356679649138,0.02614341082532868,0.004884142544890384,73.82854405090812,0.035969989978782556
t7,0.15505748541014028,0.02123022101192564,0.240711937552247,0.024858275577562303,0.04662281151025234,0.0145006049662668,0.14412118772463656,0.02373518501536913,0.05581512265151377,0.014797202792246028,1038.172303566512,0.026250445403902565,2792.946441538613,0.02950880142223565,8024.846097090049,0.032320768274781475,0.01308888679460788,0.002954297185095109,0.6153898481489636,0.029784864591333882
t8,4.0680736431483835,0.032052440557595645,0.14444831506308006,0.026102504915223236,0.04286562634663289,0.01407459721354341,0.165345444066312,0.025008531067143815,0.22322770918419815,0.02320094018616655,1165.7729574906466,0.030218064610421286,6717.443202582286,0.03309530683038471,11877.573848106287,0.03386129383038648,0.012822472001864411,0.0028551340578936396,0.41190291263370254,0.029018444307303243
t9,4.067192728972379,0.03186302000424242,0.12925671652553383,0.0262664340649034,0.04739614390320989,0.015263724962605859,0.16055986122054847,0.02550578134801618,0.22182982003864773,0.022394122763658517,1165.987576779055,0.03747288593699299,10546.175362936025,0.031852192616670286,12815.296057216725,0.04454953139699541,0.012749068191215383,0.0028423428425314984,0.4028409267140842,0.02865007693678423
t10,0.7393745284530382,0.020050967147299367,0.08901808916778337,0.02600037124747243,0.037401373739819645,0.014826483037927682,0.1396553620159729,0.024818578467476572,0.015263176237007105,0.008367380308107842,1165.9921891467818,0.0421538155735443,11721.207582292638,0.044720103438592965,12750.366937661454,0.03924944893028751,0.012388667214755861,0.0027863060720887396,0.29085856361936013,0.027427928130238772
t11,0.03980769541977316,0.014067758536692017,0.05489435209467401,0.02585960384113458,0.06775175794198617,0.020309936270596223,0.07322245862150978,0.023337141595375248,0.011938924825841381,0.0055013550803859,1165.9920968748745,0.042153858307617836,11721.207531406764,0.044697537511169554,12792.908437717937,0.033455545443957166,0.012250914109680858,0.002785914761318183,0.22153434391453936,0.026119598575870956
t12,0.06477141519509146,0.01605599508137355,0.08901754553570296,0.02593789322154776,0.09534856992687549,0.023430590478467045,0.13524172963091785,0.025770881821021743,0.01832195200711474,0.00683656764314186,1165.9921021258976,0.04215153495240065,11721.207373745612,0.04469291691012972,12427.269245668704,0.0317347612436155,0.012281876205494403,0.0027898931236708573,0.2844649646625899,0.02757688774784942
t13,0.06551385839285769,0.016347164318778605,0.09012951432613438,0.025969909330308693,0.09640360430517271,0.023616703879656954,0.126094112366048,0.02591979095887658,0.011902726948161219,0.007042057230289722,1165.9921168626088,0.04216717143959797,11721.207381186063,0.044729346593308385,10998.613893337988,0.0322125909097052,0.012284026955470465,0.002793408338639344,0.27653523651262113,0.027612563850066
t14,0.05141883947562278,0.016992096354553114,0.09185489180445501,0.026065145035361875,0.09057527164744915,0.022528599322998548,0.12055648560525326,0.02593215135248405,0.01413770481506515,0.007349126013186537,1165.9917705103533,0.04189502935192522,11721.206985545985,0.04460259883138311,9141.393504860936,0.032881988823921335,0.012271169310982034,0.0027964062313329215,0.27492073461821154,0.027713657349744618
t15,0.043930134122376355,0.017349438251773673,0.09488226740722319,0.02619044303355156,0.03732539930992424,0.015567883244818635,0.12158152925486845,0.026162071255899633,0.01708627722651738,0.007744741853544338,1165.9919593937052,0.042031752296252604,11721.207123406988,0.044628883051329296,7699.753683072317,0.03335398836639011,0.01234136747930619,0.002797183940675021,0.2759344517023025,0.027847243089928468
t16,0.0524421564659306,0.018384717780351046,0.11318644514874246,0.026553150831649892,0.030705689469645026,0.013903905156232922,0.11073767520715053,0.025523253334674274,0.024710002601747022,0.009657879042226748,1165.99191118412,0.04206554847448546,11721.207200340896,0.04466028048480562,6001.794334343651,0.033371447556164974,0.01225970493172896,0.0027953387550757693,0.3101008710114661,0.02802167338661698
t17,0.048409034282490236,0.017876164080316538,0.10357524406245902,0.026556392238555635,0.07637251036145679,0.02045130141255393,0.09505916015228727,0.02391822143593243,0.02056895644011037,0.009448044469625265,1165.9919194636982,0.042041495727852526,11721.207217476245,0.044633505046004676,5987.310398420877,0.03336713857894939,0.012286875855113377,0.0027986365680752055,0.25310458582329004,0.026538571756984573
t18,0.254624021475311,0.017086061992127744,0.09840751404134222,0.026421514704111658,0.0883218975061458,0.02074187729937334,0.09177497589579744,0.02379491604318099,0.03501847369398076,0.008952268773036702,1165.9925722742178,0.04254602305056129,11721.209111382372,0.04519954383666515,7163.779513835056,0.03333190355715749,0.012280704845654009,0.0028032345911524832,0.24945633414067586,0.026233405027860788
t19,0.08177146823871068,0.016701473552698784,0.1042587636535996,0.026192724832020724,0.034361034106571375,0.014412574178405909,0.11452045658228384,0.024804187553855377,0.024938071788243112,0.008533245204198014,1165.9926070729905,0.04257540244781811,11721.209235769496,0.04525576317530732,6158.121404953495,0.033402402449314784,0.012279798946247727,0.0028099081127478972,0.2943570747970014,0.025792375492684184
t20,0.07070753730151745,0.016524197626933308,0.0698213165370093,0.02488467760466026,0.02665162429333523,0.011215004547318214,0.039602290364711794,0.017992151684308514,0.014790733262964815,0.00705932119124882,1165.9925456401195,0.04251909632322853,11721.209054608416,0.04519079807831451,5689.143752138312,0.0334629689733454,0.011766520472237684,0.002717369790930145,0.033122918737975626,0.014330495559826576
t21,0.034631247483519534,0.01493357938654561,0.05599969095330403,0.017446726689956595,0.018408435603554627,0.007964878926172113,0.02676901875012171,0.011330397865010944,0.016226587469922258,0.006656432828651602,958.1532177031612,0.027706339091117024,10203.804803706547,0.03335226307371675,1274.2661308331376,0.03380328406711841,0.011484590503804144,0.002682686478944261,0.03187699765813678,0.012473614609562995
t22,0.06090568785741202,0.01255657573542674,0.055673613497128065,0.015816059039314313,0.019877353131991304,0.007513080583293793,0.026857060973205116,0.010412975610517286,0.011648979039398424,0.005869578617505126,874.6932562135039,0.029616460534306964,4685.3573893319535,0.029491902513730305,2289.6827576826227,0.03399721846658322,0.011499586537997165,0.002685134367580506,0.031713768049038596,0.012178289961981205
t23,0.03398105209290883,0.010526709622921186,0.028737242352924817,0.011893195842497584,0.022591031747336315,0.00805067837652014,0.024073731835496135,0.008848349372705549,0.016432331917951164,0.005762317799700263,345.94826622479513,0.029299913522693528,0.022115246424209204,0.011180030374013397,0.10407411655607152,0.031707469551299924,0.011469826856737645,0.00268874990675532,0.03198544616782076,0.01179196201144648
t24,0.005862240208918217,0.002635066780677379,0.008480104024588427,0.002925464626490663,0.009587735200282112,0.0034241795303593826,0.008532751959571486,0.003030507735442446,0.008891409653800444,0.0022536790529155545,272.6171710180723,0.030311953672027245,0.009095362041631874,0.0025099034336196445,0.007191477743329714,0.002858298860101187,0.011237184971929043,0.002648905063200075,0.02268074333689366,0.008822607158763032
t25,0.007478339318120476,0.0026196806109492145,0.008331831419458612,0.0028342334351990485,0.0076141721167956936,0.0029432158120477054,0.006466112548053545,0.0024990347220958113,0.008563381784807853,0.0021933043963813497,173.65018432844263,0.030112415846161977,0.009032668568728785,0.0024106354754790294,0.010405518716028248,0.0026061902834246245,0.011257752445695882,0.0026490726788174265,0.022553453173598803,0.00860395713400965
t26,0.01000970420237337,0.002580900959477176,0.008001195392553706,0.002740182213366018,0.008951870417922619,0.0031282198690286596,0.007526596520696964,0.0026059692218159975,0.008561406180164663,0.002068227495886402,47.781284128905575,0.025947798169842155,0.0087249026703121,0.0023389008802448463,0.010748197064764901,0.0026373607712826125,0.011195037829850622,0.0026489967717333,0.022300211414448393,0.008588271610975366
t27,0.010324605623926527,0.0026018015949767588,0.008822587844900837,0.0027926433750240444,0.009148160375330684,0.0031211394320572066,0.007804617512436928,0.0026560360155319673,0.008654880543293064,0.002098960032443448,0.006237187147306397,0.002140564557813195,0.008718070311343765,0.002446543226118006,0.011006369857362384,0.0026735500694263846,0.011223451147454188,0.0026524088517108084,0.02244382977008856,0.008602596077869212
t28,0.0103206397154235,0.002623548983440036,0.009060768015804974,0.0027951285147879232,0.008999176136954428,0.003096555319862089,0.007797731627925528,0.002633543991835157,0.008740773823205553,0.002148705613535153,0.008127696163527836,0.002496080303556904,0.008679119928423691,0.002525692323270157,0.010999995764318527,0.002722034055107613,0.011457148723586058,0.002696247254503596,0.022846176881882025,0.008721220784935839
t29,0.009017216599884092,0.0026983820623532303,0.00825783066644357,0.0029759667745621887,0.006865778005752269,0.0028846959740255244,0.0059189961497565285,0.0024131303617176973,0.009144388718917953,0.002315311637497044,0.007848860570895913,0.002476253587291668,0.008710310211524045,0.002650094748268552,0.010440985279682126,0.002861943433642372,0.011478463186076602,0.0026984550500044374,0.02312152370279131,0.008944832164978917
t30,0.020607389705602747,0.010319609642961303,0.057334492199965933,0.015111664896512575,0.020257927360678704,0.008130923052448178,0.02498343537151519,0.009487541631568373,0.01414969461380859,0.005430191637981918,0.007576329051936054,0.0023847836559789657,0.008697797854598066,0.0026442116527787035,0.08013125679184499,0.022240263698119548,0.01153298799993571,0.00269773894748335,0.03187181405442618,0.011694449739128279
t31,0.03849228141287457,0.014073233980422591,0.037755916349317444,0.020498801208895544,0.03696150939697699,0.015396747848711074,0.02098526294531255,0.010804437693260392,0.014276503523927148,0.00639355427782955,0.007496106597960942,0.002486196065646823,0.008727233596226276,0.00242742259361224,5291.899984555366,0.03199007757541615,0.011468135726436256,0.002694781818659898,0.027665139424532473,0.011635987578647703
t32,0.057899467467355664,0.017620475499648004,0.10855618444114185,0.024828651007341208,0.047700856127750324,0.016612440813937014,0.025442747676511078,0.012855002166757376,0.01662385024467002,0.007254131978827363,0.028623172696353005,0.009370035724950466,0.011276218375373088,0.007099451595819203,6175.158315549714,0.03334640222389176,0.011511238766719589,0.002696057105608804,0.03104383637212281,0.01191756706338363
t33,0.04040339339265582,0.01794172299707052,0.11047702540033441,0.025500717344261688,0.04867527975879833,0.016552106557415527,0.023985853589269125,0.0130762456827147,0.014825914507188741,0.007360498184117584,29.958592693899174,0.028158642367754665,0.14852864963883555,0.02598690744534435,6866.248937420992,0.033481108663598665,0.011440151074717929,0.0026988021606214807,0.032142967217056985,0.011950331095330117
t34,0.03499051030167747,0.01764191917026957,0.07799960951529555,0.02586140033415371,0.051137805781169464,0.016613514837341647,0.023531027485830698,0.013046929223670062,0.01310294082629812,0.007122563559835924,165.30577737995745,0.030469561265944772,1879.1464209319045,0.03085955478299453,6827.912680912656,0.03355197516288048,0.011421950695227216,0.002702294295372842,0.031184060846536934,0.01191831448731791
t35,0.03571503709215379,0.017605600388727296,0.08440096997085232,0.025845137916057824,0.044869337578268,0.01598765888342055,0.02440457057687801,0.013058410371048181,0.011956774706315903,0.006946405359527792,284.7837731853502,0.03068928738888367,2408.3223723289443,0.031195045550734914,7698.614002400302,0.0334943830144266,0.011448406172426368,0.002704480669929753,0.031253653425988286,0.011903011646567681
t36,0.03634893060658222,0.017592844472847795,0.08208167850785762,0.025899696297514055,0.050996166246462624,0.016929986278729284,0.024080923576129128,0.013087849511791257,0.011174370987498546,0.006957420526109903,253.53219315472765,0.030722481757328116,2749.669042132133,0.031099657108279645,7529.152556349444,0.033477498588396444,0.011336100734995965,0.002704080574544767,0.0307402328399867,0.011948162643737829
t37,0.03604523434610105,0.017566257613208507,0.08476695663941267,0.02591272864950368,0.051021612559093155,0.017080331860432237,0.023710776550173798,0.013080592969292317,0.011129420295436582,0.006992717412344204,229.92441408416792,0.030583999259446326,2889.7129406327826,0.03099894175508593,7555.862402852812,0.03344946332659714,0.011361850854884795,0.0027064837435806424,0.030974272377442612,0.011956649780753132
t38,0.03621512858229495,0.017378114199570215,0.08964476445930986,0.025728276395893784,0.050542052431183794,0.017153124939494016,0.02400273613556086,0.012998399914420334,0.013010001207297575,0.007078566188655941,88.80519526920148,0.029240756747414838,2831.6858161421806,0.030980642313777527,7608.528170862302,0.033378771853909896,0.011373424442162258,0.0027082850488066162,0.031241499025584405,0.011954914279686547
t39,0.037710756216117025,0.016057282866529347,0.09491844689233812,0.02413370247087368,0.049938787865887735,0.01720161923890823,0.023773511761112615,0.01236708636894246,0.01564787307170805,0.006975175582469283,0.037993955476294354,0.016984213883531166,2723.250571013306,0.031023402802719927,6813.652229857557,0.03324701457719986,0.01138137683892779,0.002709808870639523,0.030886011018182568,0.011942353674074927
t40,0.014991730249040318,0.008807439424648764,0.013050625860763363,0.014132632985006811,0.04417611803652314,0.017102245019234772,0.013387343340332574,0.0076005596621978025,0.013320172739523711,0.005021347719073542,0.04791899030668158,0.01745440576302782,1978.2888283355471,0.0311505024704241,4490.434631306934,0.03291224044116081,0.011419967201767287,0.002709947801793847,0.02650242826864059,0.012052433115262513
t41,0.036230898779482316,0.016197679631616654,0.10418277765229828,0.023651246635105126,0.14067266629290215,0.023714537365265215,0.027162329400396493,0.01234885073747144,0.013556672260746522,0.007225212596299546,0.048439398004872104,0.017622216136373575,3056.305020300774,0.031105104282368855,6474.559214719219,0.033157232374071664,0.011336784059268815,0.0027082470215659678,0.05859043211208998,0.01830039703488199
t42,0.06242607356112571,0.017760563888013704,0.10243922241054419,0.025022954237586083,0.14595945305504462,0.02381523720398679,0.03478951651869378,0.012932952109658254,0.015051948738362618,0.007382939796513151,0.04764352400088459,0.017352293114712692,3624.4975084147723,0.030759822210098303,8798.262009714352,0.033041475132897416,0.011375306550217977,0.0027085098071636744,0.062098173676272087,0.01850920565957055
