Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,1425,59245
,,,,1426,59245
,,,,1427,59245
,,,,1428,59245
,,,,1429,59245
,,,,1430,59245
,,,,1431,59245
,,,,1432,59245
,,,,1433,59245
,,,,1434,59245
,,,,1435,59245
,,,,1436,59245
,,,,1437,59245
,,,,1438,59245
,,,,1439,59245
,,,,1440,59245
,,,,1441,59245
,,,,1442,59245
,,,,1443,59245
,,,,1444,59245
,,,,1445,59245
,,,,1446,59245
,,,,1447,59245
,,,,1448,59245
,,,,1449,59245
,,,,1450,59245
,,,,1451,59245
,,,,1452,59245
,,,,1453,59245
,,,,1454,59245
,,,,1455,59245
,,,,1456,59245
,,,,1457,59245
,,,,1458,59245
,,,,1459,59245
,,,,1460,59245
,,,,1461,59245
,,,,1462,59245
,,,,1463,59245
,,,,1464,59245
,,,,1465,59245
,,,,1466,59245
,,,,1467,59245
,,,,1468,59245
,,,,1469,59245
,,,,1470,59245
,,,,1471,59245
,,,,1472,59245
,,,,1473,59245
,,,,1474,59245
,,,,1475,59245
,,,,1476,59245
,,,,1477,59245
,,,,1478,59245
,,,,1479,59245
,,,,1480,59245
,,,,1481,59245
,,,,1482,59245
,,,,1483,59245
,,,,1484,59245
,,,,1485,59245
,,,,1486,59245
,,,,1487,59245
,,,,1488,59245
,,,,1489,59245
,,,,1490,59245
,,,,1491,59245
,,,,1492,59245
,,,,1493,59245
,,,,1494,59245
,,,,1495,59245
,,,,1496,59245
,,,,1497,59245
,,,,1498,59245
,,,,1499,59245
,,,,1500,59245
,,,,1501,59245
,,,,1502,59245
,,,,1503,59245
,,,,1504,59245
,,,,1505,59245
,,,,1506,59245
,,,,1507,59245
,,,,1508,59245
,,,,1509,59245
,,,,1510,59245
,,,,1511,59245
,,,,1512,59245
,,,,1513,59245
,,,,1514,59245
,,,,1515,59245
,,,,1516,59245
,,,,1517,59245
,,,,1518,59245
,,,,1519,59245
,,,,1520,59245
,,,,1521,59245
,,,,1522,59245
,,,,1523,59245
,,,,1524,59245
,,,,1525,59245
,,,,1526,59245
,,,,1527,59245
,,,,1528,59245
,,,,1529,59245
,,,,1530,59245
,,,,1531,59245
,,,,1532,59245
,,,,1533,59245
,,,,1534,59245
,,,,1535,59245
,,,,1536,59245
,,,,1537,59245
,,,,1538,59245
,,,,1539,59245
,,,,1540,59245
,,,,1541,59245
,,,,1542,59245
,,,,1543,59245
,,,,1544,59245
,,,,1545,59245
,,,,1546,59245
,,,,1547,59245
,,,,1548,59245
,,,,1549,59245
,,,,1550,59245
,,,,1551,59245
,,,,1552,59245
,,,,1553,59245
,,,,1554,59245
,,,,1555,59245
,,,,1556,59245
,,,,1557,59245
,,,,1558,59245
,,,,1559,59245
,,,,1560,59245
,,,,1561,59245
,,,,1562,59245
,,,,1563,59245
,,,,1564,59245
,,,,1565,59245
,,,,1566,59245
,,,,1567,59245
,,,,1568,59245
,,,,1569,59245
,,,,1570,59245
,,,,1571,59245
,,,,1572,59245
,,,,1573,59245
,,,,1574,59245
,,,,1575,59245
,,,,1576,59245
,,,,1577,59245
,,,,1578,59245
,,,,1579,59245
,,,,1580,59245
,,,,1581,59245
,,,,1582,59245
,,,,1583,59245
,,,,1584,59245
,,,,1585,59245
,,,,1586,59245
,,,,1587,59245
,,,,1588,59245
,,,,1589,59245
,,,,1590,59245
,,,,1591,59245
,,,,1592,59245
,,,,1593,59245
,,,,1594,59245
,,,,1595,59245
,,,,1596,59245
,,,,1597,59245
,,,,1598,59245
,,,,1599,59245
,,,,1600,59245
,,,,1601,59245
,,,,1602,59245
,,,,1603,59245
,,,,1604,59245
,,,,1605,59245
,,,,1606,59245
,,,,1607,59245
,,,,1608,59245
,,,,1609,59245
,,,,1610,59245
,,,,1611,59245
,,,,1612,59245
,,,,1613,59245
,,,,1614,59245
,,,,1615,59245
,,,,1616,59245
,,,,1617,59245
,,,,1618,59245
,,,,1619,59245
,,,,1620,59245
,,,,1621,59245
,,,,1622,59245
,,,,1623,59245
,,,,1624,59245
,,,,1625,59245
,,,,1626,59245
,,,,1627,59245
,,,,1628,59245
,,,,1629,59245
,,,,1630,59245
,,,,1631,59245
,,,,1632,59245
,,,,1633,59245
,,,,1634,59245
,,,,1635,59245
,,,,1636,59245
,,,,1637,59245
,,,,1638,59245
,,,,1639,59245
,,,,1640,59245
,,,,1641,59245
,,,,1642,59245
,,,,1643,59245
,,,,1644,59245
,,,,1645,59245
,,,,1646,59245
,,,,1647,59245
,,,,1648,59245
,,,,1649,59245
,,,,1650,59245
,,,,1651,59245
,,,,1652,59245
,,,,1653,59245
,,,,1654,59245
,,,,1655,59245
,,,,1656,59245
,,,,1657,59245
,,,,1658,59245
,,,,1659,59245
,,,,1660,59245
,,,,1661,59245
,,,,1662,59245
,,,,1663,59245
,,,,1664,59245
,,,,1665,59245
,,,,1666,59245
,,,,1667,59245
,,,,1668,59245
,,,,1669,59245
,,,,1670,59245
,,,,1671,59245
,,,,1672,59245
,,,,1673,59245
,,,,1674,59245
,,,,1675,59245
,,,,1676,59245
,,,,1677,59245
,,,,1678,59245
,,,,1679,59245
,,,,1680,59245
,,,,1681,59245
,,,,1682,59245
,,,,1683,59245
,,,,1684,59245
,,,,1685,59245
,,,,1686,59245
,,,,1687,59245
,,,,1688,59245
,,,,1689,59245
,,,,1690,59245
,,,,1691,59245
,,,,1692,59245
,,,,1693,59245
,,,,1694,59245
,,,,1695,59245
,,,,1696,59245
,,,,1697,59245
,,,,1698,59245
,,,,1699,59245
,,,,1700,59245
,,,,1701,59245
,,,,1702,59245
,,,,1703,59245
,,,,1704,59245
,,,,1705,59245
,,,,1706,59245
,,,,1707,59245
,,,,1708,59245
,,,,1709,59245
,,,,1710,59245
,,,,1711,59245
,,,,1712,59245
,,,,1713,59245
,,,,1714,59245
,,,,1715,59245
,,,,1716,59245
,,,,1717,59245
,,,,1718,59245
,,,,1719,59245
,,,,1720,59245
,,,,1721,59245
,,,,1722,59245
,,,,1723,59245
,,,,1724,59245
,,,,1725,59245
,,,,1726,59245
,,,,1727,59245
,,,,1728,59245
,,,,1729,59245
,,,,1730,59245
,,,,1731,59245
,,,,1732,59245
,,,,1733,59245
,,,,1734,59245
,,,,1735,59245
,,,,1736,59245
,,,,1737,59245
,,,,1738,59245
,,,,1739,59245
,,,,1740,59245
,,,,1741,59245
,,,,1742,59245
,,,,1743,59245
,,,,1744,59245
,,,,1745,59245
,,,,1746,59245
,,,,1747,59245
,,,,1748,59245
,,,,1749,59245
,,,,1750,59245
,,,,1751,59245
,,,,1752,59245
,,,,1753,59245
,,,,1754,59245
,,,,1755,59245
,,,,1756,59245
,,,,1757,59245
,,,,1758,59245
,,,,1759,59245
,,,,1760,59245
,,,,1761,59245
,,,,1762,59245
,,,,1763,59245
,,,,1764,59245
,,,,1765,59245
,,,,1766,59245
,,,,1767,59245
,,,,1768,59245
,,,,1769,59245
,,,,1770,59245
,,,,1771,59245
,,,,1772,59245
,,,,1773,59245
,,,,1774,59245
,,,,1775,59245
,,,,1776,59245
,,,,1777,59245
,,,,1778,59245
,,,,1779,59245
,,,,1780,59245
,,,,1781,59245
,,,,1782,59245
,,,,1783,59245
,,,,1784,59245
,,,,1785,59245
,,,,1786,59245
,,,,1787,59245
,,,,1788,59245
,,,,1789,59245
,,,,1790,59245
,,,,1791,59245
,,,,1792,59245
,,,,1793,59245
,,,,1794,59245
,,,,1795,59245
,,,,1796,59245
,,,,1797,59245
,,,,1798,59245
,,,,1799,59245
,,,,1800,59245
,,,,1801,59245
,,,,1802,59245
,,,,1803,59245
,,,,1804,59245
,,,,1805,59245
,,,,1806,59245
,,,,1807,59245
,,,,1808,59245
,,,,1809,59245
,,,,1810,59245
,,,,1811,59245
,,,,1812,59245
,,,,1813,59245
,,,,1814,59245
,,,,1815,59245
,,,,1816,59245
,,,,1817,59245
,,,,1818,59245
,,,,1819,59245
,,,,1820,59245
,,,,1821,59245
,,,,1822,59245
,,,,1823,59245
,,,,1824,59245
,,,,1825,59245
,,,,1826,59245
,,,,1827,59245
,,,,1828,59245
,,,,1829,59245
,,,,1830,59245
,,,,1831,59245
,,,,1832,59245
,,,,1833,59245
,,,,1834,59245
,,,,1835,59245
,,,,1836,59245
,,,,1837,59245
,,,,1838,59245
,,,,1839,59245
,,,,1840,59245
,,,,1841,59245
,,,,1842,59245
,,,,1843,59245
,,,,1844,59245
,,,,1845,59245
,,,,1846,59245
,,,,1847,59245
,,,,1848,59245
,,,,1849,59245
,,,,1850,59245
,,,,1851,59245
,,,,1852,59245
,,,,1853,59245
,,,,1854,59245
,,,,1855,59245
,,,,1856,59245
,,,,1857,59245
,,,,1858,59245
,,,,1859,59245
,,,,1860,59245
,,,,1861,59245
,,,,1862,59245
,,,,1863,59245
,,,,1864,59245
,,,,1865,59245
,,,,1866,59245
,,,,1867,59245
,,,,1868,59245
,,,,1869,59245
,,,,1870,59245
,,,,1871,59245
,,,,1872,59245
,,,,1873,59245
,,,,1874,59245
,,,,1875,59245
,,,,1876,59245
,,,,1877,59245
,,,,1878,59245
,,,,1879,59245
,,,,1880,59245
,,,,1881,59245
,,,,1882,59245
,,,,1883,59245
,,,,1884,59245
,,,,1885,59245
,,,,1886,59245
,,,,1887,59245
,,,,1888,59245
,,,,1889,59245
,,,,1890,59245
,,,,1891,59245
,,,,1892,59245
,,,,1893,59245
,,,,1894,59245
,,,,1895,59245
,,,,1896,59245
,,,,1897,59245
,,,,1898,59245
,,,,1899,59245
,,,,1900,59245
,,,,1901,59245
,,,,1902,59245
,,,,1903,59245
,,,,1904,59245
,,,,1905,59245
,,,,1906,59245
,,,,1907,59245
,,,,1908,59245
,,,,1909,59245
,,,,1910,59245
,,,,1911,59245
,,,,1912,59245
,,,,1913,59245
,,,,1914,59245
,,,,1915,59245
,,,,1916,59245
,,,,1917,59245
,,,,1918,59245
,,,,1919,59245
,,,,1920,59245
,,,,1921,59245
,,,,1922,59245
,,,,1923,59245
,,,,1924,59245
,,,,1925,59245
,,,,1926,59245
,,,,1927,59245
,,,,1928,59245
,,,,1929,59245
,,,,1930,59245
,,,,1931,59245
,,,,1932,59245
,,,,1933,59245
,,,,1934,59245
,,,,1935,59245
,,,,1936,59245
,,,,1937,59245
,,,,1938,59245
,,,,1939,59245
,,,,1940,59245
,,,,1941,59245
,,,,1942,59245
,,,,1943,59245
,,,,1944,59245
,,,,1945,59245
,,,,1946,59245
,,,,1947,59245
,,,,1948,59245
,,,,1949,59245
,,,,1950,59245
,,,,1951,59245
,,,,1952,59245
,,,,1953,59245
,,,,1954,59245
,,,,1955,59245
,,,,1956,59245
,,,,1957,59245
,,,,1958,59245
,,,,1959,59245
,,,,1960,59245
,,,,1961,59245
,,,,1962,59245
,,,,1963,59245
,,,,1964,59245
,,,,1965,59245
,,,,1966,59245
,,,,1967,59245
,,,,1968,59245
,,,,1969,59245
,,,,1970,59245
,,,,1971,59245
,,,,1972,59245
,,,,1973,59245
,,,,1974,59245
,,,,1975,59245
,,,,1976,59245
,,,,1977,59245
,,,,1978,59245
,,,,1979,59245
,,,,1980,59245
,,,,1981,59245
,,,,1982,59245
,,,,1983,59245
,,,,1984,59245
,,,,1985,59245
,,,,1986,59245
,,,,1987,59245
,,,,1988,59245
,,,,1989,59245
,,,,1990,59245
,,,,1991,59245
,,,,1992,59245
,,,,1993,59245
,,,,1994,59245
,,,,1995,59245
,,,,1996,59245
,,,,1997,59245
,,,,1998,59245
,,,,1999,59245
,,,,2000,59245
,,,,2001,59245
,,,,2002,59245
,,,,2003,59245
,,,,2004,59245
,,,,2005,59245
,,,,2006,59245
,,,,2007,59245
,,,,2008,59245
,,,,2009,59245
,,,,2010,59245
,,,,2011,59245
,,,,2012,59245
,,,,2013,59245
,,,,2014,59245
,,,,2015,59245
,,,,2016,59245
,,,,2017,59245
,,,,2018,59245
,,,,2019,59245
,,,,2020,59245
,,,,2021,59245
,,,,2022,59245
,,,,2023,59245
,,,,2024,59245
,,,,2025,59245
,,,,2026,59245
,,,,2027,59245
,,,,2028,59245
,,,,2029,59245
,,,,2030,59245
,,,,2031,59245
,,,,2032,59245
,,,,2033,59245
,,,,2034,59245
,,,,2035,59245
,,,,2036,59245
,,,,2037,59245
,,,,2038,59245
,,,,2039,59245
,,,,2040,59245
,,,,2041,59245
,,,,2042,59245
,,,,2043,59245
,,,,2044,59245
,,,,2045,59245
,,,,2046,59245
,,,,2047,59245
,,,,2048,59245
,,,,2049,59245
,,,,2050,59245
,,,,2051,59245
,,,,2052,59245
,,,,2053,59245
,,,,2054,59245
,,,,2055,59245
,,,,2056,59245
,,,,2057,59245
,,,,2058,59245
,,,,2059,59245
,,,,2060,59245
,,,,2061,59245
,,,,2062,59245
,,,,2063,59245
,,,,2064,59245
,,,,2065,59245
,,,,2066,59245
,,,,2067,59245
,,,,2068,59245
,,,,2069,59245
,,,,2070,59245
,,,,2071,59245
,,,,2072,59245
,,,,2073,59245
,,,,2074,59245
,,,,2075,59245
,,,,2076,59245
,,,,2077,59245
,,,,2078,59245
,,,,2079,59245
,,,,2080,59245
,,,,2081,59245
,,,,2082,59245
,,,,2083,59245
,,,,2084,59245
,,,,2085,59245
,,,,2086,59245
,,,,2087,59245
,,,,2088,59245
,,,,2089,59245
,,,,2090,59245
,,,,2091,59245
,,,,2092,59245
,,,,2093,59245
,,,,2094,59245
,,,,2095,59245
,,,,2096,59245
,,,,2097,59245
,,,,2098,59245
,,,,2099,59245
,,,,2100,59245
,,,,2101,59245
,,,,2102,59245
,,,,2103,59245
,,,,2104,59245
,,,,2105,59245
,,,,2106,59245
,,,,2107,59245
,,,,2108,59245
,,,,2109,59245
,,,,2110,59245
,,,,2111,59245
,,,,2112,59245
,,,,2113,59245
,,,,2114,59245
,,,,2115,59245
,,,,2116,59245
,,,,2117,59245
,,,,2118,59245
,,,,2119,59245
,,,,2120,59245
,,,,2121,59245
,,,,2122,59245
,,,,2123,59245
,,,,2124,59245
,,,,2125,59245
,,,,2126,59245
,,,,2127,59245
,,,,2128,59245
,,,,2129,59245
,,,,2130,59245
,,,,2131,59245
,,,,2132,59245
,,,,2133,59245
,,,,2134,59245
,,,,2135,59245
,,,,2136,59245
,,,,2137,59245
,,,,2138,59245
,,,,2139,59245
,,,,2140,59245
,,,,2141,59245
,,,,2142,59245
,,,,2143,59245
,,,,2144,59245
,,,,2145,59245
,,,,2146,59245
,,,,2147,59245
,,,,2148,59245
,,,,2149,59245
,,,,2150,59245
,,,,2151,59245
,,,,2152,59245
,,,,2153,59245
,,,,2154,59245
,,,,2155,59245
,,,,2156,59245
,,,,2157,59245
,,,,2158,59245
,,,,2159,59245
,,,,2160,59245
,,,,2161,59245
,,,,2162,59245
,,,,2163,59245
,,,,2164,59245
,,,,2165,59245
,,,,2166,59245
,,,,2167,59245
,,,,2168,59245
,,,,2169,59245
,,,,2170,59245
,,,,2171,59245
,,,,2172,59245
,,,,2173,59245
,,,,2174,59245
,,,,2175,59245
,,,,2176,59245
,,,,2177,59245
,,,,2178,59245
,,,,2179,59245
,,,,2180,59245
,,,,2181,59245
,,,,2182,59245
,,,,2183,59245
,,,,2184,59245
,,,,2185,59245
,,,,2186,59245
,,,,2187,59245
,,,,2188,59245
,,,,2189,59245
,,,,2190,59245
,,,,2191,59245
,,,,2192,59245
,,,,2193,59245
,,,,2194,59245
,,,,2195,59245
,,,,2196,59245
,,,,2197,59245
,,,,2198,59245
,,,,2199,59245
,,,,2200,59245
,,,,2201,59245
,,,,2202,59245
,,,,2203,59245
,,,,2204,59245
,,,,2205,59245
,,,,2206,59245
,,,,2207,59245
,,,,2208,59245
,,,,2209,59245
,,,,2210,59245
,,,,2211,59245
,,,,2212,59245
,,,,2213,59245
,,,,2214,59245
,,,,2215,59245
,,,,2216,59245
,,,,2217,59245
,,,,2218,59245
,,,,2219,59245
,,,,2220,59245
,,,,2221,59245
,,,,2222,59245
,,,,2223,59245
,,,,2224,59245
,,,,2225,59245
,,,,2226,59245
,,,,2227,59245
,,,,2228,59245
,,,,2229,59245
,,,,2230,59245
,,,,2231,59245
,,,,2232,59245
,,,,2233,59245
,,,,2234,59245
,,,,2235,59245
,,,,2236,59245
,,,,2237,59245
,,,,2238,59245
,,,,2239,59245
,,,,2240,59245
,,,,2241,59245
,,,,2242,59245
,,,,2243,59245
,,,,2244,59245
,,,,2245,59245
,,,,2246,59245
,,,,2247,59245
,,,,2248,59245
,,,,2249,59245
,,,,2250,59245
,,,,2251,59245
,,,,2252,59245
,,,,2253,59245
,,,,2254,59245
,,,,2255,59245
,,,,2256,59245
,,,,2257,59245
,,,,2258,59245
,,,,2259,59245
,,,,2260,59245
,,,,2261,59245
,,,,2262,59245
,,,,2263,59245
,,,,2264,59245
,,,,2265,59245
,,,,2266,59245
,,,,2267,59245
,,,,2268,59245
,,,,2269,59245
,,,,2270,59245
,,,,2271,59245
,,,,2272,59245
,,,,2273,59245
,,,,2274,59245
,,,,2275,59245
,,,,2276,59245
,,,,2277,59245
,,,,2278,59245
,,,,2279,59245
,,,,2280,59245
,,,,2281,59245
,,,,2282,59245
,,,,2283,59245
,,,,2284,59245
,,,,2285,59245
,,,,2286,59245
,,,,2287,59245
,,,,2288,59245
,,,,2289,59245
,,,,2290,59245
,,,,2291,59245
,,,,2292,59245
,,,,2293,59245
,,,,2294,59245
,,,,2295,59245
,,,,2296,59245
,,,,2297,59245
,,,,2298,59245
,,,,2299,59245
,,,,2300,59245
,,,,2301,59245
,,,,2302,59245
,,,,2303,59245
,,,,2304,59245
,,,,2305,59245
,,,,2306,59245
,,,,2307,59245
,,,,2308,59245
,,,,2309,59245
,,,,2310,59245
,,,,2311,59245
,,,,2312,59245
,,,,2313,59245
,,,,2314,59245
,,,,2315,59245
,,,,2316,59245
,,,,2317,59245
,,,,2318,59245
,,,,2319,59245
,,,,2320,59245
,,,,2321,59245
,,,,2322,59245
,,,,2323,59245
,,,,2324,59245
,,,,2325,59245
,,,,2326,59245
,,,,2327,59245
,,,,2328,59245
,,,,2329,59245
,,,,2330,59245
,,,,2331,59245
,,,,2332,59245
,,,,2333,59245
,,,,2334,59245
,,,,2335,59245
,,,,2336,59245
,,,,2337,59245
,,,,2338,59245
,,,,2339,59245
,,,,2340,59245
,,,,2341,59245
,,,,2342,59245
,,,,2343,59245
,,,,2344,59245
,,,,2345,59245
,,,,2346,59245
,,,,2347,59245
,,,,2348,59245
,,,,2349,59245
,,,,2350,59245
,,,,2351,59245
,,,,2352,59245
,,,,2353,59245
,,,,2354,59245
,,,,2355,59245
,,,,2356,59245
,,,,2357,59245
,,,,2358,59245
,,,,2359,59245
,,,,2360,59245
,,,,2361,59245
,,,,2362,59245
,,,,2363,59245
,,,,2364,59245
,,,,2365,59245
,,,,2366,59245
,,,,2367,59245
,,,,2368,59245
,,,,2369,59245
,,,,2370,59245
,,,,2371,59245
,,,,2372,59245
,,,,2373,59245
,,,,2374,59245
,,,,2375,59245
,,,,2376,59245
,,,,2377,59245
,,,,2378,59245
,,,,2379,59245
,,,,2380,59245
,,,,2381,59245
,,,,2382,59245
,,,,2383,59245
,,,,2384,59245
,,,,2385,59245
,,,,2386,59245
,,,,2387,59245
,,,,2388,59245
,,,,2389,59245
,,,,2390,59245
,,,,2391,59245
,,,,2392,59245
,,,,2393,59245
,,,,2394,59245
,,,,2395,59245
,,,,2396,59245
,,,,2397,59245
,,,,2398,59245
,,,,2399,59245
,,,,2400,59245
,,,,2401,59245
,,,,2402,59245
,,,,2403,59245
,,,,2404,59245
,,,,2405,59245
,,,,2406,59245
,,,,2407,59245
,,,,2408,59245
,,,,2409,59245
,,,,2410,59245
,,,,2411,59245
,,,,2412,59245
,,,,2413,59245
,,,,2414,59245
,,,,2415,59245
,,,,2416,59245
,,,,2417,59245
,,,,2418,59245
,,,,2419,59245
,,,,2420,59245
,,,,2421,59245
,,,,2422,59245
,,,,2423,59245
,,,,2424,59245
,,,,2425,59245
,,,,2426,59245
,,,,2427,59245
,,,,2428,59245
,,,,2429,59245
,,,,2430,59245
,,,,2431,59245
,,,,2432,59245
,,,,2433,59245
,,,,2434,59245
,,,,2435,59245
,,,,2436,59245
,,,,2437,59245
,,,,2438,59245
,,,,2439,59245
,,,,2440,59245
,,,,2441,59245
,,,,2442,59245
,,,,2443,59245
,,,,2444,59245
,,,,2445,59245
,,,,2446,59245
,,,,2447,59245
,,,,2448,59245
,,,,2449,59245
,,,,2450,59245
,,,,2451,59245
,,,,2452,59245
,,,,2453,59245
,,,,2454,59245
,,,,2455,59245
,,,,2456,59245
,,,,2457,59245
,,,,2458,59245
,,,,2459,59245
,,,,2460,59245
,,,,2461,59245
,,,,2462,59245
,,,,2463,59245
,,,,2464,59245
,,,,2465,59245
,,,,2466,59245
,,,,2467,59245
,,,,2468,59245
,,,,2469,59245
,,,,2470,59245
,,,,2471,59245
,,,,2472,59245
,,,,2473,59245
,,,,2474,59245
,,,,2475,59245
,,,,2476,59245
,,,,2477,59245
,,,,2478,59245
,,,,2479,59245
,,,,2480,59245
,,,,2481,59245
,,,,2482,59245
,,,,2483,59245
,,,,2484,59245
,,,,2485,59245
,,,,2486,59245
,,,,2487,59245
,,,,2488,59245
,,,,2489,59245
,,,,2490,59245
,,,,2491,59245
,,,,2492,59245
,,,,2493,59245
,,,,2494,59245
,,,,2495,59245
,,,,2496,59245
,,,,2497,59245
,,,,2498,59245
,,,,2499,59245
,,,,2500,59245
,,,,2501,59245
,,,,2502,59245
,,,,2503,59245
,,,,2504,59245
,,,,2505,59245
,,,,2506,59245
,,,,2507,59245
,,,,2508,59245
,,,,2509,59245
,,,,2510,59245
,,,,2511,59245
,,,,2512,59245
,,,,2513,59245
,,,,2514,59245
,,,,2515,59245
,,,,2516,59245
,,,,2517,59245
,,,,2518,59245
,,,,2519,59245
,,,,2520,59245
,,,,2521,59245
,,,,2522,59245
,,,,2523,59245
,,,,2524,59245
,,,,2525,59245
,,,,2526,59245
,,,,2527,59245
,,,,2528,59245
,,,,2529,59245
,,,,2530,59245
,,,,2531,59245
,,,,2532,59245
,,,,2533,59245
,,,,2534,59245
,,,,2535,59245
,,,,2536,59245
,,,,2537,59245
,,,,2538,59245
,,,,2539,59245
,,,,2540,59245
,,,,2541,59245
,,,,2542,59245
,,,,2543,59245
,,,,2544,59245
,,,,2545,59245
,,,,2546,59245
,,,,2547,59245
,,,,2548,59245
,,,,2549,59245
,,,,2550,59245
,,,,2551,59245
,,,,2552,59245
,,,,2553,59245
,,,,2554,59245
,,,,2555,59245
,,,,2556,59245
,,,,2557,59245
,,,,2558,59245
,,,,2559,59245
,,,,2560,59245
,,,,2561,59245
,,,,2562,59245
,,,,2563,59245
,,,,2564,59245
,,,,2565,59245
,,,,2566,59245
,,,,2567,59245
,,,,2568,59245
,,,,2569,59245
,,,,2570,59245
,,,,2571,59245
,,,,2572,59245
,,,,2573,59245
,,,,2574,59245
,,,,2575,59245
,,,,2576,59245
,,,,2577,59245
,,,,2578,59245
,,,,2579,59245
,,,,2580,59245
,,,,2581,59245
,,,,2582,59245
,,,,2583,59245
,,,,2584,59245
,,,,2585,59245
,,,,2586,59245
,,,,2587,59245
,,,,2588,59245
,,,,2589,59245
,,,,2590,59245
,,,,2591,59245
,,,,2592,59245
,,,,2593,59245
,,,,2594,59245
,,,,2595,59245
,,,,2596,59245
,,,,2597,59245
,,,,2598,59245
,,,,2599,59245
,,,,2600,59245
,,,,2601,59245
,,,,2602,59245
,,,,2603,59245
,,,,2604,59245
,,,,2605,59245
,,,,2606,59245
,,,,2607,59245
,,,,2608,59245
,,,,2609,59245
,,,,2610,59245
,,,,2611,59245
,,,,2612,59245
,,,,2613,59245
,,,,2614,59245
,,,,2615,59245
,,,,2616,59245
,,,,2617,59245
,,,,2618,59245
,,,,2619,59245
,,,,2620,59245
,,,,2621,59245
,,,,2622,59245
,,,,2623,59245
,,,,2624,59245
,,,,2625,59245
,,,,2626,59245
,,,,2627,59245
,,,,2628,59245
,,,,2629,59245
,,,,2630,59245
,,,,2631,59245
,,,,2632,59245
,,,,2633,59245
,,,,2634,59245
,,,,2635,59245
,,,,2636,59245
,,,,2637,59245
,,,,2638,59245
,,,,2639,59245
,,,,2640,59245
,,,,2641,59245
,,,,2642,59245
,,,,2643,59245
,,,,2644,59245
,,,,2645,59245
,,,,2646,59245
,,,,2647,59245
,,,,2648,59245
,,,,2649,59245
,,,,2650,59245
,,,,2651,59245
,,,,2652,59245
,,,,2653,59245
,,,,2654,59245
,,,,2655,59245
,,,,2656,59245
,,,,2657,59245
,,,,2658,59245
,,,,2659,59245
,,,,2660,59245
,,,,2661,59245
,,,,2662,59245
,,,,2663,59245
,,,,2664,59245
,,,,2665,59245
,,,,2666,59245
,,,,2667,59245
,,,,2668,59245
,,,,2669,59245
,,,,2670,59245
,,,,2671,59245
,,,,2672,59245
,,,,2673,59245
,,,,2674,59245
,,,,2675,59245
,,,,2676,59245
,,,,2677,59245
,,,,2678,59245
,,,,2679,59245
,,,,2680,59245
,,,,2681,59245
,,,,2682,59245
,,,,2683,59245
,,,,2684,59245
,,,,2685,59245
,,,,2686,59245
,,,,2687,59245
,,,,2688,59245
,,,,2689,59245
,,,,2690,59245
,,,,2691,59245
,,,,2692,59245
,,,,2693,59245
,,,,2694,59245
,,,,2695,59245
,,,,2696,59245
,,,,2697,59245
,,,,2698,59245
,,,,2699,59245
,,,,2700,59245
,,,,2701,59245
,,,,2702,59245
,,,,2703,59245
,,,,2704,59245
,,,,2705,59245
,,,,2706,59245
,,,,2707,59245
,,,,2708,59245
,,,,2709,59245
,,,,2710,59245
,,,,2711,59245
,,,,2712,59245
,,,,2713,59245
,,,,2714,59245
,,,,2715,59245
,,,,2716,59245
,,,,2717,59245
,,,,2718,59245
,,,,2719,59245
,,,,2720,59245
,,,,2721,59245
,,,,2722,59245
,,,,2723,59245
,,,,2724,59245
,,,,2725,59245
,,,,2726,59245
,,,,2727,59245
,,,,2728,59245
,,,,2729,59245
,,,,2730,59245
,,,,2731,59245
,,,,2732,59245
,,,,2733,59245
,,,,2734,59245
,,,,2735,59245
,,,,2736,59245
,,,,2737,59245
,,,,2738,59245
,,,,2739,59245
,,,,2740,59245
,,,,2741,59245
,,,,2742,59245
,,,,2743,59245
,,,,2744,59245
,,,,2745,59245
,,,,2746,59245
,,,,2747,59245
,,,,2748,59245
,,,,2749,59245
,,,,2750,59245
,,,,2751,59245
,,,,2752,59245
,,,,2753,59245
,,,,2754,59245
,,,,2755,59245
,,,,2756,59245
,,,,2757,59245
,,,,2758,59245
,,,,2759,59245
,,,,2760,59245
,,,,2761,59245
,,,,2762,59245
,,,,2763,59245
,,,,2764,59245
,,,,2765,59245
,,,,2766,59245
,,,,2767,59245
,,,,2768,59245
,,,,2769,59245
,,,,2770,59245
,,,,2771,59245
,,,,2772,59245
,,,,2773,59245
,,,,2774,59245
,,,,2775,59245
,,,,2776,59245
,,,,2777,59245
,,,,2778,59245
,,,,2779,59245
,,,,2780,59245
,,,,2781,59245
,,,,2782,59245
,,,,2783,59245
,,,,2784,59245
,,,,2785,59245
,,,,2786,59245
,,,,2787,59245
,,,,2788,59245
,,,,2789,59245
,,,,2790,59245
,,,,2791,59245
,,,,2792,59245
,,,,2793,59245
,,,,2794,59245
,,,,2795,59245
,,,,2796,59245
,,,,2797,59245
,,,,2798,59245
,,,,2799,59245
,,,,2800,59245
,,,,2801,59245
,,,,2802,59245
,,,,2803,59245
,,,,2804,59245
,,,,2805,59245
,,,,2806,59245
,,,,2807,59245
,,,,2808,59245
,,,,2809,59245
,,,,2810,59245
,,,,2811,59245
,,,,2812,59245
,,,,2813,59245
