Time_Index,Price_mmbtu_global,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3
2064,22.18,22.18,22.18,22.18
2065,22.18,22.18,22.18,22.18
2066,22.18,22.18,22.18,22.18
2067,22.18,22.18,22.18,22.18
2068,22.18,22.18,22.18,22.18
2069,22.18,22.18,22.18,22.18
2070,22.18,22.18,22.18,22.18
2071,22.18,22.18,22.18,22.18
2072,22.18,22.18,22.18,22.18
2073,22.18,22.18,22.18,22.18
2074,22.18,22.18,22.18,22.18
2075,22.18,22.18,22.18,22.18
2076,22.18,22.18,22.18,22.18
2077,22.18,22.18,22.18,22.18
2078,22.18,22.18,22.18,22.18
2079,22.18,22.18,22.18,22.18
2080,22.18,22.18,22.18,22.18
2081,22.18,22.18,22.18,22.18
2082,22.18,22.18,22.18,22.18
2083,22.18,22.18,22.18,22.18
2084,22.18,22.18,22.18,22.18
2085,22.18,22.18,22.18,22.18
2086,22.18,22.18,22.18,22.18
2087,22.18,22.18,22.18,22.18
2088,22.18,22.18,22.18,22.18
2089,22.18,22.18,22.18,22.18
2090,22.18,22.18,22.18,22.18
2091,22.18,22.18,22.18,22.18
2092,22.18,22.18,22.18,22.18
2093,22.18,22.18,22.18,22.18
2094,22.18,22.18,22.18,22.18
2095,22.18,22.18,22.18,22.18
2096,22.18,22.18,22.18,22.18
2097,22.18,22.18,22.18,22.18
2098,22.18,22.18,22.18,22.18
2099,22.18,22.18,22.18,22.18
2100,22.18,22.18,22.18,22.18
2101,22.18,22.18,22.18,22.18
2102,22.18,22.18,22.18,22.18
2103,22.18,22.18,22.18,22.18
2104,22.18,22.18,22.18,22.18
2105,22.18,22.18,22.18,22.18
2106,22.18,22.18,22.18,22.18
2107,22.18,22.18,22.18,22.18
2108,22.18,22.18,22.18,22.18
2109,22.18,22.18,22.18,22.18
2110,22.18,22.18,22.18,22.18
2111,22.18,22.18,22.18,22.18
2112,22.18,22.18,22.18,22.18
2113,22.18,22.18,22.18,22.18
2114,22.18,22.18,22.18,22.18
2115,22.18,22.18,22.18,22.18
2116,22.18,22.18,22.18,22.18
2117,22.18,22.18,22.18,22.18
2118,22.18,22.18,22.18,22.18
2119,22.18,22.18,22.18,22.18
2120,22.18,22.18,22.18,22.18
2121,22.18,22.18,22.18,22.18
2122,22.18,22.18,22.18,22.18
2123,22.18,22.18,22.18,22.18
2124,22.18,22.18,22.18,22.18
2125,22.18,22.18,22.18,22.18
2126,22.18,22.18,22.18,22.18
2127,22.18,22.18,22.18,22.18
2128,22.18,22.18,22.18,22.18
2129,22.18,22.18,22.18,22.18
2130,22.18,22.18,22.18,22.18
2131,22.18,22.18,22.18,22.18
2132,22.18,22.18,22.18,22.18
2133,22.18,22.18,22.18,22.18
2134,22.18,22.18,22.18,22.18
2135,22.18,22.18,22.18,22.18
2136,22.18,22.18,22.18,22.18
2137,22.18,22.18,22.18,22.18
2138,22.18,22.18,22.18,22.18
2139,22.18,22.18,22.18,22.18
2140,22.18,22.18,22.18,22.18
2141,22.18,22.18,22.18,22.18
2142,22.18,22.18,22.18,22.18
2143,22.18,22.18,22.18,22.18
2144,22.18,22.18,22.18,22.18
2145,22.18,22.18,22.18,22.18
2146,22.18,22.18,22.18,22.18
2147,22.18,22.18,22.18,22.18
2148,22.18,22.18,22.18,22.18
2149,22.18,22.18,22.18,22.18
2150,22.18,22.18,22.18,22.18
2151,22.18,22.18,22.18,22.18
2152,22.18,22.18,22.18,22.18
2153,22.18,22.18,22.18,22.18
2154,22.18,22.18,22.18,22.18
2155,22.18,22.18,22.18,22.18
2156,22.18,22.18,22.18,22.18
2157,22.18,22.18,22.18,22.18
2158,22.18,22.18,22.18,22.18
2159,22.18,22.18,22.18,22.18
2160,22.18,22.18,22.18,22.18
2161,22.18,22.18,22.18,22.18
2162,22.18,22.18,22.18,22.18
2163,22.18,22.18,22.18,22.18
2164,22.18,22.18,22.18,22.18
2165,22.18,22.18,22.18,22.18
2166,22.18,22.18,22.18,22.18
2167,22.18,22.18,22.18,22.18
2168,22.18,22.18,22.18,22.18
2169,22.18,22.18,22.18,22.18
2170,22.18,22.18,22.18,22.18
2171,22.18,22.18,22.18,22.18
2172,22.18,22.18,22.18,22.18
2173,22.18,22.18,22.18,22.18
2174,22.18,22.18,22.18,22.18
2175,22.18,22.18,22.18,22.18
2176,22.18,22.18,22.18,22.18
2177,22.18,22.18,22.18,22.18
2178,22.18,22.18,22.18,22.18
2179,22.18,22.18,22.18,22.18
2180,22.18,22.18,22.18,22.18
2181,22.18,22.18,22.18,22.18
2182,22.18,22.18,22.18,22.18
2183,22.18,22.18,22.18,22.18
2184,22.18,22.18,22.18,22.18
2185,22.18,22.18,22.18,22.18
2186,22.18,22.18,22.18,22.18
2187,22.18,22.18,22.18,22.18
2188,22.18,22.18,22.18,22.18
2189,22.18,22.18,22.18,22.18
2190,22.18,22.18,22.18,22.18
2191,22.18,22.18,22.18,22.18
2192,22.18,22.18,22.18,22.18
2193,22.18,22.18,22.18,22.18
2194,22.18,22.18,22.18,22.18
2195,22.18,22.18,22.18,22.18
2196,22.18,22.18,22.18,22.18
2197,22.18,22.18,22.18,22.18
2198,22.18,22.18,22.18,22.18
2199,22.18,22.18,22.18,22.18
2200,22.18,22.18,22.18,22.18
2201,22.18,22.18,22.18,22.18
2202,22.18,22.18,22.18,22.18
2203,22.18,22.18,22.18,22.18
2204,22.18,22.18,22.18,22.18
2205,22.18,22.18,22.18,22.18
2206,22.18,22.18,22.18,22.18
2207,22.18,22.18,22.18,22.18
2208,22.18,22.18,22.18,22.18
2209,22.18,22.18,22.18,22.18
2210,22.18,22.18,22.18,22.18
2211,22.18,22.18,22.18,22.18
2212,22.18,22.18,22.18,22.18
2213,22.18,22.18,22.18,22.18
2214,22.18,22.18,22.18,22.18
2215,22.18,22.18,22.18,22.18
2216,22.18,22.18,22.18,22.18
2217,22.18,22.18,22.18,22.18
2218,22.18,22.18,22.18,22.18
2219,22.18,22.18,22.18,22.18
2220,22.18,22.18,22.18,22.18
2221,22.18,22.18,22.18,22.18
2222,22.18,22.18,22.18,22.18
2223,22.18,22.18,22.18,22.18
2224,22.18,22.18,22.18,22.18
2225,22.18,22.18,22.18,22.18
2226,22.18,22.18,22.18,22.18
2227,22.18,22.18,22.18,22.18
2228,22.18,22.18,22.18,22.18
2229,22.18,22.18,22.18,22.18
2230,22.18,22.18,22.18,22.18
2231,22.18,22.18,22.18,22.18
2232,22.18,22.18,22.18,22.18
2233,22.18,22.18,22.18,22.18
2234,22.18,22.18,22.18,22.18
2235,22.18,22.18,22.18,22.18
2236,22.18,22.18,22.18,22.18
2237,22.18,22.18,22.18,22.18
2238,22.18,22.18,22.18,22.18
2239,22.18,22.18,22.18,22.18
2240,22.18,22.18,22.18,22.18
2241,22.18,22.18,22.18,22.18
2242,22.18,22.18,22.18,22.18
2243,22.18,22.18,22.18,22.18
2244,22.18,22.18,22.18,22.18
2245,22.18,22.18,22.18,22.18
2246,22.18,22.18,22.18,22.18
2247,22.18,22.18,22.18,22.18
2248,22.18,22.18,22.18,22.18
2249,22.18,22.18,22.18,22.18
2250,22.18,22.18,22.18,22.18
2251,22.18,22.18,22.18,22.18
2252,22.18,22.18,22.18,22.18
2253,22.18,22.18,22.18,22.18
2254,22.18,22.18,22.18,22.18
2255,22.18,22.18,22.18,22.18
2256,22.18,22.18,22.18,22.18
2257,22.18,22.18,22.18,22.18
2258,22.18,22.18,22.18,22.18
2259,22.18,22.18,22.18,22.18
2260,22.18,22.18,22.18,22.18
2261,22.18,22.18,22.18,22.18
2262,22.18,22.18,22.18,22.18
2263,22.18,22.18,22.18,22.18
2264,22.18,22.18,22.18,22.18
2265,22.18,22.18,22.18,22.18
2266,22.18,22.18,22.18,22.18
2267,22.18,22.18,22.18,22.18
2268,22.18,22.18,22.18,22.18
2269,22.18,22.18,22.18,22.18
2270,22.18,22.18,22.18,22.18
2271,22.18,22.18,22.18,22.18
2272,22.18,22.18,22.18,22.18
2273,22.18,22.18,22.18,22.18
2274,22.18,22.18,22.18,22.18
2275,22.18,22.18,22.18,22.18
2276,22.18,22.18,22.18,22.18
2277,22.18,22.18,22.18,22.18
2278,22.18,22.18,22.18,22.18
2279,22.18,22.18,22.18,22.18
2280,22.18,22.18,22.18,22.18
2281,22.18,22.18,22.18,22.18
2282,22.18,22.18,22.18,22.18
2283,22.18,22.18,22.18,22.18
2284,22.18,22.18,22.18,22.18
2285,22.18,22.18,22.18,22.18
2286,22.18,22.18,22.18,22.18
2287,22.18,22.18,22.18,22.18
2288,22.18,22.18,22.18,22.18
2289,22.18,22.18,22.18,22.18
2290,22.18,22.18,22.18,22.18
2291,22.18,22.18,22.18,22.18
2292,22.18,22.18,22.18,22.18
2293,22.18,22.18,22.18,22.18
2294,22.18,22.18,22.18,22.18
2295,22.18,22.18,22.18,22.18
2296,22.18,22.18,22.18,22.18
2297,22.18,22.18,22.18,22.18
2298,22.18,22.18,22.18,22.18
2299,22.18,22.18,22.18,22.18
2300,22.18,22.18,22.18,22.18
2301,22.18,22.18,22.18,22.18
2302,22.18,22.18,22.18,22.18
2303,22.18,22.18,22.18,22.18
2304,22.18,22.18,22.18,22.18
2305,22.18,22.18,22.18,22.18
2306,22.18,22.18,22.18,22.18
2307,22.18,22.18,22.18,22.18
2308,22.18,22.18,22.18,22.18
2309,22.18,22.18,22.18,22.18
2310,22.18,22.18,22.18,22.18
2311,22.18,22.18,22.18,22.18
2312,22.18,22.18,22.18,22.18
2313,22.18,22.18,22.18,22.18
2314,22.18,22.18,22.18,22.18
2315,22.18,22.18,22.18,22.18
2316,22.18,22.18,22.18,22.18
2317,22.18,22.18,22.18,22.18
2318,22.18,22.18,22.18,22.18
2319,22.18,22.18,22.18,22.18
2320,22.18,22.18,22.18,22.18
2321,22.18,22.18,22.18,22.18
2322,22.18,22.18,22.18,22.18
2323,22.18,22.18,22.18,22.18
2324,22.18,22.18,22.18,22.18
2325,22.18,22.18,22.18,22.18
2326,22.18,22.18,22.18,22.18
2327,22.18,22.18,22.18,22.18
2328,22.18,22.18,22.18,22.18
2329,22.18,22.18,22.18,22.18
2330,22.18,22.18,22.18,22.18
2331,22.18,22.18,22.18,22.18
2332,22.18,22.18,22.18,22.18
2333,22.18,22.18,22.18,22.18
2334,22.18,22.18,22.18,22.18
2335,22.18,22.18,22.18,22.18
2336,22.18,22.18,22.18,22.18
2337,22.18,22.18,22.18,22.18
2338,22.18,22.18,22.18,22.18
2339,22.18,22.18,22.18,22.18
2340,22.18,22.18,22.18,22.18
2341,22.18,22.18,22.18,22.18
2342,22.18,22.18,22.18,22.18
2343,22.18,22.18,22.18,22.18
2344,22.18,22.18,22.18,22.18
2345,22.18,22.18,22.18,22.18
2346,22.18,22.18,22.18,22.18
2347,22.18,22.18,22.18,22.18
2348,22.18,22.18,22.18,22.18
2349,22.18,22.18,22.18,22.18
2350,22.18,22.18,22.18,22.18
2351,22.18,22.18,22.18,22.18
2352,22.18,22.18,22.18,22.18
2353,22.18,22.18,22.18,22.18
2354,22.18,22.18,22.18,22.18
2355,22.18,22.18,22.18,22.18
2356,22.18,22.18,22.18,22.18
2357,22.18,22.18,22.18,22.18
2358,22.18,22.18,22.18,22.18
2359,22.18,22.18,22.18,22.18
2360,22.18,22.18,22.18,22.18
2361,22.18,22.18,22.18,22.18
2362,22.18,22.18,22.18,22.18
2363,22.18,22.18,22.18,22.18
2364,22.18,22.18,22.18,22.18
2365,22.18,22.18,22.18,22.18
2366,22.18,22.18,22.18,22.18
2367,22.18,22.18,22.18,22.18
2368,22.18,22.18,22.18,22.18
2369,22.18,22.18,22.18,22.18
2370,22.18,22.18,22.18,22.18
2371,22.18,22.18,22.18,22.18
2372,22.18,22.18,22.18,22.18
2373,22.18,22.18,22.18,22.18
2374,22.18,22.18,22.18,22.18
2375,22.18,22.18,22.18,22.18
2376,22.18,22.18,22.18,22.18
2377,22.18,22.18,22.18,22.18
2378,22.18,22.18,22.18,22.18
2379,22.18,22.18,22.18,22.18
2380,22.18,22.18,22.18,22.18
2381,22.18,22.18,22.18,22.18
2382,22.18,22.18,22.18,22.18
2383,22.18,22.18,22.18,22.18
2384,22.18,22.18,22.18,22.18
2385,22.18,22.18,22.18,22.18
2386,22.18,22.18,22.18,22.18
2387,22.18,22.18,22.18,22.18
2388,22.18,22.18,22.18,22.18
2389,22.18,22.18,22.18,22.18
2390,22.18,22.18,22.18,22.18
2391,22.18,22.18,22.18,22.18
2392,22.18,22.18,22.18,22.18
2393,22.18,22.18,22.18,22.18
2394,22.18,22.18,22.18,22.18
2395,22.18,22.18,22.18,22.18
2396,22.18,22.18,22.18,22.18
2397,22.18,22.18,22.18,22.18
2398,22.18,22.18,22.18,22.18
2399,22.18,22.18,22.18,22.18
2400,22.18,22.18,22.18,22.18
2401,22.18,22.18,22.18,22.18
2402,22.18,22.18,22.18,22.18
2403,22.18,22.18,22.18,22.18
2404,22.18,22.18,22.18,22.18
2405,22.18,22.18,22.18,22.18
2406,22.18,22.18,22.18,22.18
2407,22.18,22.18,22.18,22.18
2408,22.18,22.18,22.18,22.18
2409,22.18,22.18,22.18,22.18
2410,22.18,22.18,22.18,22.18
2411,22.18,22.18,22.18,22.18
2412,22.18,22.18,22.18,22.18
2413,22.18,22.18,22.18,22.18
2414,22.18,22.18,22.18,22.18
2415,22.18,22.18,22.18,22.18
2416,22.18,22.18,22.18,22.18
2417,22.18,22.18,22.18,22.18
2418,22.18,22.18,22.18,22.18
2419,22.18,22.18,22.18,22.18
2420,22.18,22.18,22.18,22.18
2421,22.18,22.18,22.18,22.18
2422,22.18,22.18,22.18,22.18
2423,22.18,22.18,22.18,22.18
2424,22.18,22.18,22.18,22.18
2425,22.18,22.18,22.18,22.18
2426,22.18,22.18,22.18,22.18
2427,22.18,22.18,22.18,22.18
2428,22.18,22.18,22.18,22.18
2429,22.18,22.18,22.18,22.18
2430,22.18,22.18,22.18,22.18
2431,22.18,22.18,22.18,22.18
2432,22.18,22.18,22.18,22.18
2433,22.18,22.18,22.18,22.18
2434,22.18,22.18,22.18,22.18
2435,22.18,22.18,22.18,22.18
2436,22.18,22.18,22.18,22.18
2437,22.18,22.18,22.18,22.18
2438,22.18,22.18,22.18,22.18
2439,22.18,22.18,22.18,22.18
2440,22.18,22.18,22.18,22.18
2441,22.18,22.18,22.18,22.18
2442,22.18,22.18,22.18,22.18
2443,22.18,22.18,22.18,22.18
2444,22.18,22.18,22.18,22.18
2445,22.18,22.18,22.18,22.18
2446,22.18,22.18,22.18,22.18
2447,22.18,22.18,22.18,22.18
2448,22.18,22.18,22.18,22.18
2449,22.18,22.18,22.18,22.18
2450,22.18,22.18,22.18,22.18
2451,22.18,22.18,22.18,22.18
2452,22.18,22.18,22.18,22.18
2453,22.18,22.18,22.18,22.18
2454,22.18,22.18,22.18,22.18
2455,22.18,22.18,22.18,22.18
2456,22.18,22.18,22.18,22.18
2457,22.18,22.18,22.18,22.18
2458,22.18,22.18,22.18,22.18
2459,22.18,22.18,22.18,22.18
2460,22.18,22.18,22.18,22.18
2461,22.18,22.18,22.18,22.18
2462,22.18,22.18,22.18,22.18
2463,22.18,22.18,22.18,22.18
2464,22.18,22.18,22.18,22.18
2465,22.18,22.18,22.18,22.18
2466,22.18,22.18,22.18,22.18
2467,22.18,22.18,22.18,22.18
2468,22.18,22.18,22.18,22.18
2469,22.18,22.18,22.18,22.18
2470,22.18,22.18,22.18,22.18
2471,22.18,22.18,22.18,22.18
2472,22.18,22.18,22.18,22.18
2473,22.18,22.18,22.18,22.18
2474,22.18,22.18,22.18,22.18
2475,22.18,22.18,22.18,22.18
2476,22.18,22.18,22.18,22.18
2477,22.18,22.18,22.18,22.18
2478,22.18,22.18,22.18,22.18
2479,22.18,22.18,22.18,22.18
2480,22.18,22.18,22.18,22.18
2481,22.18,22.18,22.18,22.18
2482,22.18,22.18,22.18,22.18
2483,22.18,22.18,22.18,22.18
2484,22.18,22.18,22.18,22.18
2485,22.18,22.18,22.18,22.18
2486,22.18,22.18,22.18,22.18
2487,22.18,22.18,22.18,22.18
2488,22.18,22.18,22.18,22.18
2489,22.18,22.18,22.18,22.18
2490,22.18,22.18,22.18,22.18
2491,22.18,22.18,22.18,22.18
2492,22.18,22.18,22.18,22.18
2493,22.18,22.18,22.18,22.18
2494,22.18,22.18,22.18,22.18
2495,22.18,22.18,22.18,22.18
2496,22.18,22.18,22.18,22.18
2497,22.18,22.18,22.18,22.18
2498,22.18,22.18,22.18,22.18
2499,22.18,22.18,22.18,22.18
2500,22.18,22.18,22.18,22.18
2501,22.18,22.18,22.18,22.18
2502,22.18,22.18,22.18,22.18
2503,22.18,22.18,22.18,22.18
2504,22.18,22.18,22.18,22.18
2505,22.18,22.18,22.18,22.18
2506,22.18,22.18,22.18,22.18
2507,22.18,22.18,22.18,22.18
2508,22.18,22.18,22.18,22.18
2509,22.18,22.18,22.18,22.18
2510,22.18,22.18,22.18,22.18
2511,22.18,22.18,22.18,22.18
2512,22.18,22.18,22.18,22.18
2513,22.18,22.18,22.18,22.18
2514,22.18,22.18,22.18,22.18
2515,22.18,22.18,22.18,22.18
2516,22.18,22.18,22.18,22.18
2517,22.18,22.18,22.18,22.18
2518,22.18,22.18,22.18,22.18
2519,22.18,22.18,22.18,22.18
2520,22.18,22.18,22.18,22.18
2521,22.18,22.18,22.18,22.18
2522,22.18,22.18,22.18,22.18
2523,22.18,22.18,22.18,22.18
2524,22.18,22.18,22.18,22.18
2525,22.18,22.18,22.18,22.18
2526,22.18,22.18,22.18,22.18
2527,22.18,22.18,22.18,22.18
2528,22.18,22.18,22.18,22.18
2529,22.18,22.18,22.18,22.18
2530,22.18,22.18,22.18,22.18
2531,22.18,22.18,22.18,22.18
2532,22.18,22.18,22.18,22.18
2533,22.18,22.18,22.18,22.18
2534,22.18,22.18,22.18,22.18
2535,22.18,22.18,22.18,22.18
2536,22.18,22.18,22.18,22.18
2537,22.18,22.18,22.18,22.18
2538,22.18,22.18,22.18,22.18
2539,22.18,22.18,22.18,22.18
2540,22.18,22.18,22.18,22.18
2541,22.18,22.18,22.18,22.18
2542,22.18,22.18,22.18,22.18
2543,22.18,22.18,22.18,22.18
2544,22.18,22.18,22.18,22.18
2545,22.18,22.18,22.18,22.18
2546,22.18,22.18,22.18,22.18
2547,22.18,22.18,22.18,22.18
2548,22.18,22.18,22.18,22.18
2549,22.18,22.18,22.18,22.18
2550,22.18,22.18,22.18,22.18
2551,22.18,22.18,22.18,22.18
2552,22.18,22.18,22.18,22.18
2553,22.18,22.18,22.18,22.18
2554,22.18,22.18,22.18,22.18
2555,22.18,22.18,22.18,22.18
2556,22.18,22.18,22.18,22.18
2557,22.18,22.18,22.18,22.18
2558,22.18,22.18,22.18,22.18
2559,22.18,22.18,22.18,22.18
2560,22.18,22.18,22.18,22.18
2561,22.18,22.18,22.18,22.18
2562,22.18,22.18,22.18,22.18
2563,22.18,22.18,22.18,22.18
2564,22.18,22.18,22.18,22.18
2565,22.18,22.18,22.18,22.18
2566,22.18,22.18,22.18,22.18
2567,22.18,22.18,22.18,22.18
2568,22.18,22.18,22.18,22.18
2569,22.18,22.18,22.18,22.18
2570,22.18,22.18,22.18,22.18
2571,22.18,22.18,22.18,22.18
2572,22.18,22.18,22.18,22.18
2573,22.18,22.18,22.18,22.18
2574,22.18,22.18,22.18,22.18
2575,22.18,22.18,22.18,22.18
2576,22.18,22.18,22.18,22.18
2577,22.18,22.18,22.18,22.18
2578,22.18,22.18,22.18,22.18
2579,22.18,22.18,22.18,22.18
2580,22.18,22.18,22.18,22.18
2581,22.18,22.18,22.18,22.18
2582,22.18,22.18,22.18,22.18
2583,22.18,22.18,22.18,22.18
2584,22.18,22.18,22.18,22.18
2585,22.18,22.18,22.18,22.18
2586,22.18,22.18,22.18,22.18
2587,22.18,22.18,22.18,22.18
2588,22.18,22.18,22.18,22.18
2589,22.18,22.18,22.18,22.18
2590,22.18,22.18,22.18,22.18
2591,22.18,22.18,22.18,22.18
2592,22.18,22.18,22.18,22.18
2593,22.18,22.18,22.18,22.18
2594,22.18,22.18,22.18,22.18
2595,22.18,22.18,22.18,22.18
2596,22.18,22.18,22.18,22.18
2597,22.18,22.18,22.18,22.18
2598,22.18,22.18,22.18,22.18
2599,22.18,22.18,22.18,22.18
2600,22.18,22.18,22.18,22.18
2601,22.18,22.18,22.18,22.18
2602,22.18,22.18,22.18,22.18
2603,22.18,22.18,22.18,22.18
2604,22.18,22.18,22.18,22.18
2605,22.18,22.18,22.18,22.18
2606,22.18,22.18,22.18,22.18
2607,22.18,22.18,22.18,22.18
2608,22.18,22.18,22.18,22.18
2609,22.18,22.18,22.18,22.18
2610,22.18,22.18,22.18,22.18
2611,22.18,22.18,22.18,22.18
2612,22.18,22.18,22.18,22.18
2613,22.18,22.18,22.18,22.18
2614,22.18,22.18,22.18,22.18
2615,22.18,22.18,22.18,22.18
2616,22.18,22.18,22.18,22.18
2617,22.18,22.18,22.18,22.18
2618,22.18,22.18,22.18,22.18
2619,22.18,22.18,22.18,22.18
2620,22.18,22.18,22.18,22.18
2621,22.18,22.18,22.18,22.18
2622,22.18,22.18,22.18,22.18
2623,22.18,22.18,22.18,22.18
2624,22.18,22.18,22.18,22.18
2625,22.18,22.18,22.18,22.18
2626,22.18,22.18,22.18,22.18
2627,22.18,22.18,22.18,22.18
2628,22.18,22.18,22.18,22.18
2629,22.18,22.18,22.18,22.18
2630,22.18,22.18,22.18,22.18
2631,22.18,22.18,22.18,22.18
2632,22.18,22.18,22.18,22.18
2633,22.18,22.18,22.18,22.18
2634,22.18,22.18,22.18,22.18
2635,22.18,22.18,22.18,22.18
2636,22.18,22.18,22.18,22.18
2637,22.18,22.18,22.18,22.18
2638,22.18,22.18,22.18,22.18
2639,22.18,22.18,22.18,22.18
2640,22.18,22.18,22.18,22.18
2641,22.18,22.18,22.18,22.18
2642,22.18,22.18,22.18,22.18
2643,22.18,22.18,22.18,22.18
2644,22.18,22.18,22.18,22.18
2645,22.18,22.18,22.18,22.18
2646,22.18,22.18,22.18,22.18
2647,22.18,22.18,22.18,22.18
2648,22.18,22.18,22.18,22.18
2649,22.18,22.18,22.18,22.18
2650,22.18,22.18,22.18,22.18
2651,22.18,22.18,22.18,22.18
2652,22.18,22.18,22.18,22.18
2653,22.18,22.18,22.18,22.18
2654,22.18,22.18,22.18,22.18
2655,22.18,22.18,22.18,22.18
2656,22.18,22.18,22.18,22.18
2657,22.18,22.18,22.18,22.18
2658,22.18,22.18,22.18,22.18
2659,22.18,22.18,22.18,22.18
2660,22.18,22.18,22.18,22.18
2661,22.18,22.18,22.18,22.18
2662,22.18,22.18,22.18,22.18
2663,22.18,22.18,22.18,22.18
2664,22.18,22.18,22.18,22.18
2665,22.18,22.18,22.18,22.18
2666,22.18,22.18,22.18,22.18
2667,22.18,22.18,22.18,22.18
2668,22.18,22.18,22.18,22.18
2669,22.18,22.18,22.18,22.18
2670,22.18,22.18,22.18,22.18
2671,22.18,22.18,22.18,22.18
2672,22.18,22.18,22.18,22.18
2673,22.18,22.18,22.18,22.18
2674,22.18,22.18,22.18,22.18
2675,22.18,22.18,22.18,22.18
2676,22.18,22.18,22.18,22.18
2677,22.18,22.18,22.18,22.18
2678,22.18,22.18,22.18,22.18
2679,22.18,22.18,22.18,22.18
2680,22.18,22.18,22.18,22.18
2681,22.18,22.18,22.18,22.18
2682,22.18,22.18,22.18,22.18
2683,22.18,22.18,22.18,22.18
2684,22.18,22.18,22.18,22.18
2685,22.18,22.18,22.18,22.18
2686,22.18,22.18,22.18,22.18
2687,22.18,22.18,22.18,22.18
2688,22.18,22.18,22.18,22.18
2689,22.18,22.18,22.18,22.18
2690,22.18,22.18,22.18,22.18
2691,22.18,22.18,22.18,22.18
2692,22.18,22.18,22.18,22.18
2693,22.18,22.18,22.18,22.18
2694,22.18,22.18,22.18,22.18
2695,22.18,22.18,22.18,22.18
2696,22.18,22.18,22.18,22.18
2697,22.18,22.18,22.18,22.18
2698,22.18,22.18,22.18,22.18
2699,22.18,22.18,22.18,22.18
2700,22.18,22.18,22.18,22.18
2701,22.18,22.18,22.18,22.18
2702,22.18,22.18,22.18,22.18
2703,22.18,22.18,22.18,22.18
2704,22.18,22.18,22.18,22.18
2705,22.18,22.18,22.18,22.18
2706,22.18,22.18,22.18,22.18
2707,22.18,22.18,22.18,22.18
2708,22.18,22.18,22.18,22.18
2709,22.18,22.18,22.18,22.18
2710,22.18,22.18,22.18,22.18
2711,22.18,22.18,22.18,22.18
2712,22.18,22.18,22.18,22.18
2713,22.18,22.18,22.18,22.18
2714,22.18,22.18,22.18,22.18
2715,22.18,22.18,22.18,22.18
2716,22.18,22.18,22.18,22.18
2717,22.18,22.18,22.18,22.18
2718,22.18,22.18,22.18,22.18
2719,22.18,22.18,22.18,22.18
2720,22.18,22.18,22.18,22.18
2721,22.18,22.18,22.18,22.18
2722,22.18,22.18,22.18,22.18
2723,22.18,22.18,22.18,22.18
2724,22.18,22.18,22.18,22.18
2725,22.18,22.18,22.18,22.18
2726,22.18,22.18,22.18,22.18
2727,22.18,22.18,22.18,22.18
2728,22.18,22.18,22.18,22.18
2729,22.18,22.18,22.18,22.18
2730,22.18,22.18,22.18,22.18
2731,22.18,22.18,22.18,22.18
2732,22.18,22.18,22.18,22.18
2733,22.18,22.18,22.18,22.18
2734,22.18,22.18,22.18,22.18
2735,22.18,22.18,22.18,22.18
2736,22.18,22.18,22.18,22.18
2737,22.18,22.18,22.18,22.18
2738,22.18,22.18,22.18,22.18
2739,22.18,22.18,22.18,22.18
2740,22.18,22.18,22.18,22.18
2741,22.18,22.18,22.18,22.18
2742,22.18,22.18,22.18,22.18
2743,22.18,22.18,22.18,22.18
2744,22.18,22.18,22.18,22.18
2745,22.18,22.18,22.18,22.18
2746,22.18,22.18,22.18,22.18
2747,22.18,22.18,22.18,22.18
2748,22.18,22.18,22.18,22.18
2749,22.18,22.18,22.18,22.18
2750,22.18,22.18,22.18,22.18
2751,22.18,22.18,22.18,22.18
2752,22.18,22.18,22.18,22.18
2753,22.18,22.18,22.18,22.18
2754,22.18,22.18,22.18,22.18
2755,22.18,22.18,22.18,22.18
2756,22.18,22.18,22.18,22.18
2757,22.18,22.18,22.18,22.18
2758,22.18,22.18,22.18,22.18
2759,22.18,22.18,22.18,22.18
2760,22.18,22.18,22.18,22.18
2761,22.18,22.18,22.18,22.18
2762,22.18,22.18,22.18,22.18
2763,22.18,22.18,22.18,22.18
2764,22.18,22.18,22.18,22.18
2765,22.18,22.18,22.18,22.18
2766,22.18,22.18,22.18,22.18
2767,22.18,22.18,22.18,22.18
2768,22.18,22.18,22.18,22.18
2769,22.18,22.18,22.18,22.18
2770,22.18,22.18,22.18,22.18
2771,22.18,22.18,22.18,22.18
2772,22.18,22.18,22.18,22.18
2773,22.18,22.18,22.18,22.18
2774,22.18,22.18,22.18,22.18
2775,22.18,22.18,22.18,22.18
2776,22.18,22.18,22.18,22.18
2777,22.18,22.18,22.18,22.18
2778,22.18,22.18,22.18,22.18
2779,22.18,22.18,22.18,22.18
2780,22.18,22.18,22.18,22.18
2781,22.18,22.18,22.18,22.18
2782,22.18,22.18,22.18,22.18
2783,22.18,22.18,22.18,22.18
2784,22.18,22.18,22.18,22.18
2785,22.18,22.18,22.18,22.18
2786,22.18,22.18,22.18,22.18
2787,22.18,22.18,22.18,22.18
2788,22.18,22.18,22.18,22.18
2789,22.18,22.18,22.18,22.18
2790,22.18,22.18,22.18,22.18
2791,22.18,22.18,22.18,22.18
2792,22.18,22.18,22.18,22.18
2793,22.18,22.18,22.18,22.18
2794,22.18,22.18,22.18,22.18
2795,22.18,22.18,22.18,22.18
2796,22.18,22.18,22.18,22.18
2797,22.18,22.18,22.18,22.18
