region,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE
Var_OM_cost_in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StartCost,0.0,0.0,6222.193779479373,9.831672577270558e7,3660.863813086615,9587.09141196474,4358.889613170842,4842.3834608013685,3044.039569951125,3179.7670043454364,0.0,0.0,0.0,0.0,0.0,4931.90559338184,6.724405641836616e7,1425.946020633757,5095.515883808801,5196.286947863329,3136.0399423922127,3528.1704591962007,0.0,0.0,0.0,0.0,0.0,7949.186700807686,5199.585168910231,1.1632249946239027e6,2993.275317145413,4459.6776823987,4544.315113777178,3642.488702849702,3534.873106881331,0.0,0.0,7.821918741213472e8,3.900353113589763e8,6806.106931887558,0.0,5972.452099077664,1.0343316842789827e7,3.6473546624723e8,6862.599203426343,0.0,5741.26759447703,17060.85860987206,2.21786019355454e8,6801.787376679143,0.0,5622.598274491622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charge_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380414249852877e9,0.0,0.0,0.0,0.0,9.711667640280693e9,0.0,0.0,0.0,0.0,4.485438562354397e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EnergyRevenue,1.58308310899338e8,0.0,51926.87829842523,1.6003064664859555e9,11823.72399536245,104009.88905049958,13248.609720108772,17137.204530089166,1.1266628047541325e9,8.184560938234256e9,8.115539300816573e8,1.4073017936023181e7,7.50101957775982e7,1.4538315049633064e9,0.0,42516.99180571344,7.451304022789149e8,5747.517425618298,16441.11362398521,20777.96829280577,1.7400290126503017e9,1.0784380629088614e9,9.340701713308498e8,1.66384700335413e8,6.416236206218553e7,1.3632999695110776e9,0.0,72984.51989421478,40536.10892852722,1.7335918783755116e7,15553.436116830899,12082.995833236875,13432.999473078158,1.3481964281759531e10,8.931146511975031e8,2.052431355562729e7,1.002142704978394e8,1.1539962427825254e10,9.147545238015587e9,12194.981688643216,2.589693584889004e11,248495.99692524137,1.6337115549637115e8,9.135685955540138e9,14483.786891602873,1.171651570748098e11,6.6249352110282074e10,369915.9889116364,5.933155918014545e9,17433.662268022847,1.858311438425939e10,3.901641345191025e10,620.9761841871724,1.2273072742365105e10,18152.53900229663,1.0107511937938086e10,5581.370463093954,6.089032383879226e9,41028.85482190244,7.8499162029765e9,3267.6153180148685,6.753923634986415e8,6.402875983147834e9,3.0810612141746774e9,1.8647962401538742e9,6531.217483460296,2.5431510295439526e10,21475.240666287555,5.954434728216651e9,5.566773325144646e9,6818.217134972799,5080.510222504816,15929.497855168647,6.3120235499675e8,3584.198528466234,10671.019100309326,1.952649488813993e9,1.1043068046622173e10,1.5320332536203743e10,17257.740798802075,1.3299309448427538e10,6.92643508061178e9,4.413157937944605e6,3.475636670799866e8,5.416909537976184e9,2.4288682493535285e9,2.27393621756007e10,1.719822491011266e10,1.5688857120141115e10,7.27536266311347e9,1.748524537028264e9,3.081219011856912e9,1.5412418352450783e10,4.2140113553125877e9,2.4844323915173885e10,3.322469335784346e8,3.557078611040425e9
SubsidyRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReserveMarginRevenue,2.530159284799047e7,0.0,3.860727382021639e8,3.049434258194263e9,1.627841365758531e8,1.945369756206478e9,1.3911765227332897e9,6.757204798549484e7,2.3396023638918367e8,1.7039025863217874e9,0.0,0.0,1.490934706870977e8,3.0932254334299964e8,0.0,6.71479284191229e8,2.3289420644317822e9,2.1396025650091646e6,1.5506446466938218e8,2.5688978091385087e8,3.7259572294219494e8,2.3093978456065404e8,0.0,0.0,6.011936606949444e7,1.1816254165529294e8,0.0,2.3114886237337666e9,4.0885027417466813e8,3.7626853425772433e9,5.367730387315174e8,2.1982384521124043e9,6.023274058060365e7,2.96508281586453e9,1.9642446394450378e8,0.0,4.59447212487727e8,2.7062968172292027e9,3.4164225464484086e9,2.4848820489229362e10,-9.098185492065079e10,58236.12388308201,3.892474808140866e7,2.5043097311007476e9,2.1621230777561237e10,-3.681709302266073e10,1.384097213885107e10,95293.24590872199,2.192887690787309e9,7.206779848856348e9,-5.11697370805291e8,8.328186629886639e9,14.186599982538983,5.62673736947853e10,76148.09992812788,4.5588209186967064e10,28761.603217514592,2.7530536036277756e10,166913.13488467503,3.3515765765139446e10,18486.395848192493,1.3424226980913103e9,1.3346845661087463e10,5.884363770719942e9,3.9418641594191837e9,15329.229269321117,5.290042364062663e10,47929.086070073485,5.739058665286209e9,5.215880402819543e9,6279.271962415262,5624.213423045603,16968.77256360108,5.976892742148517e8,4702.861248917574,824.5522876308128,2.6895932703877205e8,7.341992673808427e8,1.175232842168506e9,1151.4625212799067,9.298128508135347e8,5.0100428548962873e8,419917.34031445824,4.169988683398807e7,4.6219989961164635e8,2.305491400559482e8,2.503911928181363e9,2.1543240338363276e9,1.122584435749621e9,1.9586033409845679e9,3.241842925247467e8,5.987031835244579e8,2.4857476918709564e9,8.0471968603511e8,4.2789490344538984e9,6.631480891815137e7,0.0
ESRRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EmissionsCost,0.0,0.0,55152.37153731028,1.1094993209485545e9,26565.649035413222,89661.79560299039,27159.160987528343,29949.85506762019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45672.1004739729,4.7892727442736876e8,19600.56385277925,29442.92631819022,31790.40180446115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67815.60451247037,45963.505532810384,1.1903047303689724e7,28677.969575658764,25724.037994068378,26640.410345612345,0.0,0.0,0.0,0.0,8.859323992530825e8,5.923577472357864e9,20703.42356755377,0.0,0.0,1.2295590882140102e7,6.03198498432754e9,22460.162743149973,0.0,0.0,30119.870216501327,3.57698224859884e9,23387.16767290721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RegSubsidyRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.8360990374732846e8,0.0,3.861246650804623e8,4.649740724680219e9,1.6279596029984847e8,1.9454737660955286e9,1.3911897713430097e9,6.758918519002493e7,1.3606230411433163e9,9.888463524556044e9,8.115539300816573e8,1.4073017936023181e7,2.241036664646959e8,1.7631540483063061e9,0.0,6.715218011830347e8,3.074072466710697e9,2.1453500824347828e6,1.5508090578300616e8,2.5691055888214368e8,2.1126247355924966e9,1.3093778474695153e9,9.340701713308498e8,1.66384700335413e8,1.2428172813167998e8,1.4814625111663706e9,0.0,2.3115616082536607e9,4.0889081028359663e8,3.7800212613609986e9,5.367885921676342e8,2.1982505351082377e9,6.024617358007673e7,1.6447047097624062e10,1.0895391151420069e9,2.052431355562729e7,5.596614829855664e8,1.4246259245054457e10,1.2563967784463995e10,2.4848832684211052e10,1.679875035682496e11,306732.1208083234,2.022959035777798e8,1.1639995686640886e10,2.162124526134813e10,8.034806405214908e10,8.009032424913315e10,465209.2348203584,8.126043608801855e9,7.206797282518616e9,1.80714170134541e10,4.734460008179689e10,635.1627841697114,6.8540446437150406e10,94300.63893042451,5.569572112490515e10,34342.97368060854,3.3619568420156982e10,207941.98970657747,4.1365681968115944e10,21754.01116620736,2.0178150615899518e9,1.97497216442353e10,8.965424984894619e9,5.806660399573058e9,21860.446752781412,7.833193393606616e10,69404.32673636104,1.1693493393502861e10,1.0782653727964188e10,13097.489097388061,10704.723645550419,32898.27041876972,1.2288916292116017e9,8287.059777383809,11495.57138794014,2.221608815852765e9,1.1777267314003016e10,1.649556537837225e10,18409.203320081982,1.4229122299241074e10,7.427439366101409e9,4.833075278259063e6,3.8926355391397464e8,5.879109437587831e9,2.6594173894094768e9,2.5243274103782063e10,1.9352548943948986e10,1.6811441555890736e10,9.233966004098038e9,2.0727088295530107e9,3.67992219538137e9,1.789816604432174e10,5.018731041347698e9,2.9123272949627785e10,3.9856174249658597e8,3.557078611040425e9
