Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
Zone,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2602840892775245e6,0.0,1.7683756626700775e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86361.50439191335,0.0,105275.50669954077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.298143696973765e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.898266404907474,1.440719588882802e8,2102.6300511725494,1.468677705993312e8,934.4695572892374,1.3261607398609829e8,4885.959804078771,1.2281922855715834e8,611.1943646260344,1.1387032416781448e7,6.433379211388007e7,3.3112567419399235e7,4.574228231929656e7,314.22832984272145,1.1518188013570671e8,941.6100358471298,667901.9358597356,636990.4957934045,121.98968546598282,107.05502854889838,196.89282134998703,353429.9579969726,83.95949266936344,89.08793810733374,5.957537180921894e6,1.7516361640886154e7,1.8542148641316976e7,121.43281598311543,2.0392808557244834e7,1.4635205461731663e7,26144.9204548286,647405.847827564,5.569170390978031e6,3.1358105534711913e6,1.040783304527941e7,1.4027216923833314e7,1.126164479704373e7,6.64458168807375e6,131121.93698092914,171218.5030950529,419651.62838553975,263051.063748541,481764.2558241249,27031.13177816472,253037.48770714967,9.608306153503691e8
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028429184831111343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030417689768000855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236582349801589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001694423243265541,0.0028080907686671708,0.002673735176358605,0.002776737412204966,0.002563437029599179,0.00292586892919644,0.0026660345356503967,0.002820200086352642,0.0028260326955660275,0.0026946036632580217,0.002803137049340876,0.0027206489830859937,0.0026581518395687453,0.0026599983575579245,0.002872023853342398,0.0031149788683251245,0.0031133157444855897,0.0030639215765404515,0.003156517528623226,0.0032076938623504248,0.0030847588693632133,0.0030163180185809324,0.07017113904921099
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002833979693150468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030304008889743272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023034000449500287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014494585358947182,0.0028008841572955134,0.002678447610378498,0.0027180122870049672,0.002555743407147537,0.002943439742011833,0.0026709840076364344,0.002770191237480013,0.002823963819537312,0.002693272846954642,0.002798054908453196,0.0027143903425894678,0.0026535645374679007,0.002655717900779564,0.002795488380797906,0.0031191367493192956,0.0031248135292116785,0.003075276894378476,0.0031151091870924574,0.0031963672117854003,0.0031254702223577624,0.0030034923977382277,0.06964906054038762
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028326824731266242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002949751229152753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002269036843827732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013413952963617316,0.00279580160417936,0.0026913289912045,0.002611284398881253,0.0025500093696359943,0.002956071229164081,0.0027218539980822243,0.002793314449482054,0.0028315975127952697,0.0027011962156393565,0.0027996135204375605,0.002718493567954283,0.002659089550434146,0.0026635482281562872,0.002854669168300461,0.0030485681645586737,0.0030562012534574023,0.0031040455287438817,0.0031230677996063605,0.003187099762726575,0.0030258356540571185,0.0030040780234230624,0.06928963383338875
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028313664702181995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002969333814348829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002139012836979046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010487498404398092,0.0027931849799642805,0.0027191165208932944,0.0026395945460535586,0.0025486163627055844,0.0029472425412677694,0.002807602268148912,0.002781169851328258,0.002835125984233855,0.0027161928828718374,0.0028020920899507473,0.002710474916966632,0.002666464431968052,0.002675616487977095,0.0027869027326232754,0.003029098113074724,0.003017537882897159,0.0031560790885123424,0.003132779179395584,0.003246994732762687,0.0029595544199310098,0.003002761438892776,0.06896266441440532
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002829991848557256,0.0,0.002990696193840847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002931378736093393,0.0,0.003114396361027616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002076104480809712,0.0,0.0,0.0,0.0,0.0,0.0008844444658649407,0.0,0.0,0.0029024002908499824,0.002902093862417132,0.0030230327256504097,0.0,0.0011745835104221463,0.002878365971355379,2.8368104463468946e-5,0.0035023418358832714,0.003529091981363308,0.0027827494542020277,0.002230808468605924,0.0021938803756104616,0.003069522791406598,0.0013594171710105659,0.0009286139465616728,0.0027938445468862483,0.0027676826794049703,0.0026727376935014036,0.002554178326553788,0.002860684997358476,0.0028812024547733017,0.002795495473623788,0.0028316079102523872,0.0027224051646044245,0.002807932053656259,0.0027204225698369555,0.002678578493942041,0.002689759450731799,0.0027870064004673623,0.002959446023055534,0.0030453822430445143,0.003302117074781563,0.0031336164493040997,0.003363480886036996,0.0030644945902054133,0.0030180513508639706,0.10778240940888141
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028335525412330753,0.0,0.0027559870271716136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031627568260717,0.0,0.031192004037734478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028550715619815037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006012795347007891,0.0028747324395226315,0.003495706151025735,0.0034059751051245257,0.002386795630733565,0.0031174156224551552,0.004644156396372223,0.003389905527001247,0.0017928410567478814,0.0029482905420081806,0.0029908880605944432,0.0028062266428605653,0.002999864836510824,0.0037361721775862125,0.0033162607433041558,0.002884405322371164,0.036593800730770454,0.03633179853204638,0.033454419548168024,0.025449512191834042,0.03777398337812074,0.0330542291258098,0.0177386602242395,0.000852493831058902,0.002791317316450659,0.00278027565946104,0.0027983287181996275,0.0025423661057254188,0.0027232559186813887,0.0029036384225946676,0.00278589041805688,0.002836153808857489,0.0027660750383802224,0.0028305680498306174,0.0027692987205227837,0.002717943578318227,0.0027280226204311475,0.002862708954125992,0.03149745912241997,0.03252023949545446,0.03383265551383374,0.03232330231276137,0.03436844171665143,0.03521809476600879,0.03164573341291543,0.6155572822617933
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033660077056083537,0.0,0.003394388000970139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02086301530573,0.0,493.00128110346816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003614107154589874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075743253676187495,0.005969619785901159,0.006410013317592167,0.006372816802468151,0.005358897845773536,0.005307683488354087,0.0070841197470887796,0.005860682460479438,0.004812425207229812,0.0035406771676207427,0.004054575721966103,0.0037970138218952343,0.0049590440139581915,0.005891872851683633,0.005348812032025307,0.0048824603925926024,1879.2837898869766,1818.7444100408466,0.10329664248031287,0.08769849423406742,0.2122977876284557,1131.2962187876492,0.07153167115385067,0.0008806672347438831,0.0035974485479073337,0.0038165491441759514,0.0038293481411528774,0.003398417657948901,0.00385395303783298,0.0037012856491855928,0.003805712155595664,0.003346556143583257,0.0034568156643217662,0.003366513962191675,0.003576291295757983,0.0035371728336031083,0.0035530021887097973,0.003545634242982487,90.18511742182056,111.1541414013269,1270.26972594755,743.4366816268366,1413.4650642923734,14.26688285245533,674.3876395130474,9689.135505395938
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03526155150825616,0.0,0.03711562098192189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03004272684196918,0.0,0.03152866117056874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.2136405071124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00397058057081846,2463.133684959612,0.7468799483747399,2521.3366803018143,0.2077108071856144,2414.7735843309783,1.4717153130130085,2294.455320204841,0.10142034764868255,0.03906204975100991,0.04754820535890758,0.04242570050701033,0.06702808434056351,0.056641998381476766,0.06775447295513004,0.06050959342808737,0.0451537805784028,0.044191897875862196,0.04878581456377171,0.04030352862197423,0.06103218900164559,0.0344061819541821,0.03760929432940349,0.0009589897807326991,392.12429276519026,766.6370339782793,1056.5008375787074,0.009859013233227014,817.7530784585092,384.8439454651806,1.8915676225689575,0.03472946161934942,0.036667648588263546,0.03563519589852149,0.039244961237272946,0.03871134160362999,0.03885650811025698,0.03773685608211963,0.03055762859365263,0.036099107759206106,0.035844201298459666,0.03182682591364028,0.0367066566941503,0.03065567728877472,0.031260076588296215,13954.527114672026
