Conventional_diesel_co2_per_mmbtu,Conventional_diesel_price_per_mmbtu,Syn_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9,Load_mmbtu_z10
,,,40,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,41,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,42,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,43,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,44,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,45,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,46,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,47,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,48,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,49,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,50,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,51,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,52,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,53,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,54,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,55,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,56,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,57,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,58,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,59,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,60,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,61,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,62,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,63,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,64,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,65,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,66,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,67,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,68,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,69,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,70,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,71,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,72,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,73,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,74,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,75,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,76,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,77,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,78,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,79,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,80,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,81,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,82,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,83,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,84,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,85,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,86,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,87,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,88,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,89,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,90,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,91,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,92,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,93,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,94,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,95,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,96,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,97,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,98,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,99,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,100,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,101,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,102,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,103,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,104,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,105,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,106,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,107,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,108,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,109,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,110,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,111,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,112,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,113,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,114,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,115,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,116,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,117,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,118,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,119,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,120,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,121,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,122,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,123,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,124,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,125,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,126,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,127,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,128,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,129,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,130,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,131,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,132,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,133,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,134,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,135,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,136,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,137,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,138,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,139,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,140,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,141,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,142,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,143,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,144,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,145,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,146,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,147,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,148,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,149,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,150,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,151,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,152,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,153,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,154,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,155,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,156,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,157,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
,,,158,2717.254783735228,40623.83684393213,768.7864330271348,589.4934839819375,28356.40129038097,255.7945110893984,10402.310117635534,10585.230589098494,3054.5816343783686,4876.154518475871
