Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10
,,,,,,,,45,15350.407170662498,105830.12793374973,4739.849181710767,3634.4426587676207,89631.97499786134,1605.1727505198244,65277.0251878062,26654.72688768831,18271.476381637054,21711.92161607914
,,,,,,,,46,15726.588954070292,101663.52133211646,4499.114533883904,3449.851073684832,93991.02921779559,1643.8442533875868,66849.66630442852,25521.542835999215,17520.334930875215,20858.351785667957
,,,,,,,,47,15938.004585900188,99460.64404830048,4339.1056925482735,3327.158781918642,94709.90321613416,1540.899984292103,62663.26602787885,24327.555044633697,16901.500237118056,20155.130542762094
,,,,,,,,48,17225.936587452772,114927.28552790226,4885.408138725354,3746.0550038989472,103882.87027950474,1772.3965439314893,72077.4594532139,26607.205449694324,17517.842462613087,22192.30446559217
,,,,,,,,49,16923.96649048972,107528.89826535562,4662.1681822050905,3574.8780761077905,103624.2624414617,1688.9951487819558,68685.80271713287,26141.145027179173,16685.669882273396,21099.71869703744
,,,,,,,,50,16401.457429929105,103715.71550662215,4634.245264848689,3553.4672172161327,100626.90197691822,1641.399172811738,66750.23302767734,25774.25204308529,16536.09072659504,20929.74238376658
,,,,,,,,51,16004.974797826473,100922.1408341157,4617.632507221158,3540.7288129575672,99360.08207105579,1574.8139678258863,64042.434691586044,25659.711273750934,16415.03383269044,20792.17773160226
,,,,,,,,52,15149.499221679487,94199.71706838332,4478.735590979946,3434.224817111832,91817.26136946664,1405.0414065707016,57138.35053387519,24799.65942872538,16080.104609818187,20020.830925720467
,,,,,,,,53,14390.691277612135,88811.9123686708,4540.423718006022,3481.526313806738,83824.62825612334,1235.5076405838865,50243.977383744714,24299.09112233934,15954.390017555024,19487.228018258087
,,,,,,,,54,14434.983680592213,84170.02490249557,4781.289434002364,3666.2183999240747,85199.46765825823,1160.0382675524102,47174.889547131344,24631.610193320597,16430.512650072156,19637.531048046047
,,,,,,,,55,14327.915512725478,78165.04155627848,4861.2163042843495,3727.505081377046,85186.8805940801,1112.7308575180034,45251.0548723988,25135.308996642845,16962.106097801967,19655.496386994022
,,,,,,,,56,14612.240437123553,83395.85341881649,5015.529785643421,3845.8302596629765,88105.72800548909,1234.7070009639408,50211.41803920025,26509.19579162603,17523.83499953488,20293.82468441779
,,,,,,,,57,14889.437213710078,89392.53807697058,5097.602559084043,3908.762386294125,88867.95342188237,1333.5742333999685,54232.01882493205,27240.5349114699,17904.26232778783,20726.128466523412
,,,,,,,,58,15427.270960724025,97839.93210483683,5325.767516179083,4083.715727953573,91044.14510642298,1503.124063100348,61127.04523274748,28444.88393530528,18511.274049154243,21806.65992978493
,,,,,,,,59,15726.619256008114,99488.47830222992,5272.777479446388,4043.083791660305,90260.6600394957,1545.8401175398915,62864.16477995558,28558.610266310006,18631.591508557827,21943.384315470823
,,,,,,,,60,15416.194393927597,101103.04903945753,5206.378503235011,3992.1700890529946,90257.39413673563,1604.854603895246,65264.08722507333,28499.13330143956,18626.649551096383,21937.768454719182
,,,,,,,,61,15325.455042458792,102542.47624765422,5151.464564408521,3950.062934546464,89810.85388426026,1628.0374203919625,66206.85509593981,28510.733305934882,18594.472244619203,21901.203333722387
,,,,,,,,62,15143.299698394532,101930.39516720265,5069.843547917709,3887.477208120646,88499.86295639374,1596.1204217090642,64908.89714950194,28490.4995484745,18617.1316901369,21926.95270362886
,,,,,,,,63,15125.592371535975,100396.84528713077,5020.977698911167,3850.007634854146,87396.6134753578,1543.426107321348,62765.99503106814,28599.91165301295,18861.625149245872,22204.78617988906
,,,,,,,,64,14562.834330610953,93877.5920954448,4990.962263596257,3826.992265725752,85358.62828884416,1460.8342594246794,59407.259883270286,28149.114185286995,18869.405684322435,21822.88228076728
,,,,,,,,65,15315.088084546796,93476.89971029187,5177.2740181481095,3969.853222396254,89404.45615670858,1521.967646767045,61893.35096852649,29029.55381981054,19041.692640908193,22018.662913251097
,,,,,,,,66,15964.718472572244,94685.79873521527,5067.670345796146,3885.810830522133,92009.25135557969,1567.5151591701986,63745.6164729214,28487.706762434413,18795.82242692509,21739.264942815753
,,,,,,,,67,15881.021679464602,98901.80332246725,4870.0238916317285,3734.2586024172624,90457.81615765094,1566.285803377871,63695.62267070008,27784.539082079165,18432.250432109544,21326.114948707178
,,,,,,,,68,16191.327649410963,107928.1225232046,4945.409697367075,3792.0632661789946,93527.46964430246,1671.4657950800365,67972.94233325482,28309.34868829745,18447.36503527245,21929.408758500922
,,,,,,,,69,15478.990877261691,106261.49518394073,4701.105983728515,3604.7349769225716,92968.8876549929,1615.258981228246,65687.19856994867,27294.111560171605,17955.172740842525,21370.09933301237
,,,,,,,,70,16002.165274681924,101948.46703639635,4429.1041777286,3396.168221085182,97477.60405868918,1652.5667182298507,67204.3798746806,26124.042815541106,17320.63976287831,20649.039130780304
,,,,,,,,71,16361.418110761106,99636.69486430369,4265.102399862933,3270.4142076687517,98144.14227812344,1543.3260398853529,62761.925622004346,24903.826929942043,16734.601562700303,19983.08663057803
,,,,,,,,72,17684.615750114044,115605.2109937594,4837.725238333461,3709.492497238025,106841.99591360555,1776.4101442597293,72240.67919989566,27227.68421050526,17358.940066702795,22060.171160197962
,,,,,,,,73,16514.465858741292,110866.45449063089,4695.018396209171,3600.067109460744,106549.76873710651,1708.2825324952055,69470.1563214717,25332.512059565786,17870.020115325806,22464.111942367068
,,,,,,,,74,16017.5593481137,106780.69660552198,4658.124911974802,3571.7777593587707,103739.69090325292,1659.0351664562502,67467.43010255418,24991.11223186353,17734.347255387664,22309.938237891904
,,,,,,,,75,15646.139890917111,103782.77187686544,4632.378236122293,3552.0356086167412,102637.25476964765,1591.0251018076467,64701.68747351096,24885.592117867753,17671.065069731652,22238.0266632828
,,,,,,,,76,14827.402440919748,96841.4391767253,4464.800494843936,3423.539602053478,95172.26977620155,1420.2652723296073,57757.4544080707,24012.545287842237,17397.409399395532,21532.600752819864
,,,,,,,,77,14121.765797476497,91244.82445964425,4464.816525922151,3423.551894435008,87313.08656570305,1250.5376925369187,50855.199496501366,23485.56054745366,17381.753910868225,21120.356867139675
,,,,,,,,78,14078.937895075493,86240.66679104083,4702.951476315376,3606.1500719450064,88791.92643717381,1178.2786061081147,47916.66331506333,23778.893639429003,17968.294832421314,21392.427083823568
,,,,,,,,79,13900.283132496477,79533.86413128622,4846.08035044545,3715.8990673026956,88909.59137430004,1131.6001731009464,46018.407039438476,24235.845431387574,18534.048582103555,21443.648735386465
,,,,,,,,80,14280.93252372499,84509.90148384625,5037.165979947296,3862.4205570620625,91802.26776799755,1251.2151015732939,50882.74746398062,25594.625367028777,19059.901173210674,22041.208498008193
,,,,,,,,81,14639.563625117393,90766.32722797173,5115.304687790984,3922.3361033591655,92051.70891194671,1351.3024898627355,54952.967921084564,26353.060019760964,19400.984156940824,22428.80279770154
,,,,,,,,82,15304.783476681707,99663.28588509781,5361.05398069676,4110.772840322251,93798.39848539722,1528.595323108726,62162.87647308819,27621.673009780297,19979.722772859513,23480.913873599213
,,,,,,,,83,15606.206912413882,101566.53646110054,5321.298253664344,4080.288766944038,92639.52855314082,1577.8798796423155,64167.11510545416,27778.580472352878,20067.17550996172,23580.29198394263
,,,,,,,,84,15395.776366711092,103342.07143979895,5245.624688682574,4022.263453866144,92361.47009266945,1642.2188688910005,66783.56733490067,27752.40184508946,20032.06024723082,23540.38827629388
,,,,,,,,85,15279.855952980048,104918.66285328745,5206.762312567638,3992.4643880819003,91666.30830019427,1668.6284781645688,67857.55811202578,27776.822628235786,19990.986373286214,23493.71341953865
,,,,,,,,86,15092.912444379936,104220.72822684445,5136.186846453751,3938.3482179521707,90222.82933239025,1637.1224996739095,66576.31498673899,27731.017980573575,20035.53624877726,23544.338278051204
,,,,,,,,87,15071.448871076054,102558.36614989073,5074.2723480791165,3890.873143226743,89077.86138467964,1584.003772463778,64416.15341352696,27757.33617535986,20342.528316431686,23893.192900385777
,,,,,,,,88,14536.21194143105,95910.19532051978,5023.732500584922,3852.1199739467434,86916.53354759212,1499.9722581346246,60998.87183080806,27143.15000002088,20450.61619340333,23621.566475499843
,,,,,,,,89,15230.151826432788,95570.92526286436,5273.4644860719645,4043.610577659423,90958.257139191,1558.9131491134722,63395.801397281204,27875.239957804213,20752.238889573982,23964.31953933013
,,,,,,,,90,15701.129578278713,96940.3549898907,5191.580843250111,3980.8234734461994,93567.15035780895,1594.9052121543154,64859.47862760882,27244.815223701582,20575.065657490686,23762.98632105366
,,,,,,,,91,15531.397623683024,101461.09949926492,4986.972250567573,3823.9327857708963,92223.45035019208,1580.3545370831125,64267.75117471323,26493.952550754188,20185.62874936329,23320.4443799998
,,,,,,,,92,15898.220792939877,110635.86963953667,5054.682620802007,3875.8520449259217,95072.8956097071,1676.3542085376114,68171.73781386287,27063.023453087153,20082.564278798534,23795.006000161316
,,,,,,,,93,15310.000028120116,108939.89551041699,4819.102463999997,3695.2128434204933,94398.9934677659,1617.6232642995817,65783.34608151633,26135.523063195607,19418.93518513644,23040.88203009076
,,,,,,,,94,15678.955155103647,104533.08259668115,4546.6541064801495,3486.3036788204686,98902.81101732205,1656.8497612350802,67378.55695689326,25078.477511922996,18642.40642211834,22158.462981206554
,,,,,,,,95,15890.385320991156,102308.03104931561,4369.3774909244685,3350.3707262565717,99474.4691307093,1549.798331365553,63025.13214219915,23967.677264217396,17965.782092217658,21389.5716972285
,,,,,,,,96,17240.138875848796,118615.50090450182,4933.242951870663,3782.733994897293,108126.04904078854,1790.7632224172057,72824.37104496636,26395.398617098057,18555.692247258594,23440.511598467543
,,,,,,,,97,16235.240380902647,101092.39195174909,4626.156244995958,3547.26468255874,104834.5505018417,1644.9301417687245,66893.82576526146,25094.785212107046,17619.217456945546,21882.457597159275
,,,,,,,,98,15708.66016931509,96744.15148172506,4586.957498960095,3517.2076935489076,101963.95336262754,1597.597762655007,64968.97568130361,24779.786613033793,17519.90015716798,21769.597029230226
,,,,,,,,99,15305.623484676618,93616.63035997719,4559.901285677772,3496.461409865995,100505.75280632838,1530.9295566472351,62257.801970320885,24709.057679136444,17503.941687994684,21751.46240516966
,,,,,,,,100,14522.552367636094,87468.49371121678,4405.42794447485,3378.0136535372535,93151.38429293197,1374.5903280939524,55900.00667582073,24065.57417521938,17402.423624325715,21300.97767623817
,,,,,,,,101,13840.82077475015,82783.41216620068,4379.490919832086,3358.1255463023413,85217.98748712266,1218.9936638236434,49572.40899549483,23911.887876037417,17727.24504929083,21334.969638936323
,,,,,,,,102,13923.085646903746,78852.56160965821,4613.569703148344,3537.6135179618054,86132.73460578991,1155.3342126103405,46983.591312820514,24619.126491663,18524.120305767807,21905.38641017068
,,,,,,,,103,13944.451852071472,74010.57701049923,4807.748877086092,3686.50708949711,85861.00817644117,1119.2844399310954,45517.56722386454,25329.99676804917,19028.826276888536,21976.23098339183
,,,,,,,,104,14341.110507760752,79828.27366552223,4982.779721467415,3820.7180196410927,88617.11102349174,1228.498843663536,49958.952975650456,26581.41217837977,19398.306695884527,22396.09509588727
,,,,,,,,105,14711.34463181423,86684.88365979928,5020.451293529192,3849.603995391643,89679.47415483976,1326.2632018943848,53934.70354370498,27171.217463296245,19621.001673526338,22649.15757048024
,,,,,,,,106,15288.458463106206,95033.7872757469,5215.074487169303,3998.838034331233,91741.64745413137,1485.4992731007287,60410.30377276296,28179.830807157574,20029.772722473386,23448.793419045916
,,,,,,,,107,15627.152067244093,97056.26755348628,5145.611123966425,3945.574607423019,91105.3720156367,1533.1228519887907,62346.99598087749,28227.073530308546,20031.326597278774,23450.559185870217
,,,,,,,,108,15423.460479587886,98961.09289748695,5018.398349921223,3848.0298301516095,91427.59524159349,1594.8091887383111,64855.573675357984,28180.774212945038,19937.82952804474,23344.312516286085
,,,,,,,,109,15332.590321600563,100445.04714899302,4964.230522710056,3806.4947824313863,90935.25727225267,1619.8319185913267,65873.16468938062,28192.648052453573,19858.34846999953,23253.99313214381
,,,,,,,,110,15148.035243134862,99576.08761751362,4896.589307840809,3754.6285505351793,89701.14644614058,1589.2143110110133,64628.04864778121,28167.518831627898,19856.88260566671,23252.327377220146
,,,,,,,,111,15136.571101468751,97757.83625992447,4831.862761884773,3704.9972414452154,88092.47035864874,1537.107763147586,62509.0490346685,28256.15127535704,20043.88974880399,23464.8354944216
,,,,,,,,112,14679.552188233345,91755.17757139223,4790.064296659674,3672.9468281807403,85812.75790424633,1469.1400043160481,59745.02684218595,27853.478282061846,20122.587826647432,23219.141835390576
,,,,,,,,113,15419.841182963079,91257.81865836748,5137.2631229302415,3939.173490020716,89430.03926740927,1527.9948996411742,62138.45925207441,28459.48576637316,20340.298535861806,23466.54036858873
,,,,,,,,114,15867.38034456504,92528.52254552473,5129.825059395039,3933.4700985467266,91268.52979969635,1575.891815950274,64086.2671819778,27903.335687919647,20167.642045189892,23270.33981100701
,,,,,,,,115,15613.639922070675,96988.64805034777,4931.5119383902875,3781.406680673825,89261.56373192398,1580.9687164427016,64292.727802003195,27225.719464313683,19790.291969682614,22841.532907021465
,,,,,,,,116,15812.304007659153,105017.62517159682,4938.322839739573,3786.629173934585,91662.1144437156,1669.459562269797,67891.35553230508,27571.73573822471,19601.877045771602,23130.10997835681
,,,,,,,,117,15189.182125824607,103280.5540606369,4696.387968510256,3601.117276207511,91484.63577782465,1612.0542754768019,65556.87386938994,26562.0212439783,18899.11873412162,22331.52098784547
,,,,,,,,118,15626.056518929177,98676.86326926737,4446.0930529639445,3409.195026477654,96159.37516167681,1647.3823055334608,66993.54709169407,25422.547820372758,18128.968761347525,21456.350564238543
,,,,,,,,119,15932.37954697224,96143.32295936349,4280.006872250025,3281.842725364861,96914.23665556317,1538.5211112310467,62566.52519006256,24218.853902796876,17496.747592289565,20737.917417581768
,,,,,,,,120,16981.276946110273,109156.83630572294,4733.493313845778,3629.5690781078947,97238.2982848818,1724.609144023267,70134.10519027952,26108.100823296772,17986.352707414808,22467.218391891813
,,,,,,,,121,17205.350855339555,112370.07860178058,4329.480219719238,3319.7781190073315,93913.02423586579,1402.137343921115,57020.251986125346,26556.247156315418,15274.086797699552,18962.60166163218
,,,,,,,,122,16624.099978592894,108684.43292414118,4286.4194165330355,3286.7597646207387,91515.1383668385,1366.4944113261456,55570.772727263255,26240.395252007434,15219.952206259455,18901.085080450248
,,,,,,,,123,16116.885591327073,105914.3650111825,4259.24893167109,3265.9258592672318,89638.2077836742,1320.6330280182813,53705.7431394101,26125.409279941912,15177.002729319956,18852.278856655365
,,,,,,,,124,15109.500980990648,100384.50746633165,4100.470597994489,3144.177101642418,83641.1478716123,1204.3444083079958,48976.67260452516,25474.5836285869,15092.398582174106,18472.00143377693
,,,,,,,,125,13913.937467157006,95516.20549449834,3978.191623147488,3050.415484886944,77524.68855672798,1095.9680565109359,44569.36763144472,25112.936584575167,15461.915835113306,18607.77105644969
,,,,,,,,126,13713.203551163819,90340.98952812463,4019.783298908843,3082.3073352057218,76783.02927231115,1052.5286961941677,42802.83364522948,25485.155009238908,16387.573736897466,19375.518689173536
,,,,,,,,127,13963.97981976092,82262.33852466701,4087.978027300329,3134.5979926649175,75078.83634639194,1044.728777425281,42485.63694862809,26149.417929443873,17021.621722511514,19669.823243870458
,,,,,,,,128,14538.177641327029,80728.6866353321,4273.575398571332,3276.9111713426832,78557.08535105985,1169.953240471427,47578.09844583803,27339.52786368675,17318.831714624408,20007.561871271475
,,,,,,,,129,15073.568721618669,83619.24023907838,4361.977974739149,3344.6968922911506,81183.15271350235,1274.028299901338,51810.48419598774,27903.714558108768,17322.394169746396,20011.61011572828
,,,,,,,,130,15603.533762796009,91919.6693676241,4572.698566478024,3506.2741658153054,83994.74366986283,1420.5761988745512,57770.09875423175,28667.51923588405,17456.14250389901,20447.733205659857
,,,,,,,,131,16056.920460244284,95870.51362680661,4568.452422966244,3503.0182889882512,83921.95533133656,1462.793085302649,59486.91880230772,28626.954553700532,17290.54864759038,20259.55836894551
,,,,,,,,132,15753.618901289447,98221.76975926795,4518.74502946335,3464.9034324860327,85245.2090358501,1496.3097321506523,60849.92910745986,28424.175309720566,17073.325063978056,20012.713387567863
,,,,,,,,133,15597.487594828983,99402.31020907109,4508.788405440614,3457.2688479880335,84241.72600196392,1507.8735178408472,61320.18972552779,28346.37436577223,16867.934996682918,19779.315583823387
,,,,,,,,134,15352.315806745151,98175.10052143509,4501.638871447017,3451.7866964805753,82682.11979061627,1489.3329367676092,60566.20609521611,28299.281810209155,16699.089331998333,19587.44551031818
,,,,,,,,135,15299.915684364263,95664.60155381646,4510.350158341722,3458.466375830932,81528.16122553739,1462.9964866487253,59495.190457048164,28439.446470070478,16537.065715296783,19403.327764066416
,,,,,,,,136,14797.316658776996,90350.60198510045,4526.851786047574,3471.1195673933703,79824.72486087166,1409.6859454031332,57327.22844639408,28306.65306332936,16230.682503866148,18771.028677227998
,,,,,,,,137,15398.448511443006,90351.91535436186,4793.514184323289,3675.5921484033706,83608.0229476718,1470.7615240506877,59810.96864472797,29180.49062401815,16342.578707303457,18898.183453861304
,,,,,,,,138,15821.278160207507,92618.10213704128,4740.7766109395,3635.1537970808185,85363.09531616559,1516.2556127186788,61661.06158389293,28918.909285974507,16500.898832329687,19078.09268684566
,,,,,,,,139,15640.752245491196,96821.59146283618,4558.227142798727,3495.1777031354204,84339.98558312545,1515.93893634945,61648.18341154429,28543.613983668663,16537.304579523527,19119.462854111385
,,,,,,,,140,15951.095568951401,103015.889106266,4581.895981747461,3513.3266008452265,86411.3861044362,1584.1113258501473,64420.52725123931,28904.043449594246,16729.961033999356,19764.59516315296
,,,,,,,,141,15506.93799808741,100501.564791284,4402.6514658216665,3375.8846928738576,85405.44425870191,1518.6431092229495,61758.15310839996,28045.21204762967,16434.87025347347,19429.264730737174
,,,,,,,,142,16123.186885566274,97591.31702419542,4216.242791123105,3232.949419341745,89788.22319753692,1469.6826551665845,59767.094643441094,26977.149495438265,15938.564637123982,18865.281075794577
,,,,,,,,143,16647.545001234328,96848.0137780231,4073.921876561669,3123.8199548193725,91395.26633364873,1349.3518225937946,54873.64078548098,25910.493218540534,15450.349024004812,18310.49060634098
,,,,,,,,144,17529.23345185272,109890.56133610714,4477.825468225281,3433.526949133873,98906.65790021874,1485.6814291706942,60417.71145294157,27423.73140741214,15913.367569955015,19831.125257937914
,,,,,,,,145,18491.74932943923,109373.90182209075,4501.265202453732,3451.5001729062196,102602.70009559978,1597.618799304851,64969.83117173061,26707.146781131567,16807.256065795897,21175.309925952653
,,,,,,,,146,17974.855259803124,106207.02425155295,4459.028964147386,3419.11408204941,100244.06762488038,1563.6065486464554,63586.66631162252,26332.665917155355,16666.00191321528,21014.793843474687
,,,,,,,,147,17548.017440928004,103791.25363580872,4431.651749356144,3398.121659400296,98017.10984666776,1516.1131447592204,61655.267886874964,26136.214911996925,16606.180160135544,20946.814578611345
,,,,,,,,148,16537.692361439666,97227.93366362908,4220.6626622353115,3236.338507791742,90511.43494247721,1376.6771860511863,55984.872232748254,25099.27434547494,16326.92542082565,20251.249209067937
