Resource,Small_Electrolyzer_1.0,Large_SMR_1.0,Large_SMR_wCCS_90pct_1.0,Above_ground_storage_1.0,Small_Electrolyzer_2.0,Large_SMR_2.0,Large_SMR_wCCS_90pct_2.0,Above_ground_storage_2.0,Small_Electrolyzer_3.0,Large_SMR_3.0,Large_SMR_wCCS_90pct_3.0,Above_ground_storage_3.0,Small_Electrolyzer_4.0,Large_SMR_4.0,Large_SMR_wCCS_90pct_4.0,Above_ground_storage_4.0,Small_Electrolyzer_5.0,Large_SMR_5.0,Large_SMR_wCCS_90pct_5.0,Above_ground_storage_5.0,Small_Electrolyzer_6.0,Large_SMR_6.0,Large_SMR_wCCS_90pct_6.0,Above_ground_storage_6.0,Small_Electrolyzer_7.0,Large_SMR_7.0,Large_SMR_wCCS_90pct_7.0,Above_ground_storage_7.0,Small_Electrolyzer_8.0,Large_SMR_8.0,Large_SMR_wCCS_90pct_8.0,Above_ground_storage_8.0,Small_Electrolyzer_9.0,Large_SMR_9.0,Large_SMR_wCCS_90pct_9.0,Above_ground_storage_9.0,Small_Electrolyzer_10.0,Large_SMR_10.0,Large_SMR_wCCS_90pct_10.0,Above_ground_storage_10.0,Total
Zone,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,0
AnnualSum,0.0,0.0,0.0,0.14116165,0.0,0.0,0.0,16281.26,0.0,0.0,0.0,0.20874761,0.0,0.0,0.0,113.0693,0.0,0.0,0.0,7118.0684,0.0,0.0,0.0,0.29344776,0.0,0.0,0.0,17260.87,0.0,0.0,0.0,46.948975,0.0,0.0,0.0,2254.2065,0.0,0.0,0.0,3265.9617,46341.027
t1,0.0,0.0,0.0,0.00016124996383054456,0.0,0.0,0.0,0.0003582477607943658,0.0,0.0,0.0,0.00024392654011288649,0.0,0.0,0.0,0.0003247328190542646,0.0,0.0,0.0,0.000307419119064006,0.0,0.0,0.0,0.0003307050329140233,0.0,0.0,0.0,0.0005283256415905583,0.0,0.0,0.0,0.016962959972425307,0.0,0.0,0.0,2.6835966235208004,0.0,0.0,0.0,0.0005607740087222842,2.7033749643793086
t2,0.0,0.0,0.0,0.00016401637755332593,0.0,0.0,0.0,0.000363144195829787,0.0,0.0,0.0,0.00024775456615594633,0.0,0.0,0.0,0.0003337881384268808,0.0,0.0,0.0,0.00029812652537077023,0.0,0.0,0.0,0.0003316795195193222,0.0,0.0,0.0,0.0005310831494301474,0.0,0.0,0.0,0.016531673810351154,0.0,0.0,0.0,2.6835936741925464,0.0,0.0,0.0,0.000557938657968167,2.702952879133152
t3,0.0,0.0,0.0,0.00016411619413841627,0.0,0.0,0.0,0.0003699195516864938,0.0,0.0,0.0,0.00024964456188675423,0.0,0.0,0.0,0.00034470915488681215,0.0,0.0,0.0,0.00029567110772521336,0.0,0.0,0.0,0.0003325605397169524,0.0,0.0,0.0,0.0005371245402009035,0.0,0.0,0.0,0.01631454606621424,0.0,0.0,0.0,2.683590690009567,0.0,0.0,0.0,0.0005560467137250116,2.7027550284397477
t4,0.0,0.0,0.0,0.00016749207758028908,0.0,0.0,0.0,0.00035316123551179144,0.0,0.0,0.0,0.00025100294611615797,0.0,0.0,0.0,0.00033472323989695185,0.0,0.0,0.0,0.000312884261074119,0.0,0.0,0.0,0.0003281254149669865,0.0,0.0,0.0,0.0005498286576210782,0.0,0.0,0.0,0.016213875719336357,0.0,0.0,0.0,2.683592338348111,0.0,0.0,0.0,0.0005637671801222889,2.7026671990803366
t5,0.0,0.0,0.0,0.00017011258890274847,0.0,0.0,0.0,1.8509482257918637,0.0,0.0,0.0,0.0002499108395961441,0.0,0.0,0.0,0.004981725497978071,0.0,0.0,0.0,0.4723134900390892,0.0,0.0,0.0,0.0003271348627266222,0.0,0.0,0.0,0.0005617027890353314,0.0,0.0,0.0,0.016331581512683997,0.0,0.0,0.0,2.683588245427821,0.0,0.0,0.0,0.0005597715946643618,5.030031900944361
t6,0.0,0.0,0.0,0.00016346826837047165,0.0,0.0,0.0,7.924171161516223,0.0,0.0,0.0,0.0002466594723025104,0.0,0.0,0.0,0.19832620935447876,0.0,0.0,0.0,3.454836463667998,0.0,0.0,0.0,0.0003279917576103478,0.0,0.0,0.0,7.85238866763316,0.0,0.0,0.0,0.016864163062200482,0.0,0.0,0.0,2.683592631482817,0.0,0.0,0.0,2.225663968031554,24.356581384246716
t7,0.0,0.0,0.0,0.00016606529936800463,0.0,0.0,0.0,44.97662537229504,0.0,0.0,0.0,0.0002486269326141859,0.0,0.0,0.0,0.19832493465133286,0.0,0.0,0.0,17.217423327702935,0.0,0.0,0.0,0.0003270574926468374,0.0,0.0,0.0,44.673284314565805,0.0,0.0,0.0,0.01680942192196229,0.0,0.0,0.0,2.6835813257012973,0.0,0.0,0.0,6.994652147712323,116.76144259427531
t8,0.0,0.0,0.0,0.00016704094949894442,0.0,0.0,0.0,43.892649524447236,0.0,0.0,0.0,0.00024934316381406,0.0,0.0,0.0,0.1983255092631031,0.0,0.0,0.0,16.352216073770034,0.0,0.0,0.0,0.0003265852884626299,0.0,0.0,0.0,42.82195178660981,0.0,0.0,0.0,0.016649111130178997,0.0,0.0,0.0,2.6835822905583195,0.0,0.0,0.0,6.669201600423672,112.63531886560412
