Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
AnnualSum,0.11803462,0.043980185,0.112694524,0.044102088,0.11387439,0.04755988,0.14877477,0.04555323,0.12793624,0.046134923,0.17751512,0.043793596,0.15380955,0.044728886,0.15593612,0.04378872,0.17542864,0.047785457,0.16998562,0.047589432
t1,0.00016351152866863483,5.797589195081517e-5,0.00015592832768905637,5.815748271075637e-5,0.00015594225822395397,6.256786289625128e-5,0.00021118988866439546,5.949664767092026e-5,0.0001581249764911379,5.947400405228545e-5,0.00023750841643625906,5.61718609956478e-5,0.00020300921277768125,5.831282108179303e-5,0.00021083844123783547,5.7691003626278396e-5,0.00019810960668706292,5.600845459466242e-5,0.00022007638825122093,5.9528201843852074e-5
t2,0.0001631037719308074,5.8021808626815944e-5,0.00015608462815187374,5.7964615545362216e-5,0.00016031027319684556,6.282451580721548e-5,0.0002112402752717858,5.950331449665726e-5,0.00016154137925261788,5.94825786171867e-5,0.00023218367257928226,5.585712004282249e-5,0.00020452101290425323,5.8008114074139326e-5,0.0002108756399489074,5.765891892496262e-5,0.0001987443739969258,5.6059396003179683e-5,0.0002207360779727988,5.960547947644597e-5
t3,0.0001631658294871772,5.8053173725207066e-5,0.00015653629401274642,5.7903214361514885e-5,0.00016124677062596312,6.292372058022447e-5,0.00021124000393705843,5.9478172784318403e-5,0.00016521298844981405,5.952043978490856e-5,0.00023052382123178543,5.574698618630957e-5,0.0002052984668427856,5.774110464614558e-5,0.00021118434985413476,5.757230414792418e-5,0.00019983553677511254,5.621976511166058e-5,0.0002219007873522055,5.982603783257238e-5
t4,0.00016360863511229523,5.8139464698557676e-5,0.00015952941338297745,5.83203276638329e-5,0.00016100654011869483,6.29261490946402e-5,0.00021062219631215814,5.9372047904097776e-5,0.00016767461828366657,5.966508363949463e-5,0.0002291698314786878,5.581597546346065e-5,0.00020783074001334904,5.845611511145827e-5,0.00021100940579303195,5.750421509989636e-5,0.00020251987119167334,5.6674949594852275e-5,0.00022470299393269593,6.0357602198468044e-5
t5,0.0001639444992938755,5.819745608541001e-5,0.00015959082952881433,5.830876501243514e-5,0.00016032688590223343,6.286301301561281e-5,0.0002101544265621471,5.936370841718428e-5,0.00017252006717238846,6.0363112419937784e-5,0.00022793022309864524,5.5874114271885195e-5,0.00020944444592631447,5.914520222914381e-5,0.00021176665920812884,5.7665875195269065e-5,0.00020774398915734228,5.749904698720171e-5,0.0002300233778379817,6.134445968301411e-5
t6,0.00016321541658948402,5.825897155642056e-5,0.00016088695343775976,5.8742629376245796e-5,0.0001581312408378657,6.285815257916156e-5,0.00021824577886074602,6.0840710803217345e-5,0.0001735008376492878,6.0791839934700955e-5,0.00022838420945656417,5.616240160894546e-5,0.0002089264431798707,5.974792200628799e-5,0.00021174994197021164,5.788287602511547e-5,0.00021897409368062552,5.942478538622699e-5,0.00023370824650088465,6.214103971648016e-5
t7,0.0001634595851682502,5.829174960256435e-5,0.00016361395028532475,5.9275315734005066e-5,0.00015887244116244813,6.296313970718148e-5,0.00021999146038134118,6.113874700488844e-5,0.00017537203556169153,6.109316210667085e-5,0.0002278482890576487,5.625672623003924e-5,0.0002101151258763086,6.014503500959344e-5,0.00021244146715006354,5.804927353001018e-5,0.00027351592069851867,6.78829421910857e-5,0.0002360928313069195,6.256976290854418e-5
t8,0.00016364997654277,5.8312724889972585e-5,0.00016415439442007246,5.933443245866764e-5,0.0001599205978267686,6.304251265497588e-5,0.00022039852575829417,6.120532337951285e-5,0.0001758291420309973,6.119606986244526e-5,0.0002277230429103384,5.634331821105336e-5,0.00021081395822589632,6.020631472966629e-5,0.0002126646621710341,5.8101103102379476e-5,0.0002811278033947113,6.934419406185368e-5,0.00023666873292418374,6.270932685858368e-5
t9,0.00016392088917096363,5.832653137879837e-5,0.00016423225419175746,5.9334364983543766e-5,0.0001617989291063111,6.314412997335423e-5,0.0002205689765363993,6.12200357594929e-5,0.00017631049887106083,6.123184036999328e-5,0.00022814219726871235,5.6418881910233996e-5,0.00021155906033196718,6.026476567324325e-5,0.00021284566812430797,5.8110716209528354e-5,0.0002821501016710585,6.958326618526628e-5,0.00023670665209757802,6.274283183296967e-5
t10,0.00016422803026311045,5.833023154569843e-5,0.00016336271156796326,5.907606658828484e-5,0.00016275412037437622,6.310847876210565e-5,0.00022075825247964617,6.119700732737147e-5,0.00017866461850952038,6.122068657692053e-5,0.0002315517365680401,5.6731642261675276e-5,0.00021413080833154665,6.0292009591459556e-5,0.00021263172883944997,5.805283920519323e-5,0.0002821319336195794,6.954652141873482e-5,0.00023654371264958613,6.267453393861773e-5
t11,0.00016334832187739148,5.835385171450138e-5,0.0001618167209576496,5.903021744705172e-5,0.00016396693891745548,6.323994601780497e-5,0.00022006027868716742,6.122826913249486e-5,0.00017965162083086783,6.124767685492651e-5,0.0002370771104505727,5.745697154307616e-5,0.00021099450239563062,6.035327963220289e-5,0.0002113384968812778,5.8068047573211104e-5,0.00028125690465103097,6.955455029248314e-5,0.00023616249797569865,6.269241485460058e-5
