Zone,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,0.0,0.0,0.0,0.0,0.0,7.3652154e-5,7.536151e-5,7.517219e-5,6.367064e-5,7.6451746e-5,0.00036430825
t1,0.0,0.0,0.0,0.0,0.0,7.42310441295416e-8,7.41931760645976e-8,7.332361226381791e-8,6.650602399136133e-8,7.490683011809739e-8,3.631606865674158e-7
t2,0.0,0.0,0.0,0.0,0.0,7.42671209509049e-8,7.432969610358222e-8,7.33465146334908e-8,6.650750180113986e-8,7.49247725392831e-8,3.633756060284009e-7
t3,0.0,0.0,0.0,0.0,0.0,7.42770558803405e-8,7.427632448337449e-8,7.33635697045007e-8,6.641480156198371e-8,7.479845278546596e-8,3.631302044156654e-7
t4,0.0,0.0,0.0,0.0,0.0,7.427054367760168e-8,7.395910407304815e-8,7.33629175860626e-8,6.614393446007328e-8,7.453058640496116e-8,3.622670862017469e-7
t5,0.0,0.0,0.0,0.0,0.0,7.425467343168635e-8,7.359483258504111e-8,7.332407768335784e-8,6.563305725205121e-8,7.416941289516396e-8,3.609760538473005e-7
t6,0.0,0.0,0.0,0.0,0.0,7.423079837945487e-8,7.328644692239796e-8,7.327428533297222e-8,6.479061124058889e-8,7.38350120355103e-8,3.5941715391092424e-7
t7,0.0,0.0,0.0,0.0,0.0,7.420538573396572e-8,7.307773940884129e-8,7.322672396591222e-8,6.33078672669421e-8,7.359226942300615e-8,3.5740998579866744e-7
t8,0.0,0.0,0.0,0.0,0.0,7.418024306524737e-8,7.294344776879115e-8,7.320042412973976e-8,6.25632201453895e-8,7.34477536158784e-8,3.563350887250462e-7
t9,0.0,0.0,0.0,0.0,0.0,7.415464632017396e-8,7.283273548569795e-8,7.319199346502502e-8,6.219698128366424e-8,7.337782915134028e-8,3.5575418570590146e-7
t10,0.0,0.0,0.0,0.0,0.0,7.412700585162171e-8,7.273191158999549e-8,7.31994238023897e-8,6.205567665788662e-8,7.335908477515199e-8,3.554731026770455e-7
t11,0.0,0.0,0.0,0.0,0.0,7.409693225476167e-8,7.266783074703145e-8,7.320969594187116e-8,6.203729073058737e-8,7.335567446381853e-8,3.553674241380702e-7
t12,0.0,0.0,0.0,0.0,0.0,7.407166920653103e-8,7.262453661806282e-8,7.321224810806806e-8,6.204765106790932e-8,7.335515495571654e-8,3.553112599562878e-7
t13,0.0,0.0,0.0,0.0,0.0,7.40540761371202e-8,7.260436437508976e-8,7.32100879992614e-8,6.20498143170502e-8,7.33488565199902e-8,3.5526719934851174e-7
t14,0.0,0.0,0.0,0.0,0.0,7.404775808104644e-8,7.260338704024533e-8,7.320323463686517e-8,6.20333028235321e-8,7.333236495848175e-8,3.552200475401708e-7
t15,0.0,0.0,0.0,0.0,0.0,7.405408517628268e-8,7.262195732160645e-8,7.319166629231064e-8,6.200687507126418e-8,7.330685186751557e-8,3.551814357289795e-7
t16,0.0,0.0,0.0,0.0,0.0,7.406873725025883e-8,7.266707593684682e-8,7.317851453060516e-8,6.200684743955108e-8,7.327761971770065e-8,3.5519879487496256e-7
t17,0.0,0.0,0.0,0.0,0.0,7.408941552118688e-8,7.269799975461811e-8,7.317241020652279e-8,6.213441671195002e-8,7.327635008039191e-8,3.553705922746697e-7
t18,0.0,0.0,0.0,0.0,0.0,7.410812001614981e-8,7.272219539540618e-8,7.317560101595641e-8,6.24779398702695e-8,7.331098903783238e-8,3.5579484533561424e-7
t19,0.0,0.0,0.0,0.0,0.0,7.412147890498758e-8,7.274730355775089e-8,7.318979087712792e-8,6.318338091777692e-8,7.338882216394139e-8,3.566307764215847e-7
t20,0.0,0.0,0.0,0.0,0.0,7.413245755086237e-8,7.279745067052378e-8,7.321869249180698e-8,6.459910885585869e-8,7.35186339124015e-8,3.5826634348145333e-7
t21,0.0,0.0,0.0,0.0,0.0,7.413834360851628e-8,7.291249127176582e-8,7.324736901867885e-8,6.535802305817206e-8,7.36754563645585e-8,3.593316833216915e-7
t22,0.0,0.0,0.0,0.0,0.0,7.414434691305161e-8,7.309610040004744e-8,7.327293853183646e-8,6.580108054109866e-8,7.387880812064873e-8,3.601932745066829e-7
t23,0.0,0.0,0.0,0.0,0.0,7.415168327124682e-8,7.338507943243032e-8,7.330456402699397e-8,6.60807388504779e-8,7.415800521914262e-8,3.610800708002916e-7
t24,0.0,0.0,0.0,0.0,0.0,7.416254255918117e-8,7.390952088881045e-8,7.33450540369828e-8,6.630556985103642e-8,7.457966482408206e-8,3.623023521600929e-7
t25,0.0,0.0,0.0,0.0,0.0,7.416293076475326e-8,7.412819958100328e-8,7.337240814583998e-8,6.640509971033236e-8,7.479469236190231e-8,3.628633305638312e-7
t26,0.0,0.0,0.0,0.0,0.0,7.414949709008299e-8,7.421037323836205e-8,7.339450635216144e-8,6.642649710379877e-8,7.485214347129876e-8,3.6303301725570403e-7
