Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t12,5058.972914449834,1.8606127178535856e-8,1279.5157359961386,2.7551492787570087e-8,1.715565072658676e-8,113.84163575171912,3.1620400663078074e-8,6.466483861196415e-7,6.473606022036786e-7,6.430265041333532e-7,6452.330288229661
t13,5177.113650862657,1.8574365457537544e-8,1316.4850418014266,2.77419199309186e-8,1.747646545121182e-8,113.84163576380824,3.294048743698138e-8,6.504722674038223e-7,6.535138489633753e-7,6.500656899245191e-7,6607.440330478677
t14,5266.387815378195,1.839854125186673e-8,1345.2992080942618,2.7443196992962575e-8,1.894312137297768e-8,113.84163576922893,3.109793538853704e-8,6.545469922501383e-7,6.588158285332296e-7,6.535491077410352e-7,6725.52866130448
t15,5403.710760979611,1.8166183949976568e-8,1400.241418247383,2.8388226152630574e-8,1.853899778481235e-8,113.84163575334921,3.3304585948373474e-8,6.605248940773107e-7,6.625469117951514e-7,6.570265894916441e-7,6917.7938170588395
t16,5390.88222352738,1.501274562795767e-8,1414.9230519171733,2.8109034962855367e-8,1.546449231981593e-8,113.84163573655346,3.398536062490854e-8,6.461744752634388e-7,6.449383837691848e-7,6.388817775280126e-7,6919.646913203672
t17,5000.06950301229,9.689585092629845e-9,1308.5663200467925,2.765449989860918e-8,1.0128993625120298e-8,113.8416357176126,3.410716923179179e-8,6.50002732343524e-7,6.499892894104477e-7,6.453053476250621e-7,6422.477460803573
t18,3972.1016723151024,0.0,1031.5443150347965,2.7879668971638504e-8,6.972026977747193e-11,113.84163571680779,3.4079613435332766e-8,6.437204031101946e-7,6.502881581639321e-7,6.479469105033615e-7,5117.487625070691
t19,3703.969348668061,0.0,939.2385618239782,2.655188096096703e-8,0.0,113.84163572462924,3.4123933504635486e-8,6.505380933689054e-7,6.55239853359775e-7,6.533653958264279e-7,4757.049548236489
t20,3896.0329591241225,0.0,1017.6343571383131,2.329321097787035e-8,0.0,113.84163572386191,3.409855885037156e-8,6.555110407485002e-7,6.616164529441147e-7,6.575850339798023e-7,5027.508954018402
t21,4352.306206996351,0.0,1164.2897162423274,2.3180359977537482e-8,0.0,113.841635709071,3.430600033760379e-8,6.386111699664537e-7,6.434668365127959e-7,6.37641022473596e-7,5630.437560924954
t22,5148.219207437962,0.0,1415.8030257486312,2.6956081270227355e-8,0.0,113.84163569541617,3.469300635638403e-8,6.505241378573322e-7,6.474014715926776e-7,6.453776455184509e-7,6677.863870886961
t23,6193.328511179487,0.0,1747.169109383352,2.4404926825109123e-8,0.0,113.84163571181985,3.4453170872592754e-8,6.55522154305403e-7,6.605581777513285e-7,6.540503770091543e-7,8054.3392583036475
t24,7103.039069373133,0.0,2023.4087356325072,2.1576373351226226e-8,0.0,113.84163567454185,3.4066207466442587e-8,6.59531397242921e-7,6.709614841738631e-7,6.564110660542619e-7,9240.28944272273
t25,8759.081477120526,0.0,2362.897960181575,1.2472441254599051e-8,0.0,113.84163664542376,1.1162534387976337e-8,6.729381207048864e-7,6.824000915348752e-7,6.884011340404945e-7,11235.821076014901
t26,8956.515710427386,0.0,2547.921927187272,8.385062388642207e-9,0.0,113.84163680417386,1.0056472743229029e-8,6.895927335985866e-7,6.926344947770995e-7,6.931744013144745e-7,11618.279276512678
t27,8956.515710606795,0.0,2733.382887163737,6.076483483664862e-9,0.0,113.84163681902834,1.0701421858552089e-8,6.974831968535866e-7,6.928797197584557e-7,7.000357865428259e-7,11803.740236696736
t28,8956.515710624468,0.0,2724.845623740332,2.3642706774513365e-9,0.0,113.84163682414597,1.246956029718514e-8,6.971296557866972e-7,6.939677665252274e-7,6.990994210780385e-7,11795.202973293975
t29,8956.515710556645,0.0,2445.759067130753,1.8781224362894794e-9,0.0,113.84163675845937,1.2976629313582134e-8,7.013385248868052e-7,6.953112585226367e-7,6.911867229711418e-7,11516.11641654855
t30,8319.768670669597,0.0,2113.5297506668617,5.9354344035637466e-9,0.0,113.84163658557276,1.2760493372303636e-8,6.782714927820056e-7,6.889927632753286e-7,6.7878479845155e-7,10547.140059986776
t31,6835.889459960965,0.0,1721.0036772853446,5.1561077057272865e-9,0.0,113.84163667599792,1.2481836476751342e-8,6.868726555085583e-7,6.883575641060939e-7,6.919895499699924e-7,8670.734776007164
t32,5876.124713756382,5.682093395357845e-9,1476.9945540972067,3.2843830291807196e-9,5.186588146659564e-9,113.84163668274378,1.1557458265784469e-8,6.850316943150977e-7,6.969253055034239e-7,6.903057406916012e-7,7466.960906634306
t33,5648.229227476786,9.695102749081244e-9,1426.4733912013412,2.080056649450308e-9,9.386871448731928e-9,113.84163665562176,1.3094891669135833e-8,6.884022402308847e-7,6.998549909964176e-7,6.879418815726813e-7,7188.544257444206
t34,5550.3897811038805,1.1105918879194008e-8,1395.057809081501,1.3380536262619493e-9,1.0928631564798224e-8,113.8416366535074,1.2816131025890051e-8,6.90086092389737e-7,6.974896491746971e-7,6.926351745247886e-7,7059.289228955287
t35,5458.111815047601,1.16203254534793e-8,1372.540037037988,1.0490599536192244e-9,1.1460513889112438e-8,113.84163666137819,1.2192088029716645e-8,6.782044744260822e-7,6.886680497297838e-7,6.824970442640917e-7,6944.493490832659
t36,5504.901389249897,1.1757348705526388e-8,1387.8743136858147,2.0205023902821897e-9,1.1687053612627873e-8,113.84163663552455,9.22951219068643e-9,6.855822043000094e-7,6.910341902678596e-7,6.901560551696753e-7,7006.617341672704
t37,5639.372095580895,1.1871598182221741e-8,1435.7473885857794,2.5092481177733494e-9,1.1979815822143337e-8,113.84163662766207,9.63336917207058e-9,6.877279133658583e-7,6.938129598212189e-7,6.917475341178374e-7,7188.961122903618
t38,5732.53632506605,1.2034146463090376e-8,1469.5172021918493,3.938731910294668e-9,1.2293075319780902e-8,113.84163661938864,1.002722126769522e-8,6.898937774154092e-7,6.966814349720185e-7,6.941808206503199e-7,7315.895165996338
t39,5928.698907968443,1.1756359362002514e-8,1542.8720695335664,7.741378769002118e-9,1.19413974979422e-8,113.84163660910232,8.739494239384632e-9,6.922645513850962e-7,6.962110025384561e-7,6.978376172567296e-7,7585.412616237604
t40,6032.795416706607,1.112057184708986e-8,1588.2783370637521,9.182163078667889e-9,1.0795539197400679e-8,113.84163662256466,8.356869153360346e-9,6.826331049511191e-7,6.874744388359179e-7,6.864247819257155e-7,7734.9153924889115
t41,5959.83817391396,8.982039475981598e-9,1561.3884667486968,1.0172857653044358e-8,8.016832651744585e-9,113.84163663577239,9.3896780633626e-9,6.862635734208711e-7,6.900081121515338e-7,6.875693742467622e-7,7635.068279398833
t42,5696.869622778215,3.7156817532229565e-9,1473.9108778286204,9.333276392538103e-9,3.0326805906669932e-9,113.8416366546396,1.020418883743881e-8,6.957466609126655e-7,6.95759275201834e-7,6.888846055328819e-7,7284.622139368151
t43,5340.640946137582,0.0,1342.9857201997384,4.2659912316493386e-9,0.0,113.84163665717938,1.2962353080336447e-8,6.990361432093579e-7,6.949120865744544e-7,6.916272780750472e-7,6797.4683050973035
t44,4805.395547405027,0.0,1233.4034335247434,8.439104832544509e-9,0.0,113.84163664197267,1.3318065078808618e-8,6.972292820731227e-7,6.966362881221439e-7,6.930980145929254e-7,6152.640619680464
t45,5100.6185415589825,0.0,1332.2357318349232,8.114940443100667e-9,0.0,113.84163669155896,1.2370448561819929e-8,6.823728497865389e-7,6.88951166872128e-7,6.951543301966026e-7,6546.695912172428
t46,5793.994686406133,0.0,1537.7168559063375,9.229314027579413e-9,0.0,113.84163664911773,1.2806499507703329e-8,6.833289099936177e-7,6.914978544489928e-7,6.861929538587231e-7,7445.553181044644
t47,6829.123810084986,0.0,1837.1045427703853,1.0992965817297144e-8,0.0,113.84163662332725,1.3137370870352677e-8,6.844195062561079e-7,6.944638142367913e-7,6.902644714818843e-7,8780.069991571976
t48,7804.343779398196,0.0,2108.766873838284,1.073970582030609e-8,0.0,113.84163660736655,1.318747634785567e-8,6.859943920452858e-7,7.005981777379332e-7,6.933894495238014e-7,10026.952291947755
t49,8956.515709922849,0.0,2707.449395322362,1.590264990090291e-8,0.0,113.84163662771641,1.7922223030264495e-8,6.707010574370876e-7,6.717504045217006e-7,6.733970390140692e-7,11777.806743922602
t50,8956.515710044354,0.0,3096.3879349959934,1.671082568127438e-8,0.0,113.8416366216636,1.775259315403594e-8,6.742083498901609e-7,6.749181569227136e-7,6.762851914845401e-7,12166.745283721888
t51,8956.515710046428,0.0,3205.89717160613,1.6485885851782618e-8,0.0,113.841636611274,1.715384570332518e-8,6.762098278099695e-7,6.793471914973105e-7,6.779316187063084e-7,12276.254520330958
t52,8956.515710070722,0.0,3220.3195056065906,1.3208706572027867e-8,0.0,113.84163662195674,1.6147320477719027e-8,6.771880136363213e-7,6.86328013474326e-7,6.818798189856205e-7,12290.676854374022
t53,8956.515710017837,0.0,2996.7248750167264,6.030708027912097e-9,0.0,113.84163661745251,1.7288088202339274e-8,6.826757184927846e-7,6.897760610227557e-7,6.846073609660342e-7,12067.082223732394
t54,8679.718823213581,0.0,2326.7024349760222,3.2886865699976694e-9,0.0,113.84163637338831,1.7956725207906237e-8,6.705800196309443e-7,6.756431507087932e-7,6.707577648694354e-7,11120.262896601218
t55,7219.059298180808,0.0,1884.2327527918005,1.0064212422629261e-9,0.0,113.8416364279153,1.7678659678834587e-8,6.769030223688178e-7,6.720978359233701e-7,6.741594194605803e-7,9217.133689442368
t56,6371.62598706165,7.372723950895408e-9,1632.7267889845848,1.2431734016984486e-8,7.161227488381102e-9,113.84163644961053,1.708328084360227e-8,6.78690093095627e-7,6.755815928194337e-7,6.753539991210938e-7,8118.194414569521
t57,6230.626880510228,1.1858034902554647e-8,1572.4422846292841,7.272135009922598e-9,1.1648374060565903e-8,113.84163646027021,1.4617417287941017e-8,6.806434897365755e-7,6.875482768739194e-7,6.765474968045134e-7,7916.910803689917
t58,6150.285176684631,1.3801515674362152e-8,1549.1425000888503,1.3553151458635452e-12,1.3541590034863914e-8,113.84163644277054,1.2489700641129003e-8,6.819482702256726e-7,6.895273869578171e-7,6.826248565851026e-7,7813.269315310185
t59,6000.227826016393,1.4907562556188623e-8,1514.0305143837763,2.5731868783842284e-11,1.4767882967898103e-8,113.8416364144481,9.446944741645406e-9,6.707345460925216e-7,6.756962910889612e-7,6.728789115068379e-7,7628.099978873074
t60,5905.676744746117,1.501348481064232e-8,1496.9943972985125,5.973780419041093e-10,1.4859738025387203e-8,113.84163640080281,8.324250462278297e-9,6.754534600148981e-7,6.802015644412895e-7,6.76447798689286e-7,7516.512780516331
t61,5860.586428398496,1.5022145370577507e-8,1500.4197192125725,7.684211676543912e-9,1.4742677114212514e-8,113.84163641745856,1.1040442915373498e-8,6.773931139153771e-7,6.808337706734532e-7,6.773060482506352e-7,7474.84778611255
t62,5774.829927310626,1.495319398444541e-8,1490.7787530963938,1.3354304407343656e-8,1.4516673732724331e-8,113.84163643636687,1.2736996617988107e-8,6.788057903411547e-7,6.795187079640423e-7,6.792702080324013e-7,7379.4503189365405
t63,5801.600502474625,1.4738698171960765e-8,1510.9414222650735,1.3478359814217344e-8,1.4271174606356408e-8,113.84163644757227,1.3088468046310032e-8,6.815949026061776e-7,6.837217855944808e-7,6.827229797926174e-7,7426.383563290887
t64,5853.58719981729,1.360127130177638e-8,1531.447747216927,1.233328085937184e-8,1.3302420655638657e-8,113.84163646768741,1.3567658868370431e-8,6.695413891759162e-7,6.736029284651642e-7,6.692474606863909e-7,7498.876585567101
t65,5863.293742548867,1.1197761224353182e-8,1518.810004205222,1.1495139601590645e-8,1.1272446218708403e-8,113.84163646582742,1.6366138941352025e-8,6.787389954551638e-7,6.796823780461046e-7,6.681793836138199e-7,7495.945385296849
t66,5838.616600245248,5.512180318547379e-9,1485.9639995208086,1.0796772484803398e-8,6.487144456368491e-9,113.84163647673289,1.6984869660576475e-8,6.829138331730714e-7,6.879329152808954e-7,6.743486633590057e-7,7438.422238327766
t67,5796.860458359579,0.0,1461.2656425480736,1.362221495348154e-8,0.0,113.84163649439361,1.9572777482595034e-8,6.832950960201192e-7,6.840322828615787e-7,6.867664870932818e-7,7371.967739489334
t68,5143.187734452877,0.0,1326.1007700246678,9.59612918439497e-9,0.0,113.84163649515932,2.0026036822049785e-8,6.852397755050526e-7,6.878400334178936e-7,6.87266108432324e-7,6583.130143062672
t69,5335.214432280432,0.0,1402.2225640811034,1.338515233150791e-8,0.0,113.84163649627533,1.972627039476529e-8,6.718211145517071e-7,6.741640851980996e-7,6.740250349376213e-7,6851.278634910931
t70,6162.530536678614,0.0,1664.5003569289088,1.4414710452972409e-8,0.0,113.84163649946441,1.972339890133137e-8,6.766849805442297e-7,6.760859417528148e-7,6.802788017587168e-7,7940.872532174175
t71,7306.528312049642,0.0,2024.1885069482842,1.1972370634509428e-8,0.0,113.84163644548356,1.8322754324713924e-8,6.773521374406253e-7,6.868002495073627e-7,6.763148994265621e-7,9444.558457514173
t72,8296.708137542173,0.0,2337.89261270143,1.2669818578855337e-8,0.0,113.84163640043573,1.7983112402375185e-8,6.790729454520773e-7,6.915981335489019e-7,6.800553107304743e-7,10748.442388725416
t73,8327.673709582541,0.0,2355.0688967832,1.4306615211226436e-8,0.0,113.84163639713391,1.9409350031392587e-8,6.653615702464613e-7,6.698729069861802e-7,6.702471893370654e-7,10796.58424480207
t74,8779.089749076345,0.0,2486.6915919633166,1.5910373050334812e-8,0.0,113.84163638045564,1.9551178675287248e-8,6.690376575438336e-7,6.742824329085115e-7,6.745184859510056e-7,11379.622979473417
t75,8953.164998770013,0.0,2535.917036498256,1.5585025147199862e-8,0.0,113.84163637869734,1.9117785837857e-8,6.721091773802376e-7,6.774968860071872e-7,6.745613264976367e-7,11602.923673705838
t76,8956.515709739371,0.0,2600.898211508532,9.37073510974733e-9,0.0,113.84163663090222,1.9288623549580748e-8,6.781845722006946e-7,6.854685842272188e-7,6.836731111113951e-7,11671.25555995479
t77,8891.041528393513,0.0,2421.335406978431,5.7875838725239105e-9,0.0,113.84163638120174,1.9584412164287424e-8,6.792299833953187e-7,6.86246904006056e-7,6.847665858318975e-7,11426.21857382876
t78,8372.296632456528,2.886613897892682e-9,2227.121154915062,7.353605111494173e-9,5.834308452787927e-10,113.84163638494319,1.8947371306601535e-8,6.669785602353479e-7,6.74955141021771e-7,6.68017219567102e-7,10713.259425796256
t79,7056.375509167105,5.45817115226283e-9,1838.5793949968465,4.0952492249082905e-9,4.282080540422361e-9,113.84163644860243,1.6598078011407687e-8,6.742409079536752e-7,6.802586575836692e-7,6.696910148547789e-7,9008.796542667176
t80,5900.96354074842,8.772430706283195e-9,1514.833868406944,9.522080274840688e-9,7.557341621341411e-9,113.84163642918587,1.3483940597104346e-8,6.755608423662343e-7,6.773025455371697e-7,6.730157218727674e-7,7529.639047649765
t81,5355.929570017068,1.0826365075813086e-8,1352.639732551656,7.989185533490841e-9,1.0163290123534186e-8,113.84163641178093,1.021367757209458e-8,6.79719582275137e-7,6.864874109855076e-7,6.807906935243309e-7,6822.410941066695
t82,4999.856526433563,1.2194288786909188e-8,1260.027286961305,1.2626898852650346e-8,1.111347678075133e-8,113.8416364089167,1.1294945046836259e-8,6.814858600385344e-7,6.820150396000929e-7,6.833059125757239e-7,6373.725451897822
t83,4677.101512710626,1.2954089094982294e-8,1181.8758827730062,1.3173627025980492e-8,1.1922780118564624e-8,113.84163642681254,1.3946179270178217e-8,6.673697003228042e-7,6.710757668223157e-7,6.68820783802665e-7,5972.819033969708
t84,4503.338712244549,1.3406980548034846e-8,1144.8317482868633,1.4330538062330318e-8,1.2576170809388865e-8,113.84163642919827,1.5470682935178416e-8,6.70831854790925e-7,6.734936567440084e-7,6.683821992075558e-7,5762.0120990291025
t85,4423.059737060235,1.356766434315305e-8,1139.2642848611367,1.4362769475178783e-8,1.2861338612121323e-8,113.84163643441686,1.6086075619122384e-8,6.747337334066511e-7,6.774433771675505e-7,6.732434293005631e-7,5676.165660438088
t86,4278.323119537257,1.355707531461589e-8,1114.6059130239682,1.4012080671472146e-8,1.2534193452089499e-8,113.84163643841087,1.759285977889408e-8,6.796951006738643e-7,6.819263857297656e-7,6.781676898237439e-7,5506.7706710971215
t87,4305.280875946952,1.3501257779041568e-8,1135.7253613408766,1.3918755933148178e-8,1.1227857991468615e-8,113.84163644377419,1.7945765700151785e-8,6.824829711083751e-7,6.846660409020245e-7,6.826619867025114e-7,5554.847875838008
t88,4372.0615998501235,1.2209054010839554e-8,1159.2690982593854,1.369373178190426e-8,1.0106022550017905e-8,113.84163646058775,1.8247010026908253e-8,6.7165006215297e-7,6.715713654721274e-7,6.703113684416677e-7,5645.172336637885
t89,4400.638457081606,9.809819819219054e-9,1151.6398782619863,9.330536301318406e-9,8.634189105443676e-9,113.84163645819378,1.7863879056136174e-8,6.752495536840997e-7,6.81960093723854e-7,6.710497326258774e-7,5666.119973875684
t90,4518.393112088512,6.606298138417903e-9,1154.8805988703116,1.2273471374607803e-8,6.267603935854501e-9,113.84163648822403,1.5279491927677553e-8,6.763890132326608e-7,6.842354877027319e-7,6.772101639354231e-7,5787.115349525309
t91,4738.284469419883,1.4805221502749751e-9,1196.1799394000695,1.6328892522545007e-8,3.888222276872316e-10,113.84163646909855,1.9117549551956e-8,6.778317049435786e-7,6.809385330820427e-7,6.800371092957083e-7,6048.306047365176
t92,4822.20844613806,0.0,1245.230502124592,1.4560487197934857e-8,0.0,113.84163647290498,1.962571257108103e-8,6.823720570615904e-7,6.852314411857968e-7,6.855563604471948e-7,6181.2805868229025
t93,4744.125069212945,0.0,1251.7554062641839,1.147891749714111e-8,0.0,113.84163647214672,1.9491268797734298e-8,6.685292670965706e-7,6.768872521837536e-7,6.695730968987379e-7,6109.722113995235
t94,5267.038471367547,0.0,1427.5427181851146,1.3877828945007414e-8,0.0,113.8416364849355,2.0262548324396998e-8,6.743071813759991e-7,6.752899058684081e-7,6.802124740574133e-7,6808.422828101548
t95,6396.953254454736,0.0,1770.542485102308,1.5023162969780674e-8,0.0,113.84163644824008,1.8660590056089125e-8,6.77385170789035e-7,6.801583413864681e-7,6.751423956125309e-7,8281.337378071654
t96,7473.195943799872,0.0,2097.0693728749056,1.0759928655946121e-8,0.0,113.84163641225979,1.8362060535967478e-8,6.78093560429555e-7,6.921916674112587e-7,6.789167248824261e-7,9684.10695516536
t97,5888.61336139187,0.0,1093.6000096058742,3.1769990567730916e-8,0.0,113.84163510446733,3.2792574308406666e-8,6.454026330604141e-7,6.274346448457375e-7,6.280147533239192e-7,7096.055008067627
t98,6577.999231321248,0.0,1267.128827261136,3.43583015822698e-8,0.0,113.84163507946077,3.273730152387945e-8,6.476978654526355e-7,6.37638187404108e-7,6.381487755930273e-7,7958.969695652425
t99,7004.736588236854,0.0,1372.449786349849,3.558407385097231e-8,0.0,113.84163508767752,3.2469984501655945e-8,6.467917918961827e-7,6.397129482863012e-7,6.41589242118502e-7,8491.02801167053
t100,7248.441360105127,0.0,1431.6301342533384,3.361369380757831e-8,0.0,113.8416350937889,3.462002417929903e-8,6.470034070911373e-7,6.476058623932554e-7,6.433085089309755e-7,8793.913131458408
t101,7225.4626639727685,0.0,1419.5934525703829,2.4493712743271062e-8,0.0,113.841635133567,3.686697253668095e-8,6.498066428118946e-7,6.567641142621827e-7,6.485444979812752e-7,8758.897753693196
t102,6868.784477729067,6.62063901416181e-9,1324.3030612384273,2.3473390612892626e-8,3.830824891873271e-9,113.84163517740937,3.8717647745916066e-8,6.35411535295162e-7,6.29711066756966e-7,6.301970468807514e-7,8306.929176112862
t103,5809.685701218128,4.381874293325009e-9,1057.4899646328918,1.6272524746312402e-8,4.102459272997955e-9,113.8416351251897,3.4707810314250806e-8,6.373979471287304e-7,6.306545488032016e-7,6.276970966834731e-7,6981.017302931425
t104,4412.366494290207,1.014308154928026e-8,708.4262148102771,1.1937554151909494e-9,8.598157471961073e-9,113.84163492514526,2.1043088930421673e-8,6.484081085935891e-7,6.41962393238355e-7,6.524213121683622e-7,5234.634346009399
t105,3283.4516446335183,1.541891400405808e-8,424.5611550169224,1.4266382460100835e-11,1.386213080521457e-8,113.84163468047663,1.0077321398637691e-8,6.606452502346541e-7,6.419571156241385e-7,6.474741163521242e-7,3821.8544363203664
t106,2300.311845511629,1.8356301904315836e-8,177.80919380365685,4.296155617637129e-11,1.6616577609018377e-8,113.84163438569117,8.032644924006485e-9,6.762200786849093e-7,6.72414519987002e-7,6.734765425059707e-7,2591.9626757661367
t107,1380.334124653402,1.924507742577187e-8,1.0676440069801174e-5,1.207820997759912e-10,1.8083364578098852e-8,113.84163370598506,7.269875534495337e-9,6.655876639142461e-7,6.660865408964891e-7,6.652308123670937e-7,1494.1757710774511
t108,559.6383110537754,1.9912400918520386e-8,9.150544428848661e-6,1.609495385541254e-10,1.748565440948971e-8,66.1904540232465,7.637926195153132e-9,7.210918692220059e-7,7.230221936212142e-7,7.036836395002491e-7,625.8287764205609
t109,1.3311364455148578e-8,5.2401016640970794e-9,8.98216967470944e-9,1.5861849928151364e-9,5.422061129240277e-9,7.904645826783963e-9,5.202294007408134e-9,7.350602557633791e-7,7.413690544081015e-7,7.354403813879412e-7,2.2595185133096243e-6
t110,-1.4551915228366852e-9,1.7150538483090284e-9,1.8972059478983283e-9,1.6616587939343398e-9,1.9253744542090557e-9,2.592884129626327e-9,1.9750434209857774e-9,7.657881952306763e-7,7.672791967729224e-7,7.635604988367288e-7,2.306939919912454e-6
t111,-6.493792170658708e-8,1.2722151309913081e-9,-4.9612935981713235e-9,1.3436172607637108e-9,1.4585048977970751e-9,1.953679884536541e-9,1.48300036088081e-9,2.572591378640069e-7,2.679870083823385e-7,2.367582354438476e-7,6.996161839204041e-7
t112,1.2245436664670706e-8,1.2584750693259472e-9,7.630660547874868e-10,1.3998593210066346e-9,1.4169407359387192e-9,2.2324968540488044e-9,1.5056224110158545e-9,2.1379652832345105e-7,2.225907218622483e-7,1.97799973063639e-7,6.550091203601325e-7
t113,-1.8382706912234426e-8,1.9053592761098625e-9,8.717506716493517e-9,2.1680322378947853e-9,2.0629571785512725e-9,2.977316171381972e-9,2.007488599862509e-9,7.80141026978338e-7,7.823830978879829e-7,7.71824241778133e-7,2.335804319912513e-6
t114,4.7839421313256025e-9,3.8462557863145985e-9,8.300958143081516e-9,4.031647952052371e-9,3.333060572723761e-9,4.751711912831524e-9,3.3417958048025996e-9,7.80529470034766e-7,7.830781979029302e-7,7.764024081146594e-7,2.372399448355488e-6
t115,710.4851154633579,2.6186030641259157e-9,3.921421921404544e-6,1.493376165455914e-8,1.5433236139084137e-9,81.23374142296106,3.005469695396472e-8,7.778561068828215e-7,7.806300884794505e-7,7.790696320408396e-7,791.7188631944472
t116,1502.2232230171612,4.166801701872169e-10,9.638514711696189e-6,5.344559004349846e-9,0.0,113.84163354408271,3.0153779050985784e-8,7.025681657008975e-7,7.160250468296731e-7,7.033596658333839e-7,1616.0648683576267
t117,1750.4554314341804,0.0,45.405698810341164,1.1820698124077592e-8,0.0,113.84163334130561,3.462713218390558e-8,6.796999870739402e-7,6.870535618412949e-7,6.788587785241595e-7,1909.7027656778873
t118,2211.0329318345484,0.0,163.76640122858316,1.6636797071353837e-8,0.0,113.8416343216306,3.384103272225667e-8,6.58442019048936e-7,6.627023603206362e-7,6.599506279099961e-7,2488.640969416335
t119,3399.351256894097,0.0,465.6864827988675,1.5468651966575034e-8,0.0,113.84163489340472,3.027162709296539e-8,6.615072342562521e-7,6.438594713206457e-7,6.521627577467111e-7,3978.879376589639
t120,4656.905103870005,0.0,783.6554728495039,1.0855918695902912e-8,0.0,113.84163496295704,2.9790127521665505e-8,6.670209193488087e-7,6.485078925060718e-7,6.567210288843818e-7,5554.402213695362
t121,6597.692126065338,0.0,1925.2213071429928,1.735921761602241e-8,0.0,113.8416361291752,2.1427099667822268e-8,6.56083191684088e-7,6.578680023921672e-7,6.584733519117792e-7,8636.755071348718
t122,7226.266653528044,0.0,2100.341350948576,1.559057146140804e-8,0.0,113.8416361284278,2.0766079493768034e-8,6.571558270636457e-7,6.641848266592424e-7,6.61371943647274e-7,9440.449642624115
t123,7627.3380743179805,0.0,2196.214141440332,1.484072886512299e-8,0.0,113.84163608961991,2.17057756814516e-8,6.591151314149286e-7,6.671208814378341e-7,6.626502710097921e-7,9937.393853873367
t124,7810.544821804335,0.0,2210.667415990428,1.1228974157895854e-8,0.0,113.84163611509291,2.1031446358665184e-8,6.63004904017026e-7,6.711949429926825e-7,6.660092156182173e-7,10135.053875942323
t125,7740.61059960931,0.0,2132.8626040005242,4.526955646945111e-9,0.0,113.84163617642392,1.8071132089735232e-8,6.742946754807412e-7,6.708204432538469e-7,6.771406084125817e-7,9987.314841831112
t126,7285.56416249157,0.0,1956.6609864519755,2.2156918106343295e-9,0.0,113.84163607801341,1.4450588697632273e-8,6.633497002104969e-7,6.524857263061108e-7,6.510107827776734e-7,9356.066787005071
