Zone,1,2,3,Total
t63,3502.8394646544825,1093.001225570249,32.567374315737545,4628.408064540469
t64,3486.33576771608,1086.4912876510336,32.56737430935179,4605.394429676466
t65,3483.2543286605137,1090.5032655475295,32.56737430994227,4606.324968517985
t66,3491.0883342562206,1100.9305581946435,32.56737430648021,4624.586266757344
t67,3504.344239059245,1108.771298599208,32.56737430087364,4645.682911959327
t68,3711.859181990667,1151.6807390304884,32.56737430063056,4896.107295321786
t69,3650.898386498331,1127.5151142893324,32.56737430027627,4810.980875087939
t70,3388.2586159960842,1044.252406171868,32.56737429926386,4465.078396467216
t71,3025.0850822267976,930.0658060667171,32.567374316400624,3987.718262609915
t72,2710.742594825939,830.4773006543234,32.56737433070151,3573.7872698109636
t73,2700.912264326004,825.0245175097247,32.567374331749704,3558.5041561674784
t74,2557.6057284283006,783.2395766978449,32.56737433704439,3373.4126794631898
t75,2502.343799660549,767.612467075783,32.56737433760258,3302.5236410739344
t76,2501.280082956216,746.9835432570209,32.56737425753762,3280.8310004707746
t77,2522.0655165662724,803.9875511831467,32.56737433680753,3358.6204420862264
t78,2686.7462712304277,865.6428076431838,32.567374335619775,3584.9564532092313
t79,3104.498591029888,988.9892747468205,32.56737431541051,4126.055240092119
t80,3471.2956745240836,1091.765529618051,32.56737432157449,4595.628578463709
t81,3644.3221588724587,1143.2556799866707,32.56737432709986,4820.14521318623
t82,3757.3611072884783,1172.6564269637836,32.567374328009144,4962.584908580271
t83,3859.822913944962,1197.4663717374008,32.56737432232793,5089.856660004691
t84,3914.9856525809223,1209.2264026713717,32.567374321570554,5156.779429573864
t85,3940.4710160429345,1210.9938496105028,32.56737431991386,5184.032239973351
t86,3986.4191026417793,1218.8218963339305,32.56737431864592,5237.808373294356
t87,3977.861093291958,1212.1173162712446,32.56737431694328,5222.545783880146
t88,3956.6608846816566,1204.643121549095,32.56737431160565,5193.871380542358
t89,3947.58887558495,1207.0650937294693,32.567374312365644,5187.221343626785
t90,3910.206482806458,1206.0362945651502,32.567374302832235,5148.81015167444
t91,3840.3997725080408,1192.9254059205732,32.567374308903815,5065.892552737518
