Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas_combined_cycle,1,0,0.0,16835.555850091594,16835.555850091594,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_solar_pv,1,0,0.0,1.0421346388917683e-7,1.0421346388917683e-7,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_natural_gas_combined_cycle,2,0,0.0,4953.898725768662,4953.898725768662,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_onshore_wind,2,0,0.0,1.2565491262797058e-7,1.2565491262797058e-7,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_solar_pv,2,0,0.0,9.282603502907084e-8,9.282603502907084e-8,0,0.0,0.0,0.0,0,0.0,0.0,0.0
ME_natural_gas_combined_cycle,3,0,0.0,216.42896812947723,216.42896812947723,0,0.0,0.0,0.0,0,0.0,0.0,0.0
ME_onshore_wind,3,0,0.0,2.52194145881718e-7,2.52194145881718e-7,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_battery,1,0,0.0,7.872513614293268e-7,7.872513614293268e-7,0,0.0,1.212559772065111e-6,1.212559772065111e-6,0,0.0,0.0,0.0
CT_battery,2,0,0.0,7.902206266299741e-7,7.902206266299741e-7,0,0.0,1.1962457309666615e-6,1.1962457309666615e-6,0,0.0,0.0,0.0
ME_battery,3,0,0.0,7.857944093751507e-7,7.857944093751507e-7,0,0.0,1.2560771825493415e-6,1.2560771825493415e-6,0,0.0,0.0,0.0
Total,n/a,0,0.0,22005.88354692789,22005.88354692789,0,0.0,3.6648826855811138e-6,3.6648826855811138e-6,0,0.0,0.0,0.0
