Region,Resource,Zone,Cluster,AnnualSum
MA,MA_natural_gas_combined_cycle,1,1,3.325245e9
MA,MA_solar_pv,1,1,0.005948628
CT,CT_natural_gas_combined_cycle,2,1,1.0032635e9
CT,CT_onshore_wind,2,1,0.008292484
CT,CT_solar_pv,2,1,0.004868907
ME,ME_natural_gas_combined_cycle,3,1,3.831245e7
ME,ME_onshore_wind,3,1,0.025838124
MA,MA_battery,1,0,0.045035023
CT,CT_battery,2,0,0.044364892
ME,ME_battery,3,0,0.04646616
