Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t53,7879.040140073756,0.0,1957.1738507519356,8.286486727662409e-9,0.0,102.58733151202472,1.0587870287620402e-7,1.0457564293654225e-7,1.0044456560721843e-7,1.011870484091165e-7,9938.801322758089
t54,8155.837026878013,0.0,2627.19629079264,3.795062385776675e-9,0.0,102.58733175608891,1.333597532421353e-7,1.1667134179838254e-7,1.1457747592118092e-7,1.1503664450571528e-7,10885.62064991018
t55,9616.496551910786,0.0,3069.6659729768617,1.0340570932097932e-9,0.0,102.58733170156192,1.2396721408188312e-7,1.1034833906050898e-7,1.1812279070660404e-7,1.116349899145704e-7,12788.749857054318
t56,10463.929863029944,1.1479491666656681e-8,3321.1719367840774,2.9530643259017468e-8,1.0819175496749922e-8,102.5873316798667,1.0453985004353067e-7,1.085612683336999e-7,1.1463903381054036e-7,1.104404102540569e-7,13887.689131983896
t57,10604.928969581366,2.8462154276167873e-8,3381.456441139378,1.088253413846865e-8,2.5584148589594412e-8,102.58733166920702,5.1445422046446136e-8,1.0660787169275133e-7,1.0267234975605473e-7,1.0924691257063724e-7,14088.972742824852
t58,10685.270673406963,4.336999061524025e-8,3404.756225679812,1.3839619494262137e-12,3.690936000343609e-8,102.58733168670669,3.0716589062505725e-8,1.0530309120365422e-7,1.0069323967215707e-7,1.0316955279004806e-7,14192.614231193647
t59,10835.328024075201,5.522809864122739e-8,3439.868211384886,2.4771730664329532e-11,4.8038212332771225e-8,102.58733171502912,1.66885148948067e-8,1.1651681533680529e-7,1.1452433554101296e-7,1.1291549786831274e-7,14377.783567639053
t60,10929.879105345477,5.6685378345111334e-8,3456.9043284701497,5.825406872192539e-10,4.969148673382866e-8,102.58733172867441,1.3450453870672656e-8,1.117979014144287e-7,1.1001906218868465e-7,1.0934661068586469e-7,14489.370765995875
t61,10974.969421693098,5.722904914378879e-8,3453.4790065560896,1.2045327308703095e-8,5.0049895336078934e-8,102.58733171201867,2.2889097731667214e-8,1.0985824751394972e-7,1.0938685595652093e-7,1.084883611245155e-7,14531.035760431152
t62,11060.725922780968,5.6578927629085566e-8,3463.1199726722684,3.769365549414628e-8,5.01273770615206e-8,102.58733169311036,3.2144926221402703e-8,1.0844557108817213e-7,1.1070191866593181e-7,1.0652420134274939e-7,14626.433227648564
t63,11033.95534761697,5.300005335600418e-8,3442.9573035035887,3.892811905473428e-8,4.766235596503966e-8,102.58733168190496,3.477447685657716e-8,1.056564588231492e-7,1.0649884103549329e-7,1.0307142958253324e-7,14579.499983292053
t64,10981.968650274304,3.9901921058927e-8,3422.4509785517353,2.9900830945314084e-8,3.725063802119332e-8,102.58733166178982,3.892647719085954e-8,1.1770997225341068e-7,1.1661769816480999e-7,1.1654694868875983e-7,14507.006960984681
t65,10972.262107542727,2.424523784435586e-8,3435.0887215634402,2.497394114686263e-8,2.4456294663980963e-8,102.5873316636498,8.484707154044932e-8,1.0851236597416306e-7,1.1053824858386957e-7,1.1761502576133076e-7,14509.938161265007
t66,10996.939249846346,7.30607573982137e-9,3467.9347262478536,2.14484378521721e-8,9.293281498573551e-9,102.58733165274434,1.0194434177042061e-7,1.0433752825625537e-7,1.0228771134907873e-7,1.1144574601614501e-7,14567.461308205005
t67,11038.695391732015,0.0,3492.6330832205886,3.755812767596829e-8,0.0,102.58733163508361,1.717408890137382e-7,1.0395626540920759e-7,1.0618834376839548e-7,9.902792228186878e-8,14633.915807106161
t68,11692.368115638717,0.0,3627.7979557439944,1.739332154096955e-8,0.0,102.5873316343179,2.0127160476212954e-7,1.0201158592427419e-7,1.0238059321208047e-7,9.85283009428267e-8,15422.753403538614
t69,11500.341417811162,0.0,3551.6761616875588,3.572401547255349e-8,0.0,102.5873316332019,1.858137165442258e-7,1.1543024687761973e-7,1.1605654143187449e-7,1.1176937443752936e-7,15154.604911696715
t70,10673.02531341298,0.0,3289.3983688397534,4.485034351701442e-8,0.0,102.58733163001281,1.7076767460064291e-7,1.105663808850971e-7,1.1413468487715925e-7,1.0551560761643395e-7,14065.011014428583
t71,9529.027538041952,0.0,2929.710218820378,2.6724357850176468e-8,0.0,102.58733168399367,1.4649526456871843e-7,1.0989922398870156e-7,1.0342037712261149e-7,1.0947950994858861e-7,12561.325089042344
t72,8538.847712549421,0.0,2616.006113067232,3.013843979922242e-8,0.0,102.5873317290415,1.3484088959210743e-7,1.081784159772496e-7,9.862249308107229e-8,1.057390986446764e-7,11257.441157823216
t73,8507.882140509053,0.0,2598.829828985462,3.9927393733182905e-8,0.0,102.58733173234332,1.5573857461917635e-7,1.2188979118286552e-7,1.2034771964379388e-7,1.1554722003808529e-7,11209.29930178031
t74,8056.466101015249,0.0,2467.2071338053456,5.6233072642714003e-8,0.0,102.58733174902159,1.6005272474438488e-7,1.1821370388549323e-7,1.1593819372146263e-7,1.1127592342414513e-7,10626.260567131332
t75,7882.390851321581,0.0,2417.981689270406,5.2247052723406035e-8,0.0,102.58733175077988,1.5422847039158074e-7,1.1514218404908922e-7,1.1272374062278692e-7,1.1123308287751403e-7,10402.959872888341
t76,7879.040140352222,0.0,2353.0005142601303,1.5902548588680062e-8,0.0,102.58733149857501,1.470093202741323e-7,1.0906678922863224e-7,1.0475204240275526e-7,1.0212129826375559e-7,10334.62798658978
t77,7944.514321698081,0.0,2532.5633187902313,7.727330653452654e-9,0.0,102.58733174827549,1.5632913457089166e-7,1.0802137803400813e-7,1.0397372262391818e-7,1.010278235432532e-7,10579.664972713666
t78,8463.259217635066,3.230716432401998e-9,2726.7775708536,1.0742703110107365e-8,5.861771960875e-10,102.58733174453404,1.4927849411935987e-7,1.2027280119397894e-7,1.1526548560820309e-7,1.1777718980804867e-7,11292.624120750355
t79,9779.18034092449,7.068287207216225e-9,3115.3193307718157,4.899567579682178e-9,5.176892429039957e-9,102.5873316808748,7.687120177887851e-8,1.1301045347565158e-7,1.09961969046305e-7,1.161033945203718e-7,12997.087003810273
t80,10934.592309343174,1.4852761557393191e-8,3439.064857361718,1.6352906119317853e-8,1.1425582542103576e-8,102.58733170029136,3.6485693476145315e-8,1.116905190630926e-7,1.1291808109280434e-7,1.127786875023833e-7,14476.244498821687
t81,11479.626280074526,2.1698657003999e-8,3601.2589932170063,1.2268938684723317e-8,1.8724171977512656e-8,102.5873317176963,1.8949350592582717e-8,1.0753177915418987e-7,1.037332156444666e-7,1.0500371585081976e-7,15183.472605397139
t82,11835.699323658031,2.8146743084591163e-8,3693.871438807357,2.959997045418153e-8,2.2888699850397323e-8,102.58733172056053,2.3403291427064593e-8,1.0576550139079243e-7,1.0820558702988119e-7,1.0248849679942675e-7,15632.158094606448
t83,12158.454337380968,3.26601440493104e-8,3772.022842995656,3.307870521880345e-8,2.6757828678049198e-8,102.58733170266468,3.990860321951376e-8,1.1988166110652265e-7,1.1914485980765844e-7,1.1697362557248566e-7,16033.064512567697
t84,12332.217137847045,3.572966767571202e-8,3809.066977481799,4.282572075535674e-8,3.090354399822792e-8,102.58733170027895,5.930529416056777e-8,1.1641950663840186e-7,1.1672696988596568e-7,1.1741221016759485e-7,16243.871447548445
t85,12412.496113031359,3.6559011787541e-8,3814.6344409075255,4.353578518384535e-8,3.288333145020479e-8,102.58733169506037,7.012865344559652e-8,1.1251762802267567e-7,1.1277724946242366e-7,1.125509800745875e-7,16329.717886154898
t86,12557.232730554337,3.596516272552094e-8,3839.292812744694,4.017268788232567e-8,3.068560845744588e-8,102.58733169106635,1.0974588170803016e-7,1.075562607554625e-7,1.0829424090020852e-7,1.076267195514068e-7,16499.112875530147
t87,12530.274974144642,3.530190736025994e-8,3818.1733644277856,3.93616151566572e-8,2.3878948456525975e-8,102.58733168570303,1.2220022070266799e-7,1.0476839032095176e-7,1.055545857279496e-7,1.031324226726392e-7,16451.03567079233
t88,12463.49425024147,2.7517118423714648e-8,3794.629627509277,3.686996074602785e-8,1.9124895880636505e-8,102.58733166888948,1.2945721752659055e-7,1.156012992763568e-7,1.1864926115784671e-7,1.1548304093348298e-7,16360.711209982339
t89,12434.917393009988,1.782759080419064e-8,3802.258847506676,1.6008697252346862e-8,1.4247428529222285e-8,102.58733167128345,1.1563504263629865e-7,1.1200180774522717e-7,1.082605329061201e-7,1.147446767492733e-7,16339.763572686677
t90,12317.162738003082,9.390468568570739e-9,3799.0181268983506,2.7180105423811356e-8,8.742365928346256e-9,102.5873316412532,5.329647014063359e-8,1.1086234819666601e-7,1.0598513892724218e-7,1.085842454397275e-7,16218.768196966725
t91,12097.271380671711,1.531246956122235e-9,3757.7187863685926,6.437955867626133e-8,3.816338630540563e-10,102.58733166037868,1.5378343042376565e-7,1.0941965648574816e-7,1.092820935479314e-7,1.0575730007944236e-7,15957.577499245217
t92,12013.347403953534,0.0,3708.66822364407,4.3059974291206686e-8,0.0,102.58733165657225,1.6718074620271364e-7,1.0487930436773646e-7,1.0498918544417731e-7,1.002380489279559e-7,15824.602959774522
t93,12091.430780878649,0.0,3702.1433195044783,2.351028237131243e-8,0.0,102.58733165733051,1.7248148818429986e-7,1.1872209433275625e-7,1.133333744462205e-7,1.1622131247641278e-7,15896.161432584728
t94,11568.517378724047,0.0,3526.3560075835476,3.7168831433376125e-8,0.0,102.58733164454172,1.7272569158789132e-7,1.1294418005332766e-7,1.1493072076156605e-7,1.0558193531773743e-7,15197.460718495488
t95,10438.602595636858,0.0,3183.356240666354,4.6433307775896366e-8,0.0,102.58733168123715,1.3956287069593672e-7,1.0986619064029183e-7,1.1006228524350593e-7,1.1065201376261985e-7,13724.546168501027
t96,9362.359906291722,0.0,2856.8293528937565,2.034704545083279e-8,0.0,102.58733171721744,1.2813128406304802e-7,1.091578009997718e-7,9.802895921871547e-8,1.0687768449272458e-7,12321.776591365238
t97,10946.942488699724,0.0,3860.298716162788,6.549441503811606e-8,0.0,102.5873330250099,8.070453662455158e-8,1.418487283689127e-7,1.627859817842366e-7,1.5777965605123146e-7,14909.828538496136
t98,10257.556618770346,0.0,3686.7698985075262,7.451231326440486e-8,0.0,102.58733305001645,7.778455956519335e-8,1.3955349597669138e-7,1.5258243922586614e-7,1.476456337821234e-7,14046.913850919967
t99,9830.81926185474,0.0,3581.448939418813,8.463048631861082e-8,0.0,102.58733304179971,7.545324440200194e-8,1.4045956953314403e-7,1.505076783436729e-7,1.4420516725664866e-7,13514.855534910608
t100,9587.114489986467,0.0,3522.268591515324,7.132216109458547e-8,0.0,102.58733303568833,8.802394851149393e-8,1.402479543381895e-7,1.4261476423671866e-7,1.4248590044417516e-7,13211.970415122172
t101,9610.093186118826,0.0,3534.3052731982793,3.822123454939049e-8,0.0,102.58733299591023,1.0605927703200021e-7,1.3744471861743223e-7,1.334565123677914e-7,1.372499113938754e-7,13246.985792865446
t102,9966.771372362527,7.437757264488143e-9,3629.595664530235,3.6001387563361e-8,4.040822878591937e-9,102.58733295206785,1.1970743642527687e-7,1.5183982613416482e-7,1.6050955987300813e-7,1.5559736249439924e-7,13698.954370479963
t103,11025.870148873466,4.684697065033374e-9,3896.4087611357704,2.142993096984934e-8,4.344709914647491e-9,102.58733300428753,9.553901061896814e-8,1.4985341430059643e-7,1.5956607782677253e-7,1.580973126916776e-7,15024.866243607037
t104,12423.189355801387,1.2565032232171372e-8,4245.472510958385,1.195911137109618e-9,9.902071309332747e-9,102.58733320433197,3.514525229596749e-8,1.388432528357377e-7,1.4825823339161915e-7,1.3337309720678845e-7,16771.249200443388
t105,13552.104205458076,2.2744056472158472e-8,4529.33757075174,1.3749259894693601e-11,1.8385633763884635e-8,102.5873334490006,1.2366028299619213e-8,1.2660611119467273e-7,1.4826351100583567e-7,1.3832029302302658e-7,18184.029110125513
t106,14535.244004579965,2.8852397237481268e-8,4776.089531965005,4.244985758423916e-11,2.4199029993264073e-8,102.58733374378606,9.376813536481747e-9,1.1103128274441747e-7,1.178061066429721e-7,1.1231786686917995e-7,19413.920870692382
t107,15455.221725438192,3.43102216668761e-8,4953.898715092222,1.1747682928967107e-10,2.9332174114750538e-8,102.58733442349217,8.761061731053233e-9,1.2166369751508064e-7,1.24134085733485e-7,1.2056359700805702e-7,20511.707775392788
t108,16275.917539037819,3.247570737856881e-8,4953.898716618118,1.5469371714364728e-10,2.3896192006470067e-8,150.23851410623072,9.182990317808977e-9,6.615949220732094e-8,6.719843300875987e-8,8.211076987490161e-8,21380.054770043345
t109,16835.555850078283,4.5407641786042856e-8,4953.89872575968,2.1578782918834506e-9,3.938506597929222e-8,216.42896812157258,3.338153070952546e-8,5.2191105665947684e-8,4.885157222187257e-8,5.035402798720947e-8,22005.883544231263
t110,16835.55585009305,5.0871060030169605e-8,4953.898725766765,1.3568538902323932e-8,3.995773255090771e-8,216.42896812688434,5.000503421415107e-8,2.146316619865049e-8,2.2941429857051667e-8,2.2233910538421833e-8,22005.88354420774
t111,16835.555850156532,4.866687676470223e-8,4953.8987257736235,1.8017005686372856e-8,3.62474305310115e-8,216.42896812752355,6.604559614105966e-8,5.299922235653199e-7,5.222336182476356e-7,5.490361739313031e-7,22005.88354582791
t112,16835.55585007935,4.1302303583013865e-8,4953.898725767899,2.9567487675134644e-8,3.204684489204132e-8,216.42896812724473,5.804264366849603e-8,5.734548331058758e-7,5.676299047677258e-7,5.879944363115117e-7,22005.883545864534
t113,16835.555850109977,2.8306123905362496e-8,4953.898725759945,2.640876397232576e-8,2.1477725304821092e-8,216.4289681264999,7.577773284966325e-8,7.110334450988784e-9,7.837528741991305e-9,1.3970167597017725e-8,22005.883544177308
t114,16835.55585008681,1.2119246881507292e-8,4953.898725760361,1.2334234928366315e-8,8.34445463393335e-9,216.42896812472551,7.735747301328602e-8,6.721891394560792e-9,7.142428727043966e-9,9.392001260491276e-9,22005.88354410531
t115,16125.070734628236,2.717126286999938e-9,4953.89872184724,1.8773084846067246e-8,1.5570659560625525e-9,135.19522670651617,5.66380101271726e-8,9.395254546505298e-9,9.59053815052369e-9,6.724777334311005e-9,21214.16468328739
t116,15333.332627074433,4.0660619453728014e-10,4953.8987161301475,6.149247896174902e-9,0.0,102.58733458539452,6.893594386059005e-8,8.468319572842935e-8,7.419557980030102e-8,8.243474354176686e-8,20389.81867810678
t117,15085.100418657414,0.0,4908.493026958321,1.462088336018859e-8,0.0,102.58733478817162,8.738607772862261e-8,1.0755137435538657e-7,1.0316706478867929e-7,1.069356308509912e-7,20096.180780823564
t118,14624.522918257046,0.0,4790.132324540079,2.2746897752646576e-8,0.0,102.58733380784663,8.022309059618792e-8,1.2880934238039077e-7,1.275182663093379e-7,1.2584378146515468e-7,19517.242577090117
t119,13436.204593197497,0.0,4488.212242969795,2.1579473383764317e-8,0.0,102.58733323607251,7.1898666981699e-8,1.2574412717307475e-7,1.4636115530932834e-7,1.3363165162843962e-7,18027.004169902575
t120,12178.650746221589,0.0,4170.243252919158,1.2935649309490557e-8,0.0,102.58733316652018,6.777339485141353e-8,1.202304420805181e-7,1.4171273412390243e-7,1.2907338049076878e-7,16451.48133277899
t121,10237.863724026256,0.0,3028.6774186256694,3.8510744531369395e-8,0.0,102.58733200030203,7.846735837064265e-8,1.3116816974523884e-7,1.323526242378069e-7,1.273210574633714e-7,13369.128475160049
t122,9609.28919656355,0.0,2853.5573748200864,3.031505890030422e-8,0.0,102.58733200104943,7.037016007098491e-8,1.3009553436568112e-7,1.2603579997073172e-7,1.244224657278767e-7,12565.433903865924
t123,9208.217775773614,0.0,2757.6845843283304,2.7481397169183718e-8,0.0,102.58733203985732,8.129631092562523e-8,1.2813623001439817e-7,1.2309974519214007e-7,1.231441383653586e-7,12068.489692624958
t124,9025.01102828726,0.0,2743.2313097782344,1.7069331938573103e-8,0.0,102.58733201438432,7.231614975623309e-8,1.242464574123008e-7,1.1902568363729167e-7,1.1978519375693339e-7,11870.829670532321
t125,9094.945250482284,0.0,2821.036121768138,5.194714387185193e-9,0.0,102.58733195305331,4.477944130736051e-8,1.1295668594858564e-7,1.194001833761272e-7,1.0865380096256905e-7,12018.568704594461
t126,9549.991687600024,0.0,2997.2377393166867,2.3454649100020837e-9,0.0,102.58733205146382,2.771838789828663e-8,1.2390166121882994e-7,1.3773490032386333e-7,1.3478362659747726e-7,12649.816759394658
