,1,2,3,4,5,6,7
1,0,197.1042446,312.9563493,373.899943,302.7509737,378.0207514,1242.742384
2,197.1042446,0,123.7561954,184.7394902,111.2550029,211.3775367,1242.742384
3,312.9563493,123.7561954,0,61.41890846,98.07550017,206.683456,1242.742384
4,373.899943,184.7394902,61.41890846,0,134.3793896,222.4375089,1242.742384
5,302.7509737,111.2550029,98.07550017,134.3793896,0,115.6323348,1242.742384
6,378.0207514,211.3775367,206.683456,222.4375089,115.6323348,0,1242.742384
7,1242.742384,1242.742384,1242.742384,1242.742384,1242.742384,1242.742384,0
