Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,MB_natural_gas_combined_cycle,MC_natural_gas_combined_cycle,MD_natural_gas_combined_cycle,MF_natural_gas_combined_cycle,MH_natural_gas_combined_cycle,MG_natural_gas_combined_cycle,MJ_natural_gas_combined_cycle,MB_battery,MC_battery,MD_battery,MF_battery,MH_battery,MG_battery,MJ_battery,Total
t77,11155.197043821325,0.0,3220.645261059229,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6570.221510405868,7072.509034670466,6380.929780371793,6674.443991800976,7059.5259247306985,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70352.03222636868
t78,11154.70681315485,0.0,3220.5668681546426,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6570.221510405868,7073.168162965776,6378.986094450486,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70353.61600401571
t79,11152.967488160342,0.0,3220.238948853925,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9000.298119464554,5758.465970850954,6570.649528366321,7072.509034670466,6378.986094450486,6673.179759869523,7057.670611009356,645.3686490842437,0.0,1613.087770755124,0.0,2365.4886984828204,1330.1299504035983,642.0331202882305,70344.86013231345
t80,11151.210370125335,0.0,3219.9352030914015,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.409896459552,5758.465970850954,6573.720367106103,7075.146373490536,6378.986094450486,6673.179759869523,7060.909783227428,645.3686490842437,0.0,1613.087770755124,0.0,2366.182300203137,1330.1299504035983,642.0331202882305,70353.55199700914
t81,11151.950096180362,0.0,3219.7775495814412,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8999.191019466336,5756.732903496379,6570.221510405868,7072.509034670466,6378.986094450486,6673.792745347381,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70341.39387580093
t82,11151.63062808265,0.0,3219.686110545664,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6572.0411332562235,7073.296882138725,6382.3831120703535,6675.7521170007,7059.717031831407,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70356.13163272166
t83,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.2302022928012,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7057.403880057277,644.7232804351594,0.0,1613.0357902654478,0.0,2366.4231640102416,1329.4525429872035,641.3910871679423,70334.27111519262
t84,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.4787865265732,8997.538123036831,5755.4010325633435,6570.221510405868,7072.955720125577,6382.3831120703535,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1329.4772278695893,642.0331202882305,70339.7274696428
t85,11151.210370125335,0.0,3219.5704979716934,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.249090935153,5758.465970850954,6573.720367106103,7076.275375818058,6382.3831120703535,6676.460574539315,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70361.32657878053
t86,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.109031708991,5755.4010325633435,6573.237156239168,7075.957144478945,6382.3831120703535,6673.65084120882,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70350.74685345186
t87,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6573.720367106103,7076.275375818058,6382.3831120703535,6673.179759869523,7059.937079845503,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70350.03950543467
t88,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6572.263329748953,7075.244248606276,6378.986094450486,6676.733445187091,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2365.438344649547,1330.1299504035983,642.0331202882305,70348.98147117774
t89,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8998.610389878155,5755.4010325633435,6570.221510405868,7076.275375818058,6381.7577620782795,6674.096018828612,7058.488332550262,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70346.45507724753
t90,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,862.9226012158855,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6382.217155792305,6673.179759869523,7057.403880057277,644.7232804351594,0.0,1613.087770755124,0.0,2366.4231640102416,1328.7998204531948,641.6715389191214,70336.87428516436
t91,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8998.908574244046,5757.915370921429,6570.221510405868,7072.509034670466,6379.595072318052,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70345.09615477297
t92,11151.671755344689,0.0,3219.696778683194,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7058.347659854524,645.3686490842437,0.0,1613.087770755124,0.0,2365.7152755928655,1330.1299504035983,642.0331202882305,70342.4643843697
t93,11151.63609241528,0.0,3219.639330495996,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7073.216826498905,6378.986094450486,6675.54818996076,7061.148593426971,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70355.52011215044
t94,11152.323162791996,0.0,3219.67113492338,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.43700619949,7072.509034670466,6378.986094450486,6675.19644029477,7058.259902373228,645.3686490842437,0.0,1613.087770755124,0.0,2365.3267816084367,1330.1299504035983,642.0331202882305,70350.91101109795
t95,11152.876836936988,0.0,3219.9175384519062,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6571.014184522927,7073.3231797423105,6382.345547845959,6675.602195976153,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70357.86627849081
t96,11154.915952215099,0.0,3220.1989890974314,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8999.644990373197,5758.465970850954,6573.720367106103,7074.783023858549,6380.086334805477,6676.056220296763,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70359.86306796713
t97,11152.097466143256,0.0,3220.410244800778,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8998.780029692314,5755.4010325633435,6570.221510405868,7072.509034670466,6379.135198375583,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1612.7645495900151,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70339.64397755823
t98,11155.124673321874,0.0,3220.541622725745,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8999.995096331822,5758.465970850954,6573.720367106103,7072.509034670466,6382.3831120703535,6675.85626771218,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70360.58736415306
t99,11155.368477922759,0.0,3220.6120412935275,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.465342645739,5756.067556692814,6573.720367106103,7076.275375818058,6379.878510175897,6676.624910809212,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,641.7838083081353,70357.99619268622
t100,11155.45675200239,0.0,3220.65839474401,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5758.174705826739,6570.221510405868,7072.509034670466,6380.560349825347,6676.733445187091,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70353.8435350623
t101,11153.327635204176,0.0,3220.6853219952186,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5757.677063834662,6572.279674888373,7076.275375818058,6382.3831120703535,6673.179759869523,7058.547387934099,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1329.44322645056,642.0331202882305,70352.03577284318
t102,11157.053995442015,0.0,3220.640395362691,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7072.509034670466,6378.986094450486,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70358.87644191585
t103,11153.843785364823,0.0,3220.318826632305,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5757.223574392539,6570.221510405868,7074.670366381104,6379.841399417074,6676.733445187091,7060.180872293723,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70356.1924270195
t104,11155.193519210645,0.0,3220.0108767761826,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.251329863324,5758.465970850954,6573.720367106103,7076.275375818058,6378.986094450486,6676.297680343238,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2364.781212645183,1330.1299504035983,642.0331202882305,70360.5504824175
t105,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6571.273290472279,7072.509034670466,6378.986094450486,6673.179759869523,7061.056697038634,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70341.54868722652
t106,11151.210370125335,0.0,3219.7008248732604,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8998.25275487985,5755.4010325633435,6570.221510405868,7075.4960938754475,6378.986094450486,6674.998355782167,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70342.49995915795
t107,11151.355297024755,0.0,3219.6083348140837,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5756.209648101323,6573.720367106103,7076.275375818058,6379.805009329272,6675.6847527965465,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70353.2213119924
t108,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5756.398435103916,6570.801309840725,7076.275375818058,6382.3831120703535,6673.179759869523,7058.358723534249,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70346.53949439862
t109,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,862.9226012158855,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7057.403880057277,644.7232804351594,0.0,1611.4746829843689,0.0,2364.0567408462316,1328.7998204531948,641.3910871679423,70329.38326113661
t110,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8998.445455060464,5755.4010325633435,6570.221510405868,7072.509034670466,6381.398522496348,6675.886146271065,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70342.87023664979
t111,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5756.939713463984,6572.650005271041,7073.6539087121,6379.088279401388,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70345.81662209846
t112,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6573.720367106103,7075.267067597786,6378.986094450486,6674.540621048275,7058.885914687345,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70350.73535737835
t113,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.4351038412655,8997.538123036831,5755.4010325633435,6573.058808715209,7072.509034670466,6381.793299540874,6673.179759869523,7057.403880057277,645.2721202974271,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70342.04078102944
t114,11151.280684409829,0.0,3219.5862633226893,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8999.516359800919,5758.406363532394,6573.720367106103,7076.275375818058,6382.3831120703535,6673.476586656774,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70352.87803491933
t115,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8999.94638693054,5755.4010325633435,6570.221510405868,7076.055449054622,6382.380540581055,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70346.1932145872
t116,11155.321779958567,0.0,3219.7775495814412,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7076.275375818058,6382.3831120703535,6676.733445187091,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70366.99842473619
t117,11151.997764907104,0.0,3219.7495707891703,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6570.221510405868,7072.509034670466,6380.870607768845,6676.733445187091,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70348.04549329415
t118,11151.360196941037,0.0,3219.7706640059564,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6676.733445187091,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70345.54450522651
t119,11153.04813068675,0.0,3219.977105528294,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6571.204552211728,7075.299789340091,6382.3831120703535,6675.99467961751,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70353.87092902033
t120,11152.019783610795,0.0,3220.2221116122255,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6573.720367106103,7073.325433592263,6381.252758000128,6674.755761639545,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70346.46829336345
t121,11151.210370125335,0.0,3220.3564036437824,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7076.275375818058,6382.3831120703535,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1329.3569685731281,642.0331202882305,70344.02562790483
t122,11155.193323488385,0.0,3220.564745240539,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6676.733445187091,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70345.38023124522
t123,11152.630058710618,0.0,3220.638316878521,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6676.703418767549,7060.798067438524,645.3686490842437,0.0,1613.087770755124,0.0,2364.4037208895866,1330.1299504035983,642.0331202882305,70344.23525594649
t124,11155.59967194084,0.0,3220.6782557677107,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7076.03125967395,6378.986094450486,6676.733445187091,7058.3815409467,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70361.75525286881
t125,11155.633300161651,0.0,3220.7106949783083,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7076.275375818058,6382.3831120703535,6676.733445187091,7060.939026591601,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70368.0199397091
t126,11155.627476282374,0.0,3220.743672931509,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5756.01705797225,6573.720367106103,7073.885854936767,6381.915506654418,6674.59130256435,7059.628558783133,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70359.28844417588
t127,11155.171646482413,0.0,3220.6691729597424,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7076.275375818058,6382.3831120703535,6673.385118220137,7060.609447822541,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70363.83885827528
t128,11154.372378960708,0.0,3220.4701740018672,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5756.91385824364,6570.241059677137,7072.509034670466,6378.986094450486,6676.733445187091,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70350.78857219365
t129,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6674.5459854588835,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2365.7576382323787,1330.1299504035983,642.0331202882305,70337.54478999026
t130,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,862.9226012158855,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6673.296950029982,7057.403880057277,644.7232804351594,0.0,1611.4746829843689,0.0,2364.722266624094,1330.1299504035983,641.3910871679423,70331.49610702533
t131,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6382.3831120703535,6673.179759869523,7060.2578257424,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1328.7998204531948,642.0331202882305,70341.76492353334
t132,11152.491300359052,0.0,3219.933101044602,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6570.221510405868,7072.509034670466,6381.49210517167,6676.733445187091,7057.8355159927005,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70352.84063062738
t133,11151.9775510522,0.0,3219.933101044602,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.875873494582,5756.089246207986,6571.011858661373,7073.471913932757,6382.3831120703535,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70348.15533853558
t134,11151.210370125335,0.0,3219.9583256061956,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8999.414585902967,5755.4010325633435,6570.221510405868,7075.510212517966,6378.986094450486,6676.733445187091,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70345.66849896146
t135,11151.855217951947,0.0,3219.98144812099,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5758.465970850954,6573.720367106103,7072.509034670466,6380.076144223223,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70349.3172851936
t136,11154.000951367803,0.0,3219.9877542613885,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5757.101238597709,6573.720367106103,7074.535489449961,6378.986094450486,6676.733445187091,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2364.8516445593054,1330.1299504035983,642.0331202882305,70357.81464513323
t137,11152.654187053608,0.0,3219.9793460741903,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6570.221510405868,7072.509034670466,6382.3831120703535,6674.212004648623,7059.103079001472,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70352.68689172051
t138,11152.6310676518,0.0,3219.971988910392,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8999.676869390187,5755.4010325633435,6573.720367106103,7072.509034670466,6382.3831120703535,6674.885838967953,7059.015438129662,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70351.0237916052
t139,11154.486733106845,0.0,3220.0066726825835,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6570.221510405868,7072.509034670466,6378.986094450486,6676.733445187091,7057.438737306344,645.3686490842437,0.0,1613.087770755124,0.0,2366.0631015598024,1330.1299504035983,642.0331202882305,70351.64678315519
t140,11153.767040460618,0.0,3220.0581728291704,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5756.996584122972,6573.720367106103,7072.509034670466,6379.033568188398,6676.733445187091,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70353.38073956707
t141,11152.66609159831,0.0,3220.021208217909,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8998.097768765854,5757.050659350613,6573.720367106103,7076.275375818058,6382.3831120703535,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70355.38556216029
t142,11152.436773700942,0.0,3220.0245168731017,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.728971085779,5755.415497835975,6573.720367106103,7076.060244131246,6382.3831120703535,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70356.94046203658
t143,11151.595165359973,0.0,3220.1631631318537,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5758.465970850954,6572.297373050277,7072.509034670466,6378.986094450486,6673.179759869523,7059.464392803249,645.3686490842437,0.0,1613.087770755124,0.0,2364.3938119139,1329.6362467525537,642.0331202882305,70342.50506362117
t144,11154.430040385732,0.0,3220.366299303195,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9000.042524489163,5758.264918686981,6573.225538013217,7074.203662467309,6380.221864998946,6673.930373633266,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70356.67644134136
t145,11152.023043491017,0.0,3220.5290773747492,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1613.0188399666765,0.0,2364.93138258627,1330.1299504035983,642.0331202882305,70341.85136761528
t146,11157.14875242454,0.0,3220.6517589253203,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.981104891486,6570.221510405868,7072.509034670466,6378.986094450486,6676.733445187091,7058.449938074942,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70353.84028597518
t147,11155.558083632122,0.0,3220.7087354463033,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9001.767555829601,5756.922331987289,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.0295790385796,0.0,2364.0567408462316,1330.1299504035983,642.0331202882305,70349.41971077469
t148,11155.093995277337,0.0,3220.748674335493,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6573.204855060224,7074.8062780979535,6378.986094450486,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70351.9832166566
t149,11155.879206526337,0.0,3220.7724535460907,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6573.107283029501,7076.275375818058,6382.3831120703535,6676.567115646279,7059.070040193065,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70362.614266338
t150,11155.930699739456,0.0,3220.813260262576,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5757.617620777084,6573.720367106103,7075.194966701124,6378.986094450486,6676.733445187091,7060.271727554351,645.3686490842437,0.0,1613.087770755124,0.0,2365.9290786610604,1330.1299504035983,642.0331202882305,70361.93274337408
t151,11155.508127490506,0.0,3220.785918282505,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7075.884401091504,6382.3831120703535,6676.167932883779,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,641.8476084676885,70351.93756820635
t152,11154.765779826108,0.0,3220.663161468348,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8998.594227108986,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7058.341151119376,645.3686490842437,0.0,1613.087770755124,0.0,2365.3111756238,1330.1299504035983,642.0331202882305,70342.37880524101
t153,11155.348465482042,0.0,3220.4607147912693,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7075.380365068361,6381.34346713773,6676.733445187091,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70365.77361978716
t154,11151.210370125335,0.0,3219.822387597631,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6675.861600320819,7057.403880057277,645.3686490842437,0.0,1611.7572001211167,0.0,2366.157939357424,1330.1299504035983,641.7691418558951,70337.92330165383
t155,11153.399262320969,0.0,3220.191652800937,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9000.220122470373,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6674.572485915162,7059.926755490743,645.3686490842437,0.0,1613.087770755124,0.0,2365.6202719523367,1330.1299504035983,642.0331202882305,70345.45410117538
t156,11151.210370125335,0.0,3220.1338465139515,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5758.465970850954,6573.720367106103,7076.275375818058,6382.3831120703535,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1329.4353511065556,642.0331202882305,70354.20354545763
