region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
MA,MB_natural_gas_combined_cycle,4,1,11,5.890280212678767e8,0.0,9.265032499667658e7,0.0,1.990444246e8,1.0092393347797114e9,0.0,0.0,0.0,1.8899621e9,0.0,0.0,0.0,0.0,0.0,1.889962112e9,1.8899621056442647e9,6.3557353019714355
MA,MC_natural_gas_combined_cycle,5,1,12,3.767800075371799e8,0.0,5.926507549747659e7,0.0,1.426204264e8,7.231458505005703e8,0.0,0.0,0.0,1.3018113e9,0.0,0.0,0.0,0.0,0.0,1.301811328e9,1.301811359935227e9,-31.935226917266846
MA,MD_natural_gas_combined_cycle,6,1,13,4.301226093899337e8,0.0,6.765552420174691e7,0.0,1.5811174599999997e8,8.016933658272331e8,0.0,0.0,0.0,1.4575832e9,0.0,0.0,0.0,0.0,0.0,1.457583232e9,1.4575832454189138e9,-13.418913841247559
MA,MF_natural_gas_combined_cycle,7,1,14,4.630050959634119e8,0.0,7.28277281678229e7,0.0,1.694258516e8,8.590606700548424e8,0.0,0.0,0.0,1.5643194e9,0.0,0.0,0.0,0.0,0.0,1.56431936e9,1.564319345786077e9,14.21392297744751
MA,MH_natural_gas_combined_cycle,8,1,15,4.1760329387093276e8,0.0,6.568631626988204e7,0.0,1.517591772e8,7.694831672283051e8,0.0,0.0,0.0,1.404532e9,0.0,0.0,0.0,0.0,0.0,1.404531968e9,1.40453195456912e9,13.430880069732666
MA,MG_natural_gas_combined_cycle,9,1,16,4.3686281911458147e8,0.0,6.871571590568347e7,0.0,1.654763772e8,8.390351446564953e8,0.0,0.0,0.0,1.5100901e9,0.0,0.0,0.0,0.0,0.0,1.510090112e9,1.5100900568767602e9,55.12323975563049
MA,MJ_natural_gas_combined_cycle,10,1,17,4.620162299857317e8,0.0,7.267218590004927e7,0.0,1.670684528e8,8.471076229677665e8,0.0,0.0,0.0,1.5488645e9,0.0,0.0,0.0,0.0,0.0,1.548864512e9,1.5488644916535475e9,20.346452474594116
ME,MB_battery,4,0,18,1.2638899623665828e7,1.5779263470109755e7,3.1590795372673725e6,3.9437636360343667e6,25993.516406249997,0.0,30710.676945216106,0.0,4.277502e6,3.9855212e7,0.0,0.0,0.0,0.0,0.0,3.9855212e7,3.98552124604288e7,-0.46042879670858383
ME,MC_battery,5,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,MD_battery,6,0,20,3.159071090246835e7,3.943999599496278e7,7.896064637846332e6,9.857368964331854e6,79399.81874999999,0.0,93808.85978560246,0.0,6.9251195e6,9.588247e7,0.0,0.0,0.0,0.0,0.0,9.5882472e7,9.588246867814492e7,3.3218550831079483
ME,MF_battery,7,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,MH_battery,8,0,22,4.634403124397657e7,5.785904636005041e7,1.1583641387830133e7,1.446090329137563e7,336788.175,0.0,397906.63798689586,0.0,3.8361e7,1.6934331e8,0.0,0.0,0.0,0.0,0.0,1.69343312e8,1.6934331709621966e8,-5.0962196588516235
ME,MG_battery,9,0,23,2.6049264948704068e7,3.2521677287367977e7,6.510986107225613e6,8.128250631705467e6,119385.98437499999,0.0,141051.49751214214,0.0,1.9728622e7,9.319924e7,0.0,0.0,0.0,0.0,0.0,9.319924e7,9.319923845689027e7,1.543109729886055
ME,MJ_battery,10,0,24,1.2573576627724705e7,1.5697709791047236e7,3.142752123810888e6,3.923380654630904e6,40089.815625,0.0,47365.096266995126,0.0,5.888524e6,4.13134e7,0.0,0.0,0.0,0.0,0.0,4.13134e7,4.131339810910572e7,1.890894278883934
