Zone,1,2,3,4,5,6,7,8,9,10
t1,21.55,21.57,21.977743808534065,21.55,21.977743808534065,93.49060129800876,95.34628695282778,97.23880592780615,22.413977861417973,21.55
t2,21.55,21.57,21.977743808534065,22.413977861417973,21.977743808534065,93.49060129800876,95.34628695282777,97.23880592780615,22.413977861417973,22.413977861417973
t3,21.55,21.57,21.13058119367423,20.719325363455173,21.130581193674228,21.130581193674228,21.55,21.977743808534065,21.55,21.55
t4,21.55,21.57,21.977743808534065,21.55,21.55,21.55,21.977743808534065,21.55,21.55,21.55
t5,21.55,21.57,21.130581193674228,21.55,21.55,21.55,21.55,21.977743808534065,20.719325363455173,21.130581193674228
t6,21.837080226959447,21.57,22.2705222623907,21.837080226959447,22.2705222623907,21.837080226959447,21.55,21.977743808534065,22.71256764571124,22.71256764571124
t7,21.55,21.57,21.977743808534065,21.55,21.55,21.130581193674228,21.130581193674228,21.55,22.413977861417973,21.130581193674228
t8,21.55,21.57,21.130581193674228,21.55,21.55,21.55,21.130581193674228,21.550000000000004,20.719325363455173,21.55
t9,21.55,21.57,21.977743808534065,20.719325363455177,21.130581193674235,21.550000000000015,21.130581193674228,21.55,22.413977861417973,20.719325363455184
t10,21.55,21.57,21.977743808534065,21.55,21.130581193674228,20.719325363455173,21.130581193674228,21.55,21.55,21.55
t11,21.977743808534065,21.708943183934398,21.977743808534065,21.55,21.55,21.130581193674228,21.130581193674228,21.55,21.55,21.130581193674228
t12,21.977743808534065,22.249872728535905,21.977743808534065,21.55,21.55,21.55,21.130581193674228,21.130581193674228,21.55,9.211617471219908
t13,22.413977861417973,22.69150824131094,21.977743808534065,21.55,21.977743808534065,21.55,21.977743808534065,21.130581193674228,21.55,21.55
t14,22.85887068066814,23.14190973349287,22.413977861417973,22.85887068066814,22.413977861417973,21.977743808534065,21.55,21.130581193674228,21.55,21.55
t15,24.31753051676245,24.61863072860807,24.800206763508776,24.317530516762453,23.8442483997262,24.31753051676245,24.800206763508772,25.292463603112274,24.806575334895058,23.380177578308647
t16,23.850371485696176,24.145687323872664,24.323775139257375,21.130581193674228,21.55,21.13058119367423,20.719325363455173,21.130581193674228,24.806575334895058,21.977743808534065
t17,21.977743808534065,22.249872728535905,21.977743808534065,21.55,21.55,21.977743808534065,21.55,21.130581193674228,22.413977861417973,21.977743808534065
t18,24.80657533489506,25.113730910719365,24.323775139257375,23.850371485696183,24.32377513925738,23.850371485696183,23.386181493169175,21.55,24.806575334895058,21.55
t19,22.413977861417976,22.69150824131095,22.858870680668144,21.550000000000004,21.97774380853407,21.550000000000004,21.130581193674228,21.55,23.312594133277734,22.413977861417976
t20,21.55,21.57,21.977743808534065,21.55,21.550000000000004,21.130581193674228,21.55,21.977743808534065,21.55,21.13058119367423
t21,21.55,21.57,21.550000000000004,21.130581193674228,21.55,25.292463603112278,25.794491199808533,25.292463603112274,21.55,21.55
t22,21.55,21.57,21.977743808534065,21.55,21.55,21.55,21.130581193674228,21.55,21.55,21.130581193674228
t23,21.55,21.57,21.130581193674235,20.719325363455177,21.55,21.977743808534065,21.55,21.130581193674228,21.55,21.55
t24,21.55,21.57,21.130581193674235,21.55,21.55,21.55,21.55,21.130581193674228,20.719325363455177,21.130581193674228
t25,21.837080226959447,21.57,23.163387143918385,22.71256764571124,22.2705222623907,22.71256764571124,23.163387143918385,25.292463603112274,23.623154913546625,19.512022302280435
t26,21.55,21.57,21.977743808534065,21.55,21.130581193674228,21.130581193674228,21.55,21.130581193674228,22.413977861417973,21.55
t27,21.55,21.57,21.977743808534065,21.55,21.55,21.130581193674228,20.719325363455173,21.130581193674228,21.55,21.130581193674228
t28,21.55,21.57,22.85887068066814,22.413977861417973,21.977743808534065,24.31753051676245,24.800206763508772,25.292463603112274,24.806575334895058,21.55
t29,21.55,21.57,22.85887068066814,22.413977861417973,21.977743808534065,21.977743808534065,21.55,25.292463603112274,23.31259413327773,22.413977861417973
t30,21.55,21.57,21.977743808534065,21.55,21.550000000000004,21.130581193674228,21.55,25.29246360311227,21.55,21.97774380853407
t31,21.55,21.57,21.977743808534065,21.55,21.977743808534065,21.55,17.968350358821347,18.32500235954323,21.55,21.55
t32,21.55,21.57,21.13058119367423,21.130581193674228,21.55,21.55,21.55,21.977743808534065,20.719325363455177,21.55
t33,21.55,21.57,21.13058119367423,21.55,21.55,21.130581193674228,21.130581193674228,21.55,20.719325363455177,21.130581193674228
t34,21.977743808534065,21.708943183934398,22.413977861417973,21.977743808534065,21.55,21.977743808534065,22.413977861417973,21.977743808534065,21.977743808534065,21.977743808534065
t35,21.55,21.81313762681043,21.977743808534065,21.55,21.130581193674228,21.55,17.61335428114721,17.96296,21.55,21.550000000000004
t36,21.550000000000004,21.816832586507935,21.977743808534065,21.55,21.130581193674228,20.719325363455173,21.13058119367423,21.55,21.55,21.55
t37,21.977743808534065,22.249872728535905,21.977743808534065,21.55,21.55,0.0,0.0,0.0,22.413977861417973,21.130581193674228
t38,126.60762492877298,128.17528339890615,129.12064709473518,126.60762492877298,25.298958583639145,24.80657533489505,21.55,21.55,131.6835499879456,25.801115098558466
t39,104.94117337968555,106.24055735760102,129.12064709473518,126.60762492877298,21.55,21.55,21.55,21.130581193674228,131.6835499879456,21.55
t40,21.977743808534065,22.249872728535905,21.977743808534065,21.977743808534065,21.55,21.977743808534065,21.55,24.80657533489505,21.55,21.55
t41,21.977743808534065,22.249872728535905,21.55,21.55,21.55,21.977743808534065,21.55,21.55,21.130581193674228,21.55
t42,21.977743808534065,22.249872728535905,21.550000000000004,21.13058119367423,21.55,21.55,21.977743808534065,21.55,21.130581193674228,21.55
t43,21.55,21.57,21.550000000000004,21.55,21.977743808534065,21.55,21.55,21.130581193674228,21.130581193674228,21.55
t44,21.55,21.57,21.977743808534065,21.55,21.977743808534065,21.55,21.977743808534065,22.413977861417973,22.413977861417973,22.413977861417973
t45,21.55,21.616274894404143,21.977743808534065,21.55,21.55,21.55,21.130581193674228,21.55,21.55,21.55
t46,21.55,21.57,21.550000000000004,20.719325363455173,21.130581193674228,20.719325363455173,21.130581193674228,21.55,21.55,20.719325363455173
t47,21.55,21.57,21.977743808534065,21.55,21.130581193674228,21.55,21.130581193674228,20.719325363455173,21.55,20.719325363455173
t48,21.55,21.57,21.977743808534065,22.413977861417973,21.977743808534065,22.413977861417973,21.55,21.55,21.55,21.55
t49,21.55,21.57,21.977743808534065,21.55,21.977743808534065,21.55,21.130581193674228,21.55,21.55,21.55
t50,21.55,21.57,21.977743808534065,21.55,21.977743808534065,21.55,21.130581193674228,21.55,22.413977861417973,21.55
t51,21.55,21.57,21.977743808534065,21.55,21.977743808534065,21.977743808534065,21.55,85.16542146235834,21.55,22.413977861417973
t52,21.55,21.57,21.977743808534065,21.55,21.977743808534065,21.55,21.55,85.16542146235834,22.413977861417973,21.55
t53,21.55,21.57,21.550000000000004,21.55,21.977743808534065,21.55,21.55,21.130581193674228,21.130581193674228,22.413977861417973
t54,21.55,21.57,21.977743808534065,21.55,21.977743808534065,21.55,21.55,25.29246360311227,22.413977861417973,21.55
t55,21.55,21.57,21.977743808534065,21.977743808534065,21.55,21.55,21.130581193674228,21.55,21.55,17.96296
t56,21.55,21.57,21.977743808534065,21.55,21.55,21.130581193674228,-45.4476810683995,-45.4476810683995,21.55,21.55
t57,21.550000000000004,21.57,25.980349757064495,20.719325363455173,21.130581193674228,21.55,21.55,21.977743808534065,26.496031137673945,21.55
t58,21.55000000000001,21.57,25.980349757064495,20.719325363455177,21.13058119367423,20.719325363455173,20.31607363668878,19.920670232794283,26.496031137673945,17.96296
t59,21.977743808534065,22.249872728535905,25.980349757064495,21.55,21.55,21.977743808534065,21.55,21.130581193674228,26.496031137673945,21.130581193674228
t60,22.413977861417973,22.69150824131094,22.85887068066814,21.55,21.977743808534065,22.413977861417973,22.85887068066814,23.31259413327773,23.31259413327773,25.292463603112274
t61,21.977743808534065,22.249872728535905,21.550000000000004,21.130581193674228,21.55,20.719325363455173,20.31607363668878,20.719325363455173,21.13058119367423,21.55
t62,23.838244484865683,24.133410166244108,23.374290515179176,23.838244484865683,24.311407430792485,24.79396214101385,25.286095031725992,25.78799621928166,21.55,21.55
t63,21.55,21.81683258650793,21.130581193674228,20.719325363455173,21.55,21.977743808534065,21.55,21.977743808534065,20.719325363455173,21.55
t64,22.413977861417973,22.139841839931872,22.85887068066814,21.55,21.977743808534065,21.55,21.55,21.55,23.31259413327773,21.55
t65,21.55,21.57,21.13058119367423,20.719325363455177,21.130581193674235,21.550000000000015,21.130581193674242,21.55000000000002,20.719325363455173,21.55
t66,21.55,21.57,21.977743808534065,21.55,21.977743808534065,22.413977861417973,21.977743808534065,21.55,21.55,21.55
t67,21.977743808534065,21.708943183934398,22.413977861417973,21.55,21.55,21.130581193674228,21.55,21.977743808534065,22.85887068066814,21.55
t68,21.977743808534065,21.708943183934398,25.286095031725992,21.130581193674228,21.55,21.55,21.977743808534065,21.55,25.78799621928166,21.130581193674228
t69,21.55,21.57,21.977743808534065,21.55,21.55,21.130581193674228,21.55,26.808764013962634,21.55,21.55
t70,21.55,21.57,21.977743808534065,21.55,21.977743808534065,22.413977861417973,22.85887068066814,22.413977861417973,21.55,21.55
t71,21.55,21.57,21.977743808534065,21.55,21.55,21.977743808534065,22.413977861417973,26.80876401396263,22.413977861417973,21.130581193674228
t72,24.800206763508772,24.496885770857855,25.292463603112274,24.800206763508772,25.292463603112274,24.800206763508772,21.55,21.55,25.794491199808533,25.794491199808533
t73,21.55,21.57,21.13058119367423,21.55,24.80020676350876,25.292463603112264,25.794491199808526,26.306483492384142,20.719325363455177,25.292463603112264
t74,21.55,21.57,21.977743808534065,21.130581193674228,21.55,21.977743808534065,21.55,21.977743808534065,25.78799621928166,21.977743808534065
t75,21.55,21.57,21.977743808534065,21.55,21.977743808534065,22.413977861417973,21.977743808534065,22.413977861417973,22.413977861417973,21.55
t76,21.55,21.57,21.977743808534065,21.55,21.55,21.55,21.55,21.55,21.55,21.55
t77,21.55,21.57,21.13058119367423,20.719325363455173,21.977743808534065,22.413977861417973,21.977743808534065,21.55,21.55,21.55
t78,21.55,21.57,21.550000000000004,21.130581193674228,21.55,21.977743808534065,21.55,21.977743808534065,21.97774380853407,21.130581193674228
