Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,2.7191683007839058e7,7.774340638804346e6,0.0,1.7799617734398168e7,1.2753882316661723e7,1.4139198661972966e7,1.5150966684200563e7,1.3571118126016537e7,1.4797783167925056e7,1.4940154777074832e7,1.3811874511489326e8
t1,3079.9253085434675,743.5076022729141,0.0,1338.1138696580374,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2149.279573076559,17622.809759707052
t2,3112.8663437882196,707.4725503170629,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,19234.226092355708
t3,2218.5697550592545,689.4550243391373,0.0,1338.1138696580374,855.9432415628204,977.1233430275605,1209.2433685454523,2027.100025569821,1239.0693820831405,1422.8955041234565,11977.51351396868
t4,2199.5538158780937,679.4180901234555,0.0,1636.0242354979305,1088.7030867681715,2032.8797262324101,2247.4862043508365,1383.3927679998721,1822.6551659059664,2097.560420349403,15187.67351310614
t5,2247.5174445898683,677.5904674396199,0.0,2041.5639045660669,1175.3562375014417,1068.284719994609,1458.515623815521,2027.100025569821,992.4352938877954,1049.5771050421183,12737.940822406861
t6,3543.6068509509396,996.3259908588033,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2052.4962104733,2027.100025569821,2120.588234802982,2242.686121884868,19758.830046182633
t7,2910.0223266589655,805.8950028843884,0.0,2558.583724825528,1418.0502336106806,977.1233430275605,1051.8235436361915,1793.5040590241558,2120.588234802982,1049.5771050421183,14685.16757351257
t8,3128.9560277211967,904.3240799860191,0.0,2088.0982266706815,1197.3569693973877,1439.1025442134792,1051.8235436361915,948.6828119666761,992.4352938877954,1828.9815748022547,13579.761072281683
t9,2835.713646531362,957.0420263658757,0.0,1338.1138696580374,855.9432415628204,977.1233430275605,1051.8235436361915,1964.5331194127182,2120.588234802982,1049.5771050421183,13150.458130039666
t10,3072.325359217038,994.0780519871672,0.0,2273.851901023754,855.9432415628204,977.1233430275605,1051.8235436361915,1747.6341676059733,1624.609743683949,1688.9273777885771,14286.316729533033
t11,3543.6068509509396,1023.1062882849362,0.0,2474.5729074481874,1577.9930287527427,977.1233430275605,1051.8235436361915,1227.7620968737283,1810.4332413448728,1049.5771050421183,14735.998405361277
t12,3543.6068509509396,1023.1062882849362,0.0,2249.671429769941,1508.7522590350836,2068.701198951061,1051.8235436361915,948.6828119666761,1861.6520642917017,1049.5771050421183,15305.573551928652
t13,3543.6068509509396,1023.1062882849362,0.0,2558.494056839486,1828.9385503479068,1218.3032429874106,2247.4862043508365,948.6828119666761,2102.359231852831,1192.3954866869642,16663.37272426799
t14,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,1385.0296767028376,948.6828119666761,1288.7247291280955,2043.950066147842,17009.127034823243
t15,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,19980.6003374863
t16,3543.6068509509396,1023.1062882849362,0.0,1338.1138696580374,1368.405753360139,977.1233430275605,1051.8235436361915,948.6828119666761,2120.588234802982,2242.686121884868,14614.13681757233
t17,3543.6068509509396,1023.1062882849362,0.0,2510.649487332378,1684.8551681419292,2087.870391084531,1322.2586801971156,948.6828119666761,2120.588234802982,2242.686121884868,17484.304034646353
t18,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,1244.3546447262515,2120.588234802982,1116.568630828332,18071.737465586197
t19,3543.6068509509396,1023.1062882849362,0.0,1338.1138696580374,1828.9385503479068,2087.870391084531,1051.8235436361915,1032.378563645434,2120.588234802982,2242.686121884868,16269.112414295829
t20,3467.339694177887,1003.5906174782891,0.0,1338.1138696580374,1828.9385503479068,977.1233430275605,1282.934463719553,2027.100025569821,1227.4218612733118,1049.5771050421183,14202.139530294484
t21,3486.121927782414,1020.6427679170107,0.0,1338.1138696580374,1192.5594166448075,2087.870391084531,2247.4862043508365,2027.100025569821,1253.3016168202705,1663.8052052786518,16317.00142510638
t22,3358.031915827103,995.4860954957193,0.0,1338.1138696580374,1136.3571690275849,1287.114701280128,1051.8235436361915,1794.9571028106761,1331.0149721843188,1049.5771050421183,13342.476474961879
t23,3008.565263497658,908.0744305516879,0.0,1338.1138696580374,1814.3778352544998,2087.870391084531,2247.4862043508365,948.6828119666761,2060.2102381944783,1432.9771826908386,15846.358227249244
t24,2671.949778694301,818.9142850694177,0.0,2070.4407516890687,1101.2735379561957,1344.891761435022,2078.177104039809,948.6828119666761,992.4352938877954,1049.5771050421183,13076.342429780405
t25,3543.6068509509396,799.4601342352379,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,1049.5771050421183,18563.845166593852
t26,2882.8006751122216,718.8169185253863,0.0,2580.089394997925,855.9432415628204,977.1233430275605,1757.6442472039846,948.6828119666761,2120.588234802982,1636.7877109667497,14478.476578166305
t27,2258.269698262029,700.7993925474608,0.0,2758.464222414345,1527.3343067105995,977.1233430275605,1051.8235436361915,948.6828119666761,2120.588234802982,1049.5771050421183,13392.662658409963
t28,2874.4080359238583,693.7925768893786,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,1808.7541158082408,18548.155804987036
t29,3300.584258023578,702.8297349594634,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,1526.6351725511795,2027.100025569821,2120.588234802982,2242.686121884868,18696.45015943381
t30,2441.2952255142923,736.2630630388371,0.0,1821.2753046867033,1828.9385503479068,977.1233430275605,1518.969928628683,2027.100025569821,1897.9811607713161,2242.686121884868,15491.63272346999
t31,3525.068486361127,832.1889031487917,0.0,1744.5863510129857,1828.9385503479068,1748.9297946663016,1051.8235436361915,948.6828119666761,2120.588234802982,2242.686121884868,16043.492797827828
t32,3159.9938217026784,913.9401820080218,0.0,1338.1138696580374,1309.1724018779148,1963.2981108301992,2112.6825696300925,2027.100025569821,992.4352938877954,1614.5348070019313,15431.271082166493
t33,3338.131358713966,964.0488420239578,0.0,2375.847495322995,1362.2749605160393,977.1233430275605,1051.8235436361915,1868.4788049155695,992.4352938877954,1049.5771050421183,13979.740747086194
t34,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1772.4923135487265,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,19924.15410068712
t35,3312.792171894366,1023.1062882849362,0.0,1338.1138696580374,855.9432415628204,1969.960402302166,1051.8235436361915,948.6828119666761,1172.9357634470828,1049.5771050421183,12722.935197794397
t36,3543.6068509509396,1023.1062882849362,0.0,1459.5386077918852,855.9432415628204,977.1233430275605,1051.8235436361915,1758.914709289602,2120.588234802982,1281.0188166145483,14071.663635961468
t37,3543.6068509509396,1023.1062882849362,0.0,1504.5436743380462,1107.6986836870274,977.1233430275605,1051.8235436361915,948.6828119666761,2120.588234802982,1049.5771050421183,13326.750535736477
t38,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,1776.3553069655068,1076.162197146245,2120.588234802982,2242.686121884868,18558.531611677394
t39,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1591.4075097923078,1906.1309192058102,1543.142874298354,948.6828119666761,2120.588234802982,1824.0093440691678,17359.892503580653
t40,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1755.9088570788415,2087.870391084531,1896.7489233870808,2027.100025569821,1846.6533151409162,1739.8701305007223,18780.08245220727
t41,3543.6068509509396,1023.1062882849362,0.0,2414.4729942217514,1795.8467205712182,2087.870391084531,2067.2153689520405,1080.0425767353759,992.4352938877954,2053.0500232209656,17057.646507909554
t42,3543.6068509509396,1023.1062882849362,0.0,1338.1138696580374,1133.735583313823,1677.7431328235532,2247.4862043508365,1381.173551738785,992.4352938877954,2055.97537574874,15393.376150757444
t43,3519.616813355222,1015.7658147383739,0.0,2269.607216034747,1828.9385503479068,977.1233430275605,1662.4154527104834,948.6828119666761,992.4352938877954,2045.2024069783108,15259.787703047075
t44,3475.3025209482407,1004.28812909765,0.0,1915.459760315459,1828.9385503479068,1395.632458496911,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,18257.482005814672
t45,3498.895018506036,1023.1062882849362,0.0,1534.0526858398762,1776.8570847405995,1527.802857709584,1051.8235436361915,1674.934620019464,1245.8137473722397,1877.6899527441544,15210.975798853084
t46,2944.47397552446,989.3593680993997,0.0,1338.1138696580374,855.9432415628204,977.1233430275605,1051.8235436361915,1794.2013637906878,1338.6375301016158,1049.5771050421183,12339.253340442892
t47,3018.240039572284,905.1027543480088,0.0,2479.4111382260025,855.9432415628204,1845.885843888616,1051.8235436361915,948.6828119666761,1838.9881935553558,1049.5771050421183,13993.654671798076
t48,3297.0233875189456,823.4278144583806,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,1544.0817392404413,1693.570905837912,2120.588234802982,2242.686121884868,18497.40481538545
t49,2884.8061840842047,768.198286020442,0.0,1480.0895230080378,1828.9385503479068,1476.8611521578002,1051.8235436361915,1271.7064598900902,1337.6718953996751,2242.686121884868,14342.781716429217
t50,2375.0342370937187,734.1651813954712,0.0,1338.1138696580374,1828.9385503479068,2007.836701814719,1051.8235436361915,1587.1722267081973,2120.588234802982,2220.465268005999,15264.137813463221
t51,2890.0949003896494,715.8139975290655,0.0,1759.4439888873458,1828.9385503479068,2087.870391084531,2095.6702956636104,2027.100025569821,2120.588234802982,2242.686121884868,17768.20650615978
t52,2289.9629302306303,704.9383191364236,0.0,2151.9120347005332,1828.9385503479068,1936.5188002378575,2002.2020420645529,2027.100025569821,2120.588234802982,2194.782001752237,17256.94293884294
t53,3120.7046684960064,700.5224227871477,0.0,1454.177887784989,1828.9385503479068,2087.870391084531,1491.2736124287135,948.6828119666761,992.4352938877954,2242.686121884868,14867.291760668633
t54,2510.083453926121,732.1597256130839,0.0,1744.4197510519748,1828.9385503479068,977.1233430275605,2196.846146851676,2027.100025569821,2120.588234802982,1651.8178590703255,15789.07709026145
t55,2876.7446238447465,832.2539760743166,0.0,2859.2176702094816,1032.502046087183,1701.313241611163,1051.8235436361915,1292.6593486140787,1905.1950404986383,1049.5771050421183,14601.28659561792
t56,3543.6068509509396,930.6830531759474,0.0,1881.379558816717,1430.0425329680172,977.1233430275605,1051.8235436361915,948.6828119666761,2120.588234802982,1784.6343008686106,14668.564230213642
t57,3543.6068509509396,977.0614996746821,0.0,1338.1138696580374,855.9432415628204,1476.4404994975516,1792.5672846855084,2027.100025569821,2120.588234802982,1998.422782885346,16129.844289287686
t58,3543.6068509509396,1003.4204728646101,0.0,1338.1138696580374,855.9432415628204,977.1233430275605,1051.8235436361915,948.6828119666761,2120.588234802982,1049.5771050421183,12888.879473511935
t59,3543.6068509509396,1023.1062882849362,0.0,2846.249298846853,1100.4477674197476,2087.870391084531,1620.1067562254693,948.6828119666761,2120.588234802982,1049.5771050421183,16340.23550462425
t60,3543.6068509509396,1023.1062882849362,0.0,2021.2910202469577,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,19142.673687523777
t61,3543.6068509509396,1023.1062882849362,0.0,1338.1138696580374,1407.679048961704,977.1233430275605,1051.8235436361915,948.6828119666761,992.4352938877954,1947.1138484607702,13229.68489883461
t62,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,1420.746319048004,1997.7180600125098,19035.790359858966
t63,3427.6396389509637,1023.1062882849362,0.0,1338.1138696580374,1320.6934620706986,2087.870391084531,2053.7399476367364,2027.100025569821,992.4352938877954,1992.8670275053735,16263.565944648892
t64,3543.6068509509396,1023.1062882849362,0.0,1338.1138696580374,1828.9385503479068,977.1233430275605,1147.7386135134236,1997.5876118928825,2120.588234802982,1985.2083819699928,15962.011744448662
t65,3535.9638487916586,1020.4370251770955,0.0,1338.1138696580374,855.9432415628204,2087.870391084531,1051.8235436361915,2027.100025569821,992.4352938877954,1204.9630761439241,14114.650315511873
t66,3533.2949450469337,1019.7697094001352,0.0,2276.8854712140583,1828.9385503479068,2087.870391084531,2247.4862043508365,1293.5445022679216,1348.6753824564842,1080.9326698814357,16717.39782605024
t67,3543.6068509509396,1023.1062882849362,0.0,2789.0768693145274,1028.9553023665226,977.1233430275605,2141.044072547549,2027.100025569821,2120.588234802982,2211.499469652427,17862.100456517263
t68,3543.6068509509396,1023.1062882849362,0.0,1338.1138696580374,1586.6674269544944,1735.1622644158551,2247.4862043508365,1232.3784324803657,2120.588234802982,1049.5771050421183,15876.686676940566
t69,3436.772605305014,1009.3148482008463,0.0,2668.5237941186842,1668.5324589270128,977.1233430275605,2114.5564690045708,2027.100025569821,1420.0411426312623,1604.7912188820492,16926.75590566682
t70,3417.764053104434,988.9491206376368,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,19820.600371992496
t71,3208.692414042507,909.8287590825686,0.0,1976.0236710212582,1193.4826526986587,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,1049.5771050421183,16820.64945769528
t72,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,1652.7124926815438,1130.161765069237,2120.588234802982,2242.686121884868,18488.888365316423
t73,3258.528262442574,761.3680807554824,0.0,2036.4377331242708,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,992.4352938877954,2242.686121884868,17482.850663448087
t74,2945.2870955306794,724.8227605180283,0.0,1338.1138696580374,969.9225415914644,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,16703.877244991247
t75,2428.270652789342,700.9556145438785,0.0,2087.532773024669,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,1426.7243532913453,16955.466799805312
t76,2550.897629178997,686.4351814881524,0.0,2111.779007129795,1609.098689912199,1294.935404688932,1905.9154423097982,1608.2464082079834,2120.588234802982,1515.1639580172873,15403.059955736126
t77,2277.997419422289,680.243709073436,0.0,1338.1138696580374,1828.9385503479068,2087.870391084531,2247.4862043508365,1410.0574929919237,1719.245165844143,1569.0218198606701,15158.974622633774
t78,2433.6260468014775,705.1303205633969,0.0,1338.1138696580374,855.9432415628204,2087.870391084531,2038.2393357215572,2027.100025569821,2120.588234802982,1049.5771050421183,14656.18857080674
t79,2985.792159557444,809.2315817691896,0.0,1983.029204264573,855.9432415628204,1951.9918093589351,2247.4862043508365,2027.100025569821,2120.588234802982,2158.0097138377528,17139.172175074353
t80,3543.6068509509396,905.6587115399395,0.0,1630.084479432649,855.9432415628204,977.1233430275605,1410.236622531505,2027.100025569821,2120.588234802982,1129.7021014886552,14600.043610906872
t81,3308.773417521999,955.7073948119552,0.0,2334.4891696988575,1406.1228039466796,2087.870391084531,2247.4862043508365,2027.100025569821,1925.9898650022815,2242.686121884868,18536.225393871828
t82,3410.191759821524,984.7356311097243,0.0,1338.1138696580374,855.9432415628204,1510.2129210106673,1997.3761470772115,948.6828119666761,1303.9677399394175,1508.3529596695823,13857.577081815662
t83,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2247.4862043508365,2027.100025569821,2120.588234802982,2242.686121884868,19980.6003374863
t84,3543.6068509509396,1023.1062882849362,0.0,2859.2176702094816,1828.9385503479068,2087.870391084531,2105.6814397712897,948.6828119666761,2120.588234802982,2242.686121884868,18760.37835930361
t85,3543.6068509509396,1021.4379988425358,0.0,1681.1338012087426,855.9432415628204,977.1233430275605,1051.8235436361915,948.6828119666761,1079.0608097310298,1049.5771050421183,12208.389505968618
t86,3543.6068509509396,1023.1062882849362,0.0,1725.5970031459426,1828.9385503479068,1130.5234648450353,1152.8492645506685,948.6828119666761,1971.038752830048,2242.686121884868,15567.029108807023
