Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Small_Electrolyzer_1.0,1,0,1.3087960082234812e-5,20.609656338381786,20.609643250421705,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_1.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_1.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_1.0,1,0,0.0,0.0,0.0,0,0.0,2.0149028974299874,2.0149028974299874,0,0.0,0.7471612940734571,0.7471612940734571
Small_Electrolyzer_2.0,2,0,1.3089259614063462e-5,102.74416971579011,102.7441566265305,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_2.0,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_2.0,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_2.0,2,0,0.0,0.0,0.0,0,0.0,125.6099814793676,125.6099814793676,0,0.0,5.69528532718098,5.69528532718098
Small_Electrolyzer_3.0,3,0,1.3089335971401493e-5,0.05300609208870219,0.052993002752730785,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_3.0,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_3.0,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_3.0,3,0,0.0,0.0,0.0,0,0.0,1.4693451750012874,1.4693451750012874,0,0.0,0.5834084004450296,0.5834084004450296
Small_Electrolyzer_4.0,4,0,1.3087857727409223e-5,0.19321715901345976,0.19320407115573235,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_4.0,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_4.0,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_4.0,4,0,0.0,0.0,0.0,0,0.0,1.489965819736878,1.489965819736878,0,0.0,0.6838316479299609,0.6838316479299609
