,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,14137.83966484649,0.0,0.0,282.1157480425188,-282.11574804251876,0.0,-9167.895012252435,0.0,20.227917391113984,-4949.716735156999,69475.86845701997,0.0,0.0,2298.3352827449453,-2298.335282744934,0.0,17994.24286448319,0.0,1537.7382035572084,-85932.3731179,19.42791526674141,0.0,0.0,157.18943151482617,-157.189431514826,0.0,2521.8545224282766,0.0,774.1992941150527,-1767.083143534,106.63969781666775,0.0,0.0,227.96201704749114,-227.96201704749083,0.0,2222.315851722336,0.0,979.3962879790543,-1349.5592615139994,57220.748924456195,0.0,0.0,818.2422036976677,-818.2422036976675,0.0,-22737.912381678452,0.0,11.299291413780894,-34471.53725131799,1151.9286845734298,0.0,0.0,202.27141191684092,-202.27141191684103,0.0,11095.552992699972,0.0,10561.484137334446,-1685.9975398930003,115120.25894016676,0.0,0.0,292.7937659796081,-292.793765979608,0.0,-31094.93333122096,0.0,15346.949787859663,-68678.37582104001,39.845552548753986,0.0,0.0,182.97497000218,-182.97497000218007,0.0,62795.96140130287,0.0,47407.443674300426,-15428.363279546002,52187.62772776627,0.0,0.0,190.3927504404139,-190.3927504404141,0.0,-46125.56081025891,0.0,7.617315480503532,-6054.449601981,12.979707938674741,0.0,0.0,1807.93716087476,-1807.937160874763,0.0,12496.373902777788,0.0,39.4452298215078,-12469.908380848998
t1,20.60820796949449,0,0,0.2546056816687315,-0.14089753904449465,0.0,-8.501371971918907,0,0.0027846101451107262,-12.21775953,102.74145633064946,0,0,0.5859552290954888,-0.18342311366199793,0.0,108.97214671653236,0,0.0027705625614134286,-212.1133646,0.05033276107463221,0,0,0.315247684483478,-0.2051162389174279,0.0,4.204134636941438,0,0.0027741025273065613,-4.361824741,0.19059935646897108,0,0,0.3201919772425916,-0.2080036433050065,0.0,3.0310862087690715,0,0.0026548801209309845,-3.331219019,85.12974040935735,0,0,0.2007486653332653,-0.19738112419987255,0.0,-0.041533873702931594,0,0.002876016733144062,-85.08869806,0.0013483531675677564,0,0,0.06986100128595299,-0.023864963220592658,0.0,14.28220844064711,0,10.16787780782533,-4.161675024,120.75588528903047,0,0,0.5013726057993075,-0.046827984369519744,0.0,48.31728134944685,0,0.003690859850673161,-169.5240204,0.017893078648980917,0,0,0.21335615035284974,-0.044866868979208094,0.0,37.900435370114295,0,0.003823780129902562,-38.08299395,140.25853936741052,0,0,0.29902779270383545,-0.22754838303467903,0.0,-125.38272844336677,0,0.0026352636585522185,-14.94465507,0.08074854629354723,0,0,10.334501858632777,-0.051496527278872724,0.0,20.419905027589117,0,0.0032425451818633654,-30.78041636
t2,20.606821871068306,0,0,0.2034047516456657,-0.15709556494236745,0.0,-8.432536949872123,0,0.00283457784478837,-12.21775953,102.74134706166839,0,0,0.5823564488294442,-0.18249596596298406,0.0,108.974938710773,0,0.002781655253969471,-212.1133646,0.050402458707630556,0,0,0.2649539235601453,-0.23055882989596985,0.0,4.279780025071384,0,0.0027528363881456665,-4.361824741,0.190778667856272,0,0,0.2697348823129503,-0.23544222469783005,0.0,3.10878082532441,0,0.002633131741096319,-3.331219019,85.12943518937574,0,0,0.19713512916125508,-0.18221742787071196,0.0,-0.052721685206292127,0,0.0029331454056344248,-85.08869806,0.0012005596330858213,0,0,0.048601226035071464,-0.02799911718450545,0.0,20.109211578323084,0,15.969339222752005,-4.161675024,143.7398869431481,0,0,0.4378110548875941,-0.04762193732001753,0.0,25.39765973350362,0,0.003715394165849003,-169.5240204,0.08085687309744796,0,0,0.17437470088025137,-0.12781299992249187,0.0,37.958376714649425,0,0.0028013386976550605,-38.08299395,140.25853296509382,0,0,0.2596919626912546,-0.2468854906556571,0.0,-125.32402595606997,0,0.002658411006857472,-14.94465507,0.08089281317661526,0,0,11.127270530497652,-0.051314213315934366,0.0,19.626811957133913,0,0.003244727437554066,-30.78041636
t3,20.608168517953928,0,0,0.18931265477769668,-0.21208124338940954,0.0,-8.364887221030317,0,0.002753178257194397,-12.21775953,102.74153826908967,0,0,0.5809629002367743,-0.22636674550809696,0.0,109.01995531729362,0,0.002725141057523525,-212.1133646,0.05042759945610561,0,0,0.23552704519601225,-0.25084742640511143,0.0,4.329464245299709,0,0.0027467224912051205,-4.361824741,0.19097688040642988,0,0,0.32641048588113925,-0.24825065586267378,0.0,3.064660974027082,0,0.002578665397279065,-3.331219019,85.12928300049066,0,0,0.25621389932415195,-0.18892066676903138,0.0,-0.10502356434495497,0,0.002854608646297906,-85.08869806,0.001207969222034401,0,0,0.0383310511238822,-0.03311067614584853,0.0,22.981146349139202,0,18.825899669284514,-4.161675024,156.07216321011376,0,0,0.18942373128033216,-0.04963686066604722,0.0,13.315809108235571,0,0.0037387889104595405,-169.5240204,0.08059093798893739,0,0,0.15102872139495646,-0.1776551902573169,0.0,38.031772230602215,0,0.002742749721842064,-38.08299395,140.25853045509166,0,0,0.24955009071259635,-0.25205376829864945,0.0,-125.30869767141229,0,0.002674036038878885,-14.94465507,0.08076575475684096,0,0,11.771204897373584,-0.0512395694317731,0.0,18.98292786963714,0,0.003242592281089972,-30.78041636
t4,20.608162836913,0,0,0.1740009985174059,-0.3525565870173922,0.0,-10.652734640999032,0,0.0026649833592714014,-9.774207624,102.74148729382955,0,0,0.12500370563125646,-5.312092277902515,0.0,72.13905173550528,0,0.002758757007802435,-169.6906917,0.050360714489297645,0,0,0.205879553061123,-0.27179118715267014,0.0,3.507775189670065,0,0.002764477013033248,-3.489459793,0.19072647011269425,0,0,0.3136059905352524,-0.24740856275807305,0.0,2.4106581094656603,0,0.002606792300825983,-2.664975215,85.12912928832097,0,0,0.111308030563906,-1.3224930067575607,0.0,-15.844081676626434,0,0.002904185445966557,-68.07095845,0.0012183869324116376,0,0,0.031972056028284485,-0.04054121060811512,0.0,23.761882368962418,0,20.42519158226027,-3.329340019,190.532304197338,0,0,0.04157405217263443,-0.5778256054593941,0.0,-54.37294780335474,0,0.003888540642166072,-135.6192163,0.08085870919443955,0,0,0.12962946121922747,-0.31602019588718755,0.0,30.574579632024367,0,0.0026524465437670433,-30.46639516,140.25852858519775,0,0,0.24506956782437578,-0.25367896759798875,0.0,-128.2915134789878,0,0.002681646379351388,-11.95572406,0.0804703007292198,0,0,6.875052208234697,-0.05127975608403654,0.0,17.72332956481173,0,0.0032392276369026876,-24.62433309
t5,20.607663621949136,0,0,0.11274348049442162,-0.34187731732344695,0.0,-13.045057602424349,0,0.0028164646410363137,-7.330655718,102.74133636921289,0,0,0.12241167364197596,-4.945904813431913,0.0,29.352982190557228,0,0.0028066199233539183,-127.2680188,0.05037662944554962,0,0,0.17561086854886707,-0.3165686553325794,0.0,2.7104253818273056,0,0.0027493794345314253,-2.617094845,0.1906640018941301,0,0,0.25894904414352926,-0.23738645718910764,0.0,1.7891485959752038,0,0.002643772769046131,-1.998731412,85.12975717876242,0,0,0.09725469340783602,-1.623627296046871,0.0,-32.54716103708635,0,0.0030046989824109244,-51.05321884,0.0012397070340643402,0,0,0.027146389245098303,-0.053852575034053184,0.0,23.86364356271192,0,21.34117206990228,-2.497005014,199.89130829779353,0,0,0.04540434625638947,-0.5775451143346677,0.0,-97.64113998033098,0,0.003615349334131877,-101.7144122,0.08098481817271488,0,0,0.09599649954287472,-0.26392673980997233,0.0,22.93954914786576,0,0.0028073557643957985,-22.84979637,140.25852636001568,0,0,0.2310196788147716,-0.2608024372076587,0.0,-131.2592593964154,0,0.0026911601589139,-8.966793045,0.08013478876555703,0,0,2.600999962832099,-0.05101785893160687,0.0,15.84137303626299,0,0.003240118874333394,-18.46824981
t6,0.013715354646839588,0,0,0.0832152810328273,-0.06301920777368979,0.0,4.857295408495539,0,0.004103024346864692,-4.887103812,102.70310163637248,0,0,0.049196708167783855,-5.044210256402838,0.0,-12.858942071540646,0,0.0038001665427785524,-84.84534585,0.048073817430427324,0,0,0.12561087243639524,-0.12045076622393004,0.0,1.69479321485067,0,0.003297242438851366,-1.744729896,0.18675276663715903,0,0,0.07802808150721151,-0.17198314974529888,0.0,1.243089754273715,0,0.0033998446180758092,-1.332487608,4.492387494575408,0,0,0.1056813106974757,-0.0645853897667104,0.0,29.50563471482074,0,0.0036389002722005447,-34.03547923,0.00130281664212182,0,0,0.022334440810512276,-0.10492578562421456,0.0,26.812270633877407,0,25.066312096651107,-1.664670009,130.2071447891365,0,0,0.0350934456668679,-0.6558586269753603,0.0,-61.772857883264265,0,0.003913574507317019,-67.80960815,0.005482263084311076,0,0,0.05247465674234943,-0.06931432296312873,0.0,15.248848654197158,0,0.004293671053579433,-15.23319758,140.25852901298603,0,0,0.2585692749219445,-0.24534644460102484,0.0,-134.29120120184996,0,0.002688611405737122,-5.97786203,0.0783090995345565,0,0,0.05770369002584235,-1.2000936102537603,0.0,13.379624335773283,0,0.003376975025221361,-12.31216654
t7,0.0034984226479255988,0,0,0.06474646714383787,-0.048355224494219314,0.0,1.2061958240075996,0,0.004309536250438755,-1.221775953,0.01452263180424495,0,0,0.1898737061406753,-0.048625413005911625,0.0,21.059634046578864,0,0.004068511463154746,-21.21133646,0.041317523921788175,0,0,0.09798347107372518,-0.09605522599206089,0.0,0.3966260331308549,0,0.003689328079664026,-0.436182474,0.05861458044463294,0,0,0.07257388368844149,-0.09916704149518216,0.0,0.30500794312310575,0,0.003907463706289091,-0.333121902,0.0062332140136482925,0,0,0.16921126279065474,-0.03835850465818366,0.0,8.375876424230885,0,0.004092590322306011,-8.508869806,0.0010962124768444986,0,0,0.028395222230519778,-0.03146910742137074,0.0,33.87728041240518,0,33.459135237636424,-0.416167502,23.38798914840161,0,0,0.07007137983968219,-0.07337336803115212,0.0,-6.429183665477324,0,0.0031014546780984685,-16.95240204,0.0011218890189233501,0,0,0.03273337405498236,-0.03196464219573702,0.0,26.44796788334139,0,22.641559109212547,-3.808299395,140.2585267212001,0,0,0.21927970142396508,-0.2688834762347416,0.0,-138.71176032610867,0,0.0026971132289028655,-1.494465507,0.07798622127017059,0,0,0.04884331584376178,-6.604768501647439,0.0,9.559384694170992,0,0.0034040935827810053,-3.078041636
t8,0.0015648890291437316,0,0,0.10615686424831777,-0.0225745107106006,0.0,1.1488024945467636,0,0.012173784058918315,-1.221775953,0.012808930009417713,0,0,0.34961355003790945,-0.04367614216554806,0.0,20.896567482801736,0,0.003977360628810262,-21.21133646,0.04079300867935547,0,0,0.17027789477460512,-0.06700203703206423,0.0,0.29577275872556696,0,0.003659151092421604,-0.436182474,0.04296168912390266,0,0,0.07410481860433125,-0.09568636178235919,0.0,0.31567655103923187,0,0.003934794930410187,-0.333121902,0.001828005636436403,0,0,1.149042737517961,-0.021688308444312385,0.0,7.386570722564553,0,0.0068833512199332186,-8.508869806,0.000866374159956758,0,0,0.2700192284345124,-0.011866147620151651,0.0,67.50759122591359,0,67.35044317883253,-0.416167502,0.0007624074576721916,0,0,0.029289394938045697,-0.01797177712502687,0.0,73.2310459844665,0,56.29072396968047,-16.95240204,0.001050501495296517,0,0,0.19511095997396982,-0.017134924511346506,0.0,366.3425424540408,0,362.71326959598656,-3.808299395,140.25854316750448,0,0,0.2927568928000513,-0.21965196058216285,0.0,-138.83449086774684,0,0.0026917249218956205,-1.494465507,0.07814760275811243,0,0,0.050102475272551766,-5.849103180382261,0.0,8.802294659860532,0,0.003399921454241346,-3.078041636
