Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,-2.846868e7,1.3463662e7,-8.9183e6,-2.0571088e7,4.807797e6,-955194.2,1.8432994e7,0.0,-856653.1,0.0,-7.9865135e6,933892.8,1.5783559e6,0.0,-897740.56,0.0,-411463.16,-411463.16,339688.56,846767.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.262457e6,-3.1336404e7
t1,-2107.204641370873,305.84466700174835,-1215.5721838143531,3707.517719539438,4728.6652191917,2366.349209994659,-12.669783691731936,0.0,-439.7322818582186,0.0,-1979.0496127933177,548.4619436361261,219.18942547303607,0.0,665.0934279499993,0.0,-140.9153975034328,-140.9153975034328,-239.79420247574748,-588.363622168224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.798089708393,6605.702579315768
t2,-1106.5168972249812,-254.5618484904935,-575.9226755999543,3144.510214721354,4022.0862910194155,2366.5560051284474,-13.107938075277161,0.0,-976.7846849287473,0.0,-1973.6164137520052,579.0173323488152,163.69324136421585,0.0,686.7046292275174,0.0,-73.33727935142775,-73.33727935142775,-234.13920126572808,-581.8598993675242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.6230640772692,6023.006660479468
t3,-710.9937514134253,-380.2948125709063,-455.9701864317876,3864.5308476362743,3332.4545416597184,2366.7680758092847,-13.17408177317975,0.0,-975.1965436509352,0.0,-1972.4735327780418,581.1318601360367,143.01127267415131,0.0,687.0478154592374,0.0,-48.787235026728126,-48.787235026728126,-233.21354692682326,-580.7680136337108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.9023080461698,6478.187782188606
t4,-596.2397209296623,-348.6905125915546,-1113.8815084214384,4294.920893410253,3376.5103523044945,2366.792599200041,-13.049637196376352,0.0,-910.6908802948395,0.0,-1898.56697690002,581.745006919803,208.5004385028974,0.0,687.15487607826,0.0,-6.861692162859072,-6.861692162859072,-233.5008509623016,-581.1279758885785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.1240320722916,6729.276750977551
t5,-792.5687675420977,-528.8367265863235,-1042.6486567805523,2978.8676471530916,2514.951448645217,2366.563015251714,-12.201253691969214,0.0,-490.10911596672724,0.0,-1070.2248635504366,579.8950893259967,205.98935994403018,0.0,686.5696934190846,0.0,-4.413203113641572,-4.413203113641572,-233.9568299581543,-581.6621671168766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.6059810857842,5495.407447404499
t6,-1830.5331448032648,-366.69733965678006,-348.02324182106486,3613.611043865262,3786.7185516145473,2365.377238846875,-10.817892821486566,0.0,-19.749752496669885,0.0,-32.87157607557424,576.7345664448123,124.95613712037391,0.0,683.0596588163319,0.0,-0.4316370181189484,-0.4316370181189484,-228.49443560871634,-574.8522749921774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.4687587686162,8657.023023164847
t7,-2626.5070409118207,0.03452377894609526,-29.16610856714533,39.15821627483274,4706.261052976013,2361.9285398070906,-10.154977628889355,0.0,-2.5773155913256005,0.0,-385.0446248811918,571.4892769852229,9.619207673332767,0.0,624.6029696162868,0.0,12.38150597373567,12.38150597373567,-112.57156097617923,-316.7878703761565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.5986122544564,5739.645912380944
t8,-2504.0296294955187,0.6085205625577146,-53.318103985930065,11.596549011306706,4654.089417937679,2361.2618549024983,-9.895667155647061,0.0,-5.574469435482001,0.0,-437.70088331497436,569.000670368705,23.86894408864157,0.0,610.9344954434573,0.0,106.24075098566351,106.24075098566351,-84.58933450398894,-177.06871106895687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.2503349688238,6046.9154902945
t9,-2399.786885102477,2.837900718023775,-39.26703789793282,0.3883464901291518,4126.307759624249,2358.18434086449,-9.872324208508871,0.0,-5.859690555635439,0.0,-858.7366709470984,551.0770658969307,18.36944790013331,0.0,568.6185576832358,0.0,148.6543152029592,148.6543152029592,-55.38409285386433,-87.53373865555136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.9050875313976,5326.556696893439
