Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,4.532846e6,2.9213368e6,2.0101109e6,5.749441e6,2.0182325e6,2.2992695e6,2.8084482e6,0.0,710000.1,0.0,1.9521088e6,417520.12,381227.38,0.0,795912.3,0.0,143867.64,143867.64,194296.22,469504.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789792.4,2.8337782e7
t1,319.0310599816998,48.250546521970946,185.05430943837533,559.2556895703505,710.7166945635231,355.7099130643731,4.353912904301025,0.0,67.66529793233943,0.0,298.0737413586411,84.3214991528662,35.38051115188841,0.0,100.99113129259152,0.0,22.41263054793878,22.41263054793878,36.575312563814386,88.95645397118093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.03190315167066,3079.193237715464
t2,168.8923062738759,40.93225356940864,89.19660073307186,474.8743876320343,606.0112690344488,355.73058651241746,4.4172349753658,0.0,147.7972247515243,0.0,297.4539430320397,88.0979728783517,27.208647075293573,0.0,103.82879327357367,0.0,12.390840096992475,12.390840096992475,35.90358361008352,88.18385189677379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.44050832969398,2692.7508437719416
t3,109.57308449820947,59.90014918667631,71.33459825363303,582.9513829656289,502.5582496198931,355.7511211056314,4.42925174621193,0.0,147.63044977609988,0.0,297.339608767133,88.34005342306163,24.253135213480654,0.0,103.86491924975114,0.0,8.78095153925544,8.78095153925544,35.78727986102652,88.04415006462105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.3529322773097,2628.6722690868787
t4,92.35869229198198,55.11374631206894,169.85014967869765,647.4904258918687,509.16561098125453,355.7533475373265,4.404663361397677,0.0,138.71227488272004,0.0,287.0519184171055,88.44118335341928,33.941106808238175,0.0,103.87494398803074,0.0,3.0810328367868625,3.0810328367868625,35.822939340241014,88.08936877962861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.37996081675973,2755.6123981143132
t5,121.8325308363169,82.03035838890911,159.15516374363958,449.9249123473533,379.8395303169524,355.72996318278655,4.282152045399071,0.0,75.73122796863122,0.0,162.91815013452884,88.24930831236338,33.47555053370633,0.0,103.81377184557503,0.0,2.93776503087169,2.93776503087169,35.87927195164945,88.15241494632713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.43452734841546,2286.324363964297
t6,277.4278925669689,57.45472159398369,54.84233250254021,544.7879591799317,570.4481080563523,355.6047989157372,4.072455973539814,0.0,5.736378384282809,0.0,7.991096396605637,87.86507879565423,21.11921087101888,0.0,103.40564668633293,0.0,2.3826051731094964,2.3826051731094964,35.15737765786641,87.22575814033216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.89178216412748,2356.795808231494
t7,396.798288772099,3.5110763300444185,7.461071697145847,8.621668452792857,707.6265991115616,355.2196367445629,3.9817601446763407,0.0,3.1816801622445583,0.0,59.58147099548745,87.08803215971385,4.1640107406628415,0.0,95.06651246976743,0.0,3.1360464497600757,3.1360464497600757,18.05449419558374,48.820104688354036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.91043165545094,1939.358931219668
t8,378.46916836023195,3.5376593002721,10.55647610436123,4.9157328613838365,699.9236099131205,355.1334442798197,3.937994124220638,0.0,3.3486944042507942,0.0,67.1214209243405,86.73804425994481,5.77173793118596,0.0,93.04722104219913,0.0,17.260978849325184,17.260978849325184,13.88868788359518,27.892812073710882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.52988136888032,1921.3345425301677
t9,362.81185929993677,3.9381571544193537,8.463923161981576,4.468144215126134,620.9148058708538,354.75329917987375,3.954420097189036,0.0,3.4323295360789903,0.0,130.36570191875668,84.19466479215193,4.952689544305223,0.0,86.68971010620561,0.0,23.72592930822687,23.72592930822687,9.540727107370106,14.496387919346429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.25426141941313,1870.6829399394621
