region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
BE0 0,BE0 0 CCGT,1,1,1,69225.65676120755,0.0,7.284864929763643e7,0.0,5.4453724e7,3.340857761737923e8,0.0,1.629417304524122e6,0.0,6.263214e8,0.0,0.0,0.0,9.024594020255566e7,0.0,6.26321408e8,5.533327326352696e8,7.298867536473036e7
BE0 0,BE0 0 OCGT,1,1,2,187400.79128697116,0.0,4.499739595542463e7,0.0,4.443294375e6,5.5759046247079596e7,0.0,1.3922320978340504e6,0.0,1.1709361e8,0.0,0.0,0.0,1.5363233324582405e7,0.0,1.17093608e8,1.2214260279120764e8,-5.048994791207641e6
BE0 0,BE0 0 biomass,1,1,3,945670.576213892,0.0,2.6736810420002047e7,0.0,0.0,3.955223104615886e7,0.0,200121.22619080506,0.0,5.654234e7,0.0,0.0,0.0,0.0,0.0,5.654234e7,6.74348332685656e7,-1.0892493268565595e7
BE0 0,BE0 0 coal,1,1,4,3.688400307532662e6,0.0,1.4039161199756793e6,0.0,954153.75,2.960500405148613e6,0.0,825827.3204095231,0.0,6.343405e6,0.0,0.0,0.0,2.851282345878705e6,0.0,6.343405e6,1.2684080248945182e7,-6.340675248945182e6
BE0 0,BE0 0 nuclear,1,1,5,451356.82364819426,0.0,0.0,0.0,3.68008128e8,2.1371193823308498e8,0.0,0.0,0.0,1.6093604e9,0.0,0.0,0.0,0.0,0.0,1.609360384e9,5.821714230567331e8,1.0271889609432669e9
BE0 0,BE0 0 offwind-ac,1,1,6,176605.96478556044,0.0,5.02151309667616e7,0.0,9.777762450000001e6,0.0,0.0,0.0,0.0,1.1656454e8,0.0,0.0,0.0,0.0,0.0,1.16564544e8,6.016949938154716e7,5.639504461845284e7
BE0 0,BE0 0 offwind-dc,1,1,7,216876.84149625353,0.0,5.023431255749825e7,0.0,1.1152501200000001e7,0.0,0.0,0.0,0.0,1.3525456e8,0.0,0.0,0.0,0.0,0.0,1.3525456e8,6.16036905989945e7,7.36508694010055e7
BE0 0,BE0 0 onwind,1,1,8,96771.18690857322,0.0,6.704162832415356e7,0.0,1.0926945799999999e7,0.0,0.0,0.0,0.0,1.5547254e8,0.0,0.0,0.0,0.0,0.0,1.55472544e8,7.806534531106213e7,7.740719868893787e7
BE0 0,BE0 0 ror,1,1,9,0.0,0.0,1.0547444991677769e7,0.0,0.0,0.0,0.0,0.0,0.0,3.0101532e7,0.0,0.0,0.0,0.0,0.0,3.0101532e7,1.0547444991677769e7,1.955408700832223e7
BE0 0,BE0 0 solar,1,1,10,31065.697979203782,0.0,1.1969535876670785e8,0.0,37470.0575,0.0,0.0,0.0,0.0,1.254662e8,0.0,0.0,0.0,0.0,0.0,1.254662e8,1.1976389452218705e8,5.702305477812946e6
DE0 0,DE0 0 CCGT,2,1,11,1.3231572806136174e8,0.0,3.766195105754377e8,0.0,3.17235936e8,1.9463133426639352e9,0.0,6.220949655054532e6,0.0,4.035154e9,0.0,0.0,0.0,5.2487434709874153e8,0.0,4.03515392e9,3.3035798140545306e9,7.315741059454694e8
DE0 0,DE0 0 OCGT,2,1,12,79447.61018736204,0.0,2.391306941274864e8,0.0,5.2829364e7,6.629574225440099e8,0.0,8.041990114678291e6,0.0,1.2955796e9,0.0,0.0,0.0,1.803760272013345e8,0.0,1.295579648e9,1.1434149455976965e9,1.5216470240230346e8
DE0 0,DE0 0 biomass,2,1,13,482002.08444456244,0.0,8.403620187133297e8,0.0,0.0,1.3703988782427375e9,0.0,4.199303748763197e6,0.0,2.2469734e9,0.0,0.0,0.0,0.0,0.0,2.24697344e9,2.2154422027892747e9,3.1531237210725307e7
DE0 0,DE0 0 coal,2,1,14,2.199194208896657e6,0.0,1.0335064796432564e7,0.0,6.2224935e6,1.9306841692072134e7,0.0,848870.418303743,0.0,4.799024e7,0.0,0.0,0.0,1.8585509533368256e7,0.0,4.799024e7,5.749797414907336e7,-9.507734149073362e6
DE0 0,DE0 0 lignite,2,1,15,152703.18744099556,0.0,5.571821223517072e6,0.0,4.2031845625e6,1.0213738677754197e7,0.0,838141.5999316131,0.0,2.6767756e7,0.0,0.0,0.0,1.1224279275421122e7,0.0,2.6767756e7,3.2203868526565e7,-5.436112526565e6
