Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1,Load_H2_MW_z2,Load_H2_MW_z3
,,,,,,,265,14771.25,7365.93,1811.94
,,,,,,,266,14771.25,7365.93,1811.94
,,,,,,,267,14771.25,7365.93,1811.94
,,,,,,,268,14771.25,7365.93,1811.94
,,,,,,,269,14771.25,7365.93,1811.94
,,,,,,,270,14771.25,7365.93,1811.94
,,,,,,,271,14771.25,7365.93,1811.94
,,,,,,,272,14771.25,7365.93,1811.94
,,,,,,,273,14771.25,7365.93,1811.94
,,,,,,,274,14771.25,7365.93,1811.94
,,,,,,,275,14771.25,7365.93,1811.94
,,,,,,,276,14771.25,7365.93,1811.94
,,,,,,,277,14771.25,7365.93,1811.94
,,,,,,,278,14771.25,7365.93,1811.94
,,,,,,,279,14771.25,7365.93,1811.94
,,,,,,,280,14771.25,7365.93,1811.94
,,,,,,,281,14771.25,7365.93,1811.94
,,,,,,,282,14771.25,7365.93,1811.94
,,,,,,,283,14771.25,7365.93,1811.94
,,,,,,,284,14771.25,7365.93,1811.94
,,,,,,,285,14771.25,7365.93,1811.94
,,,,,,,286,14771.25,7365.93,1811.94
,,,,,,,287,14771.25,7365.93,1811.94
,,,,,,,288,14771.25,7365.93,1811.94
,,,,,,,289,14771.25,7365.93,1811.94
,,,,,,,290,14771.25,7365.93,1811.94
,,,,,,,291,14771.25,7365.93,1811.94
,,,,,,,292,14771.25,7365.93,1811.94
,,,,,,,293,14771.25,7365.93,1811.94
,,,,,,,294,14771.25,7365.93,1811.94
,,,,,,,295,14771.25,7365.93,1811.94
,,,,,,,296,14771.25,7365.93,1811.94
,,,,,,,297,14771.25,7365.93,1811.94
,,,,,,,298,14771.25,7365.93,1811.94
,,,,,,,299,14771.25,7365.93,1811.94
,,,,,,,300,14771.25,7365.93,1811.94
,,,,,,,301,14771.25,7365.93,1811.94
,,,,,,,302,14771.25,7365.93,1811.94
,,,,,,,303,14771.25,7365.93,1811.94
,,,,,,,304,14771.25,7365.93,1811.94
,,,,,,,305,14771.25,7365.93,1811.94
,,,,,,,306,14771.25,7365.93,1811.94
,,,,,,,307,14771.25,7365.93,1811.94
,,,,,,,308,14771.25,7365.93,1811.94
,,,,,,,309,14771.25,7365.93,1811.94
,,,,,,,310,14771.25,7365.93,1811.94
,,,,,,,311,14771.25,7365.93,1811.94
,,,,,,,312,14771.25,7365.93,1811.94
,,,,,,,313,14771.25,7365.93,1811.94
,,,,,,,314,14771.25,7365.93,1811.94
,,,,,,,315,14771.25,7365.93,1811.94
,,,,,,,316,14771.25,7365.93,1811.94
,,,,,,,317,14771.25,7365.93,1811.94
,,,,,,,318,14771.25,7365.93,1811.94
,,,,,,,319,14771.25,7365.93,1811.94
,,,,,,,320,14771.25,7365.93,1811.94
,,,,,,,321,14771.25,7365.93,1811.94
,,,,,,,322,14771.25,7365.93,1811.94
,,,,,,,323,14771.25,7365.93,1811.94
,,,,,,,324,14771.25,7365.93,1811.94
,,,,,,,325,14771.25,7365.93,1811.94
,,,,,,,326,14771.25,7365.93,1811.94
,,,,,,,327,14771.25,7365.93,1811.94
,,,,,,,328,14771.25,7365.93,1811.94
,,,,,,,329,14771.25,7365.93,1811.94
,,,,,,,330,14771.25,7365.93,1811.94
,,,,,,,331,14771.25,7365.93,1811.94
,,,,,,,332,14771.25,7365.93,1811.94
,,,,,,,333,14771.25,7365.93,1811.94
,,,,,,,334,14771.25,7365.93,1811.94
,,,,,,,335,14771.25,7365.93,1811.94
,,,,,,,336,14771.25,7365.93,1811.94
,,,,,,,337,14771.25,7365.93,1811.94
,,,,,,,338,14771.25,7365.93,1811.94
,,,,,,,339,14771.25,7365.93,1811.94
,,,,,,,340,14771.25,7365.93,1811.94
,,,,,,,341,14771.25,7365.93,1811.94
,,,,,,,342,14771.25,7365.93,1811.94
,,,,,,,343,14771.25,7365.93,1811.94
,,,,,,,344,14771.25,7365.93,1811.94
,,,,,,,345,14771.25,7365.93,1811.94
,,,,,,,346,14771.25,7365.93,1811.94
,,,,,,,347,14771.25,7365.93,1811.94
,,,,,,,348,14771.25,7365.93,1811.94
,,,,,,,349,14771.25,7365.93,1811.94
,,,,,,,350,14771.25,7365.93,1811.94
,,,,,,,351,14771.25,7365.93,1811.94
,,,,,,,352,14771.25,7365.93,1811.94
,,,,,,,353,14771.25,7365.93,1811.94
,,,,,,,354,14771.25,7365.93,1811.94
,,,,,,,355,14771.25,7365.93,1811.94
,,,,,,,356,14771.25,7365.93,1811.94
,,,,,,,357,14771.25,7365.93,1811.94
,,,,,,,358,14771.25,7365.93,1811.94
,,,,,,,359,14771.25,7365.93,1811.94
,,,,,,,360,14771.25,7365.93,1811.94
,,,,,,,361,14771.25,7365.93,1811.94
,,,,,,,362,14771.25,7365.93,1811.94
,,,,,,,363,14771.25,7365.93,1811.94
,,,,,,,364,14771.25,7365.93,1811.94
,,,,,,,365,14771.25,7365.93,1811.94
,,,,,,,366,14771.25,7365.93,1811.94
,,,,,,,367,14771.25,7365.93,1811.94
,,,,,,,368,14771.25,7365.93,1811.94
,,,,,,,369,14771.25,7365.93,1811.94
,,,,,,,370,14771.25,7365.93,1811.94
,,,,,,,371,14771.25,7365.93,1811.94
,,,,,,,372,14771.25,7365.93,1811.94
,,,,,,,373,14771.25,7365.93,1811.94
,,,,,,,374,14771.25,7365.93,1811.94
,,,,,,,375,14771.25,7365.93,1811.94
,,,,,,,376,14771.25,7365.93,1811.94
,,,,,,,377,14771.25,7365.93,1811.94
,,,,,,,378,14771.25,7365.93,1811.94
,,,,,,,379,14771.25,7365.93,1811.94
,,,,,,,380,14771.25,7365.93,1811.94
,,,,,,,381,14771.25,7365.93,1811.94
,,,,,,,382,14771.25,7365.93,1811.94
,,,,,,,383,14771.25,7365.93,1811.94
,,,,,,,384,14771.25,7365.93,1811.94
,,,,,,,385,14771.25,7365.93,1811.94
,,,,,,,386,14771.25,7365.93,1811.94
,,,,,,,387,14771.25,7365.93,1811.94
,,,,,,,388,14771.25,7365.93,1811.94
,,,,,,,389,14771.25,7365.93,1811.94
,,,,,,,390,14771.25,7365.93,1811.94
,,,,,,,391,14771.25,7365.93,1811.94
,,,,,,,392,14771.25,7365.93,1811.94
,,,,,,,393,14771.25,7365.93,1811.94
,,,,,,,394,14771.25,7365.93,1811.94
,,,,,,,395,14771.25,7365.93,1811.94
,,,,,,,396,14771.25,7365.93,1811.94
,,,,,,,397,14771.25,7365.93,1811.94
,,,,,,,398,14771.25,7365.93,1811.94
,,,,,,,399,14771.25,7365.93,1811.94
,,,,,,,400,14771.25,7365.93,1811.94
,,,,,,,401,14771.25,7365.93,1811.94
,,,,,,,402,14771.25,7365.93,1811.94
,,,,,,,403,14771.25,7365.93,1811.94
,,,,,,,404,14771.25,7365.93,1811.94
,,,,,,,405,14771.25,7365.93,1811.94
,,,,,,,406,14771.25,7365.93,1811.94
,,,,,,,407,14771.25,7365.93,1811.94
,,,,,,,408,14771.25,7365.93,1811.94
,,,,,,,409,14771.25,7365.93,1811.94
,,,,,,,410,14771.25,7365.93,1811.94
,,,,,,,411,14771.25,7365.93,1811.94
,,,,,,,412,14771.25,7365.93,1811.94
,,,,,,,413,14771.25,7365.93,1811.94
,,,,,,,414,14771.25,7365.93,1811.94
,,,,,,,415,14771.25,7365.93,1811.94
,,,,,,,416,14771.25,7365.93,1811.94
,,,,,,,417,14771.25,7365.93,1811.94
,,,,,,,418,14771.25,7365.93,1811.94
,,,,,,,419,14771.25,7365.93,1811.94
,,,,,,,420,14771.25,7365.93,1811.94
,,,,,,,421,14771.25,7365.93,1811.94
,,,,,,,422,14771.25,7365.93,1811.94
,,,,,,,423,14771.25,7365.93,1811.94
,,,,,,,424,14771.25,7365.93,1811.94
,,,,,,,425,14771.25,7365.93,1811.94
,,,,,,,426,14771.25,7365.93,1811.94
,,,,,,,427,14771.25,7365.93,1811.94
,,,,,,,428,14771.25,7365.93,1811.94
,,,,,,,429,14771.25,7365.93,1811.94
,,,,,,,430,14771.25,7365.93,1811.94
,,,,,,,431,14771.25,7365.93,1811.94
,,,,,,,432,14771.25,7365.93,1811.94
,,,,,,,433,14771.25,7365.93,1811.94
,,,,,,,434,14771.25,7365.93,1811.94
,,,,,,,435,14771.25,7365.93,1811.94
,,,,,,,436,14771.25,7365.93,1811.94
,,,,,,,437,14771.25,7365.93,1811.94
,,,,,,,438,14771.25,7365.93,1811.94
,,,,,,,439,14771.25,7365.93,1811.94
,,,,,,,440,14771.25,7365.93,1811.94
,,,,,,,441,14771.25,7365.93,1811.94
,,,,,,,442,14771.25,7365.93,1811.94
,,,,,,,443,14771.25,7365.93,1811.94
,,,,,,,444,14771.25,7365.93,1811.94
,,,,,,,445,14771.25,7365.93,1811.94
,,,,,,,446,14771.25,7365.93,1811.94
,,,,,,,447,14771.25,7365.93,1811.94
,,,,,,,448,14771.25,7365.93,1811.94
,,,,,,,449,14771.25,7365.93,1811.94
,,,,,,,450,14771.25,7365.93,1811.94
,,,,,,,451,14771.25,7365.93,1811.94
,,,,,,,452,14771.25,7365.93,1811.94
,,,,,,,453,14771.25,7365.93,1811.94
,,,,,,,454,14771.25,7365.93,1811.94
,,,,,,,455,14771.25,7365.93,1811.94
,,,,,,,456,14771.25,7365.93,1811.94
,,,,,,,457,14771.25,7365.93,1811.94
,,,,,,,458,14771.25,7365.93,1811.94
,,,,,,,459,14771.25,7365.93,1811.94
,,,,,,,460,14771.25,7365.93,1811.94
,,,,,,,461,14771.25,7365.93,1811.94
,,,,,,,462,14771.25,7365.93,1811.94
,,,,,,,463,14771.25,7365.93,1811.94
,,,,,,,464,14771.25,7365.93,1811.94
,,,,,,,465,14771.25,7365.93,1811.94
,,,,,,,466,14771.25,7365.93,1811.94
,,,,,,,467,14771.25,7365.93,1811.94
,,,,,,,468,14771.25,7365.93,1811.94
,,,,,,,469,14771.25,7365.93,1811.94
,,,,,,,470,14771.25,7365.93,1811.94
,,,,,,,471,14771.25,7365.93,1811.94
,,,,,,,472,14771.25,7365.93,1811.94
,,,,,,,473,14771.25,7365.93,1811.94
,,,,,,,474,14771.25,7365.93,1811.94
,,,,,,,475,14771.25,7365.93,1811.94
,,,,,,,476,14771.25,7365.93,1811.94
,,,,,,,477,14771.25,7365.93,1811.94
,,,,,,,478,14771.25,7365.93,1811.94
,,,,,,,479,14771.25,7365.93,1811.94
,,,,,,,480,14771.25,7365.93,1811.94
,,,,,,,481,14771.25,7365.93,1811.94
,,,,,,,482,14771.25,7365.93,1811.94
,,,,,,,483,14771.25,7365.93,1811.94
,,,,,,,484,14771.25,7365.93,1811.94
,,,,,,,485,14771.25,7365.93,1811.94
,,,,,,,486,14771.25,7365.93,1811.94
,,,,,,,487,14771.25,7365.93,1811.94
,,,,,,,488,14771.25,7365.93,1811.94
,,,,,,,489,14771.25,7365.93,1811.94
,,,,,,,490,14771.25,7365.93,1811.94
,,,,,,,491,14771.25,7365.93,1811.94
,,,,,,,492,14771.25,7365.93,1811.94
,,,,,,,493,14771.25,7365.93,1811.94
,,,,,,,494,14771.25,7365.93,1811.94
,,,,,,,495,14771.25,7365.93,1811.94
,,,,,,,496,14771.25,7365.93,1811.94
,,,,,,,497,14771.25,7365.93,1811.94
,,,,,,,498,14771.25,7365.93,1811.94
,,,,,,,499,14771.25,7365.93,1811.94
,,,,,,,500,14771.25,7365.93,1811.94
,,,,,,,501,14771.25,7365.93,1811.94
,,,,,,,502,14771.25,7365.93,1811.94
,,,,,,,503,14771.25,7365.93,1811.94
,,,,,,,504,14771.25,7365.93,1811.94
,,,,,,,505,14771.25,7365.93,1811.94
,,,,,,,506,14771.25,7365.93,1811.94
,,,,,,,507,14771.25,7365.93,1811.94
,,,,,,,508,14771.25,7365.93,1811.94
,,,,,,,509,14771.25,7365.93,1811.94
,,,,,,,510,14771.25,7365.93,1811.94
,,,,,,,511,14771.25,7365.93,1811.94
,,,,,,,512,14771.25,7365.93,1811.94
,,,,,,,513,14771.25,7365.93,1811.94
,,,,,,,514,14771.25,7365.93,1811.94
,,,,,,,515,14771.25,7365.93,1811.94
,,,,,,,516,14771.25,7365.93,1811.94
,,,,,,,517,14771.25,7365.93,1811.94
,,,,,,,518,14771.25,7365.93,1811.94
,,,,,,,519,14771.25,7365.93,1811.94
,,,,,,,520,14771.25,7365.93,1811.94
,,,,,,,521,14771.25,7365.93,1811.94
,,,,,,,522,14771.25,7365.93,1811.94
,,,,,,,523,14771.25,7365.93,1811.94
,,,,,,,524,14771.25,7365.93,1811.94
,,,,,,,525,14771.25,7365.93,1811.94
,,,,,,,526,14771.25,7365.93,1811.94
,,,,,,,527,14771.25,7365.93,1811.94
,,,,,,,528,14771.25,7365.93,1811.94
,,,,,,,529,14771.25,7365.93,1811.94
,,,,,,,530,14771.25,7365.93,1811.94
,,,,,,,531,14771.25,7365.93,1811.94
,,,,,,,532,14771.25,7365.93,1811.94
,,,,,,,533,14771.25,7365.93,1811.94
,,,,,,,534,14771.25,7365.93,1811.94
,,,,,,,535,14771.25,7365.93,1811.94
,,,,,,,536,14771.25,7365.93,1811.94
,,,,,,,537,14771.25,7365.93,1811.94
,,,,,,,538,14771.25,7365.93,1811.94
,,,,,,,539,14771.25,7365.93,1811.94
,,,,,,,540,14771.25,7365.93,1811.94
,,,,,,,541,14771.25,7365.93,1811.94
,,,,,,,542,14771.25,7365.93,1811.94
,,,,,,,543,14771.25,7365.93,1811.94
,,,,,,,544,14771.25,7365.93,1811.94
,,,,,,,545,14771.25,7365.93,1811.94
,,,,,,,546,14771.25,7365.93,1811.94
,,,,,,,547,14771.25,7365.93,1811.94
,,,,,,,548,14771.25,7365.93,1811.94
,,,,,,,549,14771.25,7365.93,1811.94
,,,,,,,550,14771.25,7365.93,1811.94
,,,,,,,551,14771.25,7365.93,1811.94
,,,,,,,552,14771.25,7365.93,1811.94
,,,,,,,553,14771.25,7365.93,1811.94
,,,,,,,554,14771.25,7365.93,1811.94
,,,,,,,555,14771.25,7365.93,1811.94
,,,,,,,556,14771.25,7365.93,1811.94
,,,,,,,557,14771.25,7365.93,1811.94
,,,,,,,558,14771.25,7365.93,1811.94
,,,,,,,559,14771.25,7365.93,1811.94
,,,,,,,560,14771.25,7365.93,1811.94
,,,,,,,561,14771.25,7365.93,1811.94
,,,,,,,562,14771.25,7365.93,1811.94
,,,,,,,563,14771.25,7365.93,1811.94
,,,,,,,564,14771.25,7365.93,1811.94
,,,,,,,565,14771.25,7365.93,1811.94
,,,,,,,566,14771.25,7365.93,1811.94
,,,,,,,567,14771.25,7365.93,1811.94
,,,,,,,568,14771.25,7365.93,1811.94
,,,,,,,569,14771.25,7365.93,1811.94
,,,,,,,570,14771.25,7365.93,1811.94
,,,,,,,571,14771.25,7365.93,1811.94
,,,,,,,572,14771.25,7365.93,1811.94
