Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10
,,,,,,,,36,12076.010789195081,90878.75883184235,3993.3305647913858,3049.792121888749,70489.75954228714,1521.329964991378,61970.71380857981,23456.509461804937,19466.124770401504,22173.570745195764
,,,,,,,,37,11970.615544726696,89969.63506923626,4012.707995273227,3064.5910782656433,68517.41797168569,1520.7735640257213,61948.04908595367,23405.09680082429,19142.65932892186,22086.76131569143
,,,,,,,,38,11728.1041564825,88417.26939654809,3969.1087786698813,3031.2934229512352,65963.66538880806,1502.0062022491898,61183.5687536607,23409.265389265387,19115.542467119078,22038.967367831785
,,,,,,,,39,11695.359997505957,87497.08174059758,3848.8072391833734,2939.4165606072265,64176.42666110118,1487.5795051295652,60595.903565597306,23410.65492877534,18973.178942654467,22109.195215186395
,,,,,,,,40,11492.02718911226,84443.77676215168,3837.7959559646883,2931.0070081159274,62680.24634357256,1463.3073611599614,59607.1883248505,23247.73164188408,18987.967785656052,22044.75058446821
,,,,,,,,41,11790.817598403542,85826.89657432263,4191.434039479121,3201.0879892302155,64573.50647186096,1497.1889901674845,60987.341726143684,23397.80105644409,19507.062010149177,22994.77728313335
,,,,,,,,42,12483.561094850373,90232.02121836168,4251.98850527808,3247.334732612405,72714.0633861619,1587.5164941500122,64666.79331667428,23679.87596220101,19848.92816786751,22983.072638639944
,,,,,,,,43,12406.816980711079,89004.51897327014,4003.311498258162,3057.414772634285,71643.13351097911,1637.1411532922343,66688.23220965615,23375.568544639886,19703.65925821936,22628.031863505323
,,,,,,,,44,12046.188952723725,85882.79353980525,3793.354717947652,2897.066280765303,69346.50948266298,1606.8193200622834,65453.08550874649,22637.55465800885,19546.860144766488,22185.309935142126
,,,,,,,,45,11479.30579383749,81986.19544441876,3520.4559238158304,2688.6476238304667,66281.23516177782,1511.6652626776674,61577.02639146224,21260.528896930562,19194.34093134376,21286.978732501102
,,,,,,,,46,11777.072943459658,79623.75362313483,3233.024056822628,2469.129749117761,69090.4507408622,1392.8169081612982,56735.790454122965,19601.428220065765,18591.95919132889,20167.234742597586
,,,,,,,,47,11828.235686219186,74257.6047113549,2928.6369406338113,2236.662786337274,68494.16532342376,1260.2580721029244,51336.06392271698,18166.04213054583,17843.340096582255,19015.30298768939
,,,,,,,,48,11633.808396084252,74332.34010831572,2879.5742996656145,2199.192596722621,68374.35533847888,1201.248604977861,48932.33899552534,17471.799891881223,17474.892935027583,18971.65246498237
,,,,,,,,49,11096.385227066785,71452.51679770008,2763.852295991834,2110.813221609776,67791.49191940323,1172.886353668222,47777.01503644266,16337.465905882931,17210.671296399498,18651.833965083377
,,,,,,,,50,10714.711195766564,69994.11721961256,2687.1499731086715,2052.2340135897766,66323.04665493454,1163.0546598383567,47376.52524594867,15956.734266605823,17147.721427229844,18531.86139088543
,,,,,,,,51,10402.618480979849,69754.60126919062,2707.334794711525,2067.6495943870395,64731.67787099109,1139.6741320252534,46424.129609325966,15840.013619752115,17167.090618511782,18578.679959056142
,,,,,,,,52,10191.990602376069,69665.77400342167,2721.0311824292194,2078.1098185919222,64321.24532408425,1098.1928303373313,44734.40688277131,15741.208177501743,17335.95399615793,18810.919393225737
,,,,,,,,53,10438.7576195717,72057.49268461582,2879.2508947645265,2198.9456040783275,67181.72373662678,1048.3390410066268,42703.634443153074,16063.430809695794,17903.82263032498,19521.098335400522
,,,,,,,,54,11377.244883574052,80005.22310692219,3404.0269752912295,2599.728342587349,73154.24672754234,1059.7872380466051,43169.971762352725,17916.917195939648,19304.566329830555,21475.870779333083
,,,,,,,,55,11929.534762960671,85090.20896055925,3877.1152671275445,2961.03600690595,75002.75574941086,1178.8475208712675,48019.84056344579,20642.260290623875,20629.46168002462,22888.3768763024
,,,,,,,,56,11955.116134340435,88243.66693142222,4035.364271504729,3081.8941635257715,75939.45276326008,1335.7611285232076,54411.648081698055,22580.656804255268,21096.259101039024,23101.986577038864
,,,,,,,,57,12047.20907331339,89220.08546137478,4039.4012360233796,3084.9772796852244,75346.3890935338,1444.4960431882357,58840.91750540556,23471.346535104836,21033.309241855914,22971.284747839356
,,,,,,,,58,12145.278909822999,91990.8883005683,4103.214565281057,3133.712887920711,75286.01193617361,1532.6315539096197,62431.07914441455,23927.261575347748,21068.79079278734,23046.292140944737
,,,,,,,,59,12359.139167738105,93797.0458659959,4041.0453132784774,3086.2328976785816,75170.60025121967,1544.5755403697572,62917.61223254703,23800.814202072306,20594.245701252086,22750.749958163167
,,,,,,,,60,12100.25570502014,93589.04244768474,3911.0550595414475,2986.9565551653277,74254.41775019269,1550.5583093145308,63161.317712127515,23452.041780961958,20165.2182077314,22374.250673025424
,,,,,,,,61,12137.092872586116,92555.85167832833,3890.0628448367843,2970.924350938094,72643.01156423989,1551.240647931338,63189.11248586937,23584.04728218845,19932.787952294344,21856.32030368661
,,,,,,,,62,12107.41848258791,90667.13495177428,3827.086199732395,2922.827737265994,71057.04976969653,1547.1965053331544,63024.376086190976,23560.42524090388,19819.47819977282,21627.104420095187
,,,,,,,,63,11966.209320193657,89117.75672672958,3728.584269042759,2847.59970158879,69981.97137578276,1542.0423299541822,62814.423029639176,23493.727725550452,19707.13691230799,21757.806239491787
,,,,,,,,64,11738.186117476003,86330.02632111215,3663.156153581462,2797.6308464933627,69074.00981142979,1517.0658372084026,61797.01647923852,23179.544902926184,19588.36785584137,21646.70953321725
,,,,,,,,65,11840.51160299506,87669.08559941043,3985.3059140485,3043.663521762,71151.76623014816,1554.9712865836855,63341.078435409974,23221.230847514682,19881.811050334683,22683.54566138672
,,,,,,,,66,12527.11556148522,91535.51747046738,4146.7844898425255,3166.988171111304,78288.6591420007,1616.781336607097,65858.88390975943,23771.485344165685,20178.159610038452,22966.40781998595
,,,,,,,,67,12492.324903228466,90601.51507899533,3894.0705173135575,2973.9850949737315,76762.87753467269,1651.5312802622564,67274.407748634,23781.21207058742,20039.66991584099,22642.57941056126
,,,,,,,,68,12014.73261864291,87503.23698014906,3717.2954146095562,2838.978161116712,74293.33055557015,1635.947359380553,66639.60353908101,22974.812046720705,19818.818249013293,22271.786369614812
,,,,,,,,69,11514.361027349863,83393.80954141959,3491.225407507522,2666.3236532161654,70877.62018708976,1549.1269919358986,63103.01365724299,21251.792923492798,19404.31764146415,21369.55361880932
,,,,,,,,70,11887.849021413205,80807.45929433485,3217.519220273891,2457.288372851359,73516.78952341786,1429.539033519632,58231.65024019884,19721.91867886418,18790.314390674735,20449.76391596808
,,,,,,,,71,11914.453652462082,75846.83668051568,2905.865567159184,2219.271801181937,72625.48315734042,1295.2558739670696,52761.68416135132,18344.89291778589,18019.420729449168,19355.37997442925
,,,,,,,,72,11755.79163956503,75769.2395416995,2907.582874518975,2220.5833460184363,72245.24585431369,1239.54037600744,50492.13758920754,17616.6040525463,17784.30775879536,19289.688207765914
,,,,,,,,73,11170.661202378586,72650.86529835622,2776.725041130741,2120.64441466557,71524.87936864718,1204.4274358832342,49061.827265880995,16523.828434752348,17449.896256416658,18996.205665277652
,,,,,,,,74,10741.917436908268,70921.70778940935,2735.5480048232243,2089.196628650674,70038.65118680923,1193.7508246066539,48626.92016027768,16015.259882689837,17273.63664471202,18853.799201387646
,,,,,,,,75,10488.15025247786,70520.85475933905,2755.7328264260777,2104.612210438336,68205.73777941854,1173.295478640783,47793.68055772634,15848.516094306262,17314.311937416194,18912.32240424885
,,,,,,,,76,10235.243948050756,70028.91741365522,2770.568671205438,2115.9426626214445,67807.95289259462,1124.387926886682,45801.45272037398,15844.72155942233,17328.41240795464,19006.435040516826
,,,,,,,,77,10415.174427712413,72710.08171506318,2908.9356288689455,2221.616470868443,70352.50300141051,1074.9073454525537,43785.88275929146,16198.03663256053,17770.571906957073,19727.721355517082
,,,,,,,,78,11389.150639699848,79693.5460572502,3420.3180955767316,2612.17022056822,74815.40057939764,1083.4562448531572,44134.1184820891,17979.790147816835,19128.893986819778,21633.127190430227
,,,,,,,,79,11935.325151038673,84870.07898546892,3835.3685017939947,2929.153106901941,75616.96395710086,1193.2675856435555,48607.23562368711,20386.32511399817,20283.142152930162,22837.467701055266
,,,,,,,,80,12010.022745839738,87596.38280215026,3987.9657544585098,3045.6949014927686,76754.71986923982,1354.140353455929,55160.31779764245,22401.145859375145,20905.861529310576,23214.942375684856
,,,,,,,,81,12384.534009601199,88231.40681728267,3968.588325957466,3030.8959431350763,77006.88276310713,1465.936548734552,59714.28715988099,23446.073583196234,20907.798459423968,23011.086550261018
,,,,,,,,82,12340.696414046242,90980.77507592831,4033.6843774589074,3080.611190711051,77237.4539341753,1553.9744328421016,63300.472004755335,23813.92538353371,20835.59042502626,22877.95844215127
,,,,,,,,83,12334.556886118578,91948.73920625524,3957.789445696757,3022.648607111421,77381.60141537,1573.574085646552,64098.855341885355,23907.023999132438,20211.902593575698,22444.886723333104
,,,,,,,,84,12181.068667869002,91043.44943994962,3832.643548589788,2927.072003197191,76688.50278306438,1581.8003153807922,64433.94727741502,23620.780504934424,19809.99195187125,21941.587157160317
,,,,,,,,85,12247.580225433181,89186.45569586364,3746.2525104657047,2861.0933159983456,74765.23498041178,1590.2263836692553,64777.1794599139,23740.280210748864,19452.63043313813,21557.284775693635
,,,,,,,,86,12225.068623031751,87144.16214579521,3596.0774341354218,2746.401392687828,72853.34349909899,1577.1732937264387,64245.46751820268,23547.135332149577,19322.856884504756,21154.45004289646
,,,,,,,,87,12124.789646821915,85951.53015415408,3530.6786107160024,2696.454909716216,71872.13202232568,1567.2150446863816,63839.82261908556,23347.04278608929,18947.094649532937,20925.234159305033
,,,,,,,,88,11922.022845543243,83492.33846786835,3556.8179569399035,2716.418087938111,70593.63119433395,1536.2773561285915,62579.5893381322,23088.963975174105,18697.77416257785,20751.1154401398
,,,,,,,,89,12063.232007937495,84037.29549529961,3909.6486453717275,2985.882446612828,72564.4783827867,1557.53112306718,63445.352253512836,23448.852652186553,19004.775777986015,21569.46492011359
,,,,,,,,90,12472.533919926704,87368.32721419408,4050.1350084418873,3093.1748897541,78547.45032685214,1623.0974118341774,66116.16648404814,23573.91048595204,19364.074206859437,21792.82848635977
,,,,,,,,91,12219.789985136402,85545.06240329477,3740.096140540402,2856.391564944619,76718.33435937687,1641.4709524614761,66864.60463508248,23126.4813313215,19114.211690253844,21173.457903956412
,,,,,,,,92,11816.871135472045,81792.6238407802,3528.5087415072885,2694.7977354242694,74896.61809310084,1607.1253363513754,65465.55092812472,22217.86137154285,18640.79046438313,20568.004855223448
,,,,,,,,93,11282.73213556235,77575.01159392232,3279.02434138556,2504.2611520161795,71970.13199917108,1500.2877869995648,61113.56990626775,20744.95792587551,18075.210186805285,19694.05832125817
,,,,,,,,94,11818.917654810273,76581.06645987663,3037.613869310734,2319.890801917393,75105.41008743548,1393.9958619121896,56783.81456793848,19259.5487048553,17478.63920717096,18967.395188839204
,,,,,,,,95,11939.661714083311,73258.2525250624,2843.8395773675047,2171.9012232924683,73935.43305735764,1275.2608235607547,51947.19449968973,17939.493732708706,16887.878997903725,18150.9964780462
,,,,,,,,96,11766.276676412315,73892.21565067109,2822.9987451554343,2155.984634287056,73306.88441178604,1249.0903780742115,50881.152777573225,17469.217623504894,16742.649884632552,18132.750636350658
,,,,,,,,97,11065.87251230389,69481.80157678318,2659.5743274241513,2031.1739030696062,72890.67326168316,1199.759432379547,48871.678173551576,16089.039411861648,16329.1408909486,17575.07977198598
,,,,,,,,98,10625.872950647361,67046.647635127,2620.8194694316653,2001.5759873446214,70773.35190748336,1181.6313034014547,48133.23672496601,15510.994295514567,16198.39887725853,17464.86107310066
,,,,,,,,99,10213.501269679819,65787.78168503077,2598.212468523382,1984.3105362574468,68225.72930520294,1146.166378300241,46688.58844657024,15220.582192816277,16109.30061134279,17484.36880412009
,,,,,,,,100,9848.120279257142,64119.430017098355,2567.3656249505543,1960.7521421891502,66564.74445276872,1096.5056738349494,44665.681262575075,14963.866052139572,16015.757963940334,17439.778917613516
,,,,,,,,101,9640.320530716988,62480.25273547546,2612.413714130276,1995.1563327108827,66915.07538861869,1043.0274512092158,42487.26918031868,14896.126191591467,15991.94439117169,17618.552607156027
,,,,,,,,102,9779.404158229006,60896.1235827361,2775.3411634910767,2119.587515286713,68223.48000246694,1019.0172173830715,41509.222725803214,15452.286000479213,16209.277209417638,17981.67438130003
,,,,,,,,103,9661.099692218468,62702.242454728745,2890.9531714671643,2207.8828847533573,68560.64636885685,1045.4141926018156,42584.49205259855,16381.708623630107,16528.012983814246,18065.97450125095
,,,,,,,,104,10198.308466121001,67602.88404577998,3126.71189281972,2387.93687183275,72048.940014175,1103.787610415701,44962.307793346554,17967.164117680466,16984.15734912426,18809.219206016718
,,,,,,,,105,10740.633503267582,72266.49719350577,3316.4492212346977,2532.8433333078233,74157.08727920386,1228.9244907122177,50059.704133113875,19772.165600605,17704.69112699796,19334.95267168447
,,,,,,,,106,11154.107462456948,76329.45537912253,3427.2279581171297,2617.4474310967994,75188.32369227379,1356.794437735821,55268.430771162064,20655.560479707878,18013.231758682377,19598.02918678091
,,,,,,,,107,11480.525752437215,77624.01893075473,3413.5022793479575,2606.964834768102,76305.64985135946,1395.9663359560989,56864.08102494994,20848.70536833675,17830.192931527043,19425.385736869914
,,,,,,,,108,11520.432688981527,76797.98056603772,3335.9925633629846,2547.7690033181316,77479.9567571784,1407.7034056094267,57342.18537922762,20709.752209678838,17477.673718104314,19102.532716937065
,,,,,,,,109,11456.990880337664,74777.32633205876,3297.2377043801,2518.171088583546,74910.12737476203,1409.500698735546,57415.39732909316,20594.421092305496,17099.97456300565,18772.851990167124
,,,,,,,,110,11313.735218663198,72207.47272203847,3242.33498930341,2476.2407072303513,72922.51799808905,1386.7597065813065,56489.05293722385,20366.53791651954,16986.66482047067,18650.928646788394
,,,,,,,,111,11215.502761791591,71540.63839963458,3256.8680601839937,2487.33992599862,71615.55575471309,1369.6313751086614,55791.337810587276,20074.736294370476,16904.34577000562,18669.46099811889
,,,,,,,,112,10894.12172151716,71196.11638890878,3371.3519363113874,2574.7737146610184,70490.26905444806,1341.9141632308729,54662.28927216292,19861.095617733044,17022.89572170159,18897.97940470183
,,,,,,,,113,11110.028488741487,73189.58821774725,3652.324659480509,2789.35860391476,72212.83905469012,1372.1245300134642,55892.89541461657,20348.8211975013,17423.837908335885,19826.547593363848
,,,,,,,,114,11560.260596944121,76565.27214040534,3779.0853418006986,2886.1684536985313,77893.4778248515,1465.8163072270165,59709.38918666367,21235.3423198506,17854.80233196996,20210.84997483053
,,,,,,,,115,11489.656010732488,74776.94222991963,3502.956976252037,2675.283304034213,76998.6109416764,1515.6962254215564,61741.2259192465,20969.941797946834,17681.44809546233,19674.387263964127
,,,,,,,,116,11112.705160728834,72551.73007732934,3326.790501486591,2540.7411921757785,74388.81736673981,1480.1763711072354,60294.34010409009,20464.3262981715,17246.497203333736,19192.129348872342
,,,,,,,,117,10662.4730525262,68415.90989601404,3152.3936390348044,2407.5505719085454,71945.39227929055,1386.3672803657546,56473.06763848007,19238.759471104,16860.08191265753,18526.915577987213
,,,,,,,,118,10875.310050772192,68942.37129019991,2952.160205248293,2254.6280058438574,75509.76722747815,1292.9624816547544,52668.2638250128,18293.878020313055,16390.37910645958,17979.72361211925
,,,,,,,,119,11057.449399350862,66294.80014722944,2769.6894127688065,2115.2711532577187,74579.3422727888,1212.6548070165327,49396.96564658583,17083.59603758875,15990.405394868521,17341.820668582488
,,,,,,,,120,11028.563229194217,66405.94415145196,2807.813877813531,2144.387625117104,73923.04139104046,1191.5296719043997,48536.44249276972,16678.72196172296,15899.430207980995,17356.454187154442
,,,,,,,,121,10449.2752005494,62923.79874502064,2701.175698217677,2062.9457595337426,72251.48022427177,1150.0534793830486,46846.927832313064,15476.762271969366,15526.075059617453,16859.293898895692
,,,,,,,,122,10067.60115922017,61933.76404671552,2622.858587150097,2003.1333056442013,69812.48291009673,1127.2650693488304,45918.65188149807,14925.118245837995,15434.071418504709,16741.272103681436
,,,,,,,,123,9706.392215997652,61419.850674449626,2599.444193140004,1985.2512321174554,67263.77752103191,1094.0630048750097,44566.18021893888,14637.485212130026,15386.61691034984,16610.57027448193
,,,,,,,,124,9419.921432907078,60422.26070752806,2593.7031430886873,1980.866667249273,65375.3668843953,1049.499941513986,42750.923237507865,14333.979549959873,15343.47675888159,16617.841366914156
,,,,,,,,125,9191.776173152504,57828.65655512585,2675.1605222824664,2043.0774149907043,64914.80556084312,999.0584934568975,40696.212788875826,14213.892049996857,15434.952451370564,16746.060413233266
,,,,,,,,126,9208.188810951347,55114.18613626337,2747.736580327534,2098.5053050024626,65088.05261179593,968.168042641257,39437.903746919124,14517.611673409403,15547.73425526832,17013.75976476976
,,,,,,,,127,8943.738286101789,54571.861159442655,2810.982970513262,2146.8079276163635,64213.39708079227,964.873210570243,39303.69019297895,14887.734925130679,15705.28544534714,17090.505007862328
,,,,,,,,128,9300.854210705866,59178.94194891894,3007.179440771522,2296.647375540801,67251.41431665987,982.6681769027639,40028.56039689641,15936.831247422455,16047.151603065477,17672.810907210507
,,,,,,,,129,9917.876854688318,63235.73220547274,3173.5023741860073,2423.6717644795276,69745.93793846066,1077.0182737311425,43871.87049634657,17294.40356568686,16472.30526631901,18300.95997543464
,,,,,,,,130,10550.20775717065,66868.58190899018,3311.655858270182,2529.1825411604764,71610.75029961397,1226.6945668958522,49968.869188956865,18352.424869038994,16759.4971939854,18647.754278448097
,,,,,,,,131,10858.207453338924,69650.25397494764,3341.529395113956,2551.997601136585,72746.81212403052,1315.5714898010344,53589.231931362796,18931.859524896026,16589.04834266131,18680.917423141716
,,,,,,,,132,10986.114300208737,68568.8974686071,3307.6188937515312,2526.099425001023,73585.00363643526,1357.3908330482554,55292.72467570244,19300.08537879067,16343.059666309407,18457.553856895538
,,,,,,,,133,10760.998246107421,66111.44442681751,3279.360143111377,2504.5176108944556,70355.03537287937,1387.9125048324292,56536.011692637454,19218.103019094044,15977.950477055438,18241.01799748645
,,,,,,,,134,10430.48694753772,64553.428494644926,3259.9827146103335,2489.718652536764,67849.1327521006,1380.0893320105881,56217.33813639313,18977.71405792562,15819.12313650589,18108.365399106162
,,,,,,,,135,10368.06840859198,63781.68259285907,3260.7901077121433,2490.335275966734,66631.1695856497,1374.8144563941216,56002.468382549574,18640.057892717374,15839.460782857977,18130.79929860113
,,,,,,,,136,10114.341771440237,63292.68436582143,3311.566557950737,2529.1143393116868,65800.0820688004,1359.2282615929464,55367.5714996798,18595.00509501957,15992.917889446453,18381.917077790815
,,,,,,,,137,10429.504255205287,67083.71097683352,3670.048997104832,2802.895060015398,67585.33679184799,1391.921341008057,56699.30988017662,19500.97967021234,16543.971271066213,19494.833360857236
,,,,,,,,138,11240.945311644942,73499.8339328557,3811.3427512960034,2910.8041285674385,74468.70041493564,1457.2945685860261,59362.259871200375,20730.715095750522,17164.753727319774,20134.687073574776
,,,,,,,,139,11391.363760916185,72731.12115692305,3586.0801372957794,2738.766243106463,74817.30551667704,1509.0382908181027,61470.017812784245,20766.84291238797,17385.562461995738,20047.877644070446
,,,,,,,,140,11139.07061999893,70741.96421554624,3383.962172224309,2584.404421240033,73253.16341981581,1484.4274926627393,60467.50768418306,20253.597913567686,17393.61781793062,19693.14718003496
,,,,,,,,141,10634.606000058435,68716.72416950775,3190.1878802810807,2436.4148426151082,70616.48213908193,1398.7621125483006,56977.9657289435,19025.252027539456,17083.710827325456,18980.139461290186
,,,,,,,,142,10802.419793501567,69675.62754515673,2929.39997970521,2237.2455351490294,73626.67122098885,1301.2906914981136,53007.50983160949,17841.371145060453,16592.70191970527,18166.666909169806
,,,,,,,,143,10807.536051731107,65941.37360694722,2666.9972919353218,2036.8429808230096,72232.32338957544,1190.5484869970794,48496.47433799296,16235.072678715846,15931.244170747528,17324.908140209205
,,,,,,,,144,10621.673353762688,64459.87266737152,2654.7952578985173,2027.5240241292322,71110.62100656593,1128.1702836424263,45955.525355187674,15618.788386662296,15693.398272534809,17246.30074623743
,,,,,,,,145,10363.495010527387,62988.60459420501,2601.619101499011,1986.9122551000544,71704.12444464782,1141.0292351206992,46479.32918701905,15091.88777014938,15662.536696489478,17302.670994910124
,,,,,,,,146,10036.053470907013,62096.70594136557,2573.360349868457,1965.3304419838857,69938.7163852341,1134.5538010520654,46215.5551990749,14844.551161579135,15588.933781601976,17324.12950491325
,,,,,,,,147,9741.35609126608,62759.75184488835,2595.96735077674,1982.5958930710601,68024.2241563616,1117.2936809016367,45512.47170864281,14770.905988794288,15696.432773742958,17340.71108706297
