Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Min_Charge_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,VRE_Trans_Cost_per_MWyr,Heat_Rate_MMBTU_per_MWh,Fuel,NG_MMBtu_per_MWh,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Start_NG_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag,MinCapTag_1,MinCapTag_2,MinCapTag_3,MGA,Resource_Type,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,ESR_1,ESR_2,region,cluster,LDS.1,CCS_Rate
NCEN_natural_gas_fired_combined_cycle_1,5,1,0,0,0,0,0,0,0,0,1962.198,0,0,0,-1,-1,0,0,0,0,0,0,13812.691,0,0,3.893,0,0,0,None,10.565,218.022,100.9542,0,2,6,6,0.64,0.64,1,0.304,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,1,0,0
NCEN_natural_gas_fired_combined_cycle_2,5,1,0,0,0,0,0,0,0,0,17664.891,0,0,0,-1,-1,0,0,0,0,0,0,10550.667,0,0,3.482,0,0,0,None,7.218,430.851,100.9542,0,2,6,6,0.64,0.64,1,0.435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,2,0,0
NCEN_natural_gas_fired_combined_cycle_3,5,1,0,0,0,0,0,0,0,0,1900.794,0,0,0,-1,-1,0,0,0,0,0,0,16001,0,0,4.415,0,0,0,None,7.441,135.771,100.9542,0,2,6,6,0.64,0.64,1,0.579,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,3,0,0
NCEN_natural_gas_fired_combined_cycle_4,5,1,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,0,16001,0,0,4.415,0,0,0,None,24,5,100.9542,0,2,6,6,0.64,0.64,1,0.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,4,0,0
NCEN_natural_gas_fired_combustion_turbine_1,5,1,0,0,0,0,0,0,0,0,15755.313,0,0,0,-1,-1,0,0,0,0,0,0,9723.911,0,0,5.071,0,0,0,None,11.896,107.179,130.90146,0,3.5,1,1,0.64,0.64,1,0.488,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,1,0,0
NCEN_natural_gas_fired_combustion_turbine_2,5,1,0,0,0,0,0,0,0,0,1044.083,0,0,0,-1,-1,0,0,0,0,0,0,13548,0,0,5.071,0,0,0,None,12.32,24.281,130.90146,0,3.5,1,1,0.64,0.64,1,0.333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,2,0,0
NCEN_nuclear_1,5,1,0,0,0,0,0,0,0,0,11463.504,0,0,0,-1,-1,0,0,0,0,0,0,187522,0,0,2.352,0,0,10.455,NCEN_reference_uranium,0,955.292,1130,0,0,36,36,0.25,0.25,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear,0,0,0,0,0.93,0,0,0,0,0,1,NCEN,1,0,0
NCEN_nuclear_2,5,1,0,0,0,0,0,0,0,0,2885.001,0,0,0,-1,-1,0,0,0,0,0,0,281925.328,0,0,2.352,0,0,10.455,NCEN_reference_uranium,0,961.667,1130,0,0,36,36,0.25,0.25,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear,0,0,0,0,0.93,0,0,0,0,0,1,NCEN,2,0,0
NCEN_onshore_wind_turbine_1,5,0,0,0,0,0,1,0,1,0,22119.3,0,0,0,-1,-1,0,0,0,0,0,0,43000,0,0,0,0,0,0,None,0,139.405,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,onshore_wind_turbine,0,0,0,0,0,0,0,0,0,1,1,NCEN,1,0,0
NCEN_small_hydroelectric_1,5,0,1,0,0,0,0,0,0,-1,482.3,0,0,0,-1,-1,0,0,0,0,0,0,45648,0,0,0,0,0,0,None,0,0.91,0,0,0,0,0,1,1,1,0.28196497,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,small_hydroelectric,0,0,0,0,0,0,0,0,0,1,1,NCEN,1,0,0
NCEN_solar_photovoltaic_1,5,0,0,0,0,0,1,0,1,0,1261,0,0,0,-1,-1,0,0,0,0,0,0,22887,0,0,0,0,0,0,None,0,4.655,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solar_photovoltaic,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,1,0,0
SE_conventional_hydroelectric_1,7,0,0,0,0,1,0,0,0,-1,11123.215,0,0,0,-1,-1,0,0,0,0,0,0,45648,0,0,0,0,0,0,None,0,31.333,0,0,0,0,0,0.083,0.083,0,0.135129141,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conventional_hydroelectric,0,0,0,0,0,0,0.8,0,0,0,1,SE,1,0,0
SE_hydroelectric_pumped_storage_1,7,0,0,1,0,0,0,0,0,-1,6261.984,0,0,0,-1,-1,0,0,0,0,0,0,39399,0,0,0,0,0,0,None,0,184.176,0,0,0,0,0,1,1,1,0.653,0,0.866,0.866,0,200,0,0,0,0,0,0,0,0,0,0,0,0,hydroelectric_pumped_storage,0,0,0,0,0,0,0.95,0,0,0,0,SE,1,0,0
SE_natural_gas_fired_combined_cycle_1,7,1,0,0,0,0,0,0,0,0,26218.712,0,0,0,-1,-1,0,0,0,0,0,0,9496,0,0,3.504,0,0,0,None,7.275,504.206,100.9542,0,2,6,6,0.64,0.64,1,0.41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0,0,0.93,0,0,0,0,SE,1,0,0
SE_natural_gas_fired_combined_cycle_2,7,1,0,0,0,0,0,0,0,0,4637.5,0,0,0,-1,-1,0,0,0,0,0,0,16001,0,0,4.415,0,0,0,None,7.735,185.5,100.9542,0,2,6,6,0.64,0.64,1,0.586,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0,0,0.93,0,0,0,0,SE,2,0,0
SE_natural_gas_fired_combined_cycle_3,7,1,0,0,0,0,0,0,0,0,42679.32,0,0,0,-1,-1,0,0,0,0,0,0,11977.294,0,0,3.455,0,0,0,None,6.969,711.322,100.9542,0,2,6,6,0.64,0.64,1,0.596,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0,0,0.93,0,0,0,0,SE,3,0,0
SE_natural_gas_fired_combined_cycle_4,7,1,0,0,0,0,0,0,0,0,6088.5,0,0,0,-1,-1,0,0,0,0,0,0,11733.808,0,0,3.493,0,0,0,None,10.235,507.375,100.9542,0,2,6,6,0.64,0.64,1,0.561,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0,0,0,0.93,0,0,0,0,SE,4,0,0
SE_natural_gas_fired_combustion_turbine_1,7,1,0,0,0,0,0,0,0,0,24934.14,0,0,0,-1,-1,0,0,0,0,0,0,9518.439,0,0,5.071,0,0,0,None,11.133,138.523,130.90146,0,3.5,1,1,0.64,0.64,1,0.472,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0,0,0,0,0.93,0,0,0,0,SE,1,0,0
SE_natural_gas_fired_combustion_turbine_2,7,1,0,0,0,0,0,0,0,0,683.209,0,0,0,-1,-1,0,0,0,0,0,0,13548,0,0,5.071,0,0,0,None,10.306,22.039,130.90146,0,3.5,1,1,0.64,0.64,1,0.326,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0,0,0,0,0.93,0,0,0,0,SE,2,0,0
SE_nuclear_1,7,1,0,0,0,0,0,0,0,0,33632.288,0,0,0,-1,-1,0,0,0,0,0,0,199087.824,0,0,2.34,0,0,10.456,SE_reference_uranium,0,1051.009,1130,0,0,36,36,0.25,0.25,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear,0,0,0,0,0,0,0.93,0,0,0,1,SE,1,0,0
SE_nuclear_2,7,1,0,0,0,0,0,0,0,0,2228,0,0,0,-1,-1,0,0,0,0,0,0,187522,0,0,2.258,0,0,9.21,SE_reference_uranium,0,1114,1130,0,0,36,36,0.25,0.25,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear,0,0,0,0,0,0,0.93,0,0,0,1,SE,2,0,0
SE_small_hydroelectric_1,7,0,1,0,0,0,0,0,0,-1,249.895,0,0,0,-1,-1,0,0,0,0,0,0,45648,0,0,0,0,0,0,None,0,1.219,0,0,0,0,0,1,1,1,0.135129141,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,small_hydroelectric,0,0,0,0,0,0,0,0,0,1,1,SE,1,0,0
SE_solar_photovoltaic_1,7,0,0,0,0,0,1,0,1,0,8502.2,0,0,0,-1,-1,0,0,0,0,0,0,22887,0,0,0,0,0,0,None,0,17.142,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solar_photovoltaic,0,0,0,0,0,0,0.8,0,0,1,1,SE,1,0,0
SW_conventional_hydroelectric_1,3,0,0,0,0,1,0,0,0,-1,4444.005,0,0,0,-1,-1,0,0,0,0,0,0,45648,0,0,0,0,0,0,None,0,77.965,0,0,0,0,0,0.083,0.083,0,0.002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conventional_hydroelectric,0,0,0.8,0,0,0,0,0,0,0,1,SW,1,0,0
SW_hydroelectric_pumped_storage_1,3,0,0,1,0,0,0,0,0,-1,778.8,0,0,0,-1,-1,0,0,0,0,0,0,39399,0,0,0,0,0,0,None,0,70.8,0,0,0,0,0,1,1,1,0.36,0,0.866,0.866,0,200,0,0,0,0,0,0,0,0,0,0,0,0,hydroelectric_pumped_storage,0,0,0.95,0,0,0,0,0,0,0,0,SW,1,0,0
SW_natural_gas_fired_combined_cycle_1,3,1,0,0,0,0,0,0,0,0,18675.696,0,0,0,-1,-1,0,0,0,0,0,0,10216.075,0,0,3.489,0,0,0,None,7.713,478.864,100.9542,0,2,6,6,0.64,0.64,1,0.392,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0.93,0,0,0,0,0,0,0,0,SW,1,0,0
SW_natural_gas_fired_combined_cycle_2,3,1,0,0,0,0,0,0,0,0,2747.304,0,0,0,-1,-1,0,0,0,0,0,0,16001,0,0,4.415,0,0,0,None,8.159,152.628,100.9542,0,2,6,6,0.64,0.64,1,0.456,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0.93,0,0,0,0,0,0,0,0,SW,2,0,0
SW_natural_gas_fired_combined_cycle_3,3,1,0,0,0,0,0,0,0,0,189.6,0,0,0,-1,-1,0,0,0,0,0,0,16001,0,0,4.415,0,0,0,None,12.425,63.2,100.9542,0,2,6,6,0.64,0.64,1,0.451,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0.93,0,0,0,0,0,0,0,0,SW,4,0,0
SW_natural_gas_fired_combustion_turbine_1,3,1,0,0,0,0,0,0,0,0,5783.25,0,0,0,-1,-1,0,0,0,0,0,0,10498.459,0,0,5.071,0,0,0,None,11.075,52.575,130.90146,0,3.5,1,1,0.64,0.64,1,0.484,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0.93,0,0,0,0,0,0,0,0,SW,1,0,0
SW_natural_gas_fired_combustion_turbine_2,3,1,0,0,0,0,0,0,0,0,749,0,0,0,-1,-1,0,0,0,0,0,0,10289.616,0,0,5.071,0,0,0,None,19.589,53.5,130.90146,0,3.5,1,1,0.64,0.64,1,0.119,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0.93,0,0,0,0,0,0,0,0,SW,2,0,0
SW_nuclear_1,3,1,0,0,0,0,0,0,0,0,4002.999,0,0,0,-1,-1,0,0,0,0,0,0,187522,0,0,2.352,0,0,10.458,TX_reference_uranium,0,1334.333,1130,0,0,36,36,0.25,0.25,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear,0,0,0.93,0,0,0,0,0,0,0,1,SW,1,0,0
SW_onshore_wind_turbine_1,3,0,0,0,0,0,1,0,1,0,5283.2,0,0,0,-1,-1,0,0,0,0,0,0,43000,0,0,0,0,0,0,None,0,176.157,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,onshore_wind_turbine,0,0,0,0,0,0,0,0,0,1,1,SW,1,0,0
SW_small_hydroelectric_1,3,0,1,0,0,0,0,0,0,-1,147.75,0,0,0,-1,-1,0,0,0,0,0,0,45648,0,0,0,0,0,0,None,0,1.182,0,0,0,0,0,1,1,1,0.166,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,small_hydroelectric,0,0,0,0,0,0,0,0,0,1,1,SW,1,0,0
SW_solar_photovoltaic_1,3,0,0,0,0,0,1,0,1,0,7717.4,0,0,0,-1,-1,0,0,0,0,0,0,22887,0,0,0,0,0,0,None,0,27.14,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solar_photovoltaic,0,0,0.8,0,0,0,0,0,0,1,1,SW,1,0,0
TX_conventional_hydroelectric_1,4,0,0,0,0,1,0,0,0,-1,467.896,0,0,0,-1,-1,0,0,0,0,0,0,45648,0,0,0,0,0,0,None,0,21.268,0,0,0,0,0,0.083,0.083,0,0.0069,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conventional_hydroelectric,0,0,0,0.8,0,0,0,0,0,0,1,TX,1,0,0
TX_natural_gas_fired_combined_cycle_1,4,1,0,0,0,0,0,0,0,0,29316.215,0,0,0,-1,-1,0,0,0,0,0,0,10783.769,0,0,3.477,0,0,0,None,7.319,496.885,100.9542,0,2,6,6,0.64,0.64,1,0.445,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0.93,0,0,0,0,0,0,0,TX,1,0,0
TX_natural_gas_fired_combined_cycle_2,4,1,0,0,0,0,0,0,0,0,1727.298,0,0,0,-1,-1,0,0,0,0,0,0,16001,0,0,4.415,0,0,0,None,10.49,191.922,100.9542,0,2,6,6,0.64,0.64,1,0.372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0.93,0,0,0,0,0,0,0,TX,2,0,0
TX_natural_gas_fired_combined_cycle_3,4,1,0,0,0,0,0,0,0,0,2439.6,0,0,0,-1,-1,0,0,0,0,0,0,16001,0,0,4.415,0,0,0,None,7.455,243.96,100.9542,0,2,6,6,0.64,0.64,1,0.509,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0.93,0,0,0,0,0,0,0,TX,3,0,0
TX_natural_gas_fired_combined_cycle_4,4,1,0,0,0,0,0,0,0,0,4699.904,0,0,0,-1,-1,0,0,0,0,0,0,10120.092,0,0,3.491,0,0,0,None,10.703,587.488,100.9542,0,2,6,6,0.64,0.64,1,0.543,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combined_cycle,0,0,0,0.93,0,0,0,0,0,0,0,TX,4,0,0
TX_natural_gas_fired_combustion_turbine_1,4,1,0,0,0,0,0,0,0,0,985.296,0,0,0,-1,-1,0,0,0,0,0,0,13548,0,0,5.071,0,0,0,None,11.406,37.896,130.90146,0,3.5,1,1,0.64,0.64,1,0.423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0,0.93,0,0,0,0,0,0,0,TX,1,0,0
TX_natural_gas_fired_combustion_turbine_2,4,1,0,0,0,0,0,0,0,0,3938.88,0,0,0,-1,-1,0,0,0,0,0,0,10225.099,0,0,5.071,0,0,0,None,10.786,59.68,130.90146,0,3.5,1,1,0.64,0.64,1,0.417,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,natural_gas_fired_combustion_turbine,0,0,0,0.93,0,0,0,0,0,0,0,TX,2,0,0
TX_nuclear_1,4,1,0,0,0,0,0,0,0,0,2560,0,0,0,-1,-1,0,0,0,0,0,0,187522,0,0,2.352,0,0,10.455,TX_reference_uranium,0,1280,1130,0,0,36,36,0.25,0.25,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear,0,0,0,0.93,0,0,0,0,0,0,1,TX,1,0,0
TX_nuclear_2,4,1,0,0,0,0,0,0,0,0,2460,0,0,0,-1,-1,0,0,0,0,0,0,187522,0,0,2.352,0,0,10.455,TX_reference_uranium,0,1230,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear,0,0,0,0.93,0,0,0,0,0,0,1,TX,2,0,0
TX_onshore_wind_turbine_1,4,0,0,0,0,0,1,0,1,0,24925.4,0,0,0,-1,-1,0,0,0,0,0,0,43000,0,0,0,0,0,0,None,0,264.43,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,onshore_wind_turbine,0,0,0,0,0,0,0,0,0,1,1,TX,1,0,0
TX_small_hydroelectric_1,4,0,1,0,0,0,0,0,0,-1,15.751,0,0,0,-1,-1,0,0,0,0,0,0,45648,0,0,0,0,0,0,None,0,0.829,0,0,0,0,0,1,1,1,0.0069,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,small_hydroelectric,0,0,0,0,0,0,0,0,0,1,1,TX,1,0,0
TX_solar_photovoltaic_1,4,0,0,0,0,0,1,0,1,0,596,0,0,0,-1,-1,0,0,0,0,0,0,22887,0,0,0,0,0,0,None,0,111.009,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solar_photovoltaic,0,0,0,0.8,0,0,0,0,0,1,1,TX,1,0,0
CA_naturalgas_ccccsavgcf_conservative_0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,117963.2972,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0.93,0,0,0,0,0,0,0,0,0,0,CA,0,0,0.97
CA_naturalgas_ccavgcf_moderate_0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,80958.25546,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0.93,0,0,0,0,0,0,0,0,0,0,CA,0,0,0
CA_naturalgas_ctavgcf_moderate_0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,65492.39668,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0.93,0,0,0,0,0,0,0,0,0,0,CA,0,0,0
CA_battery_moderate_0,1,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,27447.74816,17369.10583,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0.95,0,0,0,0,0,0,0,0,0,0,CA,0,0,0
CA_nuclear_mid_0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,281653.736,0,0,175000,0,0,2.8,0,0,10.497,CA_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0.93,0,0,0,0,0,0,0,0,0,1,CA,0,0,0
CA_offshorewind_class10_moderate_floating_1_1,1,0,0,0,0,0,1,0,1,1,0,0,0,48009.008,-1,-1,0,0,0,200000.3086,0,0,57294.4,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,offshorewind_class10_moderate_floating_1_250,0.8,0,0,0,0,0,0,0,0,1,1,CA,1,0,0
NW_naturalgas_ccccsavgcf_conservative_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,104764.6066,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0.93,0,0,0,0,0,0,0,0,0,NW,0,0,0.97
NW_naturalgas_ccavgcf_moderate_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,61092.34509,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0.93,0,0,0,0,0,0,0,0,0,NW,0,0,0
NW_naturalgas_ctavgcf_moderate_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,54786.1045,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0.93,0,0,0,0,0,0,0,0,0,NW,0,0,0
NW_battery_moderate_0,2,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,27078.79139,17135.62769,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0.95,0,0,0,0,0,0,0,0,0,NW,0,0,0
NW_nuclear_mid_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,251167.2307,0,0,175000,0,0,2.8,0,0,10.497,NW_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0.93,0,0,0,0,0,0,0,0,1,NW,0,0,0
NW_offshorewind_class10_moderate_floating_1_1,2,0,0,0,0,0,1,0,1,1,0,0,0,13589.498,-1,-1,0,0,0,173310.4928,0,0,57294.4,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,offshorewind_class10_moderate_floating_1_250,0,0.8,0,0,0,0,0,0,0,1,1,NW,1,0,0
SW_naturalgas_ccccsavgcf_conservative_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,94553.95289,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0.93,0,0,0,0,0,0,0,0,SW,0,0,0.97
SW_naturalgas_ccavgcf_moderate_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,54740.23581,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0.93,0,0,0,0,0,0,0,0,SW,0,0,0
SW_naturalgas_ctavgcf_moderate_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,47843.74317,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0.93,0,0,0,0,0,0,0,0,SW,0,0,0
SW_battery_moderate_0,3,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,26652.73417,16866.01603,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0.95,0,0,0,0,0,0,0,0,SW,0,0,0
SW_nuclear_mid_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,235885.4851,0,0,175000,0,0,2.8,0,0,10.497,SW_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0.93,0,0,0,0,0,0,0,1,SW,0,0,0
TX_naturalgas_ccccsavgcf_conservative_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,104049.6775,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0.93,0,0,0,0,0,0,0,TX,0,0,0.97
TX_naturalgas_ccavgcf_moderate_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,56712.29588,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0.93,0,0,0,0,0,0,0,TX,0,0,0
TX_naturalgas_ctavgcf_moderate_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,50613.25278,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0.93,0,0,0,0,0,0,0,TX,0,0,0
