Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,2624,44172,31402,35939,71122,128086,66498,151753,103666,58037
,,,,,,,,2625,57922,38726,42052,75425,126755,68017,151966,99523,54164
,,,,,,,,2626,64698,40457,44324,75928,122910,66273,156530,103180,55810
,,,,,,,,2627,64063,39767,43020,79624,124003,68106,163414,105319,55478
,,,,,,,,2628,61308,38255,43543,82443,123037,68807,168310,106322,55443
,,,,,,,,2629,63245,39144,44187,84779,122726,69414,172111,106828,54994
,,,,,,,,2630,64206,37865,44929,86518,121893,69450,175209,106792,54558
,,,,,,,,2631,64898,37525,45420,87565,122147,69357,182810,111866,57503
,,,,,,,,2632,64844,36940,45707,90637,127056,71782,195261,119079,61826
,,,,,,,,2633,65307,36888,47472,94865,133972,75239,209197,126909,67006
,,,,,,,,2634,69302,38402,50482,99735,137074,79485,200969,116301,61113
,,,,,,,,2635,74589,40266,53987,93505,125039,73634,174747,99838,52479
,,,,,,,,2636,78816,41551,52048,82504,113228,65047,157547,94721,50545
,,,,,,,,2637,70677,37152,45966,76801,108229,62280,143244,85515,44668
,,,,,,,,2638,60405,33421,42111,70431,100340,57776,127980,77020,40392
,,,,,,,,2639,57604,32081,38773,63526,93848,53241,113136,68648,36399
,,,,,,,,2640,51834,29407,35272,56898,87602,49035,98128,61031,33312
,,,,,,,,2641,46637,27721,31996,50189,82775,44669,89148,58335,32115
,,,,,,,,2642,41798,26342,28638,46990,81066,43257,85441,57757,31985
,,,,,,,,2643,37305,25250,26804,45548,81428,43186,84621,58784,32884
,,,,,,,,2644,35636,25346,26358,44734,82670,43507,86054,61546,34560
,,,,,,,,2645,35768,26012,26594,45277,86337,44737,93228,68707,38652
,,,,,,,,2646,37117,26818,27360,49246,97113,48797,113787,89147,51062
,,,,,,,,2647,39518,28264,29413,58941,115392,59275,140461,104563,59540
,,,,,,,,2648,44738,31571,35621,70797,126027,67283,151869,105136,58967
,,,,,,,,2649,58649,39046,41542,75136,124410,68084,151538,100074,55411
,,,,,,,,2650,65456,40790,43598,75724,120475,65859,155633,103358,57285
,,,,,,,,2651,64341,40068,42262,79498,121442,67421,162081,104112,56980
,,,,,,,,2652,61380,38559,42579,82691,120500,68007,166741,104562,57152
,,,,,,,,2653,63313,39403,43406,85133,120071,68508,170028,104181,56669
,,,,,,,,2654,64170,38007,44171,87102,119209,68557,172478,103502,56222
,,,,,,,,2655,64818,37633,44731,88544,119563,68439,179384,108267,59217
,,,,,,,,2656,64726,36986,45028,91932,124491,70843,191143,115082,63656
,,,,,,,,2657,65168,36856,46701,96398,131208,74279,204439,123363,69177
,,,,,,,,2658,69143,38372,49696,100993,134457,78353,196512,112904,63109
,,,,,,,,2659,74417,40194,53124,94373,122816,72877,170410,97538,54696
,,,,,,,,2660,78618,41460,51360,83316,111005,64132,153829,93579,52991
,,,,,,,,2661,70470,37108,45327,77685,106085,61283,139955,84225,46597
,,,,,,,,2662,60147,33391,41517,71413,98280,56846,125066,76545,42296
,,,,,,,,2663,57446,32160,38220,64440,91698,52341,110672,69264,38538
,,,,,,,,2664,51760,29487,34564,57694,85721,47921,95648,64581,36483
,,,,,,,,2665,46557,27819,31111,51099,81138,43385,87649,62921,35569
,,,,,,,,2666,41728,26440,28292,47908,79288,41430,84310,63248,35514
,,,,,,,,2667,37565,25505,26567,46314,79607,40759,83772,65034,36518
,,,,,,,,2668,36093,25625,26131,45400,80635,40644,85441,68676,38391
,,,,,,,,2669,36345,26264,26382,45688,84039,41348,92243,76420,42590
,,,,,,,,2670,37751,27052,27172,49240,94395,44964,113021,98554,55693
,,,,,,,,2671,40218,28525,29220,58790,112405,54602,138011,113030,64047
,,,,,,,,2672,45501,31783,35414,71068,123396,63994,149068,112525,63052
,,,,,,,,2673,59540,38815,41708,75909,122498,65974,148213,106101,58745
,,,,,,,,2674,66428,40264,44138,77023,118932,64790,152007,109334,60155
,,,,,,,,2675,65160,39323,42940,81402,119992,66702,157660,108093,58869
,,,,,,,,2676,61893,37863,43400,84759,119463,68269,161896,107952,58590
,,,,,,,,2677,63834,38561,43967,87260,119122,69284,164568,106876,57817
,,,,,,,,2678,64274,37251,44602,89360,118273,69903,166518,106043,57099
,,,,,,,,2679,64852,36840,45038,90888,118567,70298,173699,110862,59877
,,,,,,,,2680,64716,36309,45210,94380,123465,72898,185558,117706,64117
,,,,,,,,2681,65102,36230,46858,98950,130052,76658,198883,126625,69851
,,,,,,,,2682,69107,37679,49872,103981,132960,80742,191418,115257,63400
,,,,,,,,2683,74425,39472,53399,97070,121139,75116,166101,99630,54949
,,,,,,,,2684,78786,40573,51426,85421,109056,65948,150191,95850,53228
,,,,,,,,2685,70520,36354,45408,79609,104189,62743,137115,86019,46644
,,,,,,,,2686,60313,32630,41710,73156,96489,58198,123124,79206,42911
,,,,,,,,2687,57730,31300,38450,65855,89537,53322,109733,72771,39568
,,,,,,,,2688,51863,28846,35101,58876,80491,48373,92371,59789,35773
,,,,,,,,2689,46813,27114,31988,46774,67782,38606,79987,56285,33880
,,,,,,,,2690,42224,24911,27983,42421,63943,35654,73548,54406,33072
,,,,,,,,2691,36887,22028,25267,39117,61765,33485,70798,54929,33399
,,,,,,,,2692,34339,21648,24143,37514,61328,32779,68829,54871,33327
,,,,,,,,2693,33645,21651,23857,36392,61544,32176,70209,57826,35087
,,,,,,,,2694,34173,22099,23657,37456,64734,33371,76592,64663,39431
,,,,,,,,2695,34659,22608,24246,40113,70436,36145,91186,72372,43773
,,,,,,,,2696,36992,24010,26256,47681,77882,41618,105448,77343,46808
,,,,,,,,2697,43163,26466,29017,53565,83013,45502,116801,80775,48202
,,,,,,,,2698,45558,26577,32175,58902,86662,48662,126411,83772,50037
,,,,,,,,2699,48424,27453,34379,64367,89236,51171,134195,84429,49390
,,,,,,,,2700,50947,28099,36267,68040,90249,52782,141730,86872,50417
,,,,,,,,2701,53689,28930,36816,71674,91711,54670,145879,86049,49332
,,,,,,,,2702,54360,28101,37990,73563,90431,54862,147040,84173,47887
,,,,,,,,2703,56269,28216,38401,74338,89173,54470,149340,84890,48261
,,,,,,,,2704,55637,27572,38081,75713,90412,55062,154047,86670,49300
,,,,,,,,2705,54737,26981,38287,77874,91551,56444,155527,85453,49049
,,,,,,,,2706,55375,27245,39062,78577,92381,56395,160524,91924,52247
,,,,,,,,2707,56471,27557,39279,79207,96608,59403,158012,90061,51132
,,,,,,,,2708,56409,27972,40555,75877,94329,57908,147236,84199,47977
,,,,,,,,2709,59890,28743,40895,70595,89823,54360,136897,81243,46653
,,,,,,,,2710,58505,27938,38942,66599,85835,52137,122475,72205,41413
,,,,,,,,2711,55183,26577,37211,59762,78509,47473,107177,64105,36903
,,,,,,,,2712,52519,25747,34313,53760,72014,43522,92572,55047,31300
,,,,,,,,2713,46873,23837,31044,46080,65190,38800,80987,49969,28976
,,,,,,,,2714,41886,22414,27563,41619,61111,36010,74065,46991,27924
,,,,,,,,2715,36709,21312,25297,38359,58847,34101,70929,46519,28138
,,,,,,,,2716,34311,20879,24176,36857,58515,33650,68595,45570,27894
,,,,,,,,2717,33773,20906,23884,35739,58602,33264,69713,47668,28974
,,,,,,,,2718,34467,21372,23705,36676,61392,34417,75614,52752,31907
,,,,,,,,2719,35007,22008,24150,39376,67025,37193,91258,64873,37309
,,,,,,,,2720,36924,23088,25907,46751,74867,42021,106458,72475,41284
,,,,,,,,2721,41718,25696,28330,52545,80885,45764,118337,77768,43773
,,,,,,,,2722,43930,25967,31364,57548,85056,48676,128528,81614,45693
,,,,,,,,2723,47561,27421,33565,62395,87747,51161,137091,84194,46118
,,,,,,,,2724,50271,28326,35418,65797,88760,52313,145304,87771,47511
,,,,,,,,2725,52794,29300,35907,69201,90209,54009,149988,87906,46864
,,,,,,,,2726,53421,28383,37016,70913,88981,53990,151186,86662,45677
,,,,,,,,2727,55330,28609,37401,71523,87815,53442,153453,87887,46122
,,,,,,,,2728,54830,27910,37053,72654,89210,54026,158149,90140,47246
,,,,,,,,2729,54024,27306,37215,74563,90432,55383,159710,89350,46801
,,,,,,,,2730,54783,27625,37949,74983,91406,55439,165080,96041,50752
,,,,,,,,2731,56017,27882,38093,76559,95818,58528,162342,93545,49822
,,,,,,,,2732,56000,28504,39568,73713,93614,57201,151009,86992,46722
,,,,,,,,2733,59709,29107,39931,68655,89086,53789,140396,83388,45117
,,,,,,,,2734,58269,28172,37970,64652,85097,51686,125355,73780,39941
,,,,,,,,2735,54834,26769,36194,57904,77864,47175,109456,65100,35176
,,,,,,,,2736,52192,25887,33352,52096,73115,43522,97157,59788,30461
,,,,,,,,2737,46501,24223,30122,50955,72745,43719,89391,55919,28867
,,,,,,,,2738,41230,23652,27839,47901,70400,41826,85097,54678,28476
,,,,,,,,2739,37379,23978,26782,46515,70567,41464,83962,54978,29080
,,,,,,,,2740,35933,24086,26459,45745,71728,41586,85100,57046,30466
,,,,,,,,2741,36361,24764,26826,46288,75345,42670,92236,63659,34348
,,,,,,,,2742,37747,25583,27747,50242,85628,46549,112784,82576,46122
,,,,,,,,2743,40310,27034,29913,60151,103708,56719,140226,100555,54558
,,,,,,,,2744,45824,30238,36362,72043,115594,65509,153256,103176,54088
,,,,,,,,2745,60463,37440,42120,76537,115859,67114,154309,100491,51146
,,,,,,,,2746,66292,39194,44077,77530,113439,65590,159899,105254,53173
,,,,,,,,2747,64505,38557,42580,81506,115527,67388,167740,108696,53708
,,,,,,,,2748,61405,37302,42811,84636,116191,68447,173334,110707,53977
,,,,,,,,2749,63412,38127,43257,87215,116431,69183,177525,112210,53980
,,,,,,,,2750,64397,37093,43797,89377,116122,69439,181394,113021,53777
,,,,,,,,2751,65136,36813,44179,91023,116712,69448,188997,118791,56734
,,,,,,,,2752,65163,36413,44425,94336,121567,71881,201343,126630,61038
,,,,,,,,2753,65631,36365,46068,99065,128142,75461,215150,134855,65845
,,,,,,,,2754,69532,37817,49074,104297,130767,79548,206499,123545,60123
,,,,,,,,2755,74724,39691,52648,97452,119445,73935,180068,105908,51328
,,,,,,,,2756,78877,40838,50851,85850,107339,65023,162047,99074,48936
,,,,,,,,2757,70659,36720,44905,79513,102285,62003,146684,88451,43558
,,,,,,,,2758,60237,32981,41216,72604,94344,57442,130519,78876,38963
,,,,,,,,2759,57457,31629,37911,65104,86596,52764,115024,69721,34497
,,,,,,,,2760,51792,29016,34441,58081,79017,48244,100296,61223,30231
,,,,,,,,2761,46579,27183,31214,50801,73096,43668,91146,57142,28478
,,,,,,,,2762,41782,25617,28518,47659,70707,41879,86837,55649,27910
,,,,,,,,2763,37644,24269,27068,46135,70674,41524,85683,55760,28347
,,,,,,,,2764,36143,24316,26867,45321,71712,41620,87022,57658,29601
,,,,,,,,2765,36423,24954,27292,45839,75307,42696,93868,64325,33299
,,,,,,,,2766,37658,25766,28161,49990,85474,46540,114358,82952,44424
,,,,,,,,2767,40385,27263,30347,59596,103352,56555,141892,101412,53054
,,,,,,,,2768,45953,30511,36859,71086,115197,65189,154580,104380,53107
,,,,,,,,2769,60185,37459,42774,75428,115662,66723,155564,102058,50757
,,,,,,,,2770,66162,39178,44813,76005,113421,65067,161372,107024,53034
,,,,,,,,2771,64815,38460,43407,79559,115766,66661,169016,110644,53952
,,,,,,,,2772,61707,37096,43770,82226,116549,67613,174476,112698,54417
,,,,,,,,2773,63786,37819,44152,84383,116972,68270,178723,114182,54623
,,,,,,,,2774,64637,36833,44648,86496,116774,68581,182315,114949,54529
,,,,,,,,2775,65403,36515,44933,87609,117520,68540,190468,120640,57439
,,,,,,,,2776,65494,36073,45076,90333,122331,70935,203683,128380,61539
,,,,,,,,2777,65989,36033,46688,94205,128771,74444,218399,136536,66074
,,,,,,,,2778,69915,37484,49682,98739,131535,78444,209269,125126,60252
,,,,,,,,2779,75111,39342,53297,92394,119927,73070,182191,107277,51253
,,,,,,,,2780,79236,40471,51260,81546,107644,64248,164005,100386,48691
,,,,,,,,2781,70884,36449,45309,76026,102845,61311,148722,89769,43637
,,,,,,,,2782,60405,32697,41700,69783,95036,56883,132506,80124,38964
,,,,,,,,2783,57678,31346,38407,63021,87297,52276,116937,70672,34398
,,,,,,,,2784,51934,28766,35148,56533,79785,47797,102417,61757,29980
,,,,,,,,2785,46772,26904,32109,50248,74097,43644,93160,57424,27960
,,,,,,,,2786,41931,25254,29247,47235,71673,42051,88811,55864,27165
,,,,,,,,2787,37660,23984,27731,46165,71606,41871,87674,55894,27405
,,,,,,,,2788,36048,24051,27517,45494,72675,42109,88908,57715,28516
,,,,,,,,2789,36121,24731,27995,46149,76266,43184,95724,64354,32052
,,,,,,,,2790,37004,25562,28947,50022,86543,47292,116312,82840,42829
,,,,,,,,2791,39130,27091,31155,60000,104567,57469,143970,101646,52265
,,,,,,,,2792,44409,30308,37708,71122,116497,65963,157560,104780,52680
,,,,,,,,2793,58033,37281,43522,75518,116747,67389,158609,102650,50571
,,,,,,,,2794,64862,38850,45252,75843,114169,65550,165055,107680,52839
,,,,,,,,2795,63972,38177,43583,79267,116365,67229,172756,111502,54142
,,,,,,,,2796,61375,36775,43767,81529,116978,67982,178575,113616,54700
,,,,,,,,2797,63579,37596,43913,83665,117297,68570,182974,115319,54976
,,,,,,,,2798,64906,36611,44235,85010,116930,68702,186563,116337,54986
,,,,,,,,2799,65859,36374,44406,85941,117469,68653,194922,122164,57963
,,,,,,,,2800,66130,36000,44522,89096,122354,71098,207555,130082,62182
,,,,,,,,2801,66752,36044,46214,93000,128820,74568,222265,138373,66780
,,,,,,,,2802,70864,37538,49295,97605,131740,78623,212412,126863,61092
,,,,,,,,2803,76159,39381,53045,90801,120204,72990,184681,108686,51886
,,,,,,,,2804,80089,40584,51070,79967,108160,64392,166030,101428,49083
,,,,,,,,2805,71591,36508,45239,74427,103449,61494,150512,90656,43970
,,,,,,,,2806,60748,32774,41627,68133,95417,56973,134267,80820,39210
,,,,,,,,2807,57614,31417,38370,61610,87840,52373,118555,71248,34438
,,,,,,,,2808,52016,28761,35111,55366,80730,47917,102374,62280,29877
,,,,,,,,2809,46675,26884,31997,46093,75039,42538,92731,58148,27821
,,,,,,,,2810,41738,25425,29073,43448,72874,40948,88946,56667,26969
,,,,,,,,2811,37294,24266,27540,42708,73103,40777,87966,56742,27164
,,,,,,,,2812,35478,24374,27289,42535,74402,41081,89079,58555,28223
,,,,,,,,2813,35398,25151,27701,43591,78249,42412,95849,65174,31727
,,,,,,,,2814,36118,26019,28631,47755,88824,46277,116447,83954,42355
,,,,,,,,2815,37943,27472,30782,57780,107135,56333,143761,102363,52102
,,,,,,,,2816,42953,30655,37191,67604,118752,64010,155958,105144,52626
,,,,,,,,2817,55966,37943,42660,70221,118595,65195,156162,102462,50525
,,,,,,,,2818,64205,39668,44262,69255,115702,63210,161323,107094,52664
,,,,,,,,2819,63889,39156,42555,70926,117521,64461,167515,110134,53997
,,,,,,,,2820,61603,37834,42683,72706,117448,65361,172217,111687,54452
,,,,,,,,2821,64037,38798,43242,74067,117381,65887,175332,112683,54545
,,,,,,,,2822,65412,37638,43884,75157,116759,66007,177726,113172,54307
,,,,,,,,2823,66295,37343,44390,75621,117406,65871,185015,118414,57170
,,,,,,,,2824,66394,36808,44747,78044,122482,68291,196640,125692,61250
,,,,,,,,2825,66822,36782,46507,81793,128795,71683,210482,133622,65746
,,,,,,,,2826,70818,38307,49559,85537,131828,75594,200964,122400,60051
,,,,,,,,2827,76032,40130,53009,80649,120378,70329,174299,104884,50998
,,,,,,,,2828,80038,41435,51275,71125,108458,61919,156903,98692,48464
,,,,,,,,2829,71568,37046,45315,66880,103710,59187,142561,88479,43566
,,,,,,,,2830,60836,33336,41516,61447,95703,55023,127269,79053,38886
,,,,,,,,2831,57809,32053,38146,55644,88449,50570,112565,69876,34159
,,,,,,,,2832,52078,29351,34561,50053,81445,46232,96640,59802,30117
,,,,,,,,2833,46872,27606,31124,44389,75762,41827,88699,56918,28287
,,,,,,,,2834,42046,26120,28173,41746,73706,40089,85424,56250,27649
,,,,,,,,2835,38056,24985,26424,40805,74026,39799,85077,57059,28053
,,,,,,,,2836,36512,25096,26044,40460,75185,39922,87038,59505,29337
,,,,,,,,2837,36521,25768,26407,41249,78728,41008,93970,66345,32977
,,,,,,,,2838,37453,26537,27310,45059,89063,44728,114900,86191,44350
,,,,,,,,2839,39730,27978,29458,54487,106739,54568,140075,101833,53408
,,,,,,,,2840,44969,31292,35757,65581,117798,62792,149943,102618,53701
,,,,,,,,2841,59152,38566,41776,68846,117100,64316,148272,97902,51003
,,,,,,,,2842,66105,40322,44034,68399,114046,62717,151706,101318,53080
,,,,,,,,2843,65382,39767,42760,70414,115541,64141,156897,102486,53748
,,,,,,,,2844,62275,38337,43163,73214,115902,65350,160802,103092,54041
,,,,,,,,2845,64234,39074,43970,75061,116134,65984,162500,103045,53974
,,,,,,,,2846,64738,37886,44683,76763,115707,66172,163542,102484,53693
,,,,,,,,2847,65299,37538,45177,78046,116239,66084,170136,107416,56592
,,,,,,,,2848,65171,36986,45451,80994,121026,68527,180773,114237,60761
,,,,,,,,2849,65529,36862,47130,85194,127569,71966,192973,122001,65561
,,,,,,,,2850,69540,38361,50153,89632,130110,75790,184555,111519,59791
,,,,,,,,2851,74814,40085,53651,84582,118767,70519,159843,95729,50998
,,,,,,,,2852,79098,41172,51756,74616,106763,61972,144857,91601,48745
,,,,,,,,2853,70696,36741,45730,69924,101947,59229,132685,82882,43489
,,,,,,,,2854,60371,33014,41983,64342,94226,55192,119480,75038,39075
,,,,,,,,2855,57941,31710,38641,58144,86681,50821,106655,67292,34808
,,,,,,,,2856,52016,29207,35086,52020,77440,46282,89587,55854,30218
,,,,,,,,2857,47009,27539,31844,42166,65025,37020,77840,51677,27686
,,,,,,,,2858,42425,25384,28054,38111,60947,34301,72181,49511,26528
,,,,,,,,2859,37032,22320,25405,35291,58689,32228,70146,49763,26647
,,,,,,,,2860,34525,21867,24354,34188,58476,31684,68460,49443,26304
,,,,,,,,2861,33876,21827,24240,33394,58804,31150,69959,52413,27749
,,,,,,,,2862,34470,22201,24239,34511,62287,32222,76722,59233,31731
,,,,,,,,2863,35199,22724,24992,37350,67980,34932,89989,68497,37359
,,,,,,,,2864,37714,24118,27176,44180,75543,39974,102642,74873,41230
,,,,,,,,2865,44135,26969,30136,49509,81158,43658,112689,79103,43707
,,,,,,,,2866,46174,26877,33233,53987,85383,46443,120791,82676,45827
,,,,,,,,2867,48656,27982,35366,58300,88211,48636,127051,83602,46111
,,,,,,,,2868,50907,28777,37154,61704,89527,50094,133458,86232,47466
,,,,,,,,2869,53534,29664,37438,64986,91297,51832,136529,85419,46841
,,,,,,,,2870,54327,28683,38540,66643,90257,51880,136761,83400,45553
,,,,,,,,2871,56262,28789,38857,67489,89132,51257,138210,84193,45956
,,,,,,,,2872,55795,28077,38325,68855,90281,51816,141834,86014,47191
,,,,,,,,2873,54911,27498,38373,70871,91659,53125,142265,84922,46729
,,,,,,,,2874,55558,27861,38978,71358,92293,52957,147746,91408,50458
,,,,,,,,2875,56656,28068,39302,72986,96458,56118,146729,89618,49572
,,,,,,,,2876,56455,28599,40382,70518,94186,54972,137354,83875,46614
,,,,,,,,2877,59964,29043,40748,65958,89781,51837,128777,80925,45008
,,,,,,,,2878,58451,28170,38948,62085,85669,49834,116011,71963,39657
,,,,,,,,2879,55059,26759,37405,55751,78259,45499,102144,63901,34750
,,,,,,,,2880,52364,25979,34757,50042,71811,41747,90185,57091,30827
,,,,,,,,2881,46574,24134,31820,45812,66046,38643,78860,50494,26959
,,,,,,,,2882,41406,22937,29184,41050,61440,35244,72783,48822,26279
,,,,,,,,2883,36775,21973,26930,38443,59601,33766,70271,48307,26222
,,,,,,,,2884,33359,21299,25963,37009,58987,33073,68827,48583,26372
,,,,,,,,2885,32777,21440,25811,36375,59522,32914,70508,51132,27685
,,,,,,,,2886,32974,21847,25900,37517,62592,34008,77754,58294,31807
,,,,,,,,2887,34008,22486,26415,41421,68690,37453,90752,66359,36400
,,,,,,,,2888,36142,23666,28840,47293,75688,41795,102124,71426,39518
,,,,,,,,2889,41611,25932,30848,52014,80874,44743,113640,77689,43141
,,,,,,,,2890,43699,26005,32824,57512,86071,48331,122228,79797,44354
,,,,,,,,2891,46611,26785,34767,61749,88356,50198,129206,81612,44977
,,,,,,,,2892,50455,27786,36306,64705,90146,51612,136371,84092,46213
,,,,,,,,2893,52137,28355,36154,67837,91891,53198,140361,83809,45956
,,,,,,,,2894,53817,27758,36852,69659,91071,53327,140661,81413,44534
,,,,,,,,2895,55812,27830,36895,70015,89601,52640,142439,82444,45184
,,,,,,,,2896,55732,27321,36063,70948,90948,53290,147173,84860,46760
,,,,,,,,2897,54737,26602,36045,72814,92835,54887,149109,84678,46824
,,,,,,,,2898,55577,26885,36889,73555,94140,55088,154119,90654,50135
,,,,,,,,2899,57009,27376,37629,74454,97493,57857,151659,88081,48749
,,,,,,,,2900,57015,27960,38754,71192,94686,56233,141884,82495,45814
,,,,,,,,2901,60294,28593,39048,66265,90394,53135,133271,80327,44704
,,,,,,,,2902,58243,27510,37287,62375,87089,51354,121099,72690,40195
,,,,,,,,2903,54848,26184,36107,56788,80452,47564,106412,64424,35203
,,,,,,,,2904,52666,25469,34141,51040,75411,43722,95077,59170,30844
,,,,,,,,2905,47362,23774,31391,46624,75754,44612,88839,56616,29600
,,,,,,,,2906,41520,22736,29687,44783,74229,43483,85251,55889,29360
,,,,,,,,2907,37647,23683,29037,44651,74301,43578,84272,56574,30100
,,,,,,,,2908,36176,23952,29007,44842,75503,44027,86310,59918,31823
,,,,,,,,2909,35854,24710,29458,46634,79716,45708,94067,67606,36268
,,,,,,,,2910,36534,25629,30561,51679,90634,50163,115441,88383,48757
,,,,,,,,2911,38542,27411,33067,63038,109294,61479,141829,102992,56231
,,,,,,,,2912,43709,30812,40423,72304,120343,69318,152545,102512,55303
,,,,,,,,2913,56500,37969,45433,74104,119515,70017,151746,97599,51767
,,,,,,,,2914,64681,39658,46124,72617,116329,67673,155773,100556,53295
,,,,,,,,2915,64086,38810,43689,73924,118245,69246,163394,103283,53792
,,,,,,,,2916,61825,37321,43624,74170,118993,69585,169176,104421,54031
,,,,,,,,2917,63920,38127,43476,74981,119025,70026,172502,103869,53399
,,,,,,,,2918,66084,37135,43768,75237,118110,69427,176441,104552,53624
,,,,,,,,2919,67172,36956,43507,75384,119169,69515,184456,109530,56522
,,,,,,,,2920,67130,36434,43414,77110,124321,71958,197510,116958,61088
,,,,,,,,2921,68262,36567,45038,79997,130941,75629,211114,123473,65279
,,,,,,,,2922,72452,37967,48140,83269,133293,79443,202569,113616,59783
,,,,,,,,2923,77890,39819,51619,78027,121707,73553,175683,97001,50821
,,,,,,,,2924,81130,40755,49827,68906,109207,64785,157862,91624,48316
,,,,,,,,2925,72685,36724,44018,64835,104585,61880,145001,85477,44467
,,,,,,,,2926,61325,32837,40375,60669,97918,58463,128856,75504,38900
,,,,,,,,2927,57757,31484,37847,55018,89568,53508,113265,67592,34673
,,,,,,,,2928,53469,29298,34776,50498,82587,49515,99425,60536,30500
,,,,,,,,2929,47295,27049,31864,45472,77439,44908,90581,57467,29044
,,,,,,,,2930,42260,25513,29181,44773,76113,44124,86916,56362,28598
,,,,,,,,2931,37821,24183,27847,45450,76520,44350,85921,56776,29176
,,,,,,,,2932,36045,24390,27684,46375,78104,44846,87883,59736,31114
,,,,,,,,2933,35469,25022,28061,48656,82703,46474,95862,67196,35318
,,,,,,,,2934,35838,25824,29147,53634,93944,50775,117330,87310,47693
,,,,,,,,2935,37524,27356,31558,65349,112719,61850,144186,103892,55450
,,,,,,,,2936,42532,30781,38239,73116,123357,68914,154506,104359,54604
,,,,,,,,2937,54784,37509,43467,72889,121695,68945,153611,100184,51368
,,,,,,,,2938,63727,39273,44555,69408,117862,66146,157858,103744,53123
,,,,,,,,2939,63811,38246,42544,69874,119257,67171,165267,107003,53958
,,,,,,,,2940,62028,36666,42490,70241,119409,67475,170602,108835,54339
,,,,,,,,2941,64473,37302,43073,70607,119180,67821,173477,109019,53795
,,,,,,,,2942,66948,36582,43856,70300,118014,67302,176607,110570,54094
,,,,,,,,2943,68233,36315,44106,70360,119004,67342,184122,115978,56993
,,,,,,,,2944,68524,35801,44503,72649,124067,69708,196691,124161,61414
,,,,,,,,2945,70020,35948,46345,76181,130771,73272,209691,131291,65465
,,,,,,,,2946,74498,37297,49539,79623,133196,76799,200501,120678,59973
,,,,,,,,2947,80201,39136,52793,74789,121786,71412,173411,102809,50911
,,,,,,,,2948,83542,39977,51012,65983,109315,62773,155912,96305,48260
,,,,,,,,2949,74818,36215,44940,62071,104670,59946,143391,88749,44589
,,,,,,,,2950,63047,32300,40959,58376,97895,56646,127655,78098,39032
,,,,,,,,2951,58920,30919,38261,52958,89824,51643,112577,69852,34840
,,,,,,,,2952,54198,28943,34589,48291,83287,47421,97398,61481,31244
,,,,,,,,2953,47805,26590,31052,43724,78402,43009,90390,59226,29947
,,,,,,,,2954,42600,24780,28031,42433,77349,42088,88053,58631,29466
,,,,,,,,2955,37974,23361,26444,42528,77804,42238,88192,59470,29925
,,,,,,,,2956,36001,23503,26082,43141,79265,42715,91249,62761,31686
,,,,,,,,2957,35275,24173,26365,45340,83517,44463,99905,70482,35858
,,,,,,,,2958,35475,25083,27421,50027,94429,48757,122132,91647,48170
,,,,,,,,2959,37003,26753,29772,61201,112705,59606,146636,106443,56410
,,,,,,,,2960,41926,30130,36386,68618,122913,66461,154625,105292,55446
,,,,,,,,2961,53716,36265,41969,69667,120884,66739,151668,99307,51971
,,,,,,,,2962,63168,37898,43815,67566,116828,64283,154057,101824,53570
,,,,,,,,2963,63706,36913,42377,68266,117985,65344,158978,103094,54146
,,,,,,,,2964,62329,35406,42719,69609,118444,66238,162353,103691,54382
,,,,,,,,2965,64969,36116,43899,70472,118280,66720,163457,102537,53629
,,,,,,,,2966,67744,35721,45090,70416,117195,66316,164740,102828,53858
,,,,,,,,2967,69227,35552,45686,70710,118315,66352,171516,107778,56833
,,,,,,,,2968,69661,35175,46433,73062,123389,68718,183376,115204,61418
,,,,,,,,2969,71286,35391,48680,76710,130196,72215,195835,122202,65659
,,,,,,,,2970,75741,36759,52186,80174,132436,75595,187343,112240,60215
,,,,,,,,2971,81399,38685,55777,75430,121013,70293,162318,96195,51164
,,,,,,,,2972,84592,39393,53788,66549,108471,61783,146867,91780,48626
,,,,,,,,2973,75668,35727,47276,62479,103830,58998,136548,85398,44754
,,,,,,,,2974,63815,31785,42843,58737,97136,55957,122690,75840,39264
,,,,,,,,2975,59496,30405,39790,53110,88501,50972,109864,68735,35193
,,,,,,,,2976,54622,28483,35767,48102,81643,46710,97505,61818,31684
,,,,,,,,2977,48060,26011,31876,43483,76286,42595,91731,59963,30440
,,,,,,,,2978,42747,24065,28485,41502,75019,41439,90472,59838,30037
,,,,,,,,2979,38068,22889,26710,41059,75367,41418,91371,61053,30613
,,,,,,,,2980,35992,23000,26226,41061,76589,41662,95164,64759,32445
,,,,,,,,2981,35202,23644,26394,42543,80708,43142,104055,72673,36799
,,,,,,,,2982,35337,24536,27276,46918,91600,47329,127351,94185,49309
,,,,,,,,2983,36832,26306,29465,57276,109580,57961,150038,107514,57414
,,,,,,,,2984,41702,29625,35957,66448,119779,65166,155930,105488,56104
,,,,,,,,2985,53283,36145,41745,68572,118395,65849,151123,99003,52244
,,,,,,,,2986,63038,38037,43684,67284,114929,63743,152200,101300,53612
