Zone,1,2,3,Total
CO2_Price_1,-10816.40600088462,0.0,0.0,0.0
CO2_Price_2,0.0,-10795.419010181771,0.0,0.0
CO2_Price_3,0.0,0.0,-10624.234080145836,0.0
AnnualSum,454.2933836658269,105.0675657299542,1.1707205489995869,560.5316699447807
t1,2.653211710103321,0.6692624141929728,0.006496541012735067,3.3289706653090287
t2,2.5271060081650956,0.6716972404752182,0.006496541012735067,3.2052997896530484
t3,2.464386770164074,0.6371062949798388,0.006496541012735067,3.107989606156648
t4,2.445370830982913,0.6332883735042916,0.006496541012735067,3.08515574549994
t5,2.494078324324132,0.643184302991417,0.006496541012735067,3.143759168328284
t6,2.433643968277152,0.5806601619973774,0.006496541012735067,3.020800671287264
t7,2.7410372669597076,0.7194816852307647,0.006496541012735067,3.467015493203207
t8,2.7538928596736527,0.6877106216414302,0.006496541012735067,3.4481000223278175
t9,2.580418849123006,0.6097229686040689,0.006496541012735067,3.19663835873981
t10,2.429594438422008,0.5339928267131707,0.006496541012735067,2.9700838061479136
t11,2.384489085227963,0.4330376640509739,0.006496541012735067,2.824023290291672
t12,2.434478356094044,0.33625291831277004,0.006496541012735067,2.777227815419549
t13,2.456700791708578,0.3308692538918025,0.006496541012735067,2.7940665866131154
t14,2.5046144114969473,0.3308692538918025,0.006496541012735067,2.8419802064014847
t15,2.5565354921448424,0.3308692538918025,0.006496541012735067,2.89390128704938
t16,2.8037187638495,0.3942741778194239,0.006496541012735067,3.204489482681659
t17,3.1200701202940566,0.5130337276446543,0.006496541012735067,3.639600388951446
t18,3.46763464201622,0.6644666402637218,0.006496541012735067,4.1385978232926774
t19,3.5853977194295656,0.8478408066105879,0.006496541012735067,4.439735067052889
t20,3.683664333886546,0.8349859392738799,0.006496541012735067,4.525146814173161
t21,3.683664333886546,0.9180065221996818,0.006496541012735067,4.608167397098963
t22,3.6040086691613666,0.8326584422328293,0.006496541012735067,4.443163652406931
t23,3.254382278602478,0.8492291961588143,0.006496541012735067,4.110108015774028
t24,2.917766793799121,0.7203057442127101,0.006496541012735067,3.6445690790245657
t25,2.6999175256359966,0.6134807747923205,0.006496541012735067,3.319894841441052
t26,2.56647233839978,0.5194868261534006,0.006496541012735067,3.092455705565915
t27,2.5040867133668483,0.5149399075577769,0.006496541012735067,3.02552316193736
t28,2.479065740760058,0.640905464141591,0.006496541012735067,3.126467745914384
t29,2.5337782675269067,0.6929920386337396,0.006496541012735067,3.233266847173381
t30,2.5440975447484506,0.711155160317154,0.006496541012735067,3.2617492460783395
t31,2.763731408218453,0.7673979539370576,0.006496541012735067,3.5376259031682458
t32,2.828701354763433,0.7113182048582616,0.006496541012735067,3.5465161006344297
t33,2.7861610105059027,0.6752575530042106,0.006496541012735067,3.4679151045228482
t34,2.7076748699653472,0.5880728771705256,0.006496541012735067,3.3022442881486076
t35,2.6703759396774207,0.5562601202601329,0.006496541012735067,3.2331326009502885
t36,2.6425165116098817,0.4894174199251759,0.006496541012735067,3.1384304725477925
t37,2.633640420092184,0.4713747670439281,0.006496541012735067,3.1115117281488467
t38,2.691228815955179,0.519956599026629,0.006496541012735067,3.2176819559945433
t39,2.699930396512786,0.600336786978927,0.006496541012735067,3.3067637245044477
t40,2.9041265376426852,0.6615888893928328,0.006496541012735067,3.572211968048253
t41,3.193838545356634,0.8008493547422644,0.006496541012735067,4.001184441111634
t42,3.4468262296010868,0.824911064343307,0.006496541012735067,4.278233834957129
t43,3.683664333886546,0.816130475484755,0.006496541012735067,4.5062913503840365
t44,3.683664333886546,0.8901881488072867,0.006496541012735067,4.580349023706567
t45,3.683664333886546,0.9725674821017386,0.006496541012735067,4.662728357001019
t46,3.5940002801186504,0.8786877368394801,0.006496541012735067,4.479184557970866
t47,3.2640570546771035,0.7520713908956606,0.006496541012735067,4.022624986585499
t48,2.9497936387358132,0.7568089233002196,0.006496541012735067,3.713099103048768
t49,2.739951081806862,0.6597099755325183,0.006496541012735067,3.4061575983521153
t50,2.620851252198538,0.6387150767983854,0.006496541012735067,3.2660628700096583
t51,2.5564639493570636,0.6745878980306762,0.006496541012735067,3.2375483884004748
t52,2.53577994533545,0.6796988883576637,0.006496541012735067,3.2219753747058486
t53,2.581151308995764,0.7103088936835561,0.006496541012735067,3.2979567436920547
t54,2.7603014728603847,0.7840604132257585,0.006496541012735067,3.5508584270988783
t55,3.0878151233030393,0.8681375351563982,0.006496541012735067,3.9624491994721724
t56,3.2363343605211385,0.9122915405533466,0.006496541012735067,4.155122442087221
t57,3.1462562730114465,0.7176283064521803,0.006496541012735067,3.870381120476362
t58,3.126842850398954,0.6513863505384512,0.006496541012735067,3.78472574195014
t59,3.053303436017182,0.6289191171399854,0.006496541012735067,3.6887190941699024
t60,2.9210716773962897,0.660820404931791,0.006496541012735067,3.5883886233408155
t61,2.8845759914037394,0.6734015927327857,0.006496541012735067,3.56447412514926
t62,2.9450428687898884,0.7062764182026193,0.006496541012735067,3.657815828005243
t63,3.0620031505554994,0.6828709584646855,0.006496541012735067,3.75137065003292
t64,3.1304558134580107,0.7619307394465977,0.006496541012735067,3.8988830939173433
t65,3.3304655449680745,0.812325961623786,0.006496541012735067,4.149288047604596
t66,3.484612276807232,0.9148990434816185,0.006496541012735067,4.406007861301586
t67,3.5925926518216516,0.9789031180230842,0.006496541012735067,4.577992310857471
t68,3.5548767954092786,0.9789031180230842,0.006496541012735067,4.540276454445098
t69,3.683664333886546,0.9789031180230842,0.006496541012735067,4.669063992922365
