Resource,Small_Electrolyzer_1.0,Large_SMR_1.0,Large_SMR_wCCS_90pct_1.0,Above_ground_storage_1.0,Small_Electrolyzer_2.0,Large_SMR_2.0,Large_SMR_wCCS_90pct_2.0,Above_ground_storage_2.0,Small_Electrolyzer_3.0,Large_SMR_3.0,Large_SMR_wCCS_90pct_3.0,Above_ground_storage_3.0,Small_Electrolyzer_4.0,Large_SMR_4.0,Large_SMR_wCCS_90pct_4.0,Above_ground_storage_4.0,Small_Electrolyzer_5.0,Large_SMR_5.0,Large_SMR_wCCS_90pct_5.0,Above_ground_storage_5.0,Small_Electrolyzer_6.0,Large_SMR_6.0,Large_SMR_wCCS_90pct_6.0,Above_ground_storage_6.0,Small_Electrolyzer_7.0,Large_SMR_7.0,Large_SMR_wCCS_90pct_7.0,Above_ground_storage_7.0,Small_Electrolyzer_8.0,Large_SMR_8.0,Large_SMR_wCCS_90pct_8.0,Above_ground_storage_8.0,Small_Electrolyzer_9.0,Large_SMR_9.0,Large_SMR_wCCS_90pct_9.0,Above_ground_storage_9.0,Small_Electrolyzer_10.0,Large_SMR_10.0,Large_SMR_wCCS_90pct_10.0,Above_ground_storage_10.0,Total
t9,0.0,0.0,0.0,4.89956372530505e-6,0.0,0.0,0.0,33.81045445172867,0.0,0.0,0.0,6.8739256222049645e-6,0.0,0.0,0.0,0.19833857936749494,0.0,0.0,0.0,23.571102291174554,0.0,0.0,0.0,0.0036962888434163154,0.0,0.0,0.0,44.93413190335913,0.0,0.0,0.0,8.057586309074417e-5,0.0,0.0,0.0,2.5571811524864643,0.0,0.0,0.0,6.164967981253236,111.23996499756541
t10,0.0,0.0,0.0,5.013916174213982e-6,0.0,0.0,0.0,9.942199759024101,0.0,0.0,0.0,6.893861154143495e-6,0.0,0.0,0.0,0.1983385690708617,0.0,0.0,0.0,10.159942844798323,0.0,0.0,0.0,0.0036163957273125558,0.0,0.0,0.0,7.747316013657418,0.0,0.0,0.0,7.896726254045248e-5,0.0,0.0,0.0,2.5571813121481566,0.0,0.0,0.0,3.2398560084096903,33.84854177787573
t11,0.0,0.0,0.0,4.778583738192465e-6,0.0,0.0,0.0,9.864197689090581,0.0,0.0,0.0,6.771013351289613e-6,0.0,0.0,0.0,0.19833859021561986,0.0,0.0,0.0,10.175046189266654,0.0,0.0,0.0,0.0038036198221380294,0.0,0.0,0.0,8.42556814308863,0.0,0.0,0.0,8.154120805396088e-5,0.0,0.0,0.0,2.5571814107143087,0.0,0.0,0.0,3.310826329959255,34.53505506296233
t12,0.0,0.0,0.0,4.870473693310745e-6,0.0,0.0,0.0,9.836405105909499,0.0,0.0,0.0,6.813294850522764e-6,0.0,0.0,0.0,0.19833860160159128,0.0,0.0,0.0,10.144760198178142,0.0,0.0,0.0,0.0037596193746508486,0.0,0.0,0.0,9.540729882045865,0.0,0.0,0.0,8.108804352142245e-5,0.0,0.0,0.0,2.557181383820691,0.0,0.0,0.0,3.2799137553569517,35.56118131809946
t13,0.0,0.0,0.0,4.891707702499783e-6,0.0,0.0,0.0,10.040422616875016,0.0,0.0,0.0,6.8523231836475494e-6,0.0,0.0,0.0,0.19833861931606922,0.0,0.0,0.0,10.13154720180264,0.0,0.0,0.0,0.003737289488462746,0.0,0.0,0.0,10.913768555163447,0.0,0.0,0.0,8.117303578170612e-5,0.0,0.0,0.0,2.557181372458055,0.0,0.0,0.0,3.262586892694719,37.107675464865075
t14,0.0,0.0,0.0,4.910555040334379e-6,0.0,0.0,0.0,10.69755834664137,0.0,0.0,0.0,6.8869425914939296e-6,0.0,0.0,0.0,0.1983386282926305,0.0,0.0,0.0,10.123401984861324,0.0,0.0,0.0,0.0037004095632096057,0.0,0.0,0.0,13.385135409054401,0.0,0.0,0.0,8.162770570683442e-5,0.0,0.0,0.0,2.557181361037525,0.0,0.0,0.0,3.2851950133024337,40.25060457795623
t15,0.0,0.0,0.0,5.009839110472606e-6,0.0,0.0,0.0,10.844613531892612,0.0,0.0,0.0,6.916495202900307e-6,0.0,0.0,0.0,0.19833862513689915,0.0,0.0,0.0,9.99818982544285,0.0,0.0,0.0,0.003601639913044541,0.0,0.0,0.0,14.679731573252091,0.0,0.0,0.0,8.342619062493665e-5,0.0,0.0,0.0,2.5571813296611285,0.0,0.0,0.0,3.1942204016694498,41.47597227949301
t16,0.0,0.0,0.0,4.750524361822962e-6,0.0,0.0,0.0,37.141078159057805,0.0,0.0,0.0,6.76639304149703e-6,0.0,0.0,0.0,0.1983386575731872,0.0,0.0,0.0,23.334362316658208,0.0,0.0,0.0,0.003690237314673415,0.0,0.0,0.0,48.69893076161328,0.0,0.0,0.0,9.202561683603494e-5,0.0,0.0,0.0,2.5571812951372688,0.0,0.0,0.0,6.085779445062948,118.01946441495161
t17,0.0,0.0,0.0,4.841353153636804e-6,0.0,0.0,0.0,34.508460155109724,0.0,0.0,0.0,6.80206049451472e-6,0.0,0.0,0.0,0.1983386507038513,0.0,0.0,0.0,23.27830710289202,0.0,0.0,0.0,0.0035102941096361224,0.0,0.0,0.0,44.92307521364685,0.0,0.0,0.0,9.338072120917738e-5,0.0,0.0,0.0,2.5571812360481228,0.0,0.0,0.0,5.685210290488654,111.15418796713372
t18,0.0,0.0,0.0,4.8662985227318016e-6,0.0,0.0,0.0,30.407706606780497,0.0,0.0,0.0,6.842484511262955e-6,0.0,0.0,0.0,0.1983386278102317,0.0,0.0,0.0,23.306644475092742,0.0,0.0,0.0,0.003310139036866779,0.0,0.0,0.0,36.25296312878271,0.0,0.0,0.0,9.361568708532154e-5,0.0,0.0,0.0,2.557181207100391,0.0,0.0,0.0,5.709980693061033,98.43623020213458
t19,0.0,0.0,0.0,4.881101561767218e-6,0.0,0.0,0.0,35.30599927307239,0.0,0.0,0.0,6.851178934827205e-6,0.0,0.0,0.0,0.19833859008935,0.0,0.0,0.0,23.725008112783595,0.0,0.0,0.0,0.0031589120938884403,0.0,0.0,0.0,29.525233739486172,0.0,0.0,0.0,9.306981930091133e-5,0.0,0.0,0.0,2.557181111577561,0.0,0.0,0.0,6.256158806439821,97.57118334764257
t20,0.0,0.0,0.0,4.987560319897044e-6,0.0,0.0,0.0,7.4842893576439256,0.0,0.0,0.0,6.888966827846658e-6,0.0,0.0,0.0,0.1983385408912681,0.0,0.0,0.0,3.2043398543951023,0.0,0.0,0.0,0.00029863503878626543,0.0,0.0,0.0,1.2508065911083626e-5,0.0,0.0,0.0,9.139504717739475e-5,0.0,0.0,0.0,2.557181279006997,0.0,0.0,0.0,2.2914298918047344,15.73599333842105
t21,0.0,0.0,0.0,4.729169983992841e-6,0.0,0.0,0.0,10.861644220584116,0.0,0.0,0.0,6.748508150061868e-6,0.0,0.0,0.0,0.1983385267638034,0.0,0.0,0.0,3.5200717270576707,0.0,0.0,0.0,0.00030999467035052624,0.0,0.0,0.0,1.2153938137614198e-5,0.0,0.0,0.0,9.693341245108349e-5,0.0,0.0,0.0,2.557181365671307,0.0,0.0,0.0,2.592551965721483,19.730218365497453
t22,0.0,0.0,0.0,4.833934865106903e-6,0.0,0.0,0.0,12.401814318456836,0.0,0.0,0.0,6.7924426656416415e-6,0.0,0.0,0.0,0.1983385273624474,0.0,0.0,0.0,3.7659954713929666,0.0,0.0,0.0,0.0030445675397935607,0.0,0.0,0.0,1.5979325143955885,0.0,0.0,0.0,9.448000858660945e-5,0.0,0.0,0.0,2.5571813359770927,0.0,0.0,0.0,2.716883274445058,23.241296115955898
t23,0.0,0.0,0.0,4.891763594076008e-6,0.0,0.0,0.0,17.137137673609402,0.0,0.0,0.0,6.86012364060978e-6,0.0,0.0,0.0,0.1983385578217564,0.0,0.0,0.0,4.084244825627579,0.0,0.0,0.0,0.0030750828467828906,0.0,0.0,0.0,11.702537440945315,0.0,0.0,0.0,9.245286206059237e-5,0.0,0.0,0.0,2.557181328722695,0.0,0.0,0.0,2.927579984702923,38.610199099025756
t24,0.0,0.0,0.0,4.828196125599206e-6,0.0,0.0,0.0,8.453555211775447e-6,0.0,0.0,0.0,6.866735671607099e-6,0.0,0.0,0.0,1.1252388377190002e-5,0.0,0.0,0.0,8.984331613268882e-6,0.0,0.0,0.0,4.519927533984778e-5,0.0,0.0,0.0,1.0785320020651872e-5,0.0,0.0,0.0,8.957424582510324e-5,0.0,0.0,0.0,2.557181331840546,0.0,0.0,0.0,1.546891419609569e-5,2.5573827448029274
t25,0.0,0.0,0.0,4.963615720735572e-6,0.0,0.0,0.0,8.137447779346632e-6,0.0,0.0,0.0,6.902394339187653e-6,0.0,0.0,0.0,1.1169585749133008e-5,0.0,0.0,0.0,8.941594585093827e-6,0.0,0.0,0.0,4.357227179513773e-5,0.0,0.0,0.0,1.0675597004180968e-5,0.0,0.0,0.0,8.777881619718586e-5,0.0,0.0,0.0,2.5571813029645774,0.0,0.0,0.0,1.5320132769028206e-5,2.5573787644205166
t26,0.0,0.0,0.0,4.789317389612657e-6,0.0,0.0,0.0,8.580173549039645e-6,0.0,0.0,0.0,6.7524836526581485e-6,0.0,0.0,0.0,1.163043550577607e-5,0.0,0.0,0.0,9.037339336895722e-6,0.0,0.0,0.0,4.392037807784247e-5,0.0,0.0,0.0,1.0486617608832592e-5,0.0,0.0,0.0,0.000317688577514775,0.0,0.0,0.0,2.557181395008034,0.0,0.0,0.0,1.563619075040038e-5,2.55760991652142
t27,0.0,0.0,0.0,4.8565168777199485e-6,0.0,0.0,0.0,8.466985237894508e-6,0.0,0.0,0.0,6.774140609720775e-6,0.0,0.0,0.0,1.1429282103183668e-5,0.0,0.0,0.0,8.978988001748099e-6,0.0,0.0,0.0,4.239221315018408e-5,0.0,0.0,0.0,1.0389836916609055e-5,0.0,0.0,0.0,0.0003097388404798345,0.0,0.0,0.0,2.5571813540018105,0.0,0.0,0.0,1.550217837202098e-5,2.5575998829835593
t28,0.0,0.0,0.0,4.969067803819439e-6,0.0,0.0,0.0,8.515912954976116e-6,0.0,0.0,0.0,6.81640170276306e-6,0.0,0.0,0.0,1.1441866222783833e-5,0.0,0.0,0.0,8.951186029463641e-6,0.0,0.0,0.0,5.2323297191762695e-5,0.0,0.0,0.0,1.1018779007458707e-5,0.0,0.0,0.0,0.07856112461488142,0.0,0.0,0.0,2.557181317774306,0.0,0.0,0.0,1.540467234340573e-5,2.635861883572444
t29,0.0,0.0,0.0,4.879739551047278e-6,0.0,0.0,0.0,8.58179527503539e-6,0.0,0.0,0.0,6.847739325849845e-6,0.0,0.0,0.0,0.19833752622368336,0.0,0.0,0.0,8.982951735057017e-6,0.0,0.0,0.0,5.1569930534675146e-5,0.0,0.0,0.0,1.126452435074188e-5,0.0,0.0,0.0,8.42081399939054e-5,0.0,0.0,0.0,2.557181287735217,0.0,0.0,0.0,1.5225619073564634e-5,2.75571037439874
t30,0.0,0.0,0.0,5.002667297665774e-6,0.0,0.0,0.0,9.852632497425686,0.0,0.0,0.0,6.891863893531344e-6,0.0,0.0,0.0,0.19833857082142903,0.0,0.0,0.0,1.9281784818782401,0.0,0.0,0.0,4.990806588003992e-5,0.0,0.0,0.0,23.32450928251197,0.0,0.0,0.0,8.804677360354838e-5,0.0,0.0,0.0,2.5571812211621436,0.0,0.0,0.0,2.1546121945483185,40.01560209771847
t31,0.0,0.0,0.0,4.754237917368299e-6,0.0,0.0,0.0,41.02571323508945,0.0,0.0,0.0,6.732201170527419e-6,0.0,0.0,0.0,0.19833862560599125,0.0,0.0,0.0,25.32130207514946,0.0,0.0,0.0,5.000947675649611e-5,0.0,0.0,0.0,66.05712963061718,0.0,0.0,0.0,9.466807909272057e-5,0.0,0.0,0.0,2.5571808853615523,0.0,0.0,0.0,6.706032953716349,141.86585356953495
t32,0.0,0.0,0.0,4.861824022175144e-6,0.0,0.0,0.0,37.466245341060436,0.0,0.0,0.0,6.76850398968277e-6,0.0,0.0,0.0,0.19833866601724578,0.0,0.0,0.0,25.140336760188735,0.0,0.0,0.0,4.6176496078310374e-5,0.0,0.0,0.0,58.03050982370869,0.0,0.0,0.0,9.37136872291117e-5,0.0,0.0,0.0,2.5571809177617504,0.0,0.0,0.0,6.310064747009802,129.70282777625798
t33,0.0,0.0,0.0,4.894664018185341e-6,0.0,0.0,0.0,37.42025683122885,0.0,0.0,0.0,6.786331210020093e-6,0.0,0.0,0.0,0.19833869874564355,0.0,0.0,0.0,25.1571897693449,0.0,0.0,0.0,4.552176100360784e-5,0.0,0.0,0.0,49.37236837942004,0.0,0.0,0.0,9.324835388480797e-5,0.0,0.0,0.0,2.5571808857051717,0.0,0.0,0.0,6.47176442993875,121.17724944549346
t34,0.0,0.0,0.0,4.933718596635323e-6,0.0,0.0,0.0,9.850374431766324,0.0,0.0,0.0,6.796302615929337e-6,0.0,0.0,0.0,0.1983386651540428,0.0,0.0,0.0,9.676068260158674,0.0,0.0,0.0,4.585841589967097e-5,0.0,0.0,0.0,8.179568347278147,0.0,0.0,0.0,9.205503048889652e-5,0.0,0.0,0.0,2.557181141498686,0.0,0.0,0.0,3.262575650744806,33.72425614006828
t35,0.0,0.0,0.0,5.047363935089917e-6,0.0,0.0,0.0,8.70358163291241,0.0,0.0,0.0,6.8450457443420315e-6,0.0,0.0,0.0,0.19833869526509393,0.0,0.0,0.0,9.683548053095915,0.0,0.0,0.0,4.5884949984813596e-5,0.0,0.0,0.0,6.976357101896247,0.0,0.0,0.0,8.946038401283805e-5,0.0,0.0,0.0,2.557181121052304,0.0,0.0,0.0,3.2768047254901838,31.395958567455832
t36,0.0,0.0,0.0,4.806982268227421e-6,0.0,0.0,0.0,9.436362555438956,0.0,0.0,0.0,6.667165538047527e-6,0.0,0.0,0.0,0.19833869751690586,0.0,0.0,0.0,9.697832250157418,0.0,0.0,0.0,4.689449024568094e-5,0.0,0.0,0.0,6.323873385677098,0.0,0.0,0.0,9.43516007730023e-5,0.0,0.0,0.0,2.557181144489072,0.0,0.0,0.0,3.3327083870042826,31.546449140522554
t37,0.0,0.0,0.0,4.897720396510764e-6,0.0,0.0,0.0,9.795639445787296,0.0,0.0,0.0,6.706049964647628e-6,0.0,0.0,0.0,0.1983387148825015,0.0,0.0,0.0,9.705570997797775,0.0,0.0,0.0,4.635568685567026e-5,0.0,0.0,0.0,6.312474466326681,0.0,0.0,0.0,9.159564034004079e-5,0.0,0.0,0.0,2.557181147666139,0.0,0.0,0.0,3.293580831536415,31.862935159094363
t38,0.0,0.0,0.0,4.913680599192732e-6,0.0,0.0,0.0,10.87890915385404,0.0,0.0,0.0,6.747944264158789e-6,0.0,0.0,0.0,0.19833872864950713,0.0,0.0,0.0,9.71030075839694,0.0,0.0,0.0,4.566008525408561e-5,0.0,0.0,0.0,7.680379505187462,0.0,0.0,0.0,8.97101103155676e-5,0.0,0.0,0.0,2.557181146754595,0.0,0.0,0.0,3.3219425488645538,34.34719887352753
t39,0.0,0.0,0.0,4.928136717081701e-6,0.0,0.0,0.0,11.25833136432038,0.0,0.0,0.0,6.809653658908363e-6,0.0,0.0,0.0,0.19833873030893528,0.0,0.0,0.0,9.669571248803777,0.0,0.0,0.0,4.491298249912783e-5,0.0,0.0,0.0,8.722429482682319,0.0,0.0,0.0,8.86573166104969e-5,0.0,0.0,0.0,2.5571811482732025,0.0,0.0,0.0,3.1761270384917757,35.582124320969875
t40,0.0,0.0,0.0,5.011613716935157e-6,0.0,0.0,0.0,41.04215580919995,0.0,0.0,0.0,6.848550676971172e-6,0.0,0.0,0.0,0.19833877870899963,0.0,0.0,0.0,25.124727171415266,0.0,0.0,0.0,4.3657734962652545e-5,0.0,0.0,0.0,45.04676684377123,0.0,0.0,0.0,8.743984275877767e-5,0.0,0.0,0.0,2.5571809245017114,0.0,0.0,0.0,6.256530451819627,120.2258429371589
t41,0.0,0.0,0.0,4.758708962517689e-6,0.0,0.0,0.0,39.038447495980485,0.0,0.0,0.0,6.7092057804843735e-6,0.0,0.0,0.0,0.19833875493884232,0.0,0.0,0.0,25.10758369547054,0.0,0.0,0.0,4.3691368323593886e-5,0.0,0.0,0.0,42.24093304008702,0.0,0.0,0.0,9.401687474759447e-5,0.0,0.0,0.0,2.5571809781786077,0.0,0.0,0.0,5.928065243017785,115.07069838383109
t42,0.0,0.0,0.0,4.855646220911336e-6,0.0,0.0,0.0,33.70194354913738,0.0,0.0,0.0,6.745158875374261e-6,0.0,0.0,0.0,0.1983387529424685,0.0,0.0,0.0,25.125029755586702,0.0,0.0,0.0,4.279408106302301e-5,0.0,0.0,0.0,34.963288801808076,0.0,0.0,0.0,9.219794638885392e-5,0.0,0.0,0.0,2.55718096817723,0.0,0.0,0.0,5.952448461078114,102.49837688156254
t43,0.0,0.0,0.0,4.867935969966294e-6,0.0,0.0,0.0,37.551969839449946,0.0,0.0,0.0,6.766245150711323e-6,0.0,0.0,0.0,0.19833872371714859,0.0,0.0,0.0,25.318296753820963,0.0,0.0,0.0,4.266050813557439e-5,0.0,0.0,0.0,30.901054694485747,0.0,0.0,0.0,9.046563089795331e-5,0.0,0.0,0.0,2.5571809400944683,0.0,0.0,0.0,6.502556716702226,103.02954242859066
t44,0.0,0.0,0.0,4.894999791273863e-6,0.0,0.0,0.0,6.178348509897086,0.0,0.0,0.0,6.807664385627878e-6,0.0,0.0,0.0,0.19833868810735605,0.0,0.0,0.0,1.6673490457787614,0.0,0.0,0.0,3.5622444007414086e-5,0.0,0.0,0.0,1.0473562064050995e-5,0.0,0.0,0.0,8.862711485925853e-5,0.0,0.0,0.0,2.5571812126024205,0.0,0.0,0.0,2.0206850133402523,12.622048895510984
t45,0.0,0.0,0.0,4.993957412079534e-6,0.0,0.0,0.0,8.789573224887725,0.0,0.0,0.0,6.843925678289873e-6,0.0,0.0,0.0,0.19833866326820507,0.0,0.0,0.0,1.8146185298171897,0.0,0.0,0.0,3.5486895790432736e-5,0.0,0.0,0.0,1.0542400612185994e-5,0.0,0.0,0.0,8.643705294780986e-5,0.0,0.0,0.0,2.557181192568083,0.0,0.0,0.0,2.241823724735851,15.601679639509499
t46,0.0,0.0,0.0,4.752581121771288e-6,0.0,0.0,0.0,10.798379815333016,0.0,0.0,0.0,6.691708304914334e-6,0.0,0.0,0.0,0.1983386530352684,0.0,0.0,0.0,1.9639677001258773,0.0,0.0,0.0,4.3559672434538696e-5,0.0,0.0,0.0,0.6778685279281869,0.0,0.0,0.0,9.242949005692877e-5,0.0,0.0,0.0,2.5571812286322766,0.0,0.0,0.0,2.379191917136385,18.575075275642927
t47,0.0,0.0,0.0,4.8897050286675306e-6,0.0,0.0,0.0,14.997961627321233,0.0,0.0,0.0,6.749642000023518e-6,0.0,0.0,0.0,0.19833866504013078,0.0,0.0,0.0,2.1390125174221146,0.0,0.0,0.0,4.340631857403438e-5,0.0,0.0,0.0,9.393428932629256,0.0,0.0,0.0,9.033742748798938e-5,0.0,0.0,0.0,2.557181247032862,0.0,0.0,0.0,2.5368073763560757,31.822875748894763
t48,0.0,0.0,0.0,4.818443158097358e-6,0.0,0.0,0.0,8.454414081058874e-6,0.0,0.0,0.0,6.360092280458352e-6,0.0,0.0,0.0,1.1326755949300758e-5,0.0,0.0,0.0,9.154623035959872e-6,0.0,0.0,0.0,3.666555063925389e-5,0.0,0.0,0.0,1.0049631893258131e-5,0.0,0.0,0.0,8.823777506255471e-5,0.0,0.0,0.0,2.557181268664573,0.0,0.0,0.0,1.5297249102426826e-5,2.5573716331997756
t49,0.0,0.0,0.0,4.871575990700604e-6,0.0,0.0,0.0,8.222620098156237e-6,0.0,0.0,0.0,6.805775409866775e-6,0.0,0.0,0.0,1.1416854245657556e-5,0.0,0.0,0.0,9.192487327404865e-6,0.0,0.0,0.0,3.654659347284324e-5,0.0,0.0,0.0,1.0094655653168195e-5,0.0,0.0,0.0,8.639470006409884e-5,0.0,0.0,0.0,2.557181331620309,0.0,0.0,0.0,1.5232630089122468e-5,2.55737010951266
t50,0.0,0.0,0.0,4.97353363217721e-6,0.0,0.0,0.0,8.007057188569255e-6,0.0,0.0,0.0,6.786193178375998e-6,0.0,0.0,0.0,1.1239232633027139e-5,0.0,0.0,0.0,9.137565071159104e-6,0.0,0.0,0.0,3.6270522825124906e-5,0.0,0.0,0.0,1.0055071417853811e-5,0.0,0.0,0.0,8.409060280047801e-5,0.0,0.0,0.0,2.557181320138528,0.0,0.0,0.0,1.5052173482822704e-5,2.5573669320907575
t51,0.0,0.0,0.0,4.771646164088221e-6,0.0,0.0,0.0,8.569551042068451e-6,0.0,0.0,0.0,6.58535378957617e-6,0.0,0.0,0.0,1.1641542858855637e-5,0.0,0.0,0.0,9.248272994413196e-6,0.0,0.0,0.0,3.6439980104709056e-5,0.0,0.0,0.0,9.851307898648593e-6,0.0,0.0,0.0,0.0003006258995392519,0.0,0.0,0.0,2.5571813997810726,0.0,0.0,0.0,1.53800759549397e-5,2.5575845134114195
t52,0.0,0.0,0.0,4.948193432132084e-6,0.0,0.0,0.0,8.537204363997028e-6,0.0,0.0,0.0,6.624031425290983e-6,0.0,0.0,0.0,1.1694706322321818e-5,0.0,0.0,0.0,9.214023348220125e-6,0.0,0.0,0.0,4.528057628415164e-5,0.0,0.0,0.0,1.0436010031457769e-5,0.0,0.0,0.0,0.08038032059368598,0.0,0.0,0.0,2.557181338751107,0.0,0.0,0.0,1.5167472520748543e-5,2.6376735615625213
t53,0.0,0.0,0.0,4.871918623716888e-6,0.0,0.0,0.0,8.583996842081359e-6,0.0,0.0,0.0,6.66434070221211e-6,0.0,0.0,0.0,0.19833871587279162,0.0,0.0,0.0,9.22921760434936e-6,0.0,0.0,0.0,4.54039648847982e-5,0.0,0.0,0.0,1.0785843768592365e-5,0.0,0.0,0.0,8.700145107214048e-5,0.0,0.0,0.0,2.557181340323574,0.0,0.0,0.0,1.4998780250190029e-5,2.755707595710114
t54,0.0,0.0,0.0,4.902185308159119e-6,0.0,0.0,0.0,9.263861767732777,0.0,0.0,0.0,6.72126093026527e-6,0.0,0.0,0.0,0.19834030647021084,0.0,0.0,0.0,1.3093640971763603,0.0,0.0,0.0,4.5630846712238045e-5,0.0,0.0,0.0,21.16965092177569,0.0,0.0,0.0,8.481651614171004e-5,0.0,0.0,0.0,2.55718133535751,0.0,0.0,0.0,2.067524583706954,36.5660650830286
