,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,0.014381040220758635,0.0,0.0,0.004094743103634195,-0.004094743103634182,0.0,4949.702576655207,0.0,0.0002225383882943944,-4949.716735156999,98408.26221560585,0.0,0.0,16073.134016093254,-16073.13401608295,0.0,-12475.888860240942,0.0,0.00023715847974077595,-85932.3731179,0.0031856853044272986,0.0,0.0,0.0056718961294380315,-0.00567189612943802,0.0,1767.080211688521,0.0,0.000253840008019137,-1767.083143534,73.43837371052649,0.0,0.0,115.02209715172823,-115.02209715168983,0.0,1276.1211382460458,0.0,0.0002504425346916203,-1349.5592615139994,42574.65037995917,0.0,0.0,8287.106160643201,-8287.106160300993,0.0,-8103.1128952469535,0.0,0.00023118976618852357,-34471.53725131799,0.0024384460692869186,0.0,0.0,4.572915796063296,-4.572915796062943,0.0,1685.9953993069262,0.0,0.0002978588099528145,-1685.9975398930003,69587.8439947577,0.0,0.0,17019.601409769202,-17019.601413081247,0.0,-909.4678998810595,0.0,0.0002734359494652771,-68678.37582104001,393.348485381299,0.0,0.0,51.17302511887851,-51.17302511887783,0.0,15035.015096665955,0.0,0.000302463148781144,-15428.363279546002,9384.739206223521,0.0,0.0,2148.0325518078453,-2148.0325518073237,0.0,-3330.2892730013377,0.0,0.0003312435941453202,-6054.449601981,12365.064189911152,0.0,0.0,3234.1185678972897,-3234.1185678936163,0.0,104.84450614318382,0.0,0.0003152079540085191,-12469.908380848998
t1,1.7413314057004626e-5,0,0,5.353480578534796e-6,-4.759164040806398e-6,0.0,12.217741803246868,0,2.8087736466027195e-7,-12.21775953,134.76017972556133,0,0,67.24090435898255,-8.291597116995611e-6,0.0,10.112289109887577,0,3.028341998531714e-7,-212.1133646,3.1584407575921e-6,0,0,6.9538826945315e-6,-6.856655581706995e-6,0.0,4.36182182097459,0,3.356423543032268e-7,-4.361824741,0.11826729693563803,0,0,0.6206292783596036,-1.2039001575165943e-5,0.0,2.59233479304097,0,3.103345146085385e-7,-3.331219019,52.3411039856176,0,0,44.726472311087825,-9.134897353495929e-6,0.0,-11.978868813515968,0,2.882922424204684e-7,-85.08869806,2.4989216473962066e-6,0,0,9.409770557295008e-6,-0.0002980748548341708,0.0,4.161961598427768,0,4.082636501348389e-7,-4.161675024,92.40503217104961,0,0,74.80437969599204,-1.1077899207505472e-5,0.0,2.3146199820324433,0,3.711735120335871e-7,-169.5240204,0.5307969756525461,0,0,1.40270138132988e-5,-8.940610288426791e-5,0.0,37.552272741169936,0,3.877320101767024e-7,-38.08299395,11.407503008916487,0,0,3.7965765508218294,-2.5571814950970118,0.0,2.297757338976102,0,3.3361585156843024e-7,-14.94465507,16.924565065949707,0,0,13.240166015598488,-1.5817994576600447e-5,0.0,0.615701485326572,0,3.888786999927782e-7,-30.78041636
t2,1.7919741968996848e-5,0,0,5.016923579709551e-6,-4.899265893684127e-6,0.0,12.21774177329276,0,2.80692306073024e-7,-12.21775953,134.76018020215918,0,0,67.26246580896647,-8.277277475429425e-6,0.0,10.090727169075302,0,3.029233550549396e-7,-212.1133646,3.138395453840982e-6,0,0,6.92253152537658e-6,-6.874399335857216e-6,0.0,4.3618218883558715,0,3.3388341839364266e-7,-4.361824741,0.11787475785433454,0,0,0.6210213055732561,-1.1691685689407511e-5,0.0,2.592334959034651,0,3.1177641829947065e-7,-3.331219019,52.341103894396575,0,0,44.72474730903823,-9.115783719016548e-6,0.0,-11.977143739512245,0,2.881382173084921e-7,-85.08869806,2.6759590657414426e-6,0,0,9.580537392637148e-6,-0.0003147730329942747,0.0,4.161977928817118,0,3.8827909329384295e-7,-4.161675024,93.8046442473706,0,0,73.41882250310987,-1.0952530478600144e-5,0.0,2.300564975256612,0,3.732054454530366e-7,-169.5240204,0.5308031457263904,0,0,1.3989568344134536e-5,-0.0003708909672749316,0.0,37.55254809032705,0,3.8465310019818783e-7,-38.08299395,11.40750300990391,0,0,3.9323420048892084,-2.557181495330441,0.0,2.1619918873254846,0,3.3678655080863643e-7,-14.94465507,16.924565055589206,0,0,13.240166404670894,-1.5727449075643053e-5,0.0,0.6157010168414606,0,3.89650990967532e-7,-30.78041636
t3,1.7917289897481462e-5,0,0,5.016672110428846e-6,-4.882611274560897e-6,0.0,12.217741759689725,0,2.810403532009734e-7,-12.21775953,134.76018032635673,0,0,67.15120309153255,-8.432899882771489e-6,0.0,10.201989917875697,0,3.0286495689349327e-7,-212.1133646,3.1252396302505855e-6,0,0,6.835939709704598e-6,-6.885640491301417e-6,0.0,4.36182199878029,0,3.3331903164384954e-7,-4.361824741,0.10179822929632383,0,0,0.637097576096427,-1.1412409434903985e-5,0.0,2.592334937830284,0,3.1181351792785856e-7,-3.331219019,52.34110386523434,0,0,44.729496325163495,-9.06215787321811e-6,0.0,-11.981892779688382,0,2.885513805899629e-7,-85.08869806,2.83854171856016e-6,0,0,9.736687792265215e-6,-0.00032978485766645897,0.0,4.161992611526152,0,3.778965086243309e-7,-4.161675024,95.98153853447205,0,0,71.24430032306358,-1.0959621347443798e-5,0.0,2.2981928740586524,0,3.719715258299866e-7,-169.5240204,0.5308031241657819,0,0,1.4061076508011782e-5,-0.000361368023036058,0.0,37.55253851648605,0,3.837039170615612e-7,-38.08299395,11.407503008174096,0,0,4.310805350029722,-2.5571814771475156,0.0,1.7835285270209622,0,3.3807563234384223e-7,-14.94465507,16.924565017244266,0,0,13.240166786362694,-1.5696318194815013e-5,0.0,0.6157006419625538,0,3.892498327556498e-7,-30.78041636
t4,1.800446688321623e-5,0,0,4.754597373984942e-6,-4.985825072470449e-6,0.0,9.77419013180839,0,2.810474749627494e-7,-9.774207624,134.76018085794612,0,0,24.57995406708326,-8.69895181452832e-6,0.0,10.350565772841733,0,2.9891924673737304e-7,-169.6906917,3.109220601944089e-6,0,0,6.6644937185863846e-6,-6.9044773604779804e-6,0.0,3.4894572570996036,0,3.333364639892761e-7,-3.489459793,0.054671468648268495,0,0,0.018052919645677398,-9.291406697615631e-5,0.0,2.5923440498195913,0,3.0904641455947653e-7,-2.664975215,52.34110365842762,0,0,27.725341630869668,-9.019913744601955e-6,0.0,-11.995477530400652,0,2.8898298181228135e-7,-68.07095845,3.105306912321742e-6,0,0,1.0201995272659561e-5,-0.003416444159897584,0.0,3.3327435214488568,0,3.6558965644497246e-7,-3.329340019,96.93623538383994,0,0,36.2844659850473,-1.1608245123788375e-5,0.0,2.398526902744558,0,3.633848792572732e-7,-135.6192163,0.5308036013679334,0,0,1.3525480307675128e-5,-0.06761387564770346,0.0,30.003192289430913,0,3.8063003225725544e-7,-30.46639516,11.40750300223123,0,0,3.01154893149225,-2.557181416961095,0.0,0.09385388304017606,0,3.398009255936699e-7,-11.95572406,16.924565162575114,0,0,7.0840829576897955,-1.561636469878986e-5,0.0,0.6157009735464044,0,3.8744512976009264e-7,-24.62433309
t5,1.8009374949728777e-5,0,0,4.512420724212614e-6,-5.0694754555888776e-6,0.0,7.330638547029607,0,2.813497218889399e-7,-7.330655718,131.92019811894733,0,0,9.663408149752094e-6,-1.97039861589519,0.0,-2.6817900660055907,0,3.0045460862686813e-7,-127.2680188,3.0917883004969577e-6,0,0,6.453601797343736e-6,-6.916944170248337e-6,0.0,2.617092550384953,0,3.3383079765865896e-7,-2.617094845,5.831817689995337e-6,0,0,3.309242577384914e-6,-0.1983374420761897,0.0,2.197060031532288,0,3.1851626243910184e-7,-1.998731412,52.34110362180648,0,0,10.71487171976053,-8.997925887855249e-6,0.0,-12.002747213345316,0,2.902956393529516e-7,-51.05321884,3.155649429414255e-6,0,0,1.028829217965318e-5,-0.003494326788635584,0.0,2.5004862539020047,0,3.5705348932002455e-7,-2.497005014,96.93623523419998,0,0,2.6426750854820664,-1.1838042285184668e-5,0.0,2.1355140766944936,0,3.583328360266963e-7,-101.7144122,0.5308036123021292,0,0,1.3612314838390645e-5,-0.06377101919698809,0.0,22.382750543642004,0,3.7906058129426136e-7,-22.84979637,11.407502983589062,0,0,2.4181433992304737,-2.557181375291578,0.0,-2.3016716159012747,0,3.466252140659138e-7,-8.966793045,16.924565857544895,0,0,0.9279960801386229,-1.5339515722383527e-5,0.0,0.6157035959867411,0,3.841530549331721e-7,-18.46824981
t6,1.734174843445873e-5,0,0,5.264942195904836e-6,-4.743697756806279e-6,0.0,4.887086231857608,0,2.8285038282359023e-7,-4.887103812,108.66187575387075,0,0,8.512089085395001e-6,-11.238863610477548,0.0,-12.577674506094949,0,2.9938725917209454e-7,-84.84534585,3.108597734087046e-6,0,0,7.156088054417828e-6,-6.77107377304932e-6,0.0,1.7447267355817873,0,3.3319371004731377e-7,-1.744729896,3.954958228020763e-6,0,0,2.884605641291938e-6,-0.19833842048045455,0.0,1.530819508000982,0,3.1908429740635817e-7,-1.332487608,51.01840701928894,0,0,8.839346317902811e-6,-3.794194669213816,0.0,-13.188741666430206,0,2.9299169634446595e-7,-34.03547923,3.16380699308701e-6,0,0,1.025973862073022e-5,-0.0037383148211816344,0.0,1.6683952470290462,0,3.4675198964346183e-7,-1.664670009,95.67525896892211,0,0,1.1724995845068542e-5,-24.452015730320788,0.0,-3.4136464602017518,0,3.5339383280449283e-7,-67.80960815,0.530797061011217,0,0,1.2601054128551703e-5,-8.560780613013471e-5,0.0,14.702473905729429,0,3.7998724095240723e-7,-15.23319758,11.407502962267952,0,0,2.696227728873432,-2.5571814579431855,0.0,-5.568686837686745,0,3.655100050690201e-7,-5.97786203,14.263882335967724,0,0,1.470227753264653e-5,-2.482527458417894,0.0,0.5307973443318379,0,3.841577119497088e-7,-12.31216654
t7,1.7345198231104834e-5,0,0,4.9537197413661495e-6,-4.841523734515282e-6,0.0,1.2217587783161081,0,2.827102444358451e-7,-1.221775953,79.47569702527338,0,0,8.242610014273197e-6,-37.13287612884646,0.0,-21.131492379921756,0,2.9911509997683477e-7,-21.21133646,3.1142948183561867e-6,0,0,6.9886105028765525e-6,-6.796710211494676e-6,0.0,0.4361794995192676,0,3.317142748718231e-7,-0.436182474,3.964613595862441e-6,0,0,2.755503357690955e-6,-0.19833850057534747,0.0,0.5314540016783316,0,3.192198397671596e-7,-0.333121902,45.72423033642156,0,0,9.889066299864922e-6,-24.02662901878532,0.0,-13.188741107328129,0,2.933745733502796e-7,-8.508869806,3.136282068474724e-6,0,0,1.0161935663130889e-5,-0.0037464099734378312,0.0,0.4199009536231477,0,3.398659529965202e-7,-0.416167502,84.72547636586242,0,0,1.1811649744439925e-5,-63.80008607663243,0.0,-3.9729997152451038,0,3.45633151218617e-7,-16.95240204,0.5307970339785346,0,0,1.2856566093549865e-5,-8.469776006834548e-5,0.0,3.277574581233288,0,3.790164466917692e-7,-3.808299395,10.316443833528558,0,0,0.6117499444114443,-2.5571810708626677,0.0,-6.876546712781342,0,4.872934100147775e-7,-1.494465507,8.921749605384752,0,0,1.5647009618010416e-5,-6.370004758659551,0.0,0.5262815271790745,0,3.8491240479710703e-7,-3.078041636
t8,1.735039911398873e-5,0,0,4.875324070874508e-6,-4.872335009485333e-6,0.0,1.2217588818580774,0,2.822461557681775e-7,-1.221775953,75.09569324541366,0,0,8.166983010159774e-6,-33.387544646100125,0.0,-20.496820007925216,0,2.983712365011317e-7,-21.21133646,3.1199189880611992e-6,0,0,6.812084389720546e-6,-6.834960144109928e-6,0.0,0.43617970752739954,0,3.305705339973514e-7,-0.436182474,3.888712502642689e-6,0,0,2.765284057398178e-6,-0.1983385456230484,0.0,0.5314541127743686,0,3.1914778225657634e-7,-0.333121902,45.304282365304225,0,0,9.87429185559823e-6,-23.606681383091715,0.0,-13.188740757066114,0,2.934382007990361e-7,-8.508869806,3.1113473246848993e-6,0,0,1.0090931318540851e-5,-0.0037307556145641783,0.0,0.4198853906181508,0,3.3528074145890245e-7,-0.416167502,72.82561403121369,0,0,1.1624793471423844e-5,-52.20197275578819,0.0,-3.6712505201691736,0,3.40048309251909e-7,-16.95240204,0.5307969350369985,0,0,1.299632318532029e-5,-8.29667946226339e-5,0.0,3.2775728093046594,0,3.7886881884833346e-7,-3.808299395,10.221394903729323,0,0,0.7067989395555412,-2.55718113298401,0.0,-6.876546698366116,0,5.049309685277582e-7,-1.494465507,8.541673057861784,0,0,1.55814974688871e-5,-5.989930000287962,0.0,0.5262833821917492,0,3.852615505865897e-7,-3.078041636
