Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Small_Electrolyzer_1.0,1,0,1.190436215883453e-10,1.9119811028945287e-5,1.9119691985323698e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_1.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_1.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_1.0,1,0,0.0,0.0,0.0,0,0.0,1.2984369467068244e-5,1.2984369467068244e-5,0,0.0,8.2482407878037e-6,8.2482407878037e-6
Small_Electrolyzer_2.0,2,0,1.1904225582802423e-10,134.76019058433073,134.7601905842117,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_2.0,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_2.0,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_2.0,2,0,0.0,0.0,0.0,0,0.0,781.023532099971,781.023532099971,0,0.0,67.91422909960664,67.91422909960664
Small_Electrolyzer_3.0,3,0,1.1905117884590965e-10,5.248611921944445e-6,5.248492870765599e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_3.0,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_3.0,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_3.0,3,0,0.0,0.0,0.0,0,0.0,3.9561012711911455e-5,3.9561012711911455e-5,0,0.0,1.0237507434783356e-5,1.0237507434783356e-5
Small_Electrolyzer_4.0,4,0,1.1904751761492439e-10,0.14832937273203212,0.1483293726129846,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_4.0,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_4.0,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_4.0,4,0,0.0,0.0,0.0,0,0.0,5.7748296841849,5.7748296841849,0,0.0,0.19834190897875295,0.19834190897875295
Small_Electrolyzer_5.0,5,0,1.1903486064631037e-10,52.34111006143071,52.341110061311674,0,0.0,0.0,0.0,0,0.0,0.0,0.0
