Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
t10,3.2355186830742707e-6,1.9391183469548196e-6,3.442675547650381e-6,2.005376986021696e-6,3.965267717921218e-6,2.0966893021493384e-6,3.794458926134111e-6,2.0704968855419507e-6,3.4195091169992944e-6,2.0068252715206405e-6,4.259607140012351e-6,1.8758650546864088e-6,4.186032851813078e-6,1.989572908255745e-6,4.972608785094891e-6,1.9745727301683496e-6,6.816734370824169e-6,2.4026807849817553e-6,5.008329574846373e-6,2.04572649893625e-6
t11,3.1977351869111e-6,1.9401133401924675e-6,3.4131874263669598e-6,2.0060255042536467e-6,3.922639609073723e-6,2.1050663973555967e-6,3.782688715862044e-6,2.0724940619516894e-6,3.3971551662742837e-6,2.008664583917655e-6,4.226342563950833e-6,1.8871466690258801e-6,4.169238618033187e-6,1.990083202797188e-6,4.9474764050601405e-6,1.9753931179727425e-6,6.796261442096424e-6,2.402210358163795e-6,5.00085104715512e-6,2.0458970267287484e-6
t12,3.1807240161938725e-6,1.9404672062003992e-6,3.42060343460042e-6,2.006031299546631e-6,3.903871563839458e-6,2.109424406373218e-6,3.766616127807305e-6,2.071020130668243e-6,3.3967230887281014e-6,2.008586743582379e-6,4.250279999072391e-6,1.8995679446389178e-6,4.190495434322498e-6,1.9898229050459862e-6,4.942917385065226e-6,1.9748212728072654e-6,6.79797923950188e-6,2.402172728784663e-6,5.000114382078112e-6,2.0448856399920363e-6
t13,3.1872081449573806e-6,1.9402653031073016e-6,3.4213833609553284e-6,2.0055727907689946e-6,3.8895293329665864e-6,2.1122935711709954e-6,3.7652579888405182e-6,2.0710504017368517e-6,3.3984613146820447e-6,2.0082217650914374e-6,4.302984377574785e-6,1.9200236571921088e-6,4.218698900480976e-6,1.989158521801255e-6,4.928606268938522e-6,1.974252477154493e-6,6.80028286017543e-6,2.4023226880443002e-6,5.004778857403903e-6,2.044976405308862e-6
t14,3.1964901020600577e-6,1.9399144350408026e-6,3.427769861832413e-6,2.0048558900218424e-6,3.886049830660084e-6,2.113331863367207e-6,3.776141838194759e-6,2.0712186255409668e-6,3.4046356604047968e-6,2.0074133554463507e-6,4.356087286192902e-6,1.935965035402402e-6,4.236349840473747e-6,1.9875934802190278e-6,4.905550509313687e-6,1.9734062867101043e-6,6.8052354037242024e-6,2.4030596287710075e-6,5.004225544082333e-6,2.04561202194926e-6
t15,3.2189076150445637e-6,1.939108114790212e-6,3.426119703025232e-6,2.0039155900596205e-6,3.899036232264957e-6,2.110757992747728e-6,3.785095482732139e-6,2.0707262004310878e-6,3.4139238413072667e-6,2.0058902368869022e-6,4.3896524510496125e-6,1.941629190948188e-6,4.219040474890061e-6,1.9858105567234613e-6,4.869673126799574e-6,1.972315078827428e-6,6.818170136246393e-6,2.4045844576675594e-6,5.012038758831832e-6,2.046582584246843e-6
t16,3.224787821606174e-6,1.938530408673033e-6,3.41718854087473e-6,2.006032679587364e-6,3.9089550520423866e-6,2.108262737477175e-6,3.7827600765151024e-6,2.071524264635041e-6,3.4003990914987024e-6,2.0000231725434044e-6,4.398499028264203e-6,1.952601286815355e-6,4.142740576956534e-6,1.9852948560557033e-6,4.807719349258599e-6,1.9712761797012113e-6,6.821606640254696e-6,2.4083270044982277e-6,5.009810852207016e-6,2.0496126571651366e-6
t17,3.2425291319433967e-6,1.9381220219410115e-6,3.4189635567518363e-6,2.0064306615348963e-6,3.901011717503277e-6,2.1074837060278997e-6,3.770359766775994e-6,2.0710439505654514e-6,3.412731862954811e-6,1.998748510073782e-6,4.435623409249214e-6,1.9622758272269196e-6,4.082254999348036e-6,1.9861349065218868e-6,4.767877325989988e-6,1.9710789390249053e-6,6.819465029021154e-6,2.406705240600976e-6,5.005319433037925e-6,2.0498836574183233e-6
t18,3.249941415882628e-6,1.938307986287466e-6,3.4174860318115704e-6,2.0069917214852736e-6,3.890630650837696e-6,2.1079646893219794e-6,3.745463940132227e-6,2.0697164697472874e-6,3.415490133557979e-6,1.998964312441715e-6,4.543331552474183e-6,1.9993233880486783e-6,4.044047654332967e-6,1.9903627570591787e-6,4.74653590979983e-6,1.971358346997983e-6,6.782297087367706e-6,2.395411319918785e-6,5.001206222195398e-6,2.04872158356738e-6
t19,3.2574096963334074e-6,1.9383932358885126e-6,3.4220968714981583e-6,2.005960814387007e-6,3.915748900206321e-6,2.1033670361945257e-6,3.7310975763939307e-6,2.067897859381383e-6,3.4115540718659294e-6,1.9996654807849436e-6,4.683179217163891e-6,2.05399259986427e-6,4.0585118110082865e-6,1.992991623615548e-6,4.755132359497482e-6,1.9710122841568433e-6,6.52112865163495e-6,2.3300946566723443e-6,5.001058858058221e-6,2.0474946342322942e-6
t20,3.2658313741698862e-6,1.93879394860522e-6,3.4354677307656217e-6,2.0016887709602494e-6,3.933065536367288e-6,2.1022094222396524e-6,3.735204858077495e-6,2.067426307840758e-6,3.4107247197363454e-6,2.003867337685677e-6,4.817195158169781e-6,2.0998153541175955e-6,4.132386952712759e-6,1.9896211440025238e-6,4.7822600075232675e-6,1.9710732352607803e-6,4.693833568891211e-6,1.946549651401797e-6,5.003819093026116e-6,2.0460648206224096e-6
t21,3.2550638250917696e-6,1.938996186288166e-6,3.444035562336659e-6,2.000995320367859e-6,3.941621805062319e-6,2.1038308796592457e-6,3.742955067237725e-6,2.0674745045243904e-6,3.391113219400394e-6,2.004257352751247e-6,4.849469903475056e-6,2.1243333459407617e-6,4.227355212910261e-6,1.990187863773472e-6,4.792703412918673e-6,1.9701486766983164e-6,4.381885538381163e-6,1.8836262048164869e-6,5.008752731503907e-6,2.047270416710738e-6
t22,3.253066523743121e-6,1.9389734665621792e-6,3.4619483393872977e-6,2.0013967833361115e-6,3.940941412302054e-6,2.1091134378414275e-6,3.7689949326173384e-6,2.067026854147069e-6,3.3860122495155827e-6,2.003479915047947e-6,4.828299969230303e-6,2.117029226914781e-6,4.4043481848125e-6,1.99430484434437e-6,4.819418132075405e-6,1.9693572314510087e-6,4.332915269813062e-6,1.8726825758356085e-6,5.03164121600314e-6,2.04837916914639e-6
t23,3.245300450017135e-6,1.9385331464317063e-6,3.492993132267831e-6,2.004899582133674e-6,3.916706900682662e-6,2.1212592566138604e-6,3.797051482166682e-6,2.0649087064971587e-6,3.3651300540033137e-6,1.9991402900486695e-6,4.793974604107114e-6,2.105210165497219e-6,4.609739353056502e-6,1.9965249450968472e-6,4.859350110176897e-6,1.9699543165181454e-6,4.311195972547024e-6,1.8683320575812877e-6,5.064925838316604e-6,2.0506684128918125e-6
t24,3.2242161929346804e-6,1.935947785990802e-6,3.5844794683697856e-6,2.019669863200949e-6,3.909502362251072e-6,2.1231395365970997e-6,3.7223730058930734e-6,2.041833708970313e-6,3.224827804420798e-6,1.973696478594163e-6,4.887185682692242e-6,2.14607940122581e-6,4.845111109808417e-6,2.020570934786385e-6,4.945764221451615e-6,1.9797785955941594e-6,4.234981477898005e-6,1.8535778875203991e-6,5.065639197770709e-6,2.049360192645442e-6
t25,3.206975188461855e-6,1.9343191956720555e-6,3.6235910416057924e-6,2.024257881367663e-6,3.897427226546517e-6,2.1254445952042384e-6,3.7236593166660337e-6,2.03828399297654e-6,3.2060477601148245e-6,1.9680897676170763e-6,5.0116547733791505e-6,2.219100717487383e-6,4.909425107848232e-6,2.0253151150233017e-6,4.9718292884201876e-6,1.9795198667382774e-6,4.22531093495998e-6,1.8508241480643013e-6,5.0793151274127585e-6,2.0492858522610707e-6
t26,3.1516864198235373e-6,1.9257251833886933e-6,3.6136356566920786e-6,2.0226483577249568e-6,3.889818974977139e-6,2.1261111655329544e-6,3.7138607273282076e-6,2.0373398892213968e-6,3.1935176338744462e-6,1.966941528657992e-6,5.096172728844522e-6,2.2959683008179097e-6,4.86873405889594e-6,2.0265682661590564e-6,4.911544394291591e-6,1.968180208410128e-6,4.2137528314520995e-6,1.851262252741647e-6,5.063193464599129e-6,2.0503056837429775e-6
t27,3.134905695120003e-6,1.9245286712573124e-6,3.5935831030182345e-6,2.0157437041788817e-6,3.8880823097981475e-6,2.123894753575584e-6,3.706539323263539e-6,2.0357601309818794e-6,3.2030528672923565e-6,1.965809428345252e-6,5.185501097581049e-6,2.3441800757776484e-6,4.830709251038542e-6,2.02253656389588e-6,4.893881299596809e-6,1.9640904443111855e-6,4.224140067540941e-6,1.852360883651417e-6,5.072842785126787e-6,2.051199187545223e-6
t28,3.121897225656995e-6,1.9245377979998065e-6,3.5095044102490325e-6,1.994480239761377e-6,3.8833198128833554e-6,2.1223361189353505e-6,3.7009104523074766e-6,2.035262628132739e-6,3.2106990259180916e-6,1.9587703032736956e-6,5.200609662531594e-6,2.3636587783943913e-6,4.7080181295095425e-6,2.000174093680799e-6,4.860267919487046e-6,1.955426865754805e-6,4.254555823572181e-6,1.8573798226391925e-6,5.0749100948270725e-6,2.0526240590083744e-6
t29,3.153187295179651e-6,1.9382368254181967e-6,3.4658143385816406e-6,1.988208411241762e-6,3.871317105549292e-6,2.1210531226881244e-6,3.810140635021485e-6,2.0636935399688496e-6,3.2468838972293055e-6,1.962451194852427e-6,5.260251290333823e-6,2.372710053411895e-6,4.6204926051611e-6,1.9871515662139826e-6,4.901750230518057e-6,1.9667970162624673e-6,4.345541485014472e-6,1.876301973754993e-6,5.032561007888458e-6,2.044734395385316e-6
t30,3.1507289169014836e-6,1.939755073085212e-6,3.4713669226861534e-6,1.999970144555997e-6,3.837023966698726e-6,2.12273735727752e-6,3.813917879111884e-6,2.069508889164218e-6,3.390619374584932e-6,1.997067619807513e-6,5.37597348112609e-6,2.3685120197870964e-6,4.597050406158541e-6,1.9910806640797283e-6,4.879674256165731e-6,1.9685294210456256e-6,4.6753309138283726e-6,1.9458488523929575e-6,5.056667681852555e-6,2.050606792167076e-6
t31,3.132794251373542e-6,1.940233964244659e-6,3.43123166832983e-6,2.004430812043819e-6,3.80469332068045e-6,2.12373241542438e-6,3.7932143882212446e-6,2.0716298076520714e-6,3.3947021680834134e-6,1.9980710446588103e-6,5.400673639456847e-6,2.3467198192973775e-6,4.4947649678798e-6,1.99183143341162e-6,4.8255262827873e-6,1.9701716124186318e-6,6.500914107800394e-6,2.3290579848859786e-6,5.040184274579363e-6,2.0523204162072204e-6
t32,3.1160362676375984e-6,1.9408478055361877e-6,3.3982894513546236e-6,2.005456254574807e-6,3.784407833226229e-6,2.1256876594643266e-6,3.7881089598033174e-6,2.0727080572885083e-6,3.3975057007618083e-6,1.9982402192826736e-6,5.424171837089638e-6,2.330053010589915e-6,4.4432792431356765e-6,1.9943352364444615e-6,4.800335890771328e-6,1.9718605995054873e-6,6.770750734057843e-6,2.394040865443528e-6,5.0363990361881015e-6,2.0523530120824305e-6
t33,3.0507640946794408e-6,1.9425536367893176e-6,3.3744224363363812e-6,2.0057501510891003e-6,3.7783582872742266e-6,2.125924954417684e-6,3.7856613646664824e-6,2.073307182234184e-6,3.391944134221455e-6,1.9997047886671423e-6,5.412726891158688e-6,2.3215276171524035e-6,4.423295835290395e-6,1.9959716077375934e-6,4.790863655810835e-6,1.973802652555141e-6,6.802905764983116e-6,2.4040398323820735e-6,5.0274014283790015e-6,2.051593892440047e-6
t34,3.001460430942779e-6,1.9441471848439135e-6,3.375416823196477e-6,2.0036209034075002e-6,3.7901552519413523e-6,2.1213386190368886e-6,3.776489817238514e-6,2.071623704412996e-6,3.4055085213014274e-6,2.0079367524689545e-6,5.405298170207473e-6,2.317574109991298e-6,4.421247750147315e-6,1.9962511768483964e-6,4.7929993130170855e-6,1.9754528170142236e-6,6.792744423468052e-6,2.402154227597642e-6,4.990580892966263e-6,2.0483895875143216e-6
t35,2.9887190711515186e-6,1.9448933890495644e-6,3.3528824776639493e-6,2.003549717063929e-6,3.757433890987065e-6,2.1279683935873646e-6,3.7677998065460615e-6,2.0726477049422336e-6,3.4017761030359184e-6,2.009695511235075e-6,5.439919677575372e-6,2.314058158525134e-6,4.417404145357132e-6,1.996648161969096e-6,4.794021744300079e-6,1.9765606643403847e-6,6.7903305779764844e-6,2.4010777270435023e-6,4.9840832183997065e-6,2.0474071432236923e-6
t36,2.982131095504353e-6,1.945030005640914e-6,3.3657847437124316e-6,2.003817183592574e-6,3.778678674188021e-6,2.1230509559500314e-6,3.7572388172741633e-6,2.0721998574987013e-6,3.3879519633120646e-6,2.009798938674849e-6,5.380435187678309e-6,2.3086471766438575e-6,4.382542848094463e-6,1.9976259217904347e-6,4.783551862751237e-6,1.9759379301661143e-6,6.7706396095347785e-6,2.401200109803739e-6,4.954070467421141e-6,2.0471033018496294e-6
t37,3.0006575159579105e-6,1.9444998125028355e-6,3.3799114698922603e-6,2.003872883491183e-6,3.7745069636319992e-6,2.123192076693073e-6,3.7729331646526e-6,2.072562728832983e-6,3.393347317035353e-6,2.0096433413811206e-6,5.365055298031126e-6,2.306010229390657e-6,4.379109133202846e-6,1.9976098595169887e-6,4.7978870600596696e-6,1.9754283832510456e-6,6.774157690871774e-6,2.4013541264057917e-6,4.967835520741674e-6,2.047375918106174e-6
t38,3.0290983414263788e-6,1.9437869599443818e-6,3.3856115653114123e-6,2.003897795494102e-6,3.7580165528063302e-6,2.1279751903276385e-6,3.800794443582174e-6,2.0747216518078645e-6,3.4008475062921364e-6,2.0093382241098595e-6,5.313917250293654e-6,2.303563397392286e-6,4.3829964779386e-6,1.9972055032330635e-6,4.81426816221809e-6,1.9754114501669057e-6,6.779163573348285e-6,2.402104895997864e-6,4.9861616931698365e-6,2.0487674775934985e-6
t39,3.078272202379268e-6,1.9426718376223484e-6,3.3893650147263626e-6,2.0036264092210965e-6,3.7279750014340946e-6,2.138486406600095e-6,3.823151218184006e-6,2.076024294788194e-6,3.410044396629486e-6,2.0077876236251338e-6,5.263386438907637e-6,2.3004309776795488e-6,4.376106473549487e-6,1.9968359091564243e-6,4.82292746238753e-6,1.974991366098371e-6,6.788925827978239e-6,2.4043209764145767e-6,5.0102176750534806e-6,2.050370378873429e-6
t40,3.1311509464957323e-6,1.9412316210924786e-6,3.395216583648814e-6,2.005470583081425e-6,3.6886056644155623e-6,2.1511884371428078e-6,3.834843396186863e-6,2.0759661104943617e-6,3.4058851890162366e-6,2.0002042163675437e-6,5.223970985556301e-6,2.2990631912070624e-6,4.3673698052974165e-6,1.997298101596825e-6,4.819634139842939e-6,1.973592152152962e-6,6.8159982379689285e-6,2.409883088469747e-6,5.028644385323242e-6,2.052508501396648e-6
t41,3.15410014789754e-6,1.9407988276728713e-6,3.3836819585358287e-6,2.005844379905818e-6,3.6266564425095527e-6,2.16544663386103e-6,3.8269043057136706e-6,2.0782383603549492e-6,3.3996747243121575e-6,1.9991054223909964e-6,5.161313041826834e-6,2.292773782263512e-6,4.327314906262681e-6,1.999303212048429e-6,4.789061817911658e-6,1.9736999366019508e-6,6.797386073391509e-6,2.4094196225813187e-6,5.002858570273896e-6,2.054155918780794e-6
t42,3.159740322201033e-6,1.940984984022748e-6,3.386014279444915e-6,2.0073443928013714e-6,3.5702160166998197e-6,2.176529151145203e-6,3.821831498714967e-6,2.0794986402559123e-6,3.4043825997871833e-6,1.999567927974216e-6,5.121727036335773e-6,2.2897487481469468e-6,4.319959646444105e-6,2.003045904737478e-6,4.780365013670233e-6,1.9744478356675946e-6,6.76354701116957e-6,2.3982057383774506e-6,4.993382809688873e-6,2.0537516797230916e-6
t43,3.1571075100138606e-6,1.941182411878726e-6,3.398670497920823e-6,2.0070707154203613e-6,3.5623489657064943e-6,2.1796195403472424e-6,3.82318788779226e-6,2.077871700921661e-6,3.404392597787707e-6,2.000723910785842e-6,5.1055811126158175e-6,2.2887537956491773e-6,4.369240233075217e-6,2.0045132316749326e-6,4.794630980110912e-6,1.9740930620680586e-6,6.487556891644302e-6,2.3328702567692366e-6,4.989909396549985e-6,2.052990004567608e-6
t44,3.155910125299386e-6,1.941683000340406e-6,3.412285951286279e-6,2.003221619986096e-6,3.585582185509685e-6,2.1768080451665033e-6,3.8266875890716555e-6,2.07657093188376e-6,3.40939067692747e-6,2.006176606778536e-6,5.1371010387220245e-6,2.2935273811782486e-6,4.412129483549691e-6,1.997712413245406e-6,4.823756055970729e-6,1.973937138565775e-6,4.621962607236937e-6,1.9495304653057865e-6,4.988741630248676e-6,2.0515352970272234e-6
t45,3.1603546861673115e-6,1.941562094224009e-6,3.4263448409685167e-6,2.002438871998946e-6,3.6047759342890758e-6,2.1756380488995582e-6,3.832225140377275e-6,2.0748633397243567e-6,3.411562495299199e-6,2.0069259703496795e-6,5.172533926256219e-6,2.2958846678523784e-6,4.46693189632767e-6,1.996423275561852e-6,4.846497305107891e-6,1.972758141373935e-6,4.321371380611274e-6,1.886440075493863e-6,5.000997039377566e-6,2.0522883201739024e-6
t46,3.155822449888943e-6,1.9417358947789306e-6,3.4287358908200578e-6,2.002883968153494e-6,3.6163846723976533e-6,2.178444739605952e-6,3.8285114038753965e-6,2.073292539831538e-6,3.3956136181959816e-6,2.0066438281110225e-6,5.180470988337986e-6,2.290853368048727e-6,4.509792220511427e-6,2.0007873872569496e-6,4.8432168929306685e-6,1.9722340845599344e-6,4.258868439973815e-6,1.8760768109676226e-6,5.000353355559112e-6,2.0542286519766536e-6
t47,3.176309819380651e-6,1.9410739625960754e-6,3.446145701367955e-6,2.0075308445219425e-6,3.6015927052398633e-6,2.188072411230893e-6,3.81873232056783e-6,2.0659072329269352e-6,3.3788887182880157e-6,2.0034163630028053e-6,5.191930374622395e-6,2.292910370270929e-6,4.5861627503063e-6,2.0048702193471295e-6,4.872656494288199e-6,1.9737231071413727e-6,4.240020111030536e-6,1.871861307896407e-6,5.011626337091103e-6,2.05665196035809e-6
t48,3.17821194013729e-6,1.937989060520027e-6,3.5257635385890994e-6,2.029670431317737e-6,3.567797914196982e-6,2.1935905793393492e-6,3.625739916174412e-6,2.0162949127203632e-6,3.244813553098922e-6,1.9838151067488054e-6,5.283070065187214e-6,2.309169601101036e-6,4.779723640909448e-6,2.031358002219203e-6,4.9535523349548895e-6,1.985385910876884e-6,4.160450710592326e-6,1.8558066482078624e-6,5.027980130914809e-6,2.058971470774807e-6
t49,3.183788158900513e-6,1.9372705320064268e-6,3.5579390228946253e-6,2.0348653013507144e-6,3.5573874397952965e-6,2.2067060067283996e-6,3.6133849156222097e-6,2.0078257272651564e-6,3.2240631167486024e-6,1.9781272407915534e-6,5.291364929598653e-6,2.3108507775817594e-6,4.844362928113809e-6,2.034982523320546e-6,4.976516274849751e-6,1.9852253144843654e-6,4.160256976617203e-6,1.8532616562011586e-6,5.03839222777871e-6,2.059904978236394e-6
t50,3.1851105356602834e-6,1.9356572501394793e-6,3.567790168457546e-6,2.0335171532237763e-6,3.5242925402551055e-6,2.2188576010808606e-6,3.6237096643146783e-6,2.0073090722312147e-6,3.227170177176543e-6,1.976605513257549e-6,5.2868684098574415e-6,2.30887627836263e-6,4.857584004101368e-6,2.034328223925552e-6,4.97650589099813e-6,1.9822274749567434e-6,4.177040774697311e-6,1.8534963695163131e-6,5.055506690954446e-6,2.0617758067615487e-6
t51,3.1491206611513355e-6,1.926976142762808e-6,3.5404835109333595e-6,2.024581116677308e-6,3.5029562891492712e-6,2.223365801455217e-6,3.623562711050079e-6,2.007443978418207e-6,3.2225772018035688e-6,1.975288914637282e-6,5.260498896663502e-6,2.3007813834862443e-6,4.779952933515201e-6,2.028238475801086e-6,4.906042227712639e-6,1.9689110811611393e-6,4.183312013710488e-6,1.8557132808173368e-6,5.050582892477589e-6,2.064378253471334e-6
t52,3.1508637546911334e-6,1.9256334541671093e-6,3.453576964047772e-6,1.99642778839006e-6,3.474722955509069e-6,2.2300111849755094e-6,3.641365918387204e-6,2.0131353260472575e-6,3.226999037147596e-6,1.9653296103772512e-6,5.229021656898351e-6,2.2874477521039245e-6,4.632698052167998e-6,2.000323235729655e-6,4.861913440934307e-6,1.9588144283123455e-6,4.2202681171700236e-6,1.8609753904025625e-6,5.05488719625826e-6,2.065548977491419e-6
t53,3.1885484476806373e-6,1.937931769507608e-6,3.426343938887818e-6,1.9908707997265805e-6,3.450426447240415e-6,2.2313324868805852e-6,3.871203967910912e-6,2.0722439681959497e-6,3.2636794483868448e-6,1.9691486091218905e-6,5.221219008846886e-6,2.2830475130884598e-6,4.566113534554711e-6,1.9871652191636374e-6,4.898182109775746e-6,1.9687148086873006e-6,4.317743087192819e-6,1.8799637702276927e-6,4.990642768707141e-6,2.0541672478057473e-6
t54,3.1880120283434352e-6,1.9411806015841935e-6,3.4314956375553223e-6,2.0025418727554765e-6,3.420106543815198e-6,2.2311128813422345e-6,3.875561620252607e-6,2.08264773035464e-6,3.392374173444208e-6,2.000216898528644e-6,5.201589111475906e-6,2.2834780141188365e-6,4.560924635034996e-6,1.9929230913000085e-6,4.890500766510246e-6,1.972871274219777e-6,4.652299665267182e-6,1.949170558232044e-6,4.993555759185165e-6,2.0557783332430455e-6
t55,3.1779669463561965e-6,1.941683081784399e-6,3.397256052280801e-6,2.0068560480377087e-6,3.401189863365741e-6,2.2287086161429223e-6,3.8528149894933194e-6,2.0846201212190787e-6,3.409253701646781e-6,1.9998668793716153e-6,5.1859047712658585e-6,2.286831510170705e-6,4.499586134374251e-6,1.99297652281033e-6,4.863808735246675e-6,1.9752172040351704e-6,6.493306735215406e-6,2.3306637756553083e-6,4.996157077952872e-6,2.055567617791664e-6
t56,3.144457126793071e-6,1.9426260477727575e-6,3.3628602806966667e-6,2.0085084714833177e-6,3.425838885269937e-6,2.2212442279412895e-6,3.839037382407402e-6,2.086140620941522e-6,3.3955344667616955e-6,1.999883864609616e-6,5.156166468906265e-6,2.286537126868516e-6,4.406060137344088e-6,1.9972770216380707e-6,4.814898534168799e-6,1.9775311767448373e-6,6.745173910266684e-6,2.3955629850711845e-6,4.9793321833682004e-6,2.055482390050006e-6
t57,3.0825233449653365e-6,1.943935538238938e-6,3.3439034532067637e-6,2.0091155988313514e-6,3.4425435169195525e-6,2.215092133458028e-6,3.8320397365190915e-6,2.0874141169742066e-6,3.3914956489411903e-6,2.0012930847422708e-6,5.131498423548693e-6,2.2863775250350243e-6,4.365228684027461e-6,1.9996401665793435e-6,4.794954144929805e-6,1.979380626639207e-6,6.776847720877707e-6,2.4052407986571403e-6,4.995756153312468e-6,2.0545601943145296e-6
